"date" "month" "week" "day" "year" "TotalFloodSpace" "TotalRelReducReq" "TotalMcNarySharedWater" "TotalBONSharedWater" "GCSupForVernitaBar" "BRLGSup" "BRRelForJBandLP" "DWLGSup" "DWFirmEngSup" "GCFirmEngSup" "TotalEnergySup" "UpstreamFloodEvacGC" "TotalFloodRelSharedWater" "GCMinFloodRelReq" "ARMinFloodRelReq" "ControlledFlow" "BRIn" "GCIn"
1986-06-01 6 44 1 1986 956485.804062992 0 0 0 0 0 54124.0486938399 0 NA 0 NA NA 0 0 0 414936.560082967 433602.151916535 951306.634167436
1986-06-08 6 45 8 1986 1194701.46832479 0 609548.619690693 554469.462827389 554469.462827389 0 79562.8212403602 0 NA 0 NA NA 0 0 0 429896.413501923 291010.956953942 2081405.54456915
1986-06-15 6 46 15 1986 336519.472727273 0 435849.425525256 173904.37000565 0 0 54297.7145330298 0 NA 0 NA NA 180819.389919451 44956.0199138001 135863.37000565 464173.01113628 609069.059321889 1943115.48703796
1986-06-22 6 47 22 1986 732948.775857421 0 1061368.45457958 679115.862409574 0 53185 63062.107222577 17879.1883340571 NA 0 NA NA 565790.21246404 36617.3012632281 529172.911200812 532961.237595282 267544.343838738 1323013.06923327
1986-06-29 6 48 29 1986 1858000.35831896 0 895856.029062389 627540.329256574 0 0 69302.723150328 0 NA 0 NA NA 0 0 0 550719.820582591 268738.823361532 1001964.2303401
1986-07-06 7 49 6 1986 766962.849585384 0 338586.841692048 107682 0 0 79161.0599505269 0 NA 0 NA NA 0 0 0 553295.296660932 161899.610075698 1453669.75904912
1986-07-13 7 50 13 1986 279815.459751707 0 101266.880191532 71788 0 0 75558.38616284 0 NA 0 NA NA 71788 0 71788 628440.264110568 190949.14624753 1668577.36893113
1986-07-20 7 51 20 1986 491115.233092812 0 205335.191498144 152965 0 0 77757.523643786 0 NA 0 NA NA 0 0 0 633362.12108724 129610.884165214 1308422.43654302
1986-07-27 7 52 27 1986 467814.556333028 0 234142 234142 0 0 79834.3845875131 0 NA 0 NA NA 0 0 0 622230.968699787 116319.307335507 1094779.57556686
1986-08-03 8 1 3 1986 1355103.33353521 0 287960 0 0 27598 80685.087879995 0 NA 0 NA NA 0 0 0 10000081271.4891 104349.510662263 1321128.23101911
1986-08-10 8 2 10 1986 1314545.31486565 0 143980 0 0 247.291867335094 129392.036505237 0 NA 0 NA NA 0 0 0 10000057553.3669 129639.328372572 737672.019615071
1986-08-17 8 3 17 1986 1393905.1039953 0 0 0 0 0 134586.958575432 0 NA 0 NA NA 0 0 0 10000056228.0737 100123.294355206 804228.369468637
1986-08-24 8 4 24 1986 1443339.28201623 0 5738 0 0 0 138015.537125934 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000054902.7027 82494.087026909 832148.292215968
1986-08-31 8 5 31 1986 1579335.22299815 0 14618 0 0 0 148551.031182599 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000049260.3382 74301.821297978 706101.034315761
1986-09-07 9 6 7 1986 1928017.06593322 0 94568.0809318491 0 0 0 89720.2734872401 0 NA 0 NA NA 0 0 0 10000044906.7501 108969.366174167 675613.077503056
1986-09-14 9 7 14 1986 1793801.29370049 0 163311 0 0 0 79936.961124465 0 NA 0 NA NA 0 0 0 10000045799.8531 128763.411192836 521947.941288171
1986-09-21 9 8 21 1986 1913216.14681855 0 185912.186290786 0 0 0 96730.849481406 0 NA 0 NA NA 0 0 0 10000046692.9561 140623.883342986 589473.151599831
1986-09-28 9 9 28 1986 1683217.56455246 0 243393.718912968 0 0 0 108082.997571263 0 NA 0 NA NA 0 0 0 10000047586.0317 202157.529775742 354289.139962271
1986-10-05 10 10 5 1986 1848847.51236336 0 304838.526304956 0 0 0 73952.761373844 0 NA 0 NA NA 0 0 0 10000048678.7741 295013.641320364 445624.096482445
1986-10-12 10 11 12 1986 1734491.74014594 0 185310.657863826 0 0 0 77966.05311784 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000049992.9559 211902.451733359 395958.758913477
1986-10-19 10 12 19 1986 1698440.34258788 0 133956.819742462 0 0 0 79698.92692065 0 NA 0 NA NA 0 0 0 10000051307.0989 162086.00987265 350181.640835462
1986-10-26 10 13 26 1986 1720585.43661704 0 114665.543962393 0 0 0 84354.279296856 0 NA 0 NA NA 0 0 0 10000052621.2807 111003.919730596 305397.297370818
1986-11-02 11 14 2 1986 1654578.37747042 0 271378.194871783 910243.194871783 0 0 80271.035195947 0 NA 0 NA NA 0 0 0 10000051799.7325 500227.555111914 274586.443576794
1986-11-09 11 15 9 1986 2239882.62441789 0 284859.569258752 845064.569258752 34768.3259653449 0 77686.084861307 0 NA 0 NA NA 0 0 0 10000048899.1772 101233.739005701 451282.325965345
1986-11-16 11 16 16 1986 2372806.41560123 0 30128.8876870633 298559.071420668 0 0 78662.57550548 0 NA 0 NA NA 0 0 0 10000035314.1568 115259.713190697 298295.575309684
1986-11-23 11 17 23 1986 2313160.39399635 0 51758.2132485136 144112.948942708 0 0 78974.720899913 0 NA 0 NA NA 0 0 0 10000030896.1311 114360.560131736 223180.405123619
1986-11-30 11 18 30 1986 2174386.8711744 0 223136.997881494 277592.421321719 0 0 76732.741007121 0 NA 0 NA NA 0 0 0 10000029272.698 368133.928418987 441889.098615514
1986-12-07 12 19 7 1986 3138256.91920713 0 528960.976625513 2261115.1502206 0 0 68365.808044638 0 NA 0 NA NA 0 0 0 10000028035.1893 149148.987153737 578618.398217254
1986-12-14 12 20 14 1986 3561878.57239082 0 340559.242664103 1981707.87022201 0 0 69828.730694158 0 NA 0 NA NA 0 0 0 10000025856.155 142385.933313107 523538.198524323
1986-12-21 12 21 21 1986 3423828.68089812 0 99281.640132159 1345160.96954048 0 0 70424.502482752 0 NA 0 NA NA 0 0 0 10000019818.8271 132138.018249059 486751.093652041
1986-12-28 12 22 28 1986 3148725.41822617 0 179386.431552721 748825.468546317 82713.0632408112 0 71213.360052315 0 NA 0 NA NA 0 0 0 10000015737.4613 127321.105721789 637330.633290611
1987-01-04 1 23 4 1987 2604319.9593814 0 3272523.56167372 0 469922.966772708 0 71809.593996838 0 NA 172601.51254354 NA NA 366267.304279966 0 0 10000013994.98 121152.454875928 326936.176049243
1987-01-11 1 24 11 1987 4092218.35629725 0 1967480.77059914 354291.464513185 362910.912421562 0 70615.807468263 0 NA 0 NA NA 0 0 0 10000013249.8045 159349.291241254 413157.608141595
1987-01-18 1 25 18 1987 3518119.25597726 0 954253.584209584 477241.226296314 0 0 70792.19037409 0 NA 0 NA NA 0 0 0 10000009780.7957 125257.711864181 415536.13006213
1987-01-25 1 26 25 1987 2166466.6281484 0 417851.465739535 362630.950365078 953.515374409035 0 71422.20969965 0 NA 0 NA NA 0 0 0 10000008718.1279 117790.316778979 417467.515374409
1987-02-01 2 27 1 1987 2379544.29910138 0 543047.151244396 533606.151244396 0 0 71289.349041822 0 NA 0 NA NA 0 0 0 10000006937.3345 176731.127502754 402232.939797349
1987-02-08 2 28 8 1987 3989331.43360822 0 2591899.3855822 2588676.3855822 426883.800638904 0 52010.343328557 0 NA 0 NA NA 990718.586640814 0 0 10000006015.6027 149783.017720069 537645.800638904
1987-02-15 2 29 15 1987 3144376.2748582 0 1173614.25970483 1169869.18664081 0 0 55411.376438151 0 NA 0 NA NA 0 0 0 10000002635.952 148090.344273343 346952.39771513
1987-02-22 2 30 22 1987 1526648.5805529 0 179150.599999994 179150.599999994 0 0 40731.285852977 0 NA 0 NA NA 0 0 0 10000001361.5051 262540.646065113 381961.992032303
1987-03-01 3 31 1 1987 1603316.90724443 0 179150.600000001 179150.600000001 0 0 54287.219960487 0 NA 0 NA NA 0 0 0 10000002484.1001 152666.259574816 333340.956000619
1987-03-08 3 32 8 1987 1465701.39121623 0 218494.605193502 218494.605193502 0 0 66659.314792779 0 NA 0 NA NA 0 0 0 10000003282.3118 181354.424393888 405651.560956528
1987-03-15 3 33 15 1987 1708535.17464833 0 576618.207217201 576618.207217201 382438 0 42867.398745045 0 NA 0 NA NA 1.86264514923096e-09 0 0 10000003437.3347 256978.740839228 891586.982605031
1987-03-22 3 34 22 1987 1699134.58146528 0 414710.134421906 414710.134421906 34272.1640263782 0 49963.943822367 0 NA 50213.4638194938 NA NA 0 0 0 10000003579.1166 254305.171769225 945903.517557363
1987-03-29 3 35 29 1987 1738990.96035726 0 251672.578612622 251672.578612622 60437 0 54021.669759911 0 NA 18268.131323522 NA NA 0 0 0 10000003707.5072 167713.648661462 760760.893276901
1987-04-05 4 36 5 1987 1683858.59059361 0 199285.200000001 199285.200000001 348 0 69404.503531098 0 NA 71153.749670772 NA NA 0 0 0 10000003739.7967 134459.984438473 568526.707680191
1987-04-12 4 37 12 1987 1676930.75573915 0 60099.1999999948 60099.1999999948 0 61721.4821069273 75177.071478725 0 NA 5079.38854593343 NA NA 2.3283064365387e-10 0 0 10000003631.1239 187376.138330292 885714.739553304
1987-04-19 4 38 19 1987 1225100.53253906 0 87866.8000000033 87866.8000000033 0 71395.9785283129 66865.964140418 0 NA 0 NA NA 0 0 0 366240.241216633 279699.90479449 984215.52973376
1987-04-26 4 39 26 1987 1265850.53253905 0 87866.7999999968 87866.7999999968 0 81070.4749496984 84109.186108998 0 NA 0 NA NA 0 0 0 366240.241216633 210927.585684758 1363405.4438075
1987-05-03 5 40 3 1987 1572079.4117204 0 59820.5000000014 59820.5000000014 0 29582.1346491744 53234.849503383 19138.3116134106 NA 0 NA NA 0 0 0 367718.226331014 279989.836605555 1242442.29356316
1987-05-10 5 41 10 1987 390939.687959552 0 2984558.24620831 2863888.88571953 0 181072.71492517 45616.345252297 38597.47077795 NA 0 NA NA 2796090.49792204 1059119.91388556 22108.0540854925 373364.281986886 400140.312917805 2268612.04249676
1987-05-17 5 42 17 1987 1719785.82803417 0 1752151.07178811 1367021.02067596 395680.048366068 199724.301707092 54815.751696707 11921.8065509149 NA 0 NA NA 634902.575545575 590881.550204769 44021.0253408058 375779.875559691 219427.845538972 1865658.71634721
1987-05-24 5 43 24 1987 1816180.3886768 0 546015.88365734 175851 80438.3941086717 85209.1046390249 79199.505923567 0 NA 0 NA NA 0 0 0 387283.861143008 203401.334639025 1679812.23138525
1987-05-31 5 44 31 1987 989302.116491733 0 145738.973902156 0 0 171598 71098.110319949 0 NA 12925.9604320336 NA NA 0 0 0 411743.427428987 418442.635342561 406703.079593502
1987-06-07 6 45 7 1987 889753.236886444 0 305792.014845744 248932.958950394 57062 114881.648667872 68694.777624037 0 NA 0 NA NA 0 0 0 417635.153521473 235572.878667872 1041031.2114317
1987-06-14 6 46 14 1987 1205851.76725096 0 505111.339983617 392857.618444281 38041 42584.4319111016 79374.42018211 0 NA 0 NA NA 0 0 0 433839.650052926 163275.661911102 773425.990241753
1987-06-21 6 47 21 1987 987687.411814633 0 379953.129026852 280831.47396472 19021 53185 73136.672593403 0 NA 0 NA NA 0 0 0 446581.81501269 186590.755906324 916524.444629385
1987-06-28 6 48 28 1987 1626998.53524406 0 680329.006898079 677323.808345978 0 0 74426.706260425 0 NA 0 NA NA 0 0 0 484661.570396884 95675.9531989171 972444.313851081
1987-07-05 7 49 5 1987 1271265.32456773 0 339166.492151771 267558.4954838 0 0 87409.0622053831 0 NA 0 NA NA 0 0 0 487523.450343452 81847.3467647481 361210.255174328
1987-07-12 7 50 12 1987 1136940.37702719 0 106571.263674962 71788 0 0 102830.111234444 0 NA 0 NA NA 0 0 0 500461.504694721 102995.629693618 476794.21793583
1987-07-19 7 51 19 1987 434730.826105929 0 175387 175387 0 0 97977.982118131 0 NA 0 NA NA 0 0 0 594668.134357202 42927.251327294 974733.254934234
1987-07-26 7 52 26 1987 1591216.4445303 0 216766.896187313 216766.896187313 216766.896187313 0 88820.864412644 0 NA 0 NA NA 0 0 0 583473.967355562 12653.986734529 493788.896187312
1987-08-02 8 1 2 1987 2291053.57857271 0 546789.694711342 0 0 27598 94389.397549974 0 NA 0 NA NA 0 0 0 350000 164856.739478521 1126785.28413211
1987-08-09 8 2 9 1987 1745176.48611479 0 310587.261832587 0 0 0 109540.626927148 0 NA 0 NA NA 0 0 0 350000 108149.722725163 649916.732651775
1987-08-16 8 3 16 1987 1591336.4013601 0 0 0 0 0 119529.032727791 0 NA 0 NA NA 1.86264514923096e-09 0 0 350000 86689.7977391164 623075.574587768
1987-08-23 8 4 23 1987 1115398.5085077 0 7622 0 0 0 120053.201963379 0 NA 0 NA NA 0 0 0 350000 95912.6988180551 1069343.282477
1987-08-30 8 5 30 1987 1246720.23151964 0 18387 0 0 0 114832.267100249 0 NA 0 NA NA 0 0 0 350000 57731.0261175858 900589.518936665
1987-09-06 9 6 6 1987 1630564.54500468 0 136106 0 0 0 134031.961387242 0 NA 0 NA NA 0 0 0 350000 160013.135872681 714413.921434055
1987-09-13 9 7 13 1987 1903252.35191379 0 173981.526596103 0 0 0 137152.622733952 0 NA 0 NA NA 0 0 0 350000 123845.338273326 453921.429771437
1987-09-20 9 8 20 1987 1908303.4519817 0 216085.900810495 0 0 0 137245.245693233 0 NA 0 NA NA 0 0 0 350000 119749.585937836 295908.565917912
1987-09-27 9 9 27 1987 2003895.67204012 0 180677.024090778 0 0 0 143143.673463824 0 NA 0 NA NA 0 0 0 350000 137682.819780683 456891.769683578
1987-10-04 10 10 4 1987 1848166.39684225 0 180051.575818341 0 0 0 85171.563381958 0 NA 0 NA NA 0 0 0 350000 129971.388170945 356687.735828975
1987-10-11 10 11 11 1987 1641088.92174944 0 135111.020177074 0 0 0 82632.397372052 0 NA 0 NA NA 9.31322574615479e-10 0 0 350000 138008.585596088 343139.231443707
1987-10-18 10 12 18 1987 1597603.95340752 0 127749.270941242 0 0 0 82997.702570042 0 NA 0 NA NA 0 0 0 350000 127793.722317011 292193.620403362
1987-10-25 10 13 25 1987 1522486.49670387 0 137305.161130287 0 0 0 82971.880392425 0 NA 0 NA NA 0 0 0 350000 141977.197563966 313271.248103461
1987-11-01 11 14 1 1987 1325501.7019954 0 148828.478413821 787693.478413821 0 0 84950.056480516 0 NA 0 NA NA 0 0 0 350000 443134.805491752 279137.471707599
1987-11-08 11 15 8 1987 2704009.94541473 0 305812.270893357 826611.270893357 0 0 84200.321397749 0 NA 0 NA NA 0 0 0 350000 113778.809915896 218429.588986539
1987-11-15 11 16 15 1987 2276678.57609935 0 0 180274.446679336 0 0 83352.461594326 0 NA 0 NA NA 0 0 0 350000 229698.517492174 195617.371422039
1987-11-22 11 17 22 1987 2261625.45561686 0 19538.3969096816 186104.590343092 0 0 71090.630064289 0 NA 0 NA NA 0 0 0 350000 188202.318261108 253589.422302512
1987-11-29 11 18 29 1987 2006377.27112284 0 34087.9409751003 155121.840842512 0 0 78334.658158089 0 NA 0 NA NA 0 0 0 350000 269235.754233307 190992.163062057
1987-12-06 12 19 6 1987 3453956.46555406 0 424905.585928514 2143728.43066717 0 0 81209.600121809 0 NA 0 NA NA 0 0 0 350000 137856.742956478 299677.088485217
1987-12-13 12 20 13 1987 3439291.6637104 0 291309.781376116 1534555.76788716 0 0 76372.547026927 0 NA 0 NA NA 0 0 0 350000 230031.79255681 556094.141142342
1987-12-20 12 21 20 1987 2655773.30631119 0 92709.0864036283 926257.271445268 0 0 71299.380660343 0 NA 0 NA NA 0 0 0 350000 177438.847368634 512271.168086626
1987-12-27 12 22 27 1987 3233373.83658919 0 105354.56302696 849772.50196423 15931.651051458 0 79559.193912731 0 NA 0 NA NA 0 0 0 350000 120800.757327393 539694.316921526
1988-01-03 1 23 3 1988 2902466.91702806 0 1855997.40839842 0 466276.16561615 0 75386.067969844 0 NA 301340.172518552 NA NA 0 0 0 350000 113129.141369334 224471.483996331
1988-01-10 1 24 10 1988 2228027.04365269 0 238809.28527187 229368.285271871 0 0 71404.101887447 0 NA 0 NA NA 9.31322574615479e-10 0 0 350000 108702.814093758 279925.453283143
1988-01-17 1 25 17 1988 2360058.72250322 0 543821.926623547 534380.926623547 0 0 71609.418419509 0 NA 0 NA NA 4.65661287307739e-10 0 0 350000 173620.359206122 303286.293966992
1988-01-24 1 26 24 1988 2489214.66438041 0 543875.229250004 534434.229250005 0 0 66953.600038795 0 NA 0 NA NA 9.31322574615479e-10 0 0 350000 137260.030445709 346895.477287698
1988-01-31 1 27 31 1988 2569253.64586038 0 540879.761143918 531438.761143918 0 0 72753.031892759 0 NA 0 NA NA 0 0 0 350000 103224.940529147 318385.288499402
1988-02-07 2 28 7 1988 4312459.242899 0 2460091.89055021 2450650.89055021 441378.370148323 0 75367.525709924 0 NA 0 NA NA 692466.53308991 0 0 350000 103300.31994668 552140.370148322
1988-02-14 2 29 14 1988 2647740.46586211 0 875624.561927166 871617.133089912 0 0 78674.84662299 0 NA 0 NA NA 0 0 0 350000 100316.906263892 324407.173661481
1988-02-21 2 30 21 1988 1812306.17385028 0 179150.600000001 179150.600000001 0 0 74630.286314239 0 NA 0 NA NA 0 0 0 350000 157821.988377313 443283.376224786
1988-02-28 2 31 28 1988 1552091.34033802 0 179150.599999999 179150.599999999 0 0 76918.391694404 0 NA 0 NA NA 0 0 0 350000 156925.553047333 409676.163999311
1988-03-06 3 32 6 1988 1094901.7669558 0 98978.2061212694 98978.2061212694 0 0 72808.903808689 0 NA 0 NA NA 0 0 0 350000 136148.434068295 432843.970401149
1988-03-13 3 33 13 1988 1309717.19033075 0 201940.879487112 201940.879487112 35224.4214570411 0 68571.887501304 0 NA 0 NA NA 0 0 0 350000 135972.182737626 483472.421457041
1988-03-20 3 34 20 1988 1250388.12850288 0 165998.817780948 165998.817780948 0 0 70298.800674039 0 NA 0 NA NA 0 0 0 350000 110884.355134344 428691.232113977
1988-03-27 3 35 27 1988 1500509.76936946 0 187835.965623005 187835.965623005 17709.5076186433 0 64993.896774021 0 NA 55482.2833897304 NA NA 0 0 0 350000 110691.269962292 461939.507618642
1988-04-03 4 36 3 1988 1662343.87183115 0 205484.199999996 205484.199999996 348 0 64849.908893635 0 NA 81477.241256533 NA NA 0 0 0 350000 126770.706778143 670470.07247445
1988-04-10 4 37 10 1988 1783674.72904126 0 60099.200000006 60099.200000006 0 4738.8079625438 72872.132647482 0 NA 145456.08615972 NA NA 0 0 0 350000 103182.283880351 605825.344911703
1988-04-17 4 38 17 1988 1963793.79220708 0 80767.3461092419 80767.3461092419 0 0 66819.498541896 0 NA 370897.119477344 NA NA 0 0 0 350000 62016.2741716236 454596.98523078
1988-04-24 4 39 24 1988 1223243.33932411 0 17130.8779890214 17130.8779890214 0 76836.0319871705 71638.511613918 0 NA 24354.4484071287 NA NA 0 0 0 350000 180469.26198717 1343986.32261048
1988-05-01 5 40 1 1988 735473.520372213 137695.848832983 2686407.00441124 2686407.00441124 0 267840.789631693 55360.059058919 0 NA 0 NA NA 2309278.34399778 0 0 350000 386033.019631693 1875886.5188444
1988-05-08 5 41 8 1988 1680333.6775964 0 2257519.51477747 2257519.51477747 329475.534723497 124396.567129305 74102.329520689 0 NA 0 NA NA 1094176.81427562 0 0 350000 242588.797129305 1210652.20213818
1988-05-15 5 42 15 1988 1657506.95721977 0 905185.839199157 905185.839199157 905185.839199157 138069.65625837 75174.520491345 0 NA 0 NA NA 0 0 0 350000 256261.88625837 441171.282445912
1988-05-22 5 43 22 1988 871897.229348279 0 120627.78951378 120627.78951378 120627.78951378 23463.285138539 77342.720770224 0 NA 12308.7979866179 NA NA 0 0 0 350000 141655.515138539 2040603.59774055
1988-05-29 5 44 29 1988 411890.11802061 0 76083 76083 76083 132319.097103075 66509.3089948299 0 NA 0 NA NA 0 0 0 350000 250511.327103075 1095516.59219005
1988-06-05 6 45 5 1988 811434.61802061 0 57062 57062 0 132127 93387.270957893 0 NA 0 NA NA 0 0 0 350000 277965.051390806 1575138.02247436
1988-06-12 6 46 12 1988 1245159.2228643 0 504935.102421846 504935.102421846 38041 41291.5779384731 70329.02126308 0 NA 0 NA NA 0 0 0 350000 161982.807938473 957094.538381092
1988-06-19 6 47 19 1988 1412189.04264125 0 505705.661320623 505705.661320623 0 25306.8175823668 79215.81360767 0 NA 0 NA NA 0 0 0 350000 145998.047582367 1307027.39617866
1988-06-26 6 48 26 1988 950797.65723483 0 361633.346216403 306823.003225336 0 0 80569.854609435 0 NA 0 NA NA 0 0 0 350000 93436.4264569024 794138.784609487
1988-07-03 7 49 3 1988 884502.933486677 0 290859.8561271 220168.857359577 0 0 83099.571345515 0 NA 0 NA NA 0 0 0 350000 138876.448987934 859726.65005106
1988-07-10 7 50 10 1988 784724.231010469 0 253360.139151995 187741.39449931 0 0 81555.682329392 0 NA 0 NA NA 0 0 0 350000 105158.850079636 697183.992537701
1988-07-17 7 51 17 1988 607930.76914347 0 209561.5330255 175387 0 0 97682.281457648 0 NA 0 NA NA 0 0 0 350000 77916.5990852309 880038.894632385
1988-07-24 7 52 24 1988 630801.909505358 0 278985 278985 0 0 110778.76521115 0 NA 0 NA NA 0 0 0 350000 66676.3239925752 1018779.12415795
1988-07-31 7 52 31 1988 1824823.09998415 0 260550.948169133 260550.948169133 260550.948169133 0 118648.715031723 0 NA 0 NA NA 0 0 0 350000 57386.4895344377 677064.948169132
1988-08-07 8 1 7 1988 1448214.43503844 0 351521.711857893 0 0 0 132452.836092998 0 NA 0 NA NA 0 0 0 10000065157.2884 101960.405306936 523768.110719749
1988-08-14 8 2 14 1988 1365590.03539362 0 182778.576046011 0 0 0 131009.821992317 0 NA 0 NA NA 0 0 0 10000052253.08 91350.0477371415 662392.749147986
1988-08-21 8 3 21 1988 1520634.16628767 0 0 0 0 0 141918.31898618 0 NA 0 NA NA 0 0 0 10000051634.292 103214.730310658 528656.908986348
1988-08-28 8 4 28 1988 1332509.56930086 0 5738 0 0 0 141390.638935532 0 NA 0 NA NA 0 0 0 10000051015.3982 78088.8506647828 802839.070737463
1988-09-04 9 5 4 1988 1654830.27981388 0 11477 0 0 0 145926.912298773 0 NA 0 NA NA 0 0 0 10000045539.8145 92739.3276439589 570631.492213931
1988-09-11 9 6 11 1988 1642542.60274369 0 87394 0 0 0 150463.974861463 0 NA 0 NA NA 0 0 0 10000040951.0752 103895.873182558 294877.498251562
1988-09-18 9 7 18 1988 1807769.66498371 0 163311 0 0 0 153839.830756477 0 NA 0 NA NA 0 0 0 10000041516.2886 95761.208652455 376047.29286074
1988-09-25 9 8 25 1988 2064140.29979226 0 288239 0 0 0 175715.946395088 0 NA 0 NA NA 0 0 0 10000042081.502 140211.148300436 484167.979385279
1988-10-02 10 9 2 1988 1814030.25015888 0 387033.18410561 0 0 0 147043.328461494 0 NA 0 NA NA 0 0 0 10000042646.6781 132557.491367907 376647.797160444
1988-10-09 10 10 9 1988 1842482.09621157 0 252408.859858991 0 0 0 75749.269094601 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000043211.8915 118247.190657742 376342.338579534
1988-10-16 10 11 16 1988 1683223.22418286 0 155524.296357206 0 0 0 76361.863444921 0 NA 0 NA NA 0 0 0 10000043824.1468 101397.958962445 242871.893749005
1988-10-23 10 12 23 1988 2139319.64499754 0 389119 0 0 0 76153.773140509 0 NA 0 NA NA 0 0 0 10000044436.4022 97246.4577981992 465726.582438279
1988-10-30 10 13 30 1988 1512902.27044128 0 172049.265811882 0 7096.72188247368 0 48609.5069737097 0 NA 0 NA NA 0 0 0 10000045048.6949 99768.7801677942 442244.721882474
1988-11-06 11 14 6 1988 1592089.39451703 0 226433.891030767 865298.891030767 0 0 78776.324129181 0 NA 0 NA NA 0 0 0 10000042955.3839 373558.18269857 230698.936626313
1988-11-13 11 15 13 1988 2613752.00984756 0 549300.206732577 1051595.60082877 139948.338987699 0 0 0 NA 0 NA NA 0 0 0 10000040165.822 139096.544327946 556462.338987698
1988-11-20 11 16 20 1988 2187449.91263758 0 39475.8280591643 179404.93508686 0 0 71092.536595223 0 NA 0 NA NA 0 0 0 10000025176.0572 184705.556642471 321291.265995893
1988-11-27 11 17 27 1988 2474356.04154919 0 39453.1144094132 167494.920248929 0 0 78681.510205348 0 NA 0 NA NA 0 0 0 10000023676.9279 142258.732027706 276329.548246345
1988-12-04 12 18 4 1988 2175747.62655311 0 62284.9027613574 162879.351049337 0 0 66104.318474589 0 NA 0 NA NA 0 0 0 10000022413.01 327408.885706947 295313.062132143
1988-12-11 12 19 11 1988 4430312.65684 0 561006.949151642 2164395.25542635 0 0 76218.921313587 0 NA 0 NA NA 0 0 0 10000021149.0921 150832.330895948 370649.623236379
1988-12-18 12 20 18 1988 3834892.31179193 0 283342.583154804 1000083.17304213 0 0 77958.91899265 0 NA 0 NA NA 0 0 0 10000011500.3981 143093.059026706 356828.901486644
1988-12-25 12 21 25 1988 3155714.62827137 0 94302.059023336 229171.411091099 0 0 76355.941659414 0 NA 0 NA NA 0 0 0 10000007475.5527 130423.000210165 424741.294591035
1989-01-01 1 22 1 1989 2962151.52270796 0 91152.0422845148 307758.143504621 0 0 74032.320246441 0 NA 0 NA NA 0 0 0 10000007653.4764 122282.808709139 529231.347823124
1989-01-08 1 23 8 1989 2938835.87830579 0 2256552.46060889 0 462753.263210724 0 61436.515486304 0 NA 269463.372938136 NA NA 155247.365912735 0 0 10000007831.4064 135098.585638403 284895.291059467
1989-01-15 1 24 15 1989 2293046.47364954 0 626335.82596153 281820.665592069 97086.6600480396 0 60672.594014061 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000005996.5563 134624.833903391 358353.294135306
1989-01-22 1 25 22 1989 2491740.7157482 0 604152.041460808 561666.041460818 0 0 62408.520468122 0 NA 0 NA NA 0 0 0 10000005076.7825 124002.231171084 397297.878425403
1989-01-29 1 26 29 1989 2537166.92808514 0 619145.689794525 543184.422202132 33475.2675923854 0 60592.071630368 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000003820.9634 140846.845647161 449989.267592386
1989-02-05 2 27 5 1989 2579798.761043 0 571445.500880019 566960.439051265 0 0 66389.11907719 0 NA 0 NA NA 0 0 0 10000002565.1474 151095.221682984 374120.652021719
1989-02-12 2 28 12 1989 3848316.85745589 0 1614706.52219821 1614706.52219821 426044.489616321 0 64267.304606109 0 NA 0 NA NA 0 0 0 10000001309.3283 114390.024236315 513486.517255633
1989-02-19 2 29 19 1989 2406659.12616568 0 413274.320413096 413274.320413096 234123.720413104 0 67506.958669769 0 NA 0 NA NA 0 0 0 1e+10 103851.29154243 291431.720413102
1989-02-26 2 30 26 1989 2077126.38393902 0 415297.258681889 409034.817430439 237714.710314429 0 72428.872270254 0 NA 0 NA NA 0 0 0 1e+10 154287.107124077 295021.71031443
1989-03-05 3 31 5 1989 2118129.01486149 0 396998.785118624 380914.232048874 380914.232048874 0 76492.818943591 0 NA 0 NA NA 0 0 0 1e+10 163142.682883274 438222.232048874
1989-03-12 3 32 12 1989 1538546.83150231 0 320974.235167561 308776.235167556 308776.235167556 0 109379.458536429 0 NA 0 NA NA 0 0 0 1e+10 202314.995927677 410018.235167556
1989-03-19 3 33 19 1989 1359808.02955649 0 239513.537359051 227315.537359053 227315.537359053 0 67866.54600357 0 NA 0 NA NA 0 0 0 1e+10 778861.02218692 624994.537359053
1989-03-26 3 34 26 1989 1317485.03826548 0 172395.057342224 160197.057342227 160197.057342227 0 70104.043844054 0 NA 0 NA NA 0 0 0 1e+10 387059.614133478 602496.057342227
1989-04-02 4 35 2 1989 1527037.34233869 0 282267.478995743 270069.478995742 270069.478995742 0 80064.297044588 0 NA 0 NA NA 9.31322574615479e-10 0 0 1e+10 442154.387709952 723275.478995742
1989-04-09 4 36 9 1989 1396499.06416668 0 9719.00000000629 0 0 0 64192.7486793561 0 NA 0 NA NA 0 0 0 1e+10 494882.765260764 802000.153828128
1989-04-16 4 37 16 1989 2018995.48260531 0 9718.99999999511 0 0 0 61406.8247587561 0 NA 0 NA NA 0 0 0 464723.584037143 580765.108801336 943667.945919761
