"date" "month" "week" "day" "year" "FirmEnergy" "NonFirmEnergy" "ColFallsFlow" "LowerGraniteFlow" "VernitaBarFlow" "McNaryFlow" "GCRec" "DallesFlood" "IHNav" "BonnevillFlow" "ExtraSpace" "FirmEnergySales" "NonFirmSpotSales" "TotalSysEnergy"
1981-10-25 10 13 25 1981 0 875657.819538733 1822.39030346152 0 0 0 0 0 66722.8224073621 0 3815000.74182332 NA NA 1876485.58046127
1981-11-01 11 14 1 1981 0 1067096.53550152 1633.80347337472 0 0 0 0 0 75173.3866487356 0 3996665.78179011 NA NA 1762349.48449848
1981-11-08 11 15 8 1981 0 1030009.34629327 0 0 0 0 0 0 83575.8839494045 0 4213505.39941426 NA NA 2134870.57770673
1981-11-15 11 16 15 1981 6400.37398717972 1105533.36 0 0 0 0 0 0 88491.6952156254 0 4738278.82087948 NA NA 1954619.66698882
1981-11-22 11 17 22 1981 0 866917.379478 0 0 0 0 0 0 77939.7322875538 0 5159310.38185219 NA NA 2201599.004522
1981-11-29 11 18 29 1981 0 703738.851029245 0 0 0 0 0 0 74812.512166949 0 5530870.67469421 NA NA 2256765.65297076
1981-12-06 12 19 6 1981 0 616055.130435773 0 0 0 0 0 0 74342.713251736 0 5117571.68059665 NA NA 2667974.38156423
1981-12-13 12 20 13 1981 0 529664.792907315 0 0 0 0 0 0 72384.6735561664 0 5297869.0883997 NA NA 2754364.71909268
1981-12-20 12 21 20 1981 0 729518.001850324 0 0 0 0 0 0 72657.8328388619 0 5317584.79225583 NA NA 2554511.51014968
1981-12-27 12 22 27 1981 0 664184.147922911 0 0 0 0 0 0 52130.8084111549 0 5123321.16726828 NA NA 2619845.36407709
1982-01-03 1 23 3 1982 0 0 0 0 0 0 0 0 55388.940553182 0 5025546.01971119 NA NA 3376977.64117749
1982-01-10 1 24 10 1982 0 0 0 0 0 0 2.57969321612472 0 59581.2171439678 0 5633940.77432674 NA NA 3492116.01317488
1982-01-17 1 25 17 1982 0 0 0 0 0 0 9.79925240838793 0 53951.4313757145 0 6572724.7149347 NA NA 3363004.48529741
1982-01-24 1 26 24 1982 0 985112.581802535 0 0 0 0 11.8393183221458 0 64326.7246459945 0 7485478.31908205 NA NA 2300641.19019746
1982-01-31 1 27 31 1982 0 965115.795443651 0 0 0 0 11.8393183221458 0 59797.1014294839 0 7498097.12503837 NA NA 2333345.25655635
1982-02-07 2 28 7 1982 0 152074.147664007 557.072389240061 0 0 0 11.8393183221458 0 65256.4893791963 0 6664414.91619167 NA NA 3057491.66433599
1982-02-14 2 29 14 1982 0 385247.529297659 0 0 0 0 16.7821260574528 0 67172.2020675254 0 6766380.12227131 NA NA 2754428.24270234
1982-02-21 2 30 21 1982 0 38170.1521240234 0 0 0 0 22.1003196441279 0 25444.4270068912 0 6622143.89367598 NA NA 3101505.61987598
1982-02-28 2 31 28 1982 0 0 799.675292238702 0 0 0 27.6131307362839 0 0 0 5628590.16684619 NA NA 3431173.50224045
1982-03-07 3 32 7 1982 0 0 661.314187263269 0 0 0 22.1773458003915 0 18838.6432996714 0 3402058.3321968 NA NA 3411795.40364121
1982-03-14 3 33 14 1982 0 0 883.270550117487 0 0 0 26.4428195588691 0 15329.7927675122 0 2228275.08603166 NA NA 3373353.88937285
1982-03-21 3 34 21 1982 0 0 894.574575510506 0 0 0 30.4657975919133 0 10833.7785651588 0 1399187.05885343 NA NA 3415056.47979391
1982-03-28 3 35 28 1982 0 0 256.350377253915 0 0 0 34.2575636282277 0 22896.9163473226 0 544485.381419305 NA NA 3567780.61315201
1982-04-04 4 36 4 1982 0 867846.035990101 0 0 2610.38390351085 0 41.1286572048623 0 18621.8003839225 0 15350155.6456535 NA NA 2038209.4240099
1982-04-11 4 37 11 1982 0 730185.38725157 0 30221.6062135162 47073.6861693791 0 41.1066113414774 0 31085.8746984916 0 14576810.084829 NA NA 2175870.07274843
1982-04-18 4 38 18 1982 0 28836.5260056355 0 0 13447.9401213244 34090.972358176 46.4940027469704 0 4676.83123688457 0 15926995.0301485 NA NA 3057837.18999436
1982-04-25 4 39 25 1982 0 86259.4863632279 0 0 4007.84452798728 0 52.4292968205586 0 0 0 16254007.2099895 NA NA 3000414.22963677
1982-05-02 5 40 2 1982 0 1010212.99594124 0 9710.68543108058 39736.6073760171 88309.1889284031 58.3722012350238 0 29968.4703919551 0 20735736.105073 NA NA 2339271.53205876
1982-05-09 5 41 9 1982 0 0 0 0 0 0 58.3722012350238 0 0 0 19660863.4194888 NA NA 3771011.50219135
1982-05-16 5 42 16 1982 0 726886.696535619 0 0 63199.4065279017 0 58.3722012350238 0 0 0 23247887.7563331 NA NA 2622597.83146438
1982-05-23 5 43 23 1982 0 1094521.88182832 0 0 83575.0494044574 67527.2716070646 27.0777824553447 0 0 0 21621591.8633828 NA NA 2254962.64617168
1982-05-30 5 44 30 1982 0 0 0 0 0 0 12.9185616731781 0 0 0 18525271.6094149 NA NA 4672614.22044665
1982-06-06 6 45 6 1982 0 0 0 0 0 0 42.0000811525476 0 0 0 17888744.5829669 NA NA 4094016.78270677
1982-06-13 6 46 13 1982 0 0 0 0 0 0 22.4620448301082 0 0 0 15213790.7981202 NA NA 4089526.54932379
1982-06-20 6 47 20 1982 0 0 0 0 0 0 10.0068357184925 0 0 0 12755258.5702732 NA NA 4123141.65295806
1982-06-27 6 48 27 1982 0 0 0 0 0 0 6.35862745498662 0 0 0 9922132.60204883 NA NA 4169603.75186651
1982-07-04 7 49 4 1982 0 0 0 0 0 0 0 0 0 0 5483052.68674143 NA NA 4895689.70746763
1982-07-11 7 50 11 1982 0 0 0 0 0 0 0 0 0 0 3440180.98422673 NA NA 4773516.94242028
1982-07-18 7 51 18 1982 0 0 0 0 0 0 0 0 0 0 2042489.00806394 NA NA 4037621.34978915
