"date" "month" "week" "day" "year" "ALBEN" "AMERI" "ARROW" "BONFE" "BONNE" "BOUND" "BOXCA" "BROWN" "CABIN" "CHELA" "CHIEF" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "IPARK" "JDAYY" "JLAKE" "LIBBY" "LGOOS" "LGRAN" "LMONU" "BOISE" "MCNAR" "MICAA" "MILNE" "MINAD" "NOXON" "OWYHE" "OXBOW" "PALIS" "PAYHS" "PELTO" "PRIRA" "REVEL" "RIRDM" "RISLA" "ROCKY" "THOMF" "WANAP" "WELLS"
1992-07-26 7 52 26 1992 72190.456217831 70254.6017095459 778652.646953123 142381.798206985 1631328.58515802 80220.174909396 78996.066985847 0 88980.489263561 3807.6799285654 1267852.04337244 327561.411241931 1627452.63952397 129864.913764769 145933.038575768 44428.16 5553.52 1204538.8989039 1877.524172829 280089.616504806 14876.2076682921 1571562.62714361 39983.6775468255 138024.498923498 261162.079620336 267123.617725814 262672.18707247 42384.5132301472 1616130.12227277 472828.342363688 -20970.5257351 30328.6330706652 87174.254786715 0 0 152613.988471385 24629.4654093885 55535.2 1364574.64644036 648979.541984305 0 1350197.37590075 1325168.82575022 104441.81637323 1355383.71875349 1293295.45576415
1992-08-02 8 1 2 1992 101506.542603247 34978.9735866843 678554.548429526 250560.801439737 1562911.03902906 108494.546293097 109558.846373914 0 99806.0974160726 21516.9768032474 1362799.18684847 337703.35411808 1583376.30460943 2488.60564468053 130147.95427825 44428.16 5553.52 1260458.86982607 150.432115184027 276076.56786878 12905.1732976907 1540671.66947858 37876.4790516183 213212.164696231 236129.191496234 228525.51069062 248939.178671137 55921.2042742018 1665417.04034232 210494.021071607 -33211.736881711 4165.14 94526.3711282916 0 0 129526.653403592 29840.0488890784 48593.3 1467648.6190356 382639.338646987 0 1468525.58437377 1445346.53721956 99603.0667762596 1468235.58494849 1390226.25748749
1992-08-09 8 2 9 1992 70405.6337688032 57859.4281765208 593382.925553942 213176.907078431 1674773.70140831 65744.5368448921 73594.9671016282 0 60038.235241183 17448.6663429774 1106269.42363702 382763.898830996 1595539.00540151 188211.726512742 126577.687521848 44428.16 5553.52 1018744.06969567 -663.767250195029 237827.797235126 13957.6328722844 1510847.37931241 38716.0222001926 195606.652768359 217897.919439069 216898.563582664 219578.686997049 51789.8003548987 1571427.89293981 445344.701574534 8561.30668431972 26492.1782339908 64146.054829637 0 0 122051.758158241 26494.651714776 48593.3 1241954.00355032 602258.543638554 0 1212598.24633685 1185971.86798534 66273.6942174029 1228593.27253489 1133823.20316945
1992-08-16 8 3 16 1992 72984.8743710571 55149.6618248855 428695.742791571 214943.10327319 1037414.71531213 67987.215075947 75908.8270187881 0 65359.1011515364 16572.9255052775 1196721.36656144 507090.932153247 1070045.70875712 241297.230078703 128512.84789594 44428.16 16622.2913106708 1109431.66885119 -1148.12822667899 239913.360523433 10003.6696453646 1056255.02318593 20719.7442134971 194694.210703045 225279.579778311 225086.406531166 224348.121044912 40920.0417589753 1310642.64902239 64585.7133609205 17087.5676189953 38900.4184930463 69713.4697991554 0 0 71376.0360515474 19603.1837144571 53459.5750436304 1183822.28953044 215268.275369104 0 1226154.30168138 1223344.62182275 72161.7862339724 1198313.41373896 1220001.09959133
1992-08-23 8 4 23 1992 76551.2164224344 74146.8640183588 364375.66578362 190781.03350613 1438640.85791312 72268.6515594233 79204.0332123134 0 70622.0054927097 16076.8068556706 861489.361699865 227783.107340016 1381808.89319387 24237.8052103152 126277.766800964 44428.16 29661.1656078668 781216.990444974 -3939.06034393501 220191.237695287 9987.32061811041 1293030.96740403 19261.641874905 174803.791676088 209201.76673052 212260.499192401 206050.780616767 49102.2804869504 1324253.74245269 217685.132372174 32246.979703242 49493.831781303 74056.0265530067 0 0 69159.2175461159 23326.9656369813 59015.6721557521 984507.260802037 316565.824478373 0 946703.018092457 923668.418460977 76694.8295574157 969116.41214026 869604.888193556
1992-08-30 8 5 30 1992 108765.076251758 66774.7700872139 340337.614780505 231222.182867378 1159958.31640659 97579.4043926356 111437.950056084 0 108447.611836389 16768.3198335115 989312.87065115 292433.791170195 1163375.86271692 12162.2724664326 143091.72114043 44428.16 33733.6352492371 935904.659844884 -3273.338582239 345127.474769198 9400.50669988229 1128217.27611687 17680.363428683 184304.673326029 300641.378603434 298320.555076176 320536.22157214 40363.7501154091 1272433.49830103 208208.318022594 35254.5593797334 48580.5578483203 110130.505348009 0 0 60628.9890479107 19460.9452223784 53973.8921838488 976164.044798752 267347.639487991 0 1003095.92275281 1002037.80565571 111986.858057507 982787.973157805 995176.948197245
1992-09-06 9 6 6 1992 156583.805540978 81674.4284442936 465094.867377015 172316.238653304 1042437.99466812 151652.02597981 153605.293597445 0 80365.699853077 12705.7067014312 753364.616119855 199008.743429366 1047377.4777435 27906.7783743498 63277.4188687019 44428.16 27871.4233263731 703784.541833252 -1845.0039308178 115080.169564866 11463.7267553431 975911.525361517 21492.4047841344 163953.065615257 101631.689503987 100622.927772791 102223.23583868 30513.0208357502 970679.04953958 288317.005797245 65096.7376043096 70172.1379305896 78107.2844463129 0 0 73225.4443784819 23473.2558766404 61809.129003108 870500.114769975 367253.753024519 0 829365.024527537 810773.438774721 81522.1703427695 849279.01264565 762087.152497739
1992-09-13 9 7 13 1992 153777.214500728 148193.662783771 666297.740795934 192135.083681088 812603.716512401 143225.610146993 147088.328988022 0 85547.545000556 24200.8615211444 817904.839004926 251862.562433033 837114.416642571 37287.5913829509 72005.9432825986 44428.16 30878.6806441862 819385.806399958 -6216.681188296 111618.364916693 13639.058115075 783626.567808564 22707.8729253144 178408.390900532 102156.982706888 102369.894072192 99876.0183187939 13773.9592827129 819264.989222055 314680.607212728 131830.723368687 138970.216201582 82477.901633476 0 0 82460.0951614105 9718.66 58118.2308558145 823053.791093297 407525.274404274 0 833701.290925436 834579.470736151 89588.475762903 817815.218683613 819605.208064479
1992-09-20 9 8 20 1992 219670.185987172 63260.7887854481 427755.37626744 199408.749180997 1250278.44244609 206507.94213485 211641.828175168 0 149980.00339552 21436.9292103937 920605.376943922 235472.050047634 1286810.51587751 19255.7590862344 70689.5260639605 93438.16 82764.9499704032 863583.595870622 5976.2201969066 171155.691959683 8694.06042009868 1215834.04643158 18347.5568547691 181379.636162049 142991.648955941 136253.640915206 152319.30803583 12021.7173261506 1221024.21780673 218313.298522537 40182.3847693017 52937.9348538254 146015.320896704 0 0 61145.8374917422 10027.8289462503 52758.44 1086886.8752731 286702.218831124 0 1028989.58714925 1007828.89796755 154660.381634164 1054957.65146703 941872.718989632
1992-09-27 9 9 27 1992 233830.976254666 60147.7032358364 495440.595980668 75287.6031533301 978645.581606686 226247.406880736 228043.914908447 0 156076.963514261 23862.8634225132 652965.343508519 129172.330059367 957484.128448564 43600.2129338601 80610.3194743339 119326.867185266 89698.4278036383 634045.471573113 -1730.2382648412 133437.16692903 7818.63821201011 885779.825762494 14440.7582935843 55535.2 140298.396338401 158698.924256961 131523.806074335 21387.5979741359 867972.49648279 276287.994725944 35110.6898099855 49667.8989581387 151692.08912831 0 0 50693.5986797437 14502.0140349412 58588.493137901 759094.113241991 329632.757296172 0 731691.429274305 714398.262258394 159832.32210582 739986.477780099 669346.803674326
