"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "FLAPO" "ALBEN" "CHELA" "JLAKE" "PALIS" "IPARK" "RIRDM" "AMERI" "MINAD" "BOISE" "PAYHS" "OWYHE" "PELTO"
2001-09-02 9 5 2 2001 20071231 7315823 1421759 772320 5374567 2747154 8130952 2439100 1201040.05789245 1792000 1540000 1640583 229435.944840934 527125.656534377 55455.9832288505 26525.4908752434 0 95180 672729.303503498 624990.062487983 400925.415983638 556356.467132972
2001-09-09 9 6 9 2001 19987586.495202 7239906 1366022.30408584 737712 5275600 2711115 8239435 2387014 1156151.11733047 1792000 1482126 1633500 222441.851335207 511056.831165163 53765.47073124 25716.891492111 0 95180 648415.733749755 619059.895225868 397895.057143559 534143.775861817
2001-09-16 9 7 16 2001 19871632.0616808 7163989 1282822.62249134 764141 5176633 2675077 8347918 2334849 1309783.21834071 1792000 1424251 1617133 221416.975084514 508702.193286223 53517.7522658118 25598.4037562209 0 95180 637238.71265865 612113.499701883 401618.061060706 558270
2001-09-23 9 8 23 2001 19920983.3875379 7088071 1282241.89722648 790571 5077667 2639038 8456401 2282683 1327300 1792000 1366377 1600767 219651.73776067 504646.586899372 53091.0842844985 25394.3215817442 0 95180 635421.997610671 611355.156229708 405000 557970
2001-09-30 9 9 30 2001 19853335.8861783 7012154 1240619.23020262 817000 5119389.92712923 2603000 8564884 2230518 1296400 1792000 1308502 1584400 219013.533050617 503180.321109924 52936.8265472385 25320.5376189707 0 95180 624377.346017623 605433.051129698 405000 557670
2001-10-07 10 10 7 2001 19766882.7246496 6937496 1186684.53830327 817000 5140021.1880256 2621022.62699996 8673368 2230502.13884388 1286140 1785980.44738491 1199292 1574007 217053.285699261 498676.682097434 52463.0235242791 25093.9099941334 0 95180 610660.910261369 597430.766614425 405000 550765.159845592
2001-10-14 10 11 14 2001 19728525.1765354 6862838 1166983.67345196 817000 5204183.94409002 2645145.91957213 8781851 2231232 1275880 1792000 1090082 1563613 214680.165216841 493224.473232783 51889.4266985314 24819.5493844828 0 95180 607145.661735012 596602.039965683 405000 557070
2001-10-21 10 12 21 2001 19773854.9704862 6788181 1173686.33647484 817000 5239897.50241284 2662917.7173223 8890334 2231589 1265620 1791429.33215968 980873 1553220 210013.075306872 482501.903869893 50761.3643107735 24279.9789570738 0 95180 604018.996068534 595877.832053804 405000 556770
2001-10-28 10 13 28 2001 19670368.1613795 6713523 1149655.56058151 817000 5266817.71174398 2686341.6677055 8943846 2231946 1255360 1792000 871663 1542827 209527.520596136 481386.349173974 50644.0029534939 24223.843127712 0 95180 603216.46720593 595835.34475333 405000 556470
2001-11-04 11 14 4 2001 19662637 6638865 1179598.58646041 817000 5410403.13640123 2770131 8943846 2232303 1245100 1792000 762453 1532433 209527.520596136 481386.349173974 50644.0029534939 24223.843127712 0 95180 603216.46720593 595835.34475333 405000 556170
2001-11-11 11 15 11 2001 19505348 6520799 1205879.69172786 817000 5504531.78286456 2711956 8943846 2230568 1263538 1790869 696602 1522040 222616.223059773 510269.754152207 60582.9204747668 26995.6617587362 54794.6084076876 95180 630866.618665545 632709.916144071 405432.847106947 555870
2001-11-18 11 16 18 2001 19410456.0471208 6498835.88883608 1219180.82160717 817000 5445766.33686733 2719509.72767359 8955878.13170007 2273030.80086892 1281975 1789739 772126.962391473 1511647 238669.071003792 544974.821383487 71818.4671094592 29742.986067699 119214.685568794 95180 657378.281701055 674978.541195664 405920.667327911 555570
2001-11-25 11 17 25 2001 19272723.1253309 6472771.30056067 1192865.11840538 817000 5323278.46352333 2664004.95552043 9010877.01468176 2268470.10329639 1300413 1788608 719282.958897468 1501253 249538.526665256 566062.437970124 79372.8964777055 32386.4337805493 163652.858163021 95180 681023.105982273 702771.545878126 406397.599699205 555270
2001-12-02 12 18 2 2001 19089536.7265017 6355426.67578482 1146659.35147615 817000 5172618.67511194 2600568.4013057 9007494.45096434 2259530.83759411 1318850 1787477 671707.956232197 1490860 259490.814616204 584715.73134911 85931.5200291912 34750.060959346 207066.637334448 95180 702191.050543002 610000 406760.908560733 554970
2001-12-09 12 19 9 2001 18770087.5261027 6124393.83814199 1071991.18412905 817000 4824919.67161691 2488695.62798865 8984368.69641447 2241011.08383545 1331865.45868785 1769824 640529.912148148 1480467 269408.199230421 604949.942865458 92005.9086647367 36624.1517356291 250682.511730104 95180 711000 610000 407015.919791555 552594.831764588
2001-12-16 12 20 16 2001 18454845.7215805 5786114.75574414 986711.583526006 817000 4465580.99299527 2342958.85737422 8916765.8485543 2222984.84080024 1322103.16348281 1752171 559931.560215314 1470073 278858.656630825 624149.120287444 98054.0145629946 38371.3064999747 291979.097554612 95180 711000 610000 407242.120351432 551500.472005457
2001-12-23 12 21 23 2001 18149547 5531246 901148 817000 4237570.5259473 2195911 8882557 2207659 1301510 1734518 499048 1459680 287874.196947856 643247.910170218 104100.847157291 39996.7105453917 333693.182624133 95180 711000 610000 407536.024972427 551179
2001-12-30 12 22 30 2001 17843384.4158346 5319461 830487 817000 3865369.17513804 2083480 8862127 2201758 1287675 1716865 499048 1449287 296476.845544288 662154.018810352 110106.653633787 41298.1925259514 375063.766096871 95180 711000 610000 407829.967557871 547988
2002-01-06 1 23 6 2002 17198454.6869347 5051369.07446893 762424.350792349 815882.866708358 3699852.49407891 2097548.97441276 8410657.38558239 2205310.17167302 1313501.37956248 1657718 667354.689751676 1438893 310144.701266985 676143.287748146 115808.419339672 42322.1641618888 411978.322672069 93488.9178537549 726805.806775297 610000 409452.121510737 536204.302212802
2002-01-13 1 24 13 2002 16627561.1868647 4512824 704380.383325927 815037.263177532 3574912.83276287 2110285.62123876 7910824.70327195 2200423.59018916 1321084.14778882 1598571 799102.532360268 1428500 324143.168437465 689515.091746755 121477.788517079 43235.572093679 448739.515072631 91943.5189067921 742729.432049404 610000 411457.466233242 523131.667968366
2002-01-20 1 25 20 2002 16032505.6157797 4109505 641127.668768896 779185 3421180.08393078 2118787.0489234 7524269.11519846 2204292.63896568 1379024.38764991 1539424 891913.268037752 1418107 337607.426892914 702842.915727006 127168.121297395 44017.6882110197 489127.032339024 95180 772189.965089375 610000 420450.556588134 538415
2002-01-27 1 26 27 2002 15469521.192127 4016809.38260558 578999.721019184 741641 3306936.42361033 2129898.08919697 7464380.56375101 2241349.06736854 1359112.95646695 1480277 993072.187811355 1407713 350612.353150981 716424.93055008 132857.973864952 44762.6379283396 531912.020115778 95180 797079.834639812 610000 428075.058011196 535225
2002-02-03 2 27 3 2002 15009089.8900382 4005374.94234474 526375.719328938 704096 3236611.17003773 2129231.40507478 7864114.04769724 2304770.40102223 1347342.41097238 1421130 1106772.72192955 1397320 361810.585975375 731721.946038261 135205 45622.6537629158 583772.948511238 95180 828057.229183485 610000 436573.525111675 532034
2002-02-10 2 28 10 2002 14670143.3793421 3516038.99121967 476731.705559855 670000 3192186.58989084 2139134.99299157 8310162.04664959 2348376.48163219 1362882.72267378 1297560 1281390.63843654 1386927 370825.982106991 748129.358466338 135205 46707.8522347851 634948.199093717 93485.0361795849 861000 610000 438774.276943149 528843
2002-02-17 2 29 17 2002 14375625.6499075 3093420.99630358 411985.26575919 626375 3208228.32218407 2179398.64248448 8562179.60261438 2494477.46617461 1365362.80907727 1173990 1364293.13027738 1376533 379611.735305338 768936.256811993 135205 48206.4536545819 698502.115822822 93657.0567494574 861000 610000 441041.700659482 525652
2002-02-24 2 30 24 2002 14111102.9507468 2738833.3468775 345696.702938883 582750 3258526.75219122 2230701.12972143 8929507.23741235 2581770.57906395 1364612.58568529 1050419 1367553.8152731 1366140 388171.373034166 788480.900698549 135205 49804.8743883588 749995.780439433 90290.7801486902 861000 610000 442917.410096384 522461
2002-03-03 3 31 3 2002 13918473.295668 2615537.44660347 265253.153445034 539125 3332351.09737439 2263461.15007611 9037896.89620875 2638455.0258502 1387340.63119483 926849 1421506.4672817 1355747 394999.601907163 802230.498331783 135205 51070.8843983795 794939.169431866 90433.8306611932 861000 610000 443142.976215824 519270
2002-03-10 3 32 10 2002 13709527.2228601 2362568.23467638 247821.822170457 495500 3314463.7238651 2242541.33216061 8907231.09085089 2616215.93315338 1372943.6909414 838337 1215671.36430296 1345353 399668.522239579 810863.484007071 135205 51911.5868654537 826789.768463019 90927.1118225344 883943.945123918 610000 443132.64461383 528045
2002-03-17 3 33 17 2002 13465915.8736078 1892337.00800589 230335.115145341 413175 3216743.86543591 2219255.9118867 8747864.97841171 2538689.39690154 1316450.9936706 749825 1035361.78071537 1334960 404276.353220996 821388.781499786 135205 52693.0399050712 857471.557892703 90539.783472395 907812.781380809 610000 443062.290283373 536820
2002-03-24 3 34 24 2002 13318885.4353221 1151685.06312909 230390.49089588 330850 3106894.04562732 2221743.43047401 8599766.2727549 2512055.21768096 1237794.54088482 661312 933038.224513111 1324567 417077.39354944 886063.693830619 135205 53726.0219093845 919812.822366911 75231.268754658 956684.834696132 610000 441129.380603082 545595
2002-03-31 3 35 31 2002 13194490.8228183 936719.762975158 228806.567607893 248525 2949299.4357696 2200914.30363305 8537068.48764532 2424119.66470827 1158105.38016612 572800 751989.570739673 1314173 423340.108021354 916815.306757962 135205 54582.5761897882 1004006.7641448 82215.308677715 961000 681344.535987814 441204.959192851 548636.075858397
2002-04-07 4 36 7 2002 13046481 782575.963113538 234220.402010907 166200 2842270.45008955 2190381.97010438 8517202.1563632 2322429.12076735 998683 572800 499048 1303780 430865.67182765 943465.279157202 135205 56047.0453226843 1019774.17989006 77129.2098173043 1007816.46341777 723535.198325065 442295.533302677 555345
2002-04-14 4 37 14 2002 13180163.426702 1144908.53435259 265409.598599719 191341 3063136.55949821 2218347.43468778 8522537.14673362 2383818.07427218 1018716 572800 499048 1293387 443977.993417165 984934.127213464 135205 57410.1234705665 1065551.52379784 75375.7980323413 1011000 730938.224741447 443035.061103668 556320
2002-04-21 4 38 21 2002 13411520.4653492 1695568.58725145 345806.706606875 216482 3250467.83697307 2275033 8540508 2447334.70390789 1041129 592932 773096.449697754 1282993 456233.651633708 1023348.79677265 135205 58371.0768031494 1101294.37117425 68312.3244309251 1011000 738520.689170752 444216.208662942 557295
2002-04-28 4 39 28 2002 13622738.0065776 2296366.46682014 419041.441166097 241624 3497012.23515201 2315645 8532475 2493153.4594289 1063542 613064 1035960.9008036 1272600 470964.853182972 1071720.91492705 135205 59457.3711380623 1129480.14748632 59647.9953783319 1011000 743396.207290553 444699.48009807 558270
2002-05-05 5 40 5 2002 13984016.144671 2982228.75637047 514985.788040977 266765 3916695.95881207 2457167.82785738 7314745.82490259 2611382.39036454 1100514 774122 1069823.51512022 1314040 513727.124097719 1202333.36374995 135205 61340.4140137708 1291066.82189324 76258.3088804089 999929.353780442 754499.078582817 447756.986282392 558270
2002-05-12 5 41 12 2002 14225102.2551591 3578973.64119829 578200.962555152 234205.757763386 4347093.62887598 2591384.68174784 8046727.4914643 2795305.38422458 1250449.04792138 853566.136200917 971164.059643371 1353387.30083085 555935.288034606 1292793.22321967 135205 62957.5812263924 1369439.4090804 83010.0502122259 994149.804901282 767252.912020876 449856.070710954 558270
2002-05-19 5 42 19 2002 14560391.923064 4037398.11887583 648761 204878.296932021 4506224.70306798 2665470.17017873 8233669.04489983 2836688.03004438 1148061.80240186 839761.420338884 867894 1393015.44576421 592713.471649033 1367395.18614451 135205 64160.3632464117 1393961.98423768 74221.1065729239 990989.296953439 773979.57000126 446263.985778377 545025.437866091
2002-05-26 5 43 26 2002 15332815.86724 4799152.99906628 693905 342188 4601884 2719441.28234907 8095977.77895415 2854890.77990987 1076019.10787566 812547.741165328 1143978.29501984 1436158.23654687 627708.800893427 1399348.96854691 135205 65304.2949986242 1387804.42066377 59979.0603069495 988830.778457184 780881.739797151 443949.926446566 527379.870776366
2002-06-02 6 44 2 2002 16204314.7483277 5682471.00058467 738608.955084582 367180.41584946 4775509.67807011 2769223.10391607 8651926.15736228 2874390.18097948 942223.059337559 807842.392964868 1375806.33223317 1479475.98599525 676583.221231802 1366695.47470974 135205 65408.4065723309 1406177.21387509 26833.7180899098 989304.952866416 787194.814848286 442368.976025972 532663.874092532
2002-06-09 6 45 9 2002 16761407.3532833 6057556.13619212 800254.765242963 392467.711523684 5004138.18799512 2873527.45055864 9009021.71083521 2903366.48571859 948737.899783941 926930.735237867 1539225.32182591 1508725.4105531 638264.712235452 1289292.23561139 127547.621208638 61703.9803657282 1214438.85667169 95180 990209.562303595 792286.502675763 414109.674049738 539128.214799898
2002-06-16 6 46 16 2002 17309452.8536755 6343919.3474087 853323.493125052 417612 5220715.77336974 2914545.06504673 9045376.67040626 2913067.58662535 925587.02210885 877965.461214229 1522424.80724999 1532528.12252531 603099.920706299 1218259.49352756 120520.465509975 58304.4385071782 1022039.83084538 95180 992896.605443441 796318.792737017 405000 540407.638777828
2002-06-23 6 47 23 2002 18296495.3509804 6497891.91577709 988580.746651571 442753 5391714.06042041 2957342.60557073 8962045.99953075 2935902.47643244 889176.848417095 802928.614055325 1532816.26945039 1555407.71444302 567505.316127943 1146358.53075649 113407.418125716 54863.3446476472 758405.756965864 95180 998201.835516126 781209.631253757 400398.300531611 540162.02703284
2002-06-30 6 48 30 2002 19183324.7048793 6868640.93231327 1089131.25756007 467894 5620976.35359033 2996665.27889398 9107400 2950382.54649217 990078.566012845 716330.454362614 1540000 1572728.54548317 553854.003594656 1118782.9325483 110679.408247341 53543.6095841652 701412.294375993 95180 1005862.72391181 768547.261253467 402188.51160412 536886.261172313
2002-07-07 7 49 7 2002 19441877 7219618 1179619 493035 5752127 3035462 9107400 2972837.20296842 1094197.96780811 756181.163699569 1540000 1595243.47482964 520473.257151941 1051353.95459842 104008.767177392 50316.5395556802 538922.011151821 95180 1011000 747070.173511812 401180.119678299 533194.190956084
2002-07-14 7 50 14 2002 19652918 7255512 1256914.01992645 518176 5811855.3474884 2999423 9107400 2972691.14598667 992488.074000444 837498.864487207 1540000 1610701.77168003 477777.03351665 965107.74896047 95476.567833016 46188.8995743696 349341.446591454 95180 936360.90465261 715339.737752153 398934.159191984 517321.908671974
2002-07-21 7 51 21 2002 19855852.7893152 7290015.37935119 1340966.40175467 543318 5853596.98199591 2963385 8967907 2985577.6531141 1006358.78202594 989156.436829594 1540000 1628236.66153051 462226.856784831 933696.452458584 92369.0984500216 44685.5925900571 181597.229557585 95180 902124.871766478 702645.043631381 398678.161188023 530630.282114777
2002-07-28 7 52 28 2002 20075000 7327300 1423175.76016771 568459 5845799.54509496 2927346 8828415 2995413.67346836 1177281.14020765 1124701.91531862 1540000 1643382.30229001 449540.842148057 908070.752245955 89833.9888653613 43459.1773064591 45856.0573267055 95180 883539.54701501 698408.665707335 401033.025680783 558270
