"date" "month" "week" "day" "year" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit" "Total_ORCEnergyContent"
1961-04-23 4 38 23 1961 818607.956829391 NA 0 3296216.85828952 90792.0873419254 0 525329.99098846
1961-04-30 4 39 30 1961 2925310.13206542 NA 0 4374358.95568749 962015.670743236 0 1540939.34851112
1961-05-07 5 40 7 1961 3345973.705405 NA 0 4324125.62523007 1283111.60476102 0 1993141.29632495
1961-05-14 5 41 14 1961 6872009.83339597 NA 0 3013066.42353257 4798398.60540347 337668.904467433 5516386.86618068
1961-05-21 5 42 21 1961 9755207.84858369 NA 0 3228411.40999078 2348199.36977624 122323.918009217 3144532.68580052
1961-05-28 5 43 28 1961 7120076.34612743 NA 0 3158031.849335 3897912.17826953 192703.478664999 4783522.7378179
1961-06-04 6 44 4 1961 8212932.16304925 NA 0 3115435.46672333 2362148.5231238 235299.861276673 3204909.73431137
1961-06-11 6 45 11 1961 13551311.5301934 NA 0 3306798.7922012 2293290.80107976 0 3014079.01259712
1961-06-18 6 46 18 1961 8743047.97721182 NA 0 3172509.53592256 3131969.60076745 0 3881832.57569544
1961-06-25 6 47 25 1961 6987199.03221372 NA 0 3623285.52592284 1841595.43281928 0 2225899.28646167
1961-07-02 7 48 2 1961 5111566.11253097 NA 0 3862390.22053046 507913.347647028 0 507913.347647028
1961-07-09 7 49 9 1961 5478621.39647565 NA 0 4382918.44407715 699913.403101257 0 699913.403101257
1961-07-16 7 50 16 1961 6421800.89885945 NA 0 3678833.10275036 1014440.90327152 0 1014440.90327152
1961-07-23 7 51 23 1961 7693990.6464827 NA 0 3777068.19150979 1617010.06642706 0 1617010.06642706
1961-07-30 7 52 30 1961 7345760.03248606 NA 0 4677265.13210158 224404.761371395 0 224404.761371395
1961-08-06 8 1 6 1961 5344914.00081137 NA 0 4622061.08267566 1263559.44449171 0 1263559.44449171
1961-08-13 8 2 13 1961 3669229.20342304 NA 0 3774631.85728558 631003.405121677 0 631003.405121677
1961-08-20 8 3 20 1961 1998070.00098585 NA 0 3079008.25731252 0 0 0
1961-08-27 8 4 27 1961 1894682.29132692 NA 0 3268866.92112831 0 0 16281.1222924162
1961-09-03 9 5 3 1961 1860654.27189992 NA 0 2709776.67739885 0 76008.8906011512 60680.7747269125
1961-09-10 9 6 10 1961 1802352.38104462 NA 43238.436478395 1697445.1955216 131456.007430408 988980 318519.293712526
1961-09-17 9 7 17 1961 1969029.9925964 NA 414504.893506111 1326178.73849389 113123.827424867 988980 510412.485680466
1961-09-24 9 8 24 1961 2045736.51286094 NA 643258.237380144 1097425.39461986 128769.85378977 988980 615624.6140887
1961-10-01 10 9 1 1961 1933224.45182612 NA 748775.81135971 991907.82064029 115741.456966679 988980 576116.663781648
1961-10-08 10 10 8 1961 2091672.03703702 NA 770128.567211448 857420.552788552 89856.008363619 1125720 555316.926486913
1961-10-15 10 11 15 1961 1963799.39147075 NA 596618.916866201 1030930.2031338 72985.0826400529 1125720 356476.215325007
1961-10-22 10 12 22 1961 1949127.58354445 NA 703369.913150539 924179.206849461 46707.2137058739 1125720 313752.521077414
1961-10-29 10 13 29 1961 1913125.76872023 NA 726671.909683722 900877.210316278 51551.9381925203 1125720 335574.013583447
1961-11-05 11 14 5 1961 1881656.8989554 NA 659954.312999874 967594.807000126 104108.444580723 1203100 444377.419773327
1961-11-12 11 15 12 1961 2198009.90873558 NA 10972.8822034881 1952010.14179651 28158.56411167 1203100 196176.52265936
1961-11-19 11 16 19 1961 2413877.20188027 NA 728392.231816479 1234590.79218352 102338.828994345 1106640 371772.783177303
1961-11-26 11 17 26 1961 2402060.18860791 NA 847146.180799487 1115836.84320051 114100.60603105 1106640 448193.182164014
1961-12-03 12 18 3 1961 2236114.01795031 NA 858138.244858403 1104844.7791416 98237.2267888312 998520 440987.759092243
1961-12-10 12 19 10 1961 2416263.01430857 NA 207395.202949854 2079112.82905015 421381.926822607 998520 601138.29451362
1961-12-17 12 20 17 1961 2432697.21414954 NA 169402.641633194 2117105.39036681 354956.25986623 998520 534444.51766824
1961-12-24 12 21 24 1961 2656146.1958655 NA 905505.105988402 1381002.9260116 68953.4414725405 998520 332256.163300704
1961-12-31 12 22 31 1961 2428253.09083529 NA 777262.185110498 1509245.8468895 108255.500839142 998520 460161.126080689
1962-01-07 1 23 7 1962 3194388.11515383 NA 754323.618539266 1522260.33346073 5992504.58445227 1010180 7062584.01945366
1962-01-14 1 24 14 1962 2597267.91755177 NA 379502.996455075 1897080.95554493 4431650.22180232 1010180 5265124.49255887
1962-01-21 1 25 21 1962 2079024.06171508 NA 524492.24120113 1752091.71079887 2828133.79341707 1010180 3790093.75118261
1962-01-28 1 26 28 1962 1641240.81186912 NA 1116999.78942682 1159584.16257318 1521949.61363333 1010180 2735567.99743524
1962-02-04 2 27 4 1962 1361244.84014574 NA 1142874.99805232 1133708.95394768 614297.971755615 1022900 1411980.6070166
1962-02-11 2 28 11 1962 893391.983258453 NA 80339.2415141752 2037459.43048582 938778.614295847 1092860 1299698.691043
1962-02-18 2 29 18 1962 907046.128144608 NA 922143.499074834 1195655.17292517 24705.9210774913 1022900 493449.608208841
1962-02-25 2 30 25 1962 678345.405187964 NA 917735.236556934 1200063.43544307 0 1022900 473586.092543094
1962-03-04 3 31 4 1962 750685.402927423 NA 429264.888911193 1688533.78308881 178476.230267104 1022900 668383.56852067
1962-03-11 3 32 11 1962 374612.067340698 NA 315818.51364553 1545938.89435447 187251.775841565 1092860 549201.121238748
1962-03-18 3 33 18 1962 416781.761770909 NA 129534.691819262 1732222.71618074 225900.93054739 1092860 548536.242561541
1962-03-25 3 34 25 1962 624538.009380141 NA 0 1867586.00993473 366142.293932932 1109291.39806527 784795.853454651
1962-04-01 4 35 1 1962 538795.833035794 NA 284384.433168845 1577372.97483115 211858.651047294 1115120 653352.676799677
1962-04-08 4 36 8 1962 486294.989278867 NA 128542.235329422 1588323.60467058 74879.1875347362 1190380 277901.143270529
1962-04-15 4 37 15 1962 979362.283655665 NA 0 2045014.35747749 58034.1342873739 862231.482522514 389382.845525674
1962-04-22 4 38 22 1962 736309.107918213 NA 0 2556904.71609251 0 530959.379907492 27974.2191233189
1962-04-29 4 39 29 1962 1500123.25430745 NA 48930.704679314 1848553.39132069 0 1190380 84247.3830181385
1962-05-06 5 40 6 1962 2174497.6300038 NA 0 2174137.51178879 2.20924001024722e-10 1176597.81621121 382202.763758526
1962-05-13 5 41 13 1962 5049876.90994849 NA 0 3231532.35779176 1129395.00996452 119202.970208238 1550369.82866619
1962-05-20 5 42 20 1962 5796566.91765083 NA 0 3172351.57860663 0 178383.749393368 875483.096593324
1962-05-27 5 43 27 1962 7779388.13496154 NA 0 2838222.80959704 0 512512.518402957 1059581.25493142
1962-06-03 6 44 3 1962 9977743.57845257 NA 0 3045129.61909677 55220.4041579881 305605.708903232 1046275.05842687
1962-06-10 6 45 10 1962 38207082.4867545 NA 0 2868974.84471395 0 280787.507286054 521547.561613321
1962-06-17 6 46 17 1962 11001686.3425565 NA 0 2749440.58773408 0 400321.764265922 368748.960379606
1962-06-24 6 47 24 1962 22794656.7303414 NA 0 2409567.20425203 0 740195.147747971 184437.796569007
1962-07-01 7 48 1 1962 13695759.1567323 NA 0 2666534.67863004 0 483227.673369961 0
1962-07-08 7 49 8 1962 36147023.1443854 NA 0 2574310.53012949 0 378854.029870512 0
1962-07-15 7 50 15 1962 75520101.3083016 NA 0 3306888.0417062 0 0 0
1962-07-22 7 51 22 1962 11487056.2661649 NA 0 2653049.5497861 224564.676071917 300115.010213895 224564.676071917
1962-07-29 7 52 29 1962 7368597.92576913 NA 126030.337733361 1928254.22226664 0 898880 0
1962-08-05 8 1 5 1962 69455339.6191494 NA 0 3744899.50471471 308217.378749104 0 308217.378749104
1962-08-12 8 2 12 1962 33108495.4060022 NA 0 2631227.90917231 0 196238.79482769 0
1962-08-19 8 3 19 1962 1848526.02982389 NA 217002.844037233 1706283.85996277 0 904180 0
1962-08-26 8 4 26 1962 2555581.16212503 NA 142122.388082675 1739483.17991732 0 904180 16281.1222924162
1962-09-02 9 5 2 1962 2379701.61763149 NA 0 2815240.66028758 0 0 60680.1801859557
1962-09-09 9 6 9 1962 1802352.38104462 NA 0 1814887.39981596 168580.820705726 914776.232184043 318519.293712526
1962-09-16 9 7 16 1962 1932910.19832644 NA 563434.894479297 1177248.7375207 90390.0419603876 988980 474292.691410507
1962-09-23 9 8 23 1962 1863936.34222386 NA 759396.62461963 981287.00738037 56541.0943648714 988980 457151.475148338
1962-09-30 9 9 30 1962 2080370.48834799 NA 865694.886838137 874988.745161863 126711.432088807 988980 737329.190022299
1962-10-07 10 10 7 1962 2245337.09184718 NA 433288.546291763 1194260.57370824 245288.582352438 1125720 718402.11570585
1962-10-14 10 11 14 1962 2364791.84082499 NA 540555.269648391 1086993.85035161 121477.540795201 1125720 608409.974241106
1962-10-21 10 12 21 1962 2628313.62684683 NA 739787.458489195 887761.661510805 146722.516254339 1125720 645418.907835376
1962-10-28 10 13 28 1962 2517196.22597758 NA 639359.713063594 988189.406936406 93330.6423027395 1125720 353559.120605348
1962-11-04 11 14 4 1962 2701859.80812786 NA 708527.116881886 919022.003118114 141309.891403857 1203100 467122.270728795
1962-11-11 11 15 11 1962 2754674.01586869 NA 416861.772202923 1546121.25179708 19622.7446112095 1203100 161465.144923174
1962-11-18 11 16 18 1962 3122296.65328055 NA 845342.53458338 1117640.48941662 135457.618236978 1106640 403907.07906577
1962-11-25 11 17 25 1962 3132546.95461055 NA 907038.29728251 1055944.72671749 149734.73179427 1106640 448282.428923697
1962-12-02 12 18 2 1962 3111457.63629852 NA 873743.727217123 1089239.29678288 177473.954859399 998520 487117.700136147
1962-12-09 12 19 9 1962 3243433.14698284 NA 536016.682993391 1750491.34900661 367527.17006925 998520 588629.119556496
1962-12-16 12 20 16 1962 3004479.39552579 NA 423373.970157902 1863134.0618421 331033.243354149 998520 543035.070084602
1962-12-23 12 21 23 1962 3074923.25285877 NA 506410.481276252 1780097.55072375 140556.055454507 998520 366526.667036212
1962-12-30 12 22 30 1962 3025016.85372733 NA 442147.978147218 1844360.05385278 141706.786889348 998520 378847.389078989
1963-01-06 1 23 6 1963 3842107.42474673 NA 925418.091031589 1351165.86096841 3492357.84794737 1010180 4611914.82219897
1963-01-13 1 24 13 1963 3187719.38724975 NA 615891.799062367 1660692.15293763 1889310.56971566 1010180 2748943.94374739
1963-01-20 1 25 20 1963 2775190.38517047 NA 823215.982537951 1453367.96946205 642930.416818983 1010180 1451863.62183853
1963-01-27 1 26 27 1963 2049109.85502733 NA 836286.195553709 1440297.75644629 0 1010180 232448.414491834
1963-02-03 2 27 3 1963 2278451.44929792 NA 822426.631021167 1454157.32097883 5045.87923281742 1022900 264020.312192857
1963-02-10 2 28 10 1963 2050391.01610598 NA 207136.422347956 1910662.24965204 593960.452432677 1092860 961269.96542739
1963-02-17 2 29 17 1963 1918028.9443241 NA 992410.839912266 1125387.83208773 11472.8232794799 1022900 386179.321399747
1963-02-24 2 30 24 1963 1600840.51583437 NA 995625.800037737 1122172.87196226 95.7307979395791 1022900 402752.550685366
1963-03-03 3 31 3 1963 1519128.53378403 NA 1099243.83180587 1018554.84019413 0 1022900 391594.230075566
1963-03-10 3 32 10 1963 1191801.963282 NA 508531.047905604 1353226.3600944 30948.6890688569 1092860 433529.273727016
1963-03-17 3 33 17 1963 1493911.15414384 NA 370665.943101364 1491091.46489864 254797.996768833 1092860 845789.531726871
1963-03-24 3 34 24 1963 1055303.23968988 NA 435315.254908163 1426442.15309184 26409.8270861595 1115120 413095.356836209
1963-03-31 3 35 31 1963 959529.533805344 NA 512792.012061512 1348965.39593849 4675.54609430716 1115120 387205.101223338
1963-04-07 4 36 7 1963 1173555.99307769 NA 630727.44117973 1086138.39882027 0 1190380 113796.585699995
1963-04-14 4 37 14 1963 1366163.66656174 NA 642113.607593813 1074752.23240619 0 1190380 99792.1028751905
1963-04-21 4 38 21 1963 1534043.75963761 NA 930181.030403003 967303.065596997 0 1190380 0
1963-04-28 4 39 28 1963 1409004.89363886 NA 945979.157794368 951504.938205632 0 1190380 0
1963-05-05 5 40 5 1963 221255.01158041 NA 1225009.52607026 874925.801929744 0 1250800 0
1963-05-12 5 41 12 1963 41742.4169359266 NA 1073139.62382547 1026795.70417453 0 1250800 41742.4169359266
1963-05-19 5 42 19 1963 225598.238374719 NA 1080163.4327705 1019771.8952295 0 1250800 204419.416832064
1963-05-26 5 43 26 1963 461360.375863794 NA 857557.145252527 1242378.18274747 0 1250800 309999.194998909
1963-06-02 6 44 2 1963 851701.054993086 NA 824020.416156864 1275914.91184314 0 1250800 481204.278216317
1963-06-09 6 45 9 1963 166039.696098054 NA 767724.555140305 1310377.7968597 0 1071660 166039.696098054
1963-06-16 6 46 16 1963 69216.6123495826 NA 944143.065359653 1133959.28664035 0 1071660 37794.7454085104
1963-06-23 6 47 23 1963 431335.502948005 NA 226477.252745807 1851625.09925419 0 1071660 182096.981522777
1963-06-30 6 48 30 1963 2165192.7160184 NA 0 2761148.05765679 158303.884822185 388614.294343214 158303.884822185
1963-07-07 7 49 7 1963 3992652.89981691 NA 0 2847133.09308733 458297.80836847 106031.466912673 458297.80836847
1963-07-14 7 50 14 1963 6083221.51125127 NA 0 2519480.65811153 43746.0206463096 433683.901888474 43746.0206463096
1963-07-21 7 51 21 1963 7297864.43829546 NA 0 2222108.4165452 0 731056.143454795 0
1963-07-28 7 52 28 1963 7123242.82785003 NA 0 2548821.95373751 0 404342.606262492 0
1963-08-04 8 1 4 1963 43628176.5063506 NA 0 3676604.42256599 548286.360747101 0 548286.360747101
1963-08-11 8 2 11 1963 44076957.5744005 NA 0 2904800.14749732 0 0 0
1963-08-18 8 3 18 1963 1986914.39164639 NA 237086.391801034 1686200.31219897 0 904180 0
1963-08-25 8 4 25 1963 2303569.1358958 NA 96237.1965491348 1785368.37145087 0 904180 16300.0472611534
1963-09-01 9 5 1 1963 3061826.02939275 NA 170109.40147022 1711496.16652978 0 904180 60766.466877788
1963-09-08 9 6 8 1963 1804286.79634522 NA 737809.953563452 1002873.67843655 27714.0430529633 988980 318955.571198569
1963-09-15 9 7 15 1963 1768187.49199125 NA 867167.7863511 873515.8456489 33586.390251047 988980 392574.490143541
1963-09-22 9 8 22 1963 1418831.04228095 NA 797422.882123111 943260.749876889 26300.7399987208 988980 363884.903825637
1963-09-29 9 9 29 1963 1061037.50613899 NA 967875.060350208 772808.571649792 0 988980 306570.746927693
1963-10-06 10 10 6 1963 899360.081813817 NA 876262.183918348 751286.936081652 0 1125720 325347.775641167
1963-10-13 10 11 13 1963 1039048.10250718 NA 900654.689944036 726894.430055964 0 1125720 417607.40671482
1963-10-20 10 12 20 1963 959200.198752743 NA 776669.115210321 850880.004789679 0 1125720 355802.215627625
1963-10-27 10 13 27 1963 969092.431293207 NA 868486.393897446 759062.726102554 0 1125720 356513.655856901
1963-11-03 11 14 3 1963 912785.673143915 NA 870842.333395776 756706.786604224 0 1203100 329132.030240658
1963-11-10 11 15 10 1963 1130792.50066846 NA 405753.606081232 1557229.41791877 0 1203100 105648.500240178
1963-11-17 11 16 17 1963 1161571.58020652 NA 978002.741200713 984980.282799287 0 1106640 149824.638294294
1963-11-24 11 17 24 1963 925788.498761344 NA 847138.523953646 1115844.50004635 0 1106640 171836.915214642
1963-12-01 12 18 1 1963 915270.817414131 NA 761571.908675927 1201411.11532407 0 998520 274671.490330605
1963-12-08 12 19 8 1963 1493727.14422799 NA 271680.789260582 2014827.24273942 417737.776799478 998520 640111.470900694
1963-12-15 12 20 15 1963 1536214.69082448 NA 501528.936088571 1784979.09591143 225384.70294371 998520 533105.844733098
1963-12-22 12 21 22 1963 1578501.79284496 NA 440904.63970987 1845603.39229013 100056.131201194 998520 259600.247337613
1963-12-29 12 22 29 1963 1602033.81672405 NA 638799.669403569 1647708.36259643 53508.9897311533 998520 231819.876631446
1964-01-05 1 23 5 1964 2181600.4017039 NA 891765.234817787 1384818.71718221 4085866.70570301 1010180 5010511.0363594
1964-01-12 1 24 12 1964 1193865.82466002 NA 598461.443483154 1678122.50851685 2431835.16376494 1010180 3025518.61908092
1964-01-19 1 25 19 1964 803790.643783018 NA 990076.831073178 1286507.12092682 1129585.63775485 1010180 1900868.46636993
1964-01-26 1 26 26 1964 713637.615466855 NA 1053195.99414521 1223387.95785479 280472.655382905 1010180 883025.309836081
1964-02-02 2 27 2 1964 1076141.54686676 NA 564251.201130912 1712332.75086909 130462.499879461 1022900 484359.428939852
1964-02-09 2 28 9 1964 1680003.90825165 NA 611375.614111741 1506423.05788826 2189931.02886307 1092860 2995905.46598593
1964-02-16 2 29 16 1964 1507580.82689175 NA 480224.499893015 1637574.17210698 1403190.89218117 1022900 2246961.94333595
1964-02-23 2 30 23 1964 1330292.11202565 NA 196455.505736571 1921343.16626343 340598.547788541 1022900 966506.543342185
1964-03-01 3 31 1 1964 1202021.07616654 NA 547126.489589016 1570672.18241098 114126.41672315 1022900 712244.590696173
1964-03-08 3 32 8 1964 1089711.25174913 NA 128747.205957623 1733010.20204238 348899.596850186 1092860 918856.411268923
1964-03-15 3 33 15 1964 1602855.50204117 NA 213280.736129532 1648476.67187047 757633.68525823 1092860 1632913.80278259
1964-03-22 3 34 22 1964 1479687.9308747 NA 226570.11759794 1635187.29040206 598671.37603504 1115120 1577263.67061622
1964-03-29 3 35 29 1964 922418.196647613 NA 375903.909936989 1485853.49806301 274794.22961213 1115120 977290.123910404
1964-04-05 4 36 5 1964 520425.806400774 NA 281615.893815757 1435249.94618424 171887.485929678 1190380 551340.987537517
1964-04-12 4 37 12 1964 362312.817386934 NA 0 1907364.02825084 112725.820409446 999881.811749162 297849.623220994
1964-04-19 4 38 19 1964 204894.459479428 NA 0 2571517.62903002 0 516346.466969979 58466.0727752586
1964-04-26 4 39 26 1964 328391.474126715 NA 0 1933214.23623346 0 1154649.85976654 26493.9147659338
1964-05-03 5 40 3 1964 410373.64761514 NA 26832.0941036807 2073103.23389632 0 1250800 305581.112273152
1964-05-10 5 41 10 1964 508360.28879108 NA 0 3035463.82682152 0 315271.501178476 413960.831837411
1964-05-17 5 42 17 1964 1124316.08093246 NA 633859.747147495 1466075.58085251 0 1250800 538203.33768921
1964-05-24 5 43 24 1964 5029841.77098553 NA 0 3941743.66358165 559047.622918909 0 1230210.74584379
1964-05-31 5 44 31 1964 5958718.51697231 NA 0 3198512.64947565 304785.852516317 152222.678524351 1169977.34546159
1964-06-07 6 45 7 1964 6837130.57902061 NA 0 3183526.29985877 562615.273599492 0 1190602.14188934
1964-06-14 6 46 14 1964 6491568.06719936 NA 0 3553950.62922317 451417.602219813 0 921098.448709278
1964-06-21 6 47 21 1964 5017277.65761883 NA 0 3105651.68033628 384325.985460649 44110.6716637192 568826.142125046
1964-06-28 6 48 28 1964 4216688.86923102 NA 0 2328930.58309283 0 820831.768907171 0
1964-07-05 7 49 5 1964 17208878.4010852 NA 0 3527239.66933264 163274.661492962 0 163274.661492962
1964-07-12 7 50 12 1964 7892959.37504115 NA 0 3729124.40232473 514860.944261014 0 514860.944261014
1964-07-19 7 51 19 1964 8262584.54554435 NA 0 3154078.87414104 669267.713511672 0 669267.713511672
1964-07-26 7 52 26 1964 7360759.81498556 NA 0 3627684.54403935 224373.89029126 0 224373.89029126
1964-08-02 8 1 2 1964 5344914.00081137 NA 0 3311394.4150149 1263559.44449171 0 1263559.44449171
1964-08-09 8 2 9 1964 29265395.8440972 NA 0 3411915.98989521 0 0 0
1964-08-16 8 3 16 1964 1997049.29310014 NA 0 2037574.35287507 0 789892.351124933 0
1964-08-23 8 4 23 1964 1834310.05102719 NA 0 3498472.16155751 0 0 16300.0472611534
1964-08-30 8 5 30 1964 2138945.4522385 NA 0 2370204.49054136 0 415581.077458639 60766.8523772342
1964-09-06 9 6 6 1964 1804448.89625689 NA 235473.613327115 1505210.01867288 70709.1790496734 988980 318968.175148596
1964-09-13 9 7 13 1964 1960836.99940802 NA 696993.434864268 1043690.19713573 73818.1569065092 988980 500939.3004358
1964-09-20 9 8 20 1964 1795280.73679359 NA 769002.414279349 971681.217720651 105960.904132976 988980 489878.81623655
1964-09-27 9 9 27 1964 1509281.47295549 NA 904159.988242532 836523.643757468 19677.459619364 988980 422634.18616956
1964-10-04 10 10 4 1964 1332108.14583402 NA 827134.244231728 800414.875768272 3610.68860155184 1125720 354590.218707569
1964-10-11 10 11 11 1964 1366912.24937794 NA 804816.499687165 822732.620312835 21333.1169982529 1125720 415755.432446732
1964-10-18 10 12 18 1964 1690541.74885989 NA 618093.753509906 1009455.36649009 179387.458267695 1125720 724862.066576241
1964-10-25 10 13 25 1964 1754241.76398382 NA 126404.648831674 1501144.47116833 239332.441334224 1125720 607108.684515004
1964-11-01 11 14 1 1964 2008070.31436703 NA 160558.544274793 1466990.57572521 202877.84222985 1203100 530681.678374528
1964-11-08 11 15 8 1964 2723870.99099925 NA 43702.5363886922 1919280.48761131 222060.252719581 1203100 489411.650577733
1964-11-15 11 16 15 1964 3941389.69172913 NA 11508.8097221961 1951474.2142778 520403.874319699 1106640 1053624.9506218
1964-11-22 11 17 22 1964 4909178.64507436 NA 194568.149547615 1768414.87445239 1054717.20544797 1106640 1665271.93569329
1964-11-29 11 18 29 1964 5134975.42275925 NA 0 2695948.46114872 1266792.22411393 265554.562851282 1810537.09808755
1964-12-06 12 19 6 1964 6199721.66060804 NA 0 2875424.95119375 2261499.94237542 409603.08080625 2834776.65726661
1964-12-13 12 20 13 1964 6994335.09458657 NA 188335.920297229 2098172.11170277 2794962.03526108 998520 3593014.92223006
1964-12-20 12 21 20 1964 7085619.91709976 NA 108795.323759872 2177712.70824013 2373726.86654746 998520 3148580.37142075
1964-12-27 12 22 27 1964 6791759.01551301 NA 273280.883119425 2013227.14888057 2035980.60681068 998520 2972432.66030396
1965-01-03 1 23 3 1965 7923073.95937255 NA 161292.921095141 2115291.03090486 11703709.4533703 1010180 12631601.5954691
1965-01-10 1 24 10 1965 7757249.32022773 NA 95619.4523550179 2180964.49964498 10213895.0876202 1010180 11343406.6777005
1965-01-17 1 25 17 1965 7494907.5278463 NA 68591.2289566491 2207992.72304335 8697577.53733639 1010180 9952742.56322249
1965-01-24 1 26 24 1965 7108278.7113705 NA 5804.93711051764 2270779.01488948 7073935.27620512 1010180 8400567.90856351
1965-01-31 1 27 31 1965 6562199.37883577 NA 19340.6435327516 2257243.30846725 5427200.4228119 1022900 6884276.83483167
1965-02-07 2 28 7 1965 5643157.16606194 NA 0 2235698.80675155 5812873.57617113 974959.865248452 7244362.50309573
1965-02-14 2 29 14 1965 4985170.00732991 NA 0 2201506.53548682 4408472.32376071 939192.136513175 5757527.08971509
1965-02-21 2 30 21 1965 4648152.70979423 NA 0 2185000.4475977 3227835.45383731 955698.224402296 4514383.53577288
1965-02-28 2 31 28 1965 4713486.62809797 NA 0 2119327.16310723 2872550.24309344 1021371.50889277 4128657.83053005
1965-03-07 3 32 7 1965 3711918.59108758 NA 121160.761643961 1740596.64635604 2032549.50852223 1092860 3159965.65190252
1965-03-14 3 33 14 1965 3113101.1979648 NA 0 2054101.90005216 1418862.0597556 900515.507947841 2336553.72136756
1965-03-21 3 34 21 1965 3633415.97110058 NA 0 2296997.95319236 1861686.64396116 679879.454807637 2926237.77791056
1965-03-28 3 35 28 1965 2758983.5213036 NA 0 3643039.62083236 1399597.35699737 0 2164404.22938638
1965-04-04 4 36 4 1965 2567594.6010687 NA 0 3093682.93922708 1013913.39920873 0 1581129.76822885
1965-04-11 4 37 11 1965 2689909.695405 NA 0 3027676.10080647 661795.011005567 0 1196831.07948084
1965-04-18 4 38 18 1965 4056190.88443635 NA 0 3455060.0634454 0 0 365260.456692465
1965-04-25 4 39 25 1965 3749886.60230946 NA 0 2252911.37865829 0 834952.717341713 428975.52935185
1965-05-02 5 40 2 1965 3924621.68872014 NA 0 3047093.63355526 0 303641.694444739 440912.048642386
1965-05-09 5 41 9 1965 7398725.20464855 NA 0 3420226.27575723 361509.466267646 0 1083627.39259457
1965-05-16 5 42 16 1965 8499978.87567184 NA 0 3213979.72180487 1251065.07862117 136755.606195132 1789738.60372318
1965-05-23 5 43 23 1965 9958169.10847582 NA 0 2526437.66950786 4.38780451345401e-10 824297.658492139 734226.820436253
1965-05-30 5 44 30 1965 8970078.82839245 NA 95236.8263697927 2004698.50163021 0 1250800 792905.392784149
1965-06-06 6 45 6 1965 26893648.2073417 NA 0 2613925.61923013 0 535836.732769874 547149.270634903
1965-06-13 6 46 13 1965 37792559.1906427 NA 0 2730702.10611045 0 419060.245889546 575683.055332525
1965-06-20 6 47 20 1965 10590698.0353891 NA 0 3017386.56608241 0 132375.785917586 330330.664214304
1965-06-27 6 48 27 1965 11077144.4641335 NA 0 2443107.206744 0 706655.145256003 0
1965-07-04 7 49 4 1965 22401714.5259233 NA 0 3158579.14957864 329846.714613557 0 329846.714613557
1965-07-11 7 50 11 1965 12877120.5697132 NA 0 3392759.86944639 1033475.66167656 0 1033475.66167656
1965-07-18 7 51 18 1965 8293779.22738762 NA 0 3565721.63373615 1667212.22220745 0 1667212.22220745
1965-07-25 7 52 25 1965 7355682.30107198 NA 0 4426837.76211566 224404.761371395 0 224404.761371395
1965-08-01 8 1 1 1965 5344914.00081137 NA 0 4069004.28250332 1263559.44449171 0 1263559.44449171
1965-08-08 8 2 8 1965 3669229.20342304 NA 0 3546456.29756806 631003.405121677 0 631003.405121677
1965-08-15 8 3 15 1965 1998070.00098585 NA 0 3184691.00993358 0 0 0
1965-08-22 8 4 22 1965 1912472.2312323 NA 0 3294736.57046951 0 0 16281.1222924162
1965-08-29 8 5 29 1965 2034419.75300229 NA 0 2670544.15252354 0 115241.415476458 60680.7747269125
1965-09-05 9 6 5 1965 1802352.38104462 NA 129313.888794785 1611369.74320521 79654.9946035224 988980 318519.293712526
1965-09-12 9 7 12 1965 1968986.83404392 NA 413817.953138103 1326865.6788619 113216.907268801 988980 510408.065713234
1965-09-19 9 8 19 1965 2054626.07053607 NA 601912.006926686 1138771.62507331 137136.44811737 988980 621486.164093575
1965-09-26 9 9 26 1965 1901825.8516592 NA 792032.549221541 948651.082778459 105879.58490485 988980 538151.529115898
1965-10-03 10 10 3 1965 1770390.03553955 NA 754291.903367541 873257.21663246 51963.7219407598 1125720 343015.359595226
1965-10-10 10 11 10 1965 1641845.03964729 NA 775645.257921622 851903.862078379 40711.0954961981 1125720 353683.384022363
1965-10-17 10 12 17 1965 1441133.78764823 NA 795053.104031358 832496.015968642 16716.2196828657 1125720 330015.795273315
1965-10-24 10 13 24 1965 1372352.97034558 NA 806757.987330281 820791.132669719 16200.6985396059 1125720 382627.70481727
1965-10-31 10 14 31 1965 1463862.38443367 NA 640966.526573416 986582.593426584 104004.216730727 1203100 499318.855621404
1965-11-07 11 15 7 1965 1552349.17028192 NA 211074.946551566 1751908.07744843 0 1203100 150898.283243693
1965-11-14 11 16 14 1965 1765609.27280085 NA 977549.564641808 985433.459358192 0 1106640 246808.845074065
1965-11-21 11 17 21 1965 1506336.47713532 NA 996510.771810508 966472.252189492 0 1106640 248166.591480763
1965-11-28 11 18 28 1965 1487626.86065263 NA 997959.160056662 965023.863943338 0 998520 439005.452697668
1965-12-05 12 19 5 1965 1905869.18719391 NA 87866.0870673233 2198641.94493268 529082.283903742 998520 668013.893771381
1965-12-12 12 20 12 1965 2017468.18531652 NA 316741.538594285 1969766.49340571 336939.042541107 998520 584938.733431358
1965-12-19 12 21 19 1965 2147094.50231286 NA 791057.208685486 1495450.82331451 63535.2488911376 998520 297066.35516359
