"date" "month" "week" "day" "year" "TotalFloodSpace" "TotalRelReducReq" "TotalMcNarySharedWater" "TotalBONSharedWater" "GCSupForVernitaBar" "BRLGSup" "BRRelForJBandLP" "DWLGSup" "DWFirmEngSup" "GCFirmEngSup" "TotalEnergySup" "UpstreamFloodEvacGC" "TotalFloodRelSharedWater" "GCMinFloodRelReq" "ARMinFloodRelReq" "ControlledFlow" "BRIn" "GCIn"
1996-05-26 5 43 26 1996 1376611.64377896 0 35530.40029353 35530.40029353 35530.40029353 0 52428.779474789 0 NA 0 NA NA 0 0 0 352684.499469134 284222.317006484 1233398.21735791
1996-06-02 6 44 2 1996 824373.843485426 0 0 0 0 0 50665.185350609 0 NA 0 NA NA 0 0 0 372706.767810769 79908.9175864032 727085.444902713
1996-06-09 6 45 9 1996 1142068.52033927 0 709352.047210663 709352.047210663 709352.047210663 36199.9578242744 75051.548192265 0 NA 0 NA NA 0 0 0 384160.259003594 195174.500237871 1432060.33915151
1996-06-16 6 46 16 1996 1855896.52252699 0 874788.383301274 655327.709840913 655327.709840913 0 61270.143654887 0 NA 0 NA NA 0 0 0 401718.223103291 20105.3593542923 796935.054573913
1996-06-23 6 47 23 1996 1351120.93706646 0 525437.828542888 222993.588523571 19021 0 70867.445299859 0 NA 0 NA NA 0 0 0 408078.201410543 117932.287886774 2255532.80154443
1996-06-30 6 48 30 1996 1159835.5219742 0 473559.503859264 347212.503859264 0 0 66610.927760314 0 NA 0 NA NA 0 0 0 488331.052017578 -92981.2361421456 1108964.51348682
1996-07-07 7 49 7 1996 530687.197901521 0 459403.91230461 342130.91230461 0 0 78628.142586544 0 NA 0 NA NA 209204.345673239 1.86264514923096e-09 209204.345673237 528710.76280081 -127879.177176868 1473231.75768746
1996-07-14 7 50 14 1996 559558.902446594 0 144674.73306049 71788 0 0 77576.872186519 0 NA 0 NA NA 0 0 0 539430.929834334 -115054.309287264 1122659.46478415
1996-07-21 7 51 21 1996 5553.52 0 386428 175387 0 0 78831.517386314 0 NA 0 NA NA 175387 139493 35894 589011.555031802 -188098.642181919 1726839.73162159
1996-07-28 7 52 28 1996 284538.52 0 278985 278985 0 0 95803.386911913 0 NA 0 NA NA 0 0 0 576389.192140806 -204963.118481376 1477815.44666985
1996-08-04 8 1 4 1996 2612861.71719286 0 773246.197192861 0 0 0 102573.865551327 0 NA 0 NA NA 0 0 0 10000069659.8609 -158467.586658908 1040670.05626481
1996-08-11 8 2 11 1996 1585752.31838294 0 310276.262899097 0 0 0 122305.852686605 0 NA 0 NA NA 1.86264514923096e-09 0 0 10000052315.3271 -53982.9729112878 549218.235094829
1996-08-18 8 3 18 1996 826438.226707839 0 0 0 0 0 120842.928294561 0 NA 0 NA NA 0 0 0 10000051697.834 34411.3472554679 1045848.59709591
1996-08-25 8 4 25 1996 950637.054125042 0 9192 0 0 0 23002.5233962531 0 NA 0 NA NA 0 0 0 10000051080.2353 -60601.4017645531 1186871.82144493
1996-09-01 9 5 1 1996 1074155.03196825 0 18387 0 0 0 0 0 NA 0 NA NA 0 0 0 10000045595.1839 -55591.8278542039 889249.50476745
1996-09-08 9 6 8 1996 1706753.72687727 0 136106 0 0 0 0 0 NA 0 NA NA 0 0 0 10000041016.0468 38335.8218720649 732007.8511041
1996-09-15 9 7 15 1996 1890334.02638236 0 228567 0 0 0 0 0 NA 0 NA NA 0 0 0 10000041580.0775 -3247.59781071997 372221.856420103
1996-09-22 9 8 22 1996 2052127.46277033 0 225971.979043398 0 0 0 0 0 NA 0 NA NA 0 0 0 10000042144.1081 8070.04800374417 385250.480435629
1996-09-29 9 9 29 1996 1846337.67475805 0 210516.032611326 0 0 0 0 0 NA 0 NA NA 0 0 0 10000042708.1015 31510.7154923484 257573.329530653
1996-10-06 10 10 6 1996 1805566.90680357 0 163968.870495946 0 0 0 0 0 NA 0 NA NA 0 0 0 10000043272.1322 61563.2894120369 303280.537664009
1996-10-13 10 11 13 1996 1735563.62816061 0 203872.917618708 0 0 0 0 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000043883.1064 80882.1595162625 222636.330029053
1996-10-20 10 12 20 1996 1841267.11225848 0 272456.131995539 0 0 0 20251.866021051 0 NA 0 NA NA 0 0 0 10000044494.0806 103131.589408645 382307.425406024
1996-10-27 10 13 27 1996 1741059.01580473 0 256295.449408619 0 0 0 75104.717046655 0 NA 0 NA NA 0 0 0 10000045105.0921 107593.434254671 389989.087070611
1996-11-03 11 14 3 1996 1861187.90389915 0 288219.640374687 927084.640374687 0 0 74495.984659352 0 NA 0 NA NA 0 0 0 10000043016.1614 139412.792334967 184200.71389351
1996-11-10 11 15 10 1996 2661973.74158229 0 576602.574840153 1087853.47303994 146847.698584519 0 73699.33352975 0 NA 0 NA NA 0 0 0 10000040232.4368 140169.80234392 563361.698584518
