"Week" "Month" "Day" "Year" "ALBEN" "ARROW" "BONFE" "BONNE" "BOUND" "BROWN" "CABIN" "CHIEF" "COLFA" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "JDAYY" "LIBBY" "LGOOS" "LGRAN" "LMONU" "MCNAR" "MICAA" "NOXON" "OXBOW" "PALIS" "PRIRA" "REVEL" "RISLA" "ROCKY" "WANAP" "WELLS" "LUCKY" "AMERI" "MINAD" "THOMF" "CHELA" "BOXCA" "JLAKE" "IPARK" "RIRDM" "PAYHS" "MILNE" "OWYHE" "PELTO" "BoiseSys" "Minidoka" "Owyhee" "UpSnake" "Payette" "SNKHE" "HFORK" "LIMEP"
11 10 15 2006 67.6854509924011 17.8786745371141 0 2793.79127869667 3.46924973569725 117230.049861962 0 176.450976170779 0 292.545728151397 2121.73811106554 0 0 1990.29563146569 0 39702.7082081592 209.243803358166 153.530404180609 5442.80235590548 368.209603434794 93.0928468782769 10291.0812184596 1430.81322173913 19859.8836639239 0 0 0 2209.56315295125 609.819000762629 0 723.199795176382 1366.94477898957 124.608828126263 5250.13977554626 392.507100785672 31995.7147896424 10728.744366551 8219.05121866488 60.495342696567 0 0 0 413.748223646542 167.401743911307 10378.3584037617 2674.65952283726 6059.54769890911 19998.536080429 45677.9006355868 7109.40131044504 27125.4718713311 10932.7061318125 1123.1522291673 4160.83891279052 1943.08583374937
12 10 22 2006 67.5565815888636 43.261537017859 0 1911.8984164376 3.46924973569725 81532.8079951764 0 132.715708817662 0 455.147114611889 3821.42705600838 0 0 2490.33178521948 0 39227.6868355407 1533.27034127741 269.677497029079 5854.83197833881 141.868161547893 4.23513418713859 11976.2017152761 1086.00866251757 11485.0321934164 0 0 0 1854.24325290729 504.885266625499 0 1588.41945419768 1207.94088727243 261.254169471479 3128.91567258905 0 25659.234650804 8790.2425034335 16153.3098004269 329.25981181658 0 0 0 457.463271205029 70.4236029488506 11098.0726993224 2366.5923195461 7684.37077018639 16687.9306373287 38679.7093180272 3184.43674800839 19341.8287786166 6777.50362114434 918.473014829677 5856.39612856274 6180.61706883039
13 10 29 2006 66.0387256939758 0 33.7817766763499 3095.98178624576 3.46924973569725 59926.7393086669 0 207.783430871133 0 402.65528293833 1792.17275798332 0 0 1351.7414271716 0 25035.6998611628 74.5212039591304 850.329080428885 5827.9225280278 18.1115763539234 4.23513418713859 13226.578307479 872.060598386567 21328.4812281285 0 0 0 2285.87758462798 691.58333721427 0 1175.38517662891 786.515370155973 170.034131031393 1816.88965214682 0 21066.2275897561 6192.76506182175 14191.5836993432 0 0 0 0 399.053302435867 21.1327976941568 6491.92491885314 1309.29596832414 3182.22128929664 12277.6113349648 29088.1627632098 2049.53520830496 18369.1868810627 2710.76089987525 656.165410906608 2439.92860022272 8703.1251327049
14 11 5 2006 43.7135645758341 0 0 265.22580697861 1.83683883608514 10211.759296681 0 1.96841676155451 0 127.414267888333 317.858405894766 0 0 111.015210313534 0 3212.63297883977 0 35.1885566617476 303.815143888141 0 1.38770351618956 695.387654099159 461.070253232425 1801.81450023309 0 0 0 64.5060977241161 70.1982344235928 0 111.638548055445 48.4015882196261 80.9454987445551 99.3660366377679 0 3366.67532921769 1395.65531301173 712.605501978929 0 0 0 0 0 0 1075.60635869019 128.955656035861 383.522245217205 2329.84091896395 5961.23716061619 281.04093571307 2214.18883146684 1341.83630886742 109.690507828156 1042.79598992269 92.0410491336578
15 11 12 2006 43.7135645758341 0 0 31.0483944484799 1.83683883608514 0 0 1.96841676155451 0 0 3.36097628051987 0 0 0 0 708.797206038255 0 4.5743047766738 57.8266865045689 0 1.38770351618956 4.2057448797743 73.285286928388 742.7887961901 0 0 0 0 70.1982344235928 0 111.638548055445 14.9241966932515 80.9454987445551 38.7869698573712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 11 19 2006 43.7135645758341 0 0 31.0483944484799 1.83683883608514 0 0 1.96841676155451 0 0 3.36097628051987 0 0 0 0 708.797206038255 0 4.5743047766738 57.8266865045689 0 1.38770351618956 4.2057448797743 73.285286928388 742.7887961901 0 0 0 0 70.1982344235928 0 111.638548055445 14.9241966932515 80.9454987445551 38.7869698573712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
17 11 26 2006 43.7135645758341 0 0 31.0483944484799 1.83683883608514 0 0 1.96841676155451 0 0 3.36097628051987 0 0 0 0 708.797206038255 0 4.5743047766738 57.8266865045689 0 1.38770351618956 4.2057448797743 73.285286928388 742.7887961901 0 0 0 0 70.1982344235928 0 111.638548055445 14.9241966932515 80.9454987445551 38.7869698573712 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 12 3 2006 31.7878745800058 0 0 24.5500610988269 1.47654402784372 0 0 1.27859815540121 0 0 2.53201174820803 0 0 0 0 520.797975190501 0 3.65867963377734 39.7651847173565 0 0.96072680407473 2.96167133252059 48.369369481685 556.469858674697 0 0 0 0 52.9614469652959 0 90.2912988023776 10.561480574498 61.1572579489627 27.5442807219773 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
19 12 10 2006 31.7878745800058 0 0 24.5500610988269 1.47654402784372 0 0 1.27859815540121 0 0 2.53201174820803 0 0 0 0 520.797975190501 0 3.65867963377734 39.7651847173565 0 0.96072680407473 2.96167133252059 48.369369481685 556.469858674697 0 0 0 0 52.9614469652959 0 90.2912988023776 10.561480574498 61.1572579489627 27.5442807219773 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 12 17 2006 31.7878745800058 0 0 24.5500610988269 1.47654402784372 0 0 1.27859815540121 0 0 2.53201174820803 0 0 0 0 520.797975190501 0 3.65867963377734 39.7651847173565 0 0.96072680407473 2.96167133252059 48.369369481685 556.469858674697 0 0 0 0 52.9614469652959 0 90.2912988023776 10.561480574498 61.1572579489627 27.5442807219773 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
21 12 24 2006 31.7878745800058 0 0 24.5500610988269 1.47654402784372 0 0 1.27859815540121 0 0 2.53201174820803 0 0 0 0 520.797975190501 0 3.65867963377734 39.7651847173565 0 0.96072680407473 2.96167133252059 48.369369481685 556.469858674697 0 0 0 0 52.9614469652959 0 90.2912988023776 10.561480574498 61.1572579489627 27.5442807219773 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 12 31 2006 31.7878745800058 0 0 24.5500610988269 1.47654402784372 0 0 1.27859815540121 0 0 2.53201174820803 0 0 0 0 520.797975190501 0 3.65867963377734 39.7651847173565 0 0.96072680407473 2.96167133252059 48.369369481685 556.469858674697 0 0 0 0 52.9614469652959 0 90.2912988023776 10.561480574498 61.1572579489627 27.5442807219773 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 1 7 2007 45.1743622432551 0 0 32.1752653009104 1.85802014608 0 0 1.96916691048944 0 0 3.27341135454229 0 0 0 0 713.819763509079 0 4.34453965458412 50.9526131833411 0 1.2051747679966 3.68690252822007 61.9288138297889 704.050385089366 0 0 0 0 69.2325524094985 0 111.985625778961 14.1964895221466 79.5341255056474 39.508310427194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24 1 14 2007 45.1743622432551 0 0 32.1752653009104 1.85802014608 0 0 1.96916691048944 0 0 3.27341135454229 0 0 0 0 713.819763509079 0 4.34453965458412 50.9526131833411 0 1.2051747679966 3.68690252822007 61.9288138297889 704.050385089366 0 0 0 0 69.2325524094985 0 111.985625778961 14.1964895221466 79.5341255056474 39.508310427194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 1 21 2007 45.1743622432551 0 0 32.1752653009104 1.85802014608 0 0 1.96916691048944 0 0 3.27341135454229 0 0 0 0 713.819763509079 0 4.34453965458412 50.9526131833411 0 1.2051747679966 3.68690252822007 61.9288138297889 704.050385089366 0 0 0 0 69.2325524094985 0 111.985625778961 14.1964895221466 79.5341255056474 39.508310427194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
26 1 28 2007 45.1743622432551 0 0 32.1752653009104 1.85802014608 0 0 1.96916691048944 0 0 3.27341135454229 0 0 0 0 713.819763509079 0 4.34453965458412 50.9526131833411 0 1.2051747679966 3.68690252822007 61.9288138297889 704.050385089366 0 0 0 0 69.2325524094985 0 111.985625778961 14.1964895221466 79.5341255056474 39.508310427194 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 2 4 2007 41.1830264547849 0 0 30.6392764850959 1.56903733486366 0 0 1.6028521285231 0 0 3.08964484092933 0 0 0 0 666.461842848965 0 4.50850508957563 46.6832634642028 0 1.19024284783545 3.65920367769421 57.0257571815299 684.914677444564 0 0 0 0 65.7445191264707 0 105.201656439118 13.2986507065815 75.9379607580527 39.0433473434062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 2 11 2007 41.1830264547849 0 0 30.6392764850959 1.56903733486366 0 0 1.6028521285231 0 0 3.08964484092933 0 0 0 0 666.461842848965 0 4.50850508957563 46.6832634642028 0 1.19024284783545 3.65920367769421 57.0257571815299 684.914677444564 0 0 0 0 65.7445191264707 0 105.201656439118 13.2986507065815 75.9379607580527 39.0433473434062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 2 18 2007 41.1830264547849 0 0 30.6392764850959 1.56903733486366 0 0 1.6028521285231 0 0 3.08964484092933 0 0 0 0 666.461842848965 0 4.50850508957563 46.6832634642028 0 1.19024284783545 3.65920367769421 57.0257571815299 684.914677444564 0 0 0 0 65.7445191264707 0 105.201656439118 13.2986507065815 75.9379607580527 39.0433473434062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 2 25 2007 41.1830264547849 0 0 30.6392764850959 1.56903733486366 0 0 1.6028521285231 0 0 3.08964484092933 0 0 0 0 666.461842848965 0 4.50850508957563 46.6832634642028 0 1.19024284783545 3.65920367769421 57.0257571815299 684.914677444564 0 0 0 0 65.7445191264707 0 105.201656439118 13.2986507065815 75.9379607580527 39.0433473434062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 3 4 2007 46.1010554811826 0 0 33.2238868802653 2.08345902731176 9396.71548275119 0 2.02295654384303 0 0 154.483375693869 0 0 0 0 5763.00273433805 0 39.2368058545437 6901.12506832411 0 1.6930333319309 261.496609330912 76.8795411864034 4173.76132549526 0 0 0 0 72.2984709884012 0 116.413974129321 17.9869459671264 82.2840411953503 38.1590889829463 0 0 0 0 0 0 0 0 0 0 0 0 36.0571337054282 1167.54623188378 0 281.05254657968 0 0 0 0 0
32 3 11 2007 46.1010554811826 0 0 955.94821044355 2.08345902731176 34940.4976120032 0 40.1425444182686 0 0 5829.96779841225 0 0 0 0 20065.4537128947 0.411743142323759 40.5967740457153 635.886737701127 0 1.6930333319309 4057.93672605961 1417.04848904892 8390.80314261001 0 0 0 0 958.52132563052 0 116.413974129321 17.9869459671264 625.174198470637 1709.62002780507 0 0 4521.60717881366 13.6626572092346 0 0 0 0 0 60.9743957712421 589.919025443193 2287.65441329425 2887.71683554469 3108.45890948869 15791.0975554397 4997.12235317205 0 4905.87146622739 0 0 0
33 3 18 2007 46.1010554811826 0 33.7817766763499 33.2238868802653 2.08345902731176 6902.59108629424 0 2.02295654384303 0 467.315833164955 49.3942370062257 0 0 82.7306468292752 0 1951.04249584385 0 12.408513612104 358.509839519477 0 1.6930333319309 3213.5985075886 76.8795411864034 1046.37538328697 0 0 0 0 90.7146685587742 0 116.413974129321 49.5765212484645 82.2840411953503 69.0216626456113 0 10563.1852383615 3888.48400735283 5993.64634143926 0 0 0 0 0 0 1132.23772501276 183.82506949085 8.55168478601252 846.211514453959 8990.01307167757 390.789166169719 10563.1852383615 103.30079639258 0 0 1853.60969391947
34 3 25 2007 46.1010554811826 0 0 33.2238868802653 2.08345902731176 585.126534130769 0 2.02295654384303 0 0 3.63806549454896 0 0 0 0 2505.56999356253 0 352.10715675359 832.209732662573 0 1.6930333319309 882.651927958703 76.8795411864034 1456.03896579038 0 0 0 0 124.46916422906 0 116.413974129321 17.9869459671264 82.2840411953503 38.1590889829463 0 3256.20084637368 529.872018241041 396.892393765874 0 0 0 0 0 0 1191.65212635679 0 46.0612571285314 158.848289866048 1892.50027551964 0 3249.64309726401 0 0 6.55774910967371 877.660266638033
35 4 1 2007 46.7389252303127 0 0 37.9008070001313 2.45447713488834 376.508561497613 0 3.86346715519117 0 0 4.67461092632365 0 0 0 0 2252.29683490026 0 5.96029944557513 250.88272393641 0 2.69275833932282 7.60724121303079 70.7388800253059 1022.6984215741 0 0 0 0 113.47685646464 0 121.753145671221 21.4929599737776 93.7387464528111 38.1857383487917 0 165.879836277558 30.7729711238103 4.66182830844834 0 0 0 0 0 0 650.056651968351 0 12.6471200707089 107.83991471789 701.351996719568 0 165.879836277558 0 0 0 0
36 4 8 2007 46.7389252303127 0 0 37.9008070001313 2.45447713488834 1378.01871914761 0 3.86346715519117 0 0 212.334585197669 0 0 587.320927995801 0 3682.29196832869 0 6.1399741974111 1635.34174879578 0 2.69275833932282 72.2430785458477 80.5570967489782 1578.55475924358 0 0 0 0 106.697145567003 0 121.753145671221 70.2599615826459 93.7387464528111 38.1857383487917 0 6791.64199044404 0 120.018333286302 0 0 0 0 0 0 133.482294973306 4.48533242424942 29.670743500116 268.852932008465 133.482294973306 231.87504104311 6791.64199044404 38.2414459431404 0 0 64.6358373328169
37 4 15 2007 46.7389252303127 0 0 37.9008070001313 2.45447713488834 2252.61979901174 0 3.86346715519117 0 0 33.3626721744634 0 0 227.108211191561 0 6226.58617531264 0 230.615329232159 2267.86162646647 18.1115763539234 2.69275833932282 332.855296391315 151.811346191623 2233.42487358705 0 0 0 6.42452228639132 144.010219883884 0 121.753145671221 38.3271374189601 93.7387464528111 49.2094678981426 0 1415.2093609921 276.170085930723 1377.83562090931 0 0 0 0 0 0 944.028468714959 0 179.501434489548 765.155593252137 1259.0019047154 137.64852332816 1178.82513883252 82.0419600777323 93.267901419473 143.116320740112 325.248055178284
38 4 22 2007 46.7389252303127 0 0 40.0713066230649 2.45447713488834 19060.7616013321 0 3.86346715519117 0 126.93419629111 555.320719222317 0 0 11.8374654375858 0 22229.161348576 0 407.99572165083 8492.03740242795 0 2.69275833932282 99.5505965568782 241.910923704768 6167.73637295172 0 0 0 0 282.322850402554 0 121.753145671221 21.4929599737776 93.7387464528111 38.1857383487917 0 2942.04394053384 631.794734256485 613.737362322153 0 0 0 0 0 0 1268.37518298721 6.77649056557997 327.637340128866 5352.11083070783 2626.51761255969 1514.76376782772 2942.04394053384 856.63980883281 0 0 14.0571263919312
39 4 29 2007 46.7389252303127 0 0 37.9008070001313 2.45447713488834 37848.8573827262 0 3.86346715519117 0 687.784532768569 298.843693412634 0 0 91.7638947019526 0 37509.1907313274 0 646.929107830886 8909.13178730652 0 2.69275833932282 1598.60865319188 492.267412944799 8956.00140047575 0 0 0 159.107254692573 601.708771080404 0 121.753145671221 21.4929599737776 93.7387464528111 112.817978816432 0 7777.60281345179 1014.43462473498 328.968771267696 0 0 0 0 4.66290351711947 0 2215.61418958894 815.95747510368 105.173260593063 11275.0639108103 6711.14556657172 4847.79002545147 7289.44546843068 4152.27456834085 21.0305708891002 471.789677649126 818.29116895994
40 5 6 2007 102.376085018142 0 0 1294.41220716079 5.31217052754093 52430.9736693029 0 117.155321920522 0 0.0784523198784724 1310.54898999843 0 0 0 0 41856.6091853307 0 736.214136914099 15986.0112009194 4.32781000908275 6.65510311604973 844.638869701862 1013.87397997416 18874.5752699958 0 0 0 0 1339.52627062791 0 300.842566903543 54.0862573902968 252.671458527751 345.604460679516 0 1901.27410967271 196.433840036031 0 0 0 0 0 114.777622955061 0 347.528177257075 459.640495804433 352.050525271214 11260.4746041539 4311.31789682231 6954.05529133268 2007.10269402621 6578.7835050884 8.94903860156495 0 0
41 5 13 2007 102.376085018142 0 0 1214.06390062431 5.31217052754093 55874.9112586129 0 109.926184501381 0 212.743398576463 2940.14603308201 0 0 0 0 57564.3692799295 0 987.612340572693 17322.2036878024 2.23190754489948 6.65510311604973 1518.2812282026 1866.73502288261 22763.6024174536 1.08622185029048 0 0 0 1432.48327239242 0 748.23168307034 155.932072740873 285.462401837771 1405.26916085001 0 888.584579295901 585.886163199462 0 0 0 0 0 0 15.741170816635 280.623501630765 1212.68784773411 1485.78148773505 17261.7844104141 6531.16917440527 6682.36914841843 888.584579295901 5136.09200288841 0 0 0
42 5 20 2007 111.903076529149 0 11.2546916334728 4085.00290324662 5.31217052754093 147102.764366483 0 214.657658406824 0 1604.11482022491 6354.90141400744 0 0 162.377807025025 0 98070.9104893854 169.536819035724 3528.08269065488 23096.4819856929 0.729016439002174 73.0221784965056 8226.98063645097 3119.10526870225 49435.6027043692 2.12381400570829 0 0 0 3571.4300224164 0 1504.64823429007 697.066148638742 316.415312264675 3312.39839660816 0 7422.06449088171 5134.72476780545 455.436645438797 71.7640887466506 0 0 0 0 84.6660393192521 10694.8225334883 2330.50955142773 4813.30601489894 39890.8650381846 48452.2524059677 13059.1646135343 7422.06449088171 13462.2969696174 0 0 0
43 5 27 2007 102.376085018142 0 32.8264636908829 7116.31352212218 5.31217052754093 81427.7905369665 0 182.290787773689 0 1382.96038975006 6212.4901997332 0 0 232.472768748606 0 77181.7136237931 236.804851532418 2593.4152923788 27644.6488967597 10.8101030425779 6.65510311604973 6871.88134704955 2233.32220660489 58772.9766464832 0 0 0 0 2561.62114106409 0 2880.60516460674 1395.42883937195 855.350126546018 5446.70779122994 0 3847.70558746431 2999.69391266626 1342.75531929101 23.6069475221522 0 0 0 0 66.4218564459243 5342.36369313733 1800.66043129298 17803.8243402829 21685.7057192368 26047.7017663172 4559.33359088015 3847.70558746431 7982.70929970799 0 0 346.277453241762
44 6 3 2007 132.437048568537 5.94667189745995 69.3779228083838 9640.82321042575 7.30262662013313 141889.929123857 0 449.500509906449 0 3300.38003613459 8478.07546447863 0 0 3094.32608271499 0 117066.824376162 1039.15384079067 3332.26217326097 41007.0931312153 86.1866825362216 9.76386269120458 15553.340043266 1900.7822999645 87245.1424637832 15.5370335910306 0 0 0 3248.65499780156 0 2250.57355956472 2553.98457104812 482.702702607588 8010.2751254134 571.405987059152 19108.636734059 9607.55141983105 7417.69115871875 427.215089840342 0 0 0 191.767468726046 106.343019799042 13434.4555641781 4768.83883410712 13642.2472404851 31553.3625498183 62733.5519905164 10766.0251437563 18829.5510472314 14545.6230052195 84.9299771706 385.92317838306 773.939785886822
45 6 10 2007 145.526530109037 105.185146725553 55.0387253244099 4458.21011373314 7.30262662013313 251107.633636548 0 493.454402053012 0 3914.75310083868 4087.80311508811 0 0 3680.28386733914 0 139673.430553634 4253.44699458781 4068.58227046602 47605.9538914015 279.595710919414 9.76386269120458 23676.0868420414 1862.96071606989 77350.4649683734 40.4856061917674 0 0 124.883854722644 2697.65550012257 0 2999.60328469284 2722.98404012949 1013.07532588418 10325.6651186026 474.77067666627 105521.60715832 24475.7177531058 17528.704716685 366.756229447956 0 0 0 570.854110787415 311.159140079472 37956.6835408629 4235.791720254 15869.7066149179 42957.8814127867 136130.802303829 25543.4644095159 95441.3155083046 15904.3943859704 1096.85706195269 9554.28869885006 5620.82884655138
