"Week" "Month" "Day" "Year" "ALBEN" "ARROW" "BONFE" "BONNE" "BOUND" "BROWN" "CABIN" "CHIEF" "COLFA" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "JDAYY" "LIBBY" "LGOOS" "LGRAN" "LMONU" "MCNAR" "MICAA" "NOXON" "OXBOW" "PALIS" "PRIRA" "REVEL" "RISLA" "ROCKY" "WANAP" "WELLS" "LUCKY" "AMERI" "MINAD" "THOMF" "CHELA" "BOXCA" "JLAKE" "IPARK" "RIRDM" "PAYHS" "MILNE" "OWYHE" "PELTO" "BoiseSys" "Minidoka" "Owyhee" "UpSnake" "Payette" "SNKHE" "HFORK" "LIMEP"
40 5 7 2017 114.294899778311 0 41.2254406535934 3219.88787555498 5.31217052754093 193281.592971421 0 171.325088771857 0 1683.99968047935 5315.73339636646 0 0 167.102065619922 0 103930.285498188 219.644003330555 3381.42959244458 26964.4655061374 17.1916448681198 81.3245319945333 10217.6923499351 3235.27252660199 43636.6684333679 13.5264081677707 0 0 0 3505.28967698728 0 778.575216567755 191.747256709863 402.842343727414 2515.12340632119 8.40910887398308 16607.6528926189 12304.105757828 6291.23887547638 26.2694049443871 0 0 0 244.079384557568 151.638512267073 23667.9090206962 2291.38669217394 5551.67197924119 53090.4222982726 91571.5286708334 15407.3037067299 16237.2496423774 17557.2859224416 64.635112369991 549.84752242911 792.56060667253
41 5 14 2017 112.297034278236 0 79.128082076507 5337.46973611096 5.31217052754093 209889.863833596 0 332.125836970204 0 3673.77163300675 6489.90931697743 0 0 4874.6842122175 0 87263.3358134781 417.145254438268 2354.75801707383 26358.3190208279 47.4543154356631 6.65510311604973 17604.9254360028 2810.43848289092 45900.8336304472 0 0 0 0 3544.86370922854 0 1658.20496391905 1028.08567011046 286.555090208416 4778.94403666724 673.434326900914 37649.973061134 13360.2491166196 15646.8794073555 54.2793625249077 0 0 0 14.9825494857232 108.274591298201 45242.8989059994 3362.0701537297 16091.4902465736 35686.2002115432 143636.881915329 13357.8868445551 36281.780532525 18508.4586579083 332.864941656131 1050.31013643859 4156.80760052931
42 5 21 2017 113.109478299894 7.45478858213728 44.8909549953681 10444.9932534222 5.31217052754093 158465.599229051 0 249.432697682583 0 3783.25218546459 8637.33430391271 0 0 3291.23335794389 0 117037.695252659 1670.98895506857 4007.35855961151 40469.4092223311 197.159966877812 6.65510311604973 19953.1038260919 1635.11102658158 91344.6430779513 22.2299893826325 0 0 0 3337.26414839191 0 3926.86954924331 2340.98793253771 1062.40405392347 8120.23927795034 533.297088611698 59027.3407106246 16522.6552317864 25415.2434468265 383.223116900818 0 0 0 407.55948634821 304.60230626087 28587.734746832 4774.1935101918 10642.2024135456 30161.8997681091 99184.2103165674 13500.6895330763 53996.1386580532 11694.5305387179 867.779537248139 4570.98200167144 4351.43461772926
43 5 28 2017 399.193328793106 225.05095840787 58.3178127608774 4748.60906741801 5.31217052754093 254365.496271928 0 667.929213999517 0 5854.50961331846 5599.25383670549 0 0 6750.86323494984 0 138588.381803653 3912.01181869798 4132.33062060361 52019.2010087655 786.93274613791 6.65510311604973 34922.2764147932 2419.72650680776 77679.3512024234 48.9400039524843 0 0 474.937017545094 2883.78712246716 0 1562.93262406809 2788.51076893 381.511970246732 11196.7926799354 614.035498019205 125250.219250472 27728.8133220182 44095.002424573 132.976722382648 0 0 0 1118.21955066947 161.475385892627 50929.7077522715 3411.24742434228 17677.5904075198 37427.4630500188 172581.229086476 16700.4520835759 106987.791071404 12804.0995652994 3333.09019775189 16047.5575319856 13193.3775941136
44 6 4 2017 135.009394583351 131.253404867609 18.331326898361 10605.4107861968 7.30262662013313 246746.271503719 0 377.378194026874 0 3306.75408386238 4098.30069173808 0 0 3658.57481058309 0 175476.858017987 0 4052.04790084555 58126.2574887315 652.44502065473 9.76386269120458 34490.7868591957 4380.77726766494 104728.278583444 27.458031315299 0 0 1590.95939896614 4046.08780321273 0 4210.43776477529 2851.49904998424 1080.11618560248 10493.7378674627 530.157967942925 122753.681997678 17453.8416998309 23819.8668943242 392.460980956938 0 0 0 453.286948565503 225.756953331774 45740.3445065238 2869.1083323168 11122.9136095637 46994.1603447985 129298.052315084 25812.3548585113 95707.610916503 20570.1868633588 3990.33827166108 23509.0197580794 12259.164585112
45 6 11 2017 123.090579823182 182.38890742283 93.4238834228795 8627.06436897949 7.30262662013313 300862.128054488 0 400.132727939704 0 4371.49360418198 6508.75198078579 0 0 3333.21942527281 0 161080.452672458 490.9296404763 4758.48266409118 46559.5676314562 233.138952389129 9.76386269120458 30930.7307584827 3581.57571893547 68767.5387471334 40.8024975797744 0 0 4101.52631230392 3510.90503921298 0 2392.60348341199 2365.06364545096 762.767359106773 12141.2427914573 46.5304680680579 140705.840495 28312.6995109238 25198.3854785116 385.032217967808 0 0 0 1976.38629130891 1242.25757650945 52618.7559566455 2728.66128894761 5461.39050601276 52854.5749837253 188013.756089693 25450.5038639747 97358.1248422454 20793.2754878731 7028.65745503277 38295.4444890304 14084.0949328812
46 6 18 2017 123.090579823182 164.798803048752 64.8103718303048 5835.52681111062 7.30262662013313 310367.929238584 0 553.059324287693 0 4696.48517990543 8874.78237943608 0 0 5652.85670825626 0 167026.473450939 507.113882903609 4624.90581242778 62213.3819744966 193.616790568013 98.9955439411148 33084.5270810929 3220.53527667252 89849.6693193109 37.5589234817969 108.928941803195 0 7030.01637947673 4098.71450367834 0 3885.48843246219 2244.01932741035 850.945137798079 11639.5915980802 730.905837483755 196070.498075242 36984.0048188039 33959.4728658856 493.714131112978 0 0 0 2584.53214685081 713.977805892048 87226.6921083321 4368.26022585131 6723.80769644676 51465.5794897635 276576.895263326 19465.0982234821 142615.818327992 17284.1169853327 8672.29653025788 47366.9153638427 13907.9057335058
47 6 25 2017 123.090579823182 22.716162215915 95.2206441614038 6226.11911760073 7.30262662013313 374417.660646709 0 185.115670076196 0 4335.9310718302 6358.60644263172 0 0 5764.2557226468 0 179447.752550738 365.3387473905 4324.39255829174 50768.7930210191 372.118862567062 9.76386269120458 26275.2370225783 2636.50018363234 79934.4914478151 63.1673968438695 0 0 12627.8496581452 2377.83287323192 0 2510.30715406838 3178.68065057129 1135.00656328008 9155.86935761618 698.903965419546 271780.435709038 49895.4463339807 34262.0872353326 12.3561549013952 0 0 0 2408.57735114475 1205.13634131034 83874.9309378073 6046.21388619912 8895.01416456752 77590.1900813407 279271.808298716 32375.1218087256 202497.546343168 24766.0670201126 9834.92715425845 61856.5395627565 12982.1860748626
48 7 2 2017 117.566789153338 58.5689407624844 53.9834843711451 3625.59091895621 7.83760613400471 374562.747156517 0 519.794206944502 0 2534.60159816325 1478.55400210679 0 0 5652.44910703277 0 131307.24803826 3165.18619090828 3110.84522238835 37754.7624029718 269.13365878967 88.0121418478572 17528.9806541994 2771.04083374692 63897.790798064 43.0014316920588 100.632729262428 0 7167.34417375771 2203.34989781907 0 2625.90243636752 1330.04763371902 431.083268687348 7005.97020072071 1234.08861213643 253636.041091701 44723.810980828 23419.926723062 400.183033930759 0 0 0 2945.5160541971 1776.27858721554 86210.936026725 3906.48630488146 7600.2356470894 71397.0945088638 263620.279966625 29807.7103769407 176541.382863809 32594.6838809514 11352.4222195894 68687.7520625 7765.40065984536
49 7 9 2017 117.566789153338 66.8558313494906 15.1621009308042 4438.20784202473 7.83760613400471 377064.743264286 0 485.58371564035 0 1589.35791638223 3652.27308109396 0 0 3691.35855359754 0 140545.24045071 2742.22189432239 3347.57721841192 37888.840829652 254.69987109486 11.2751532234598 21116.7020090106 3374.87886813102 88421.0947671709 36.0774006313302 0 0 7308.52353987007 3196.17207735369 0 2829.04067350156 3113.55123071719 747.033016379296 11509.8693371937 1408.26883525068 205694.813872671 28945.7926449701 17150.7018388384 408.210589553053 0 0 0 2668.22295956317 329.725921359562 46699.0536316565 2526.69090699068 4100.10580447895 69821.4583092433 204005.12083432 26278.8284172892 154121.789044086 28858.1127338976 8025.43226007645 46215.8155280716 7047.23066343602
