"Week" "Month" "Day" "Year" "CHIEF" "DALLE" "JDAYY" "MCNAR" "PRIRA" "RISLA" "ROCKY" "WANAP" "WELLS"
1 8 6 1950 75.9567218753364 0 2895.63667598583 2338.5408885698 82.7730844482944 532.918479123441 733.653565151478 0 1477.1044415698
2 8 13 1950 148.147701326028 33.1147908655156 2139.40655506433 1873.24844791396 0 670.710760352493 372.134318455777 3.77359615550753 1477.3596120825
3 8 20 1950 90.2316089261678 0.582369118052608 2178.06353501033 2214.00507355139 85.1449482383754 689.897522981604 898.027472473713 0 882.460948554642
4 8 27 1950 160.90527578132 31.4132674996498 1676.84338222875 1626.17103835728 0 439.260688016453 253.854971747591 6.55817534630308 1088.4623763769
5 9 3 1950 89.8602566986655 0 1530.45378850636 1617.02382585815 82.3634584315446 503.577897329892 767.850359132778 0 950.272616503332
6 9 10 1950 153.73406665677 33.1147908655156 1395.67245279977 1128.18380724606 0 487.684380651056 197.272633765128 3.77359615550753 1260.73423233409
7 9 17 1950 63.700335331025 0 492.886233768412 620.932620482551 0 475.718535266321 266.88228788856 0 285.746078062189
8 9 24 1950 35.7647437892611 0 614.994325850062 333.195772404482 0 172.311638527896 523.122713304269 0 844.715979684659
9 10 1 1950 152.736454685337 0 176.458342769476 260.333357114774 80.7288092609593 254.379204118319 116.069660679284 2.70042055404608 598.919789002579
10 10 8 1950 10.8808755052667 32.0114566469255 240.484274593727 318.84829011426 0 226.89546150026 176.13265129939 0 86.9678761478522
11 10 15 1950 10.1837247438511 0 145.803616485937 107.164531027686 0 125.217092128691 140.575099641387 0 237.215923948776
12 10 22 1950 0.437008347483469 0 567.174291244593 151.44058550992 0 0 99.3258599943682 3.77359615550753 277.320553714897
13 10 29 1950 0 0 99.9980698865101 146.13801761209 0 0 25.868830405255 0 77.0792943912985
14 11 5 1950 54.3347723529793 0 0 0 0 0 12.2743192850843 0 0
15 11 12 1950 0 0 0 0 0 0 0 0 0
16 11 19 1950 0 0 0 0 0 0 0 0 0
17 11 26 1950 0 0 0 0 0 0 0 0 0
18 12 3 1950 0 0 0 0 0 0 0 0 0
19 12 10 1950 0 0 0 0 0 0 0 0 0
20 12 17 1950 0 0 0 0 0 0 0 0 0
21 12 24 1950 0 0 0 0 0 0 0 0 0
22 12 31 1950 0 0 0 0 0 0 0 0 0
23 1 7 1951 0 0 0 0 0 0 0 0 0
24 1 14 1951 0 0 0 0 0 0 0 0 0
25 1 21 1951 0 0 0 0 0 0 0 0 0
26 1 28 1951 0 0 0 0 0 0 0 0 0
27 2 4 1951 0 0 0 0 0 0 0 0 0
28 2 11 1951 0 0 0 0 0 0 0 0 0
29 2 18 1951 0 0 0 0 0 0 0 0 0
30 2 25 1951 0 0 0 0 0 0 0 0 0
31 3 4 1951 0 0 29.532596471703 158.829914547011 0 0 0 0 0
32 3 11 1951 0 0 108.027145844172 0 0 0.710489534354494 0 0 0
33 3 18 1951 0 0 0 0 0 0 0 0 0
34 3 25 1951 0 0 0 0 0 0 1.19704326614283 0 0
35 4 1 1951 0 0 13.0556467424468 28.156195627568 0 0 0 0 0
36 4 8 1951 10.885518267106 0 23.7289245243811 226.750847276889 0 0 0 0 35.793202531251
37 4 15 1951 0 31.4132674996498 32.0459475250439 30.1730481293312 0 0 0 0 8.08819211341422
38 4 22 1951 0 0 95.3646608186276 130.016993497296 0 0 0 0 0
39 4 29 1951 0 0 26.764882117969 40.2577468461259 0 0 0 0 0
40 5 6 1951 0 0 51.2800491264385 363.730789548688 0 0 0 0 0
41 5 13 1951 0 0 921.435866961526 1072.2862747361 0 0 0 0 13.0229851464536
42 5 20 1951 0 0 604.63805126082 785.421283802318 0 0 0 0 24.6691618788854
43 5 27 1951 10.7155851412328 0 214.374160080097 222.252420368317 0 8.50603031241206 0 0 21.7941830804722
44 6 3 1951 9.60511386328992 0 1272.71477778382 685.796515466505 0 137.301485929353 0 2.39895113560455 115.981190943236
45 6 10 1951 9.77064641179513 30.9680947443468 1741.140474937 1467.99354906791 85.2664546415688 303.693111260619 59.5707187258143 0 239.226579499069
46 6 17 1951 31.5489485909636 0 1767.83549504501 1521.30053812968 0 206.364247711751 266.120844321513 0 836.589090229088
47 6 24 1951 218.013868665693 0.528463382804415 2848.20926930712 2441.55058730755 78.0785377065054 765.18295332632 352.497374626489 6.54650645730735 1222.97152596505
48 7 1 1951 25.1943587517307 64.5280583651655 3666.80217524639 3128.77137025071 0 662.019725063532 686.004772419949 0 745.220282869597
49 7 8 1951 223.013357580529 0 4159.36435531607 3394.96180644004 83.06760671993 648.669321595012 861.456427143612 6.632364097082 1654.60006202458
50 7 15 1951 73.7753943029396 33.1147908655156 3631.50163183801 3300.22429195536 0 1008.07353600553 260.017430821609 0 1009.28502925045
51 7 22 1951 168.251750515979 0 2886.86559822216 3024.04793449488 82.1338273425494 171.739027484327 479.162134460396 3.77359615550753 1473.62931111334
52 7 29 1951 84.0122630896221 31.9975927360933 3514.74181214215 3484.57689959718 0 983.609370027686 785.30340546483 2.83083372029508 1090.26199194763
1 8 5 1951 187.982235169488 33.1147908655156 3026.67517986123 2614.20726394986 78.831553905375 611.945621383687 412.105435140696 3.77359615550753 1780.65689030543
2 8 12 1951 79.0295110629642 0 2291.67966212761 2274.5270521098 85.0470887810478 782.564774330927 777.193324465068 0 603.106982608242
3 8 19 1951 142.061944880567 0.588342874152961 1974.41846214035 1924.42838628426 0 387.810093883562 394.067286252073 6.61703513662973 1619.76255911337
4 8 26 1951 112.50892159247 64.5280583651655 1794.93689323 1477.76995156651 85.2664546415688 716.597882829973 785.35811143261 0 1106.32244926342
5 9 2 1951 167.00999649173 0 1193.17987298303 1186.55029537311 0 175.570168445743 166.162372333196 3.77359615550753 1239.2951891256
6 9 9 1951 74.6267210046677 0 1115.71351933747 821.328866183175 0 448.365549270444 793.672763484822 0 456.113493729364
7 9 16 1951 141.971860456146 0 972.527131438944 746.077468234303 83.3410963151993 509.345265466261 100.009806200345 0 1140.87480695763
8 9 23 1951 86.7697089479432 0 448.950044462202 214.50680226284 0 498.112575456418 436.227388301074 6.4877786840084 320.32347500376
9 9 30 1951 10.885518267106 64.5280583651655 254.886046192948 59.3626983911546 0 168.700841090047 455.040801665281 0 244.379911387424
10 10 7 1951 178.241065724617 0.598189147275673 486.893601398173 480.295040938162 80.9830567754095 254.217224866232 71.079999365981 0 1008.46856160308
11 10 14 1951 0 0 330.304746624666 275.166991405189 0 225.781073193294 184.635634825169 0 276.466322041802
12 10 21 1951 0 0 260.363221110562 430.709317545137 0 200.350122711762 72.9384149031629 0 28.5910639281278
13 10 28 1951 0 0 633.645977761725 323.665944011226 0 240.257457624889 92.0850031968565 0 216.938634770579
14 11 4 1951 63.699456339384 0 48.5168291364229 25.660810282176 0 16.1791082092221 129.193155995215 0 0
15 11 11 1951 0 0 0 0 0 0 0 0 0
16 11 18 1951 0 0 0 0 0 0 0 0 0
17 11 25 1951 0 0 0 0 0 0 0 0 0
18 12 2 1951 0 0 0 0 0 0 0 0 0
19 12 9 1951 0 0 0 0 0 0 0 0 0
20 12 16 1951 0 0 0 0 0 0 0 0 0
21 12 23 1951 0 0 0 0 0 0 0 0 0
22 12 30 1951 0 0 0 0 0 0 0 0 0
23 1 6 1952 0 0 0 0 0 0 0 0 0
24 1 13 1952 0 0 0 0 0 0 0 0 0
25 1 20 1952 0 0 0 0 0 0 0 0 0
26 1 27 1952 0 0 0 0 0 0 0 0 0
27 2 3 1952 0 0 0 0 0 0 0 0 0
28 2 10 1952 0 0 0 0 0 0 0 0 0
29 2 17 1952 0 0 0 0 0 0 0 0 0
30 2 24 1952 0 0 0 0 0 0 0 0 0
31 3 2 1952 0 0 0 2.14463367779459 0 0 0 0 0
32 3 9 1952 0 0 24.4662205713694 8.12775662830449 0 0 0 0 0
33 3 16 1952 0 0 45.0969533144709 0 0 0 0 0 0
34 3 23 1952 10.1837247438511 31.4132674996498 0 0 0 0.974527964733656 0 0 38.79542680921
35 3 30 1952 0 0 15.2691219058293 0 0 0 0 0 0
36 4 6 1952 0 0 0 0 0 0 0 0 0
37 4 13 1952 0 0 33.1398370336011 202.822848753943 0 0 0 0 0
38 4 20 1952 0 0 50.2090804895855 194.347337816906 0 0 0 0 0
39 4 27 1952 0 0 499.78191990022 693.975869663545 0 0 0 0 0
40 5 4 1952 0 0 528.48958078296 726.48488950584 0 0 0 0 12.7096628342899
41 5 11 1952 0 0 475.569515610613 328.715751872686 0 0 0 3.77359615550753 18.8546121734942
42 5 18 1952 10.6299558746723 0 719.437277090151 638.726468687798 0 21.6449773873095 0 0 1.56271120610945
43 5 25 1952 10.8269329882539 0 1595.86162813966 1509.4675644166 0 167.535207343617 8.72898957085411 2.60457307736348 217.978055855781
44 6 1 1952 9.72002542582571 31.0733951432284 1931.954838517 1751.99166529981 85.2664546415688 139.878286775293 58.5252462097181 0 141.989719759796
45 6 8 1952 46.157269361625 0.568869943083144 2876.40478179166 2242.29774485056 0 538.954713116935 152.478458455572 2.66235683929684 799.300111508615
46 6 15 1952 67.4390330752983 64.5280583651655 3047.28567870592 2675.10780283457 85.2664546415688 658.12794175893 482.462561964727 3.77359615550753 1216.71929596602
47 6 22 1952 171.416391438882 0 3770.26699705079 3064.17081182923 0 752.500844343912 646.072903816854 0 754.735291078716
48 6 29 1952 84.7867015750819 0.526736011943464 3734.18283613732 3468.20531856807 85.2664546415688 706.745926755526 567.982602466976 6.6567319487302 1542.84584196023
49 7 6 1952 144.378000781748 33.1147908655156 3493.07196413291 2902.60338485154 0 672.998968852246 576.801365031139 0 1226.84694723681
50 7 13 1952 93.5502014356568 0 1601.6800743046 1798.14973269203 79.1444528033151 374.141311040692 333.389962714841 6.56913516899294 441.621540077479
51 7 20 1952 127.969696124314 31.4132674996498 2508.34710227596 2664.10922743331 0 268.668664921475 213.2300388131 0 1203.78019485174
52 7 27 1952 84.7782284240042 33.1147908655156 3448.04146203205 3015.39479108667 77.2429494729607 861.288188414845 850.53422847561 3.77359615550753 1446.75579591267
1 8 3 1952 163.836364835871 0 2346.8217986124 1700.95743088171 80.987980913165 556.909272333384 422.764485225631 2.75350138933776 566.426353402331
2 8 10 1952 74.537576728842 33.7129800127913 2348.5109042084 2180.48446728265 0 532.797093380338 570.720260974846 3.77359615550753 1344.0006704437
3 8 17 1952 133.846603428417 0 1254.29002279329 1570.98525063934 0 442.34571668604 307.520956107718 0 452.100691020463
4 8 24 1952 21.0692430109571 31.4132674996498 1296.62758732851 1170.12450626151 80.2539671963766 282.701963118388 578.619790644645 0 1104.09790005814
5 8 31 1952 95.4530424429797 0 1017.78275291333 928.702504482029 0 596.186847574354 343.366980899451 6.53578202041959 850.422333525153
6 9 7 1952 148.508694800027 0 658.83950214202 518.660450446442 77.5552173991363 342.003658079359 125.811578987149 0 490.394043936939
7 9 14 1952 0 0 554.736764238328 278.078461988682 0 191.893886656554 649.524711452385 0 753.665837000513
8 9 21 1952 59.9985334254698 0 571.859006310063 400.872515069112 0 389.164195373057 141.645961945302 0 118.194933791967
9 9 28 1952 0 33.1147908655156 343.826621988682 78.81161073114 0 77.7410358561257 84.7707371243567 3.77359615550753 465.851881128507
10 10 5 1952 149.891494196861 0 111.10896273396 251.394170422044 0 349.791636329508 70.046334389843 0 607.01057905807
11 10 12 1952 0.54285572401422 32.0114566469255 205.486232899492 178.502153433359 74.1909296695013 3.89952251396301 282.775783027883 0 478.955089500772
12 10 19 1952 10.1837247438511 0 213.729813499142 147.352154991572 0 24.6594421896729 8.21430630976069 0 5.25693589261494
13 10 26 1952 0 0 332.565885717437 333.678343496566 0 219.392476453913 0 0 0
14 11 2 1952 0 0 136.227089526201 142.026595496936 0 15.1507290097497 0 0 0
15 11 9 1952 0 0 0 0 0 0 0 0 0
16 11 16 1952 0 0 0 0 0 0 0 0 0
17 11 23 1952 0 0 0 0 0 0 0 0 0
18 11 30 1952 0 0 0 0 0 0 0 0 0
19 12 7 1952 0 0 0 0 0 0 0 0 0
20 12 14 1952 0 0 0 0 0 0 0 0 0
21 12 21 1952 0 0 0 0 0 0 0 0 0
22 12 28 1952 0 0 0 0 0 0 0 0 0
23 1 4 1953 0 0 0 0 0 0 0 0 0
24 1 11 1953 0 0 0 0 0 0 0 0 0
25 1 18 1953 0 0 0 0 0 0 0 0 0
26 1 25 1953 0 0 0 0 0 0 0 0 0
27 2 1 1953 0 0 0 0 0 0 0 0 0
28 2 8 1953 0 0 0 0 0 0 0 0 0
29 2 15 1953 0 0 0 0 0 0 0 0 0
30 2 22 1953 0 0 0 0 0 0 0 0 0
31 3 1 1953 0 0 0 0 0 0 0 0 0
32 3 8 1953 0 0 0 0 0 0 0 0 0
33 3 15 1953 0 0 137.559742315875 223.638221386294 0 0 0 0 0
34 3 22 1953 0 0 0 0 0 0 0 0 10.3072964429554
35 3 29 1953 4.8316885846126 31.4132674996498 13.557063000866 0 0 0 0 0 16.569803208159
36 4 5 1953 0 0 44.4344038749751 174.473995880429 0 0 0 0 0
37 4 12 1953 0 0 54.5538443366712 98.285668391398 0 0 0 0 0
38 4 19 1953 0 0 114.436360625654 235.30452919523 0 0 0 0 0
39 4 26 1953 0 0 394.187975380957 496.50358266028 0 0 0 0 0
40 5 3 1953 0 0 631.372180250701 770.030814781156 0 0 0 0 12.9820326848053
41 5 10 1953 0 0 817.295138316811 829.00773935544 0 0 0 0 25.9717764974148
42 5 17 1953 10.885518267106 0 1122.77639982293 1145.67567507842 0 162.912693857491 0 0 207.626452107186
43 5 24 1953 9.3743115126507 33.1147908655156 1160.94529834121 995.939188464079 0 143.107977609299 55.961918545575 2.60773032055496 118.745070552677
44 5 31 1953 30.0895664433199 0 1461.79669720392 1138.42994401819 0 76.4163864701668 38.3622645628827 0 117.518218627083
45 6 7 1953 21.384512478876 0 2006.17743581156 1809.18784615262 77.688752341086 464.213698615436 255.110948952981 0 610.022037089481
46 6 14 1953 71.8930393866413 65.0859957635137 3883.69002067035 3147.41226980567 75.780281888723 603.678553603816 413.811824128013 6.48045339910112 1445.76610308309
47 6 21 1953 169.732443202405 0 3207.12478455125 2657.97607644565 0 546.899108787187 568.806377048746 0 673.769542488436
48 6 28 1953 10.885518267106 0.515009191658824 3069.40569071697 2510.10126873793 0 514.771492077132 437.840149046553 6.56999532177919 891.379085582643
49 7 5 1953 219.850485825664 33.1147908655156 3621.30311974649 3695.84513452254 79.9203681612434 664.41649814747 619.851305359094 0 1514.25665000325
50 7 12 1953 36.2307526243087 0 2846.57454501205 2509.53831849159 77.3829962140514 572.239601636093 426.191148870721 3.77359615550753 447.843448032041
51 7 19 1953 58.4274273359966 64.5280583651655 3271.30128548889 3482.23430309313 0 718.41874696706 457.052866280112 2.63581451176743 1236.65006543258
52 7 26 1953 244.46448301992 0 3201.43817076936 2481.97975262606 83.5975880427357 520.715902982895 604.204259946069 3.77359615550753 1639.96920281165
1 8 2 1953 21.771036534212 0 2575.13937539007 2409.20596117272 0 713.059731254433 582.895921350493 2.87831921381823 1102.04888612107
2 8 9 1953 232.366054654851 33.7057224231431 2594.19250692694 2354.92186191367 85.2664546415688 748.65087889479 665.577835614982 3.77359615550753 1555.53443829256
3 8 16 1953 169.73167420972 31.4132674996498 1636.16429045031 1617.69400123976 84.1047810528738 649.731800566356 373.048106347646 0 807.248464534964
4 8 23 1953 87.7583878883939 0.537142030590918 1939.86241839936 1360.75763246929 0 240.447294752866 684.818273581867 3.77359615550753 1123.12068886059
5 8 30 1953 10.885518267106 0 997.92662177973 1404.56924168346 0 550.475111141159 411.042182652752 0 951.378132780156
6 9 6 1953 188.258778007106 33.1147908655156 916.513569035103 480.228827865887 78.961061712672 346.080952218423 20.1805900137592 2.5697125899251 387.081211720178
7 9 13 1953 0.701793523254914 0 612.800467258567 555.570891147186 0 254.982159944958 516.104269031757 3.77359615550753 493.550256314474
8 9 20 1953 0 0 396.901554949681 101.648534077984 0 17.7042629397943 150.144892600016 0 580.010696112577
9 9 27 1953 0 0 156.238745105985 168.513119987683 0 392.049982803686 8.76428531867589 0 77.6884916824838
10 10 4 1953 21.3231406965669 31.4132674996498 200.69251821687 164.860130105408 0 165.709028875752 205.960174241035 0 179.240582630141
11 10 11 1953 10.7508658221995 0 79.6992560947104 197.94815069478 0 11.8596971080293 3.04721383840549 0 10.401018091649
12 10 18 1953 133.186825299865 0 471.084288114807 240.217085984095 70.6793867727004 109.100756238327 53.5005301230437 0 334.714793392254
13 10 25 1953 67.3862377287143 0 303.664754684485 251.607998895159 0 136.377634556268 59.6498500425936 0 434.359246405007
14 11 1 1953 0 0 174.508161025081 317.209922876944 0 181.032028021204 533.544636963137 0 353.810144713122
15 11 8 1953 0 0 0 0 0 0 0 0 0
16 11 15 1953 0 0 0 0 0 0 0 0 0
17 11 22 1953 0 0 0 0 0 0 0 0 0
18 11 29 1953 0 0 0 0 0 0 0 0 0
19 12 6 1953 0 0 0 0 0 0 0 0 0
20 12 13 1953 0 0 0 0 0 0 0 0 0
21 12 20 1953 0 0 0 0 0 0 0 0 0
22 12 27 1953 0 0 0 0 0 0 0 0 0
23 1 3 1954 0 0 0 0 0 0 0 0 0
24 1 10 1954 0 0 0 0 0 0 0 0 0
25 1 17 1954 0 0 0 0 0 0 0 0 0
26 1 24 1954 0 0 0 0 0 0 0 0 0
27 1 31 1954 0 0 0 0 0 0 0 0 0
28 2 7 1954 0 0 0 0 0 0 0 0 0
29 2 14 1954 0 0 0 0 0 0 0 0 0
30 2 21 1954 0 0 0 0 0 0 0 0 0
31 2 28 1954 0 0 0 0 0 0 0 0 0
32 3 7 1954 0 0 0 0 0 0 0 0 0
33 3 14 1954 0 0 0 0 0 0 0 0 0
34 3 21 1954 0 0 0 0 0 0 0 0 0
35 3 28 1954 0 0 0 0 0 0 0.837750980708345 0 0.4395281597398
36 4 4 1954 0 0 13.116350491372 28.0784555606338 0 0 0 0 0
37 4 11 1954 10.5732048735519 31.4132674996498 106.123973445756 251.266591539946 0 0 0 0 46.90524506679
38 4 18 1954 0 0 315.767919422862 426.320946084789 0 0 0 0 0
39 4 25 1954 0 0 125.25763336084 280.168780768591 0 0 0 0 0
40 5 2 1954 0 0 293.190967947026 507.520124867388 0 0 0 0 0
41 5 9 1954 0 0 708.24574750978 795.093144534383 0 0 0 0 12.729373105283
42 5 16 1954 10.885518267106 0 1604.8683816867 1570.11194853103 0 1.30715966906632 0 0 75.0409390366651
43 5 23 1954 18.6330265598548 33.1147908655156 1669.26180363608 1659.57247137546 0 294.931751984972 10.4407406805438 2.69147806789531 260.852763733603
44 5 30 1954 10.5393870617765 0 1838.81534784286 1474.29691055193 0 108.171406132099 117.765357104659 0 215.258383353901
45 6 6 1954 22.962333846616 0.563385585463815 1857.61654205274 1070.42191740192 82.4186556709569 468.309377929418 238.946359874054 0 963.522221388484
46 6 13 1954 54.8751016028539 0 1315.90644910456 1064.32671363945 0 302.353159520729 225.996469840962 6.12405102844748 160.246253218105
47 6 20 1954 10.1837247438511 63.3102423933596 656.631276944591 306.607264728634 0 255.174565149318 38.5608076082987 0 0
48 6 27 1954 117.669486973166 0 2616.62924419331 2164.15710100878 72.1358418430531 396.534594270831 544.139613677199 0 974.888172588667
49 7 4 1954 78.7567434870497 0 3253.70980720671 2615.27381284053 0 400.1481927539 384.79257002611 3.77359615550753 1082.26330311693
50 7 11 1954 174.851861491661 33.6958149353309 2986.38890503527 3021.03467666252 77.1282933767334 664.933151379836 533.115851587614 2.69623567597223 822.619540524205
51 7 18 1954 75.154531930243 0 2398.25791386204 1935.10536129699 0 558.61075680824 535.437938850672 0 1033.40102296845
52 7 25 1954 25.5677769953101 0 3039.19330894689 3022.72021113279 73.81300998391 909.123149178781 495.999536844773 6.54983476729947 1272.83935103494
1 8 1 1954 191.43830002499 64.5280583651655 2663.59306159374 2091.00213970292 81.3228359231752 205.871930540434 403.207617147538 0 576.684814593957
2 8 8 1954 19.2836970691055 0 1944.66085950161 1751.07237132929 0 675.665891587801 147.971833830954 3.77359615550753 1255.11373035947
3 8 15 1954 152.332813822697 0.573322942854018 2035.25486189263 1727.67368165715 0 441.116206061376 838.45655959461 0 966.446650497646
4 8 22 1954 89.1204781977995 33.1147908655156 2620.21590163386 2539.70963278684 82.1592691472853 464.412670256283 385.544138384873 6.63788460079812 764.392240740203
5 8 29 1954 140.371836652882 0 1505.48900894963 1756.81785643347 0 630.060037471616 604.619096898392 0 1106.11566336833
6 9 5 1954 86.7549460133309 31.4132674996498 1482.21791774004 1639.92059421913 83.6369120789519 340.366946614203 252.667983397688 0 1018.11011455418
7 9 12 1954 0.701793523254914 0 955.62432737909 495.520554877205 0 308.533452100567 126.694439117029 3.77359615550753 267.01577956757
8 9 19 1954 144.029225672214 0 672.598325110124 650.373095073173 75.1749821485388 262.384745706691 260.260770474905 0 318.156601123953
9 9 26 1954 59.0641479939792 0 717.327000991488 416.574443076987 0 233.393872718974 453.020909842326 0 972.122028735484
10 10 3 1954 25.9162275501763 0.590154988476442 761.00575681891 682.447548487434 0 254.294962313505 163.531620839122 2.70288465642225 199.083623269235
11 10 10 1954 0 33.1147908655156 735.743036930945 410.781456570654 0 166.600699066074 293.807831608164 3.77359615550753 569.810036999579
12 10 17 1954 117.788095807188 0 26.5509054466696 85.7077805855995 0 275.466797252871 172.059610714709 0 792.898342120759
13 10 24 1954 0 0 203.311668848403 0 0 166.65515917919 31.0912844864154 0 61.4463966360552
14 10 31 1954 54.0447333700897 0 18.3871154440154 3.76054262654821 0 0 7.37653162706705 0 40.2364354538454
15 11 7 1954 0 0 0 0 0 0 0 0 0
16 11 14 1954 0 0 0 0 0 0 0 0 0
17 11 21 1954 0 0 0 0 0 0 0 0 0
18 11 28 1954 0 0 0 0 0 0 0 0 0
19 12 5 1954 0 0 0 0 0 0 0 0 0
20 12 12 1954 0 0 0 0 0 0 0 0 0
21 12 19 1954 0 0 0 0 0 0 0 0 0
22 12 26 1954 0 0 0 0 0 0 0 0 0
23 1 2 1955 0 0 0 0 0 0 0 0 0
24 1 9 1955 0 0 0 0 0 0 0 0 0
25 1 16 1955 0 0 0 0 0 0 0 0 0
26 1 23 1955 0 0 0 0 0 0 0 0 0
27 1 30 1955 0 0 0 0 0 0 0 0 0
28 2 6 1955 0 0 0 0 0 0 0 0 0
29 2 13 1955 0 0 0 0 0 0 0 0 0
30 2 20 1955 0 0 0 0 0 0 0 0 0
31 2 27 1955 0 0 0 0 0 0 0 0 0
32 3 6 1955 0 0 0 0 0 0 0 0 0
33 3 13 1955 0 0 0 0 0 0.443394276823606 0 0 0
34 3 20 1955 0 0 0 0 0 0 0 0 0
35 3 27 1955 0 0 0 0 0 0 0 0 0
36 4 3 1955 0 0 0 0 0 0 0 0 0
37 4 10 1955 0 31.4132674996498 79.6946897610786 34.781947043786 0 0 0 0 46.7892233374408
38 4 17 1955 0 0 57.7758913088391 138.656044366858 0 0 0 0 0
39 4 24 1955 0 0 153.242708418791 106.719271934331 0 0 0 0 0
40 5 1 1955 0 0 356.13102682039 530.43650961474 0 0 0 0 0
41 5 8 1955 0 0 934.98112329917 1119.0717202093 0 0 0 0 12.8405618597693
42 5 15 1955 0 0 833.136475010492 794.55145040317 0 0 0 0 21.0127587295331
43 5 22 1955 10.885518267106 0 1086.29683228115 911.621306934501 0 9.96417755255273 0 0 39.5104388410887
44 5 29 1955 19.0529001905061 33.1147908655156 1883.41698579832 1511.99951038771 0 266.390614960297 10.4662006751439 2.60664106989093 272.832917570795
45 6 5 1955 35.6337853025098 0.570992916366826 2994.49359322933 2404.02719298736 85.2664546415688 129.482797293531 117.912692368894 0 513.57151230516
46 6 12 1955 10.885518267106 64.5280583651655 2763.06804401386 2401.8732253133 0 591.019867290766 347.776061250655 6.50518642048449 980.985673569984
47 6 19 1955 223.510401348009 0 4219.91514801695 3409.71431416215 81.1234931841978 778.159902913906 849.391591823179 0 1233.10872152009
48 6 26 1955 36.6918738336268 0.535251114817105 3445.89536274563 3234.49954147097 0 570.047861684818 275.182941684313 3.77359615550753 1353.38511541752
49 7 3 1955 225.545063335037 33.1147908655156 3829.48243878932 3204.60010589109 80.9849752706388 638.926672384716 744.456354402976 2.85539167881378 1378.10680031027
50 7 10 1955 111.440455197588 0 4049.12991073445 4071.17680280692 81.5049778602578 704.502955307759 587.917952098795 3.77359615550753 930.20504767662
51 7 17 1955 137.912883627601 64.5280583651655 3579.00694424117 3839.82377934041 0 883.894009128631 770.271701057981 2.82743750659698 1298.44616559429
52 7 24 1955 75.2972077012803 0 3244.941261571 3424.3297771707 81.0948896993237 642.70443910653 356.829110916207 3.77359615550753 1430.0427522868
52 7 31 1955 188.662903549636 33.1147908655156 2696.79823620094 2221.58356162452 0 648.448749741612 749.755748693055 2.81774425991326 1469.37007134595
1 8 7 1955 86.1791009300191 0.593650048146869 1757.71025184545 1806.09758785853 82.1492708028139 500.932830371085 503.560514203793 3.77359615550753 1278.94633284487
2 8 14 1955 148.84192765717 31.4132674996498 2262.93304124886 2183.31329113295 82.1671145137769 592.541216883273 677.140374793504 0 755.190241292246
3 8 21 1955 90.6289295081149 0.526329841512465 1729.92245401663 1555.65727510739 0 524.696167669272 372.012056374749 3.77359615550753 991.645516859779
4 8 28 1955 229.719398126355 33.1147908655156 1650.73137342542 1460.66234987106 79.8167574815503 737.481472826884 778.436568096984 2.7842817190866 1727.68342537552
5 9 4 1955 21.0692430109571 0 878.694371626939 834.71904916891 0 231.282927763106 197.239457111161 3.77359615550753 563.581941387339
6 9 11 1955 155.403850676749 31.4132674996498 902.803146976856 700.324557424168 0 793.586472515879 240.623860721506 0 1028.35639330216
7 9 18 1955 65.9984255120645 0 837.82116790572 278.205022758299 84.9129041087138 180.024534827255 751.591255655712 0 891.558215508254
8 9 25 1955 0 0 358.188147319 266.962647133977 0 230.804346842786 158.026111793713 0 289.410132542573
9 10 2 1955 46.0365414496523 33.1147908655156 305.711410867143 258.351808380368 0 214.42327826629 33.023404224679 3.77359615550753 397.176251186011
10 10 9 1955 132.34723718687 31.4132674996498 212.277586653463 233.54658653009 0 154.744796194389 82.4249224373721 2.72657549842545 146.533455116653
11 10 16 1955 10.1837247438511 0 159.537872660402 107.473043118239 0 257.966976352683 34.6153137309078 0 48.5997015042413
12 10 23 1955 0.701793523254914 0 23.2064766122983 4.21121059411529 0 0 0 0 6.4241059845585
13 10 30 1955 0 0 0 4.54246558376138 0 0 0 0 0
14 11 6 1955 0 0 0 0 0 0 0 0 0
15 11 13 1955 0 0 0 0 0 0 0 0 0
16 11 20 1955 0 0 0 0 0 0 0 0 0
17 11 27 1955 0 0 0 0 0 0 0 0 0
18 12 4 1955 0 0 0 0 0 0 0 0 0
19 12 11 1955 0 0 0 0 0 0 0 0 0
20 12 18 1955 0 0 0 0 0 0 0 0 0
21 12 25 1955 0 0 0 0 0 0 0 0 0
22 1 1 1956 0 0 0 0 0 0 0 0 0
23 1 8 1956 0 0 0 0 0 0 0 0 0
24 1 15 1956 0 0 0 0 0 0 0 0 0
25 1 22 1956 0 0 0 0 0 0 0 0 0
26 1 29 1956 0 0 0 0 0 0 0 0 0
27 2 5 1956 0 0 0 0 0 0 0 0 0
28 2 12 1956 0 0 0 0 0 0 0 0 0
29 2 19 1956 0 0 0 0 0 0 0 0 0
30 2 26 1956 0 0 0 0 0 0 0 0 0
31 3 4 1956 0 29.2285019698811 0 0 0 0 0 0 0
32 3 11 1956 0 0 0.0610542737984044 0 0 0 0 0 27.0436557026717
33 3 18 1956 10.7229766879441 0 0 0 0 0 0 0 18.4607889568678
34 3 25 1956 0 0 17.4016709658217 19.0706590711337 0 0 0 0 0
35 4 1 1956 0 0 13.1376252043166 137.345463957879 0 0 0 0 0
36 4 8 1956 0 0 17.4504607611048 56.769441654409 0 0 0 0 0
37 4 15 1956 0 0 141.468722157989 252.226738134476 0 0 0 0 0
