Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
36 4 6 1952 1952 166200 283646 0 0 1540000 1540000 166200 25141
37 4 13 1952 1952 191341 283646 0 0 1540000 1540000 191341 25141
38 4 20 1952 1952 216482 283646 0 0 1540000 1540000 216482 25142
39 4 27 1952 1952 241624 283646 0 0 1540000 1540000 241624 25141
40 5 4 1952 1952 266765 283646 0 0 1540000 1540000 266765 16881
41 5 11 1952 1952 291906 283646 0 0 1540000 1540000 283646 0
42 5 18 1952 1952 317047 283646 0 0 1540000 1540000 283646 0
43 5 25 1952 1952 342188 283646 0 0 1540000 1540000 283646 0
44 6 1 1952 1952 367329 283646 0 0 1540000 1540000 283646 106909
45 6 8 1952 1952 392471 390555 0 0 1540000 1540000 390555 27057
46 6 15 1952 1952 417612 497464 0 0 1540000 1540000 417612 25141
47 6 22 1952 1952 442753 604373 0 0 1540000 1540000 442753 25141
48 6 29 1952 1952 467894 711282 0 0 1540000 1540000 467894 25141
49 7 6 1952 1952 493035 711282 0 0 1540000 1540000 493035 25141
50 7 13 1952 1952 518176 711282 0 0 1540000 1540000 518176 25142
51 7 20 1952 1952 543318 711282 0 0 1540000 1540000 543318 25141
52 7 27 1952 1952 568459 711282 0 0 1540000 1540000 568459 25141
1 8 3 1952 1953 593600 711282 0 0 1540000 1540000 593600 44680
2 8 10 1952 1953 638280 711282 0 0 1540000 1540000 638280 44680
3 8 17 1952 1953 682960 711282 0 0 1540000 1540000 682960 28322
4 8 24 1952 1953 727640 711282 0 0 1540000 1540000 711282 0
5 8 31 1952 1953 772320 711282 0 0 1540000 1540000 711282 26430
6 9 7 1952 1953 817000 737712 0 0 1540000 1540000 737712 26429
7 9 14 1952 1953 817000 764141 0 0 1540000 1540000 764141 26430
8 9 21 1952 1953 817000 790571 0 0 1540000 1540000 790571 26429
9 9 28 1952 1953 817000 817000 0 0 1540000 1540000 817000 0
10 10 5 1952 1953 817000 817000 0 0 1540000 1540000 817000 0
11 10 12 1952 1953 817000 817000 0 0 1540000 1540000 817000 0
12 10 19 1952 1953 817000 817000 0 0 1540000 1540000 817000 0
13 10 26 1952 1953 817000 817000 0 0 1540000 1540000 817000 0
14 11 2 1952 1953 817000 817000 0 0 1540000 1540000 817000 0
15 11 9 1952 1953 817000 817000 0 0 1540000 1540000 817000 0
16 11 16 1952 1953 817000 817000 0 0 1540000 1540000 817000 0
17 11 23 1952 1953 817000 817000 0 0 1540000 1540000 817000 0
18 11 30 1952 1953 817000 817000 0 0 1540000 1540000 817000 0
19 12 7 1952 1953 817000 817000 0 0 1540000 1540000 817000 0
20 12 14 1952 1953 817000 817000 0 0 1540000 1540000 817000 0
21 12 21 1952 1953 817000 817000 0 0 1540000 1540000 817000 0
22 12 28 1952 1953 817000 817000 0 0 1540000 1540000 817000 -6307
23 1 4 1953 1953 816730 810693 0 0 1540000 1540000 810693 -6307
24 1 11 1953 1953 816730 804386 0 0 1540000 1540000 804386 -25201
25 1 18 1953 1953 779185 798078 0 0 1540000 1540000 779185 -37544
26 1 25 1953 1953 741641 791771 0 0 1540000 1540000 741641 -37545
27 2 1 1953 1953 704096 785464 0 0 1540000 1540000 704096 -34096
28 2 8 1953 1953 670000 741828 0 0 1540000 1540000 670000 -43625
29 2 15 1953 1953 626375 698192 0 0 1540000 1540000 626375 -43625
30 2 22 1953 1953 582750 654555 0 0 1540000 1540000 582750 -43625
31 3 1 1953 1953 539125 610919 0 0 1540000 1540000 539125 -43625
32 3 8 1953 1953 495500 529101 0 0 1540000 1540000 495500 -82325
33 3 15 1953 1953 413175 447283 0 0 1540000 1540000 413175 -82325
34 3 22 1953 1953 330850 365464 0 0 1540000 1540000 330850 -82325
35 3 29 1953 1953 248525 283646 0 0 1540000 1540000 248525 -82325
36 4 5 1953 1953 166200 283646 0 0 1540000 1540000 166200 25141
37 4 12 1953 1953 191341 283646 0 0 1540000 1540000 191341 25141
38 4 19 1953 1953 216482 283646 0 0 1540000 1540000 216482 25142
39 4 26 1953 1953 241624 283646 0 0 1540000 1540000 241624 25141
40 5 3 1953 1953 266765 283646 0 0 1540000 1540000 266765 16881
41 5 10 1953 1953 291906 283646 0 0 1540000 1540000 283646 0
42 5 17 1953 1953 317047 283646 0 0 1540000 1540000 283646 0
43 5 24 1953 1953 342188 283646 0 0 1540000 1540000 283646 0
44 5 31 1953 1953 367329 283646 0 0 1540000 1540000 283646 106909
45 6 7 1953 1953 392471 390555 0 0 1540000 1540000 390555 27057
46 6 14 1953 1953 417612 497464 0 0 1540000 1540000 417612 25141
47 6 21 1953 1953 442753 604373 0 0 1540000 1540000 442753 25141
48 6 28 1953 1953 467894 711282 0 0 1540000 1540000 467894 25141
49 7 5 1953 1953 493035 711282 0 0 1540000 1540000 493035 25141
50 7 12 1953 1953 518176 711282 0 0 1540000 1540000 518176 25142
51 7 19 1953 1953 543318 711282 0 0 1540000 1540000 543318 25141
52 7 26 1953 1953 568459 711282 0 0 1540000 1540000 568459 25141
1 8 2 1953 1954 593600 711282 0 0 1540000 1540000 593600 44680
2 8 9 1953 1954 638280 711282 0 0 1540000 1540000 638280 44680
3 8 16 1953 1954 682960 711282 0 0 1540000 1540000 682960 28322
4 8 23 1953 1954 727640 711282 0 0 1540000 1540000 711282 0
5 8 30 1953 1954 772320 711282 0 0 1540000 1540000 711282 26430
6 9 6 1953 1954 817000 737712 0 0 1540000 1540000 737712 26429
7 9 13 1953 1954 817000 764141 0 0 1540000 1540000 764141 26430
8 9 20 1953 1954 817000 790571 0 0 1540000 1540000 790571 26429
9 9 27 1953 1954 817000 817000 0 0 1540000 1540000 817000 0
10 10 4 1953 1954 817000 817000 0 0 1540000 1540000 817000 0
11 10 11 1953 1954 817000 817000 0 0 1540000 1540000 817000 0
12 10 18 1953 1954 817000 817000 0 0 1540000 1540000 817000 0
13 10 25 1953 1954 817000 817000 0 0 1540000 1540000 817000 0
14 11 1 1953 1954 817000 817000 0 0 1540000 1540000 817000 0
15 11 8 1953 1954 817000 817000 0 0 1540000 1540000 817000 0
16 11 15 1953 1954 817000 817000 0 0 1540000 1540000 817000 0
17 11 22 1953 1954 817000 817000 0 0 1540000 1540000 817000 0
18 11 29 1953 1954 817000 817000 0 0 1540000 1540000 817000 0
19 12 6 1953 1954 817000 817000 0 0 1540000 1540000 817000 0
20 12 13 1953 1954 817000 817000 0 0 1540000 1540000 817000 0
21 12 20 1953 1954 817000 817000 0 0 1540000 1540000 817000 0
22 12 27 1953 1954 817000 817000 0 0 1540000 1540000 817000 -6307
23 1 3 1954 1954 816730 810693 0 0 1540000 1540000 810693 -6307
24 1 10 1954 1954 816730 804386 0 0 1540000 1540000 804386 -25201
25 1 17 1954 1954 779185 798078 0 0 1540000 1540000 779185 -37544
26 1 24 1954 1954 741641 791771 0 0 1540000 1540000 741641 -37545
27 1 31 1954 1954 704096 785464 0 0 1540000 1540000 704096 -34096
28 2 7 1954 1954 670000 741828 0 0 1540000 1540000 670000 -43625
29 2 14 1954 1954 626375 698192 0 0 1540000 1540000 626375 -43625
30 2 21 1954 1954 582750 654555 0 0 1540000 1540000 582750 -43625
31 2 28 1954 1954 539125 610919 0 0 1540000 1540000 539125 -43625
32 3 7 1954 1954 495500 529101 0 0 1540000 1540000 495500 -82325
33 3 14 1954 1954 413175 447283 0 0 1540000 1540000 413175 -82325
34 3 21 1954 1954 330850 365464 0 0 1540000 1540000 330850 -82325
35 3 28 1954 1954 248525 283646 0 0 1540000 1540000 248525 -82325
