"date" "month" "week" "day" "year" "ALBEN" "AMERI" "ARROW" "BONFE" "BONNE" "BOUND" "BOXCA" "BROWN" "CABIN" "CHELA" "CHIEF" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "IPARK" "JDAYY" "JLAKE" "LIBBY" "LGOOS" "LGRAN" "LMONU" "BOISE" "MCNAR" "MICAA" "MILNE" "MINAD" "NOXON" "OWYHE" "OXBOW" "PALIS" "PAYHS" "PELTO" "PRIRA" "REVEL" "RIRDM" "RISLA" "ROCKY" "THOMF" "WANAP" "WELLS"
2006-08-06 8 1 6 2006 306525.325589161 69995.6481915308 627645.198742048 317588.35473063 3397472.96533681 317545.759880688 328747.357428273 455986.833912402 286021.073981324 14172.4425752159 -9999 484308.284989039 3305470.50504358 66707.4325972969 16413.2533041022 187943.442214031 15566.9625382938 1640110.89282426 457824.590429257 1142410.05228764 5191.27288986059 3243579.87273759 6713.15658654753 206501.340623661 1184989.07876043 1188305.27694937 1184044.51138961 8073.53562653747 3260593.122936 400002.821625182 212999.509455372 259469.530853335 277733.577096857 14141.7248202016 455986.833912402 80042.9664005558 12888.745995845 76845.9312069406 2243284.52733935 534605.267419945 -1976.34176791297 2236232.40086941 2222622.72402554 282624.803807741 2214663.99988252 2201787.22706699
2006-08-13 8 2 13 2006 287864.309143045 65822.3684256404 547231.255721268 367564.410506833 3449326.98934478 296787.155845173 310291.96132064 429901.524581738 269627.963648108 12642.6378895747 2192627.09978336 509167.686777966 3363208.49610319 56782.6670246041 16644.459390141 194316.708595189 13514.3897347859 1515592.24591432 432758.180678852 1199077.03243243 5358.72722273823 3321816.35108745 6247.39940906496 159454.538948762 1242849.3715719 1247011.10945001 1241814.35107232 7818.54626297773 3336679.92015528 365056.307214069 165851.0042942 193819.294133732 262080.719344511 16229.1398066963 429901.524581738 78279.0084053512 11757.5362818829 69372.0333140775 2261159.97652355 481892.963093264 -1518.27208398701 2248396.48391868 2235992.3790008 267020.840557687 2234445.63663689 2207063.3822342
2006-08-20 8 3 20 2006 211013.908264304 109567.842561032 517297.803692021 238662.334790601 1964770.34253955 219631.674110157 232893.369219003 444103.225266354 193661.405054295 12226.6085989407 1288569.38905894 363847.189983546 1890574.62401277 44963.7966815353 15163.4330513271 93713.4208698052 12588.7214070531 1044532.1605672 472923.056926967 674377.232003158 5322.6299945283 1850514.36049199 5768.40065266532 130968.005576929 713260.098952441 716723.853895008 712943.871435295 6430.2308441927 1872299.45000696 343697.041311996 208840.996551928 216275.034064666 185772.118073901 14504.5384849276 471701.225266353 65971.6311840354 10757.8659769782 65780.3196763271 1320869.70523082 443199.099418038 -160.196949494278 1321371.38989303 1315619.53621732 189656.372854097 1301766.30118081 1300514.38852067
2006-08-27 8 4 27 2006 191713.489329739 110608.705892968 470955.851391068 213949.091840063 1830118.55997232 199926.646543746 212039.260741284 432653.841711763 176221.708061041 11093.0310102836 1163785.14179588 321114.226868637 1764307.26658103 36620.6522262881 13778.3532293434 86039.324224727 11742.5406216538 932351.972062671 436832.994388567 635754.067429915 5433.86201015323 1723767.95894905 6130.15356019102 106952.579004898 672967.979086254 675507.767221907 672128.11547812 6031.47732624261 1733711.07056024 328141.825912425 210613.840145678 218820.684218412 169218.175567337 11999.5174725057 432653.841711763 56648.3893950979 9668.15951290314 62019.8073083503 1197324.5650042 414626.209151393 -291.617933631141 1193895.06159789 1189128.16527577 173381.65112992 1178855.24201006 1175625.55559853
2006-09-03 9 5 3 2006 194389.217756718 106209.480287675 375576.575441743 197281.483959036 1692800.43866934 197598.688015408 210046.967915659 463177.549692542 177871.298106125 8798.36009584775 1019805.44262981 281091.109492598 1652699.90380308 30111.9948458679 9447.49270182128 77232.906111216 10505.4114373584 799741.426291875 471773.224546668 601918.853065867 5403.41491396681 1603292.82909563 5432.86218854967 89829.6049659665 646652.703206451 651069.54016445 642411.904991977 6647.81883743449 1593334.21249551 246511.071995883 185043.825398762 189716.571664576 173236.616273627 8123.40244945081 463177.549692542 43151.7468637185 10482.7095130569 68682.8622603258 1074661.86743243 342121.455935621 227.690957561633 1059111.92656201 1049855.8937281 176178.12327088 1050825.71240743 1027993.48678435
2006-09-10 9 6 10 2006 181652.936196628 102280.71553227 428434.840658599 186523.149427788 1692415.05952089 237800.986968738 250254.153845546 488387.894304337 157822.183575906 6431.92456107921 978509.772784606 317529.61301525 1683979.76975813 23758.8183872752 3802.80113820001 61663.0268949929 8619.163597262 1026379.57344684 528170.291156955 561564.333551356 5054.53522000259 1624216.75917674 4780.64208550984 78863.88983196 601411.614026924 602774.306506336 602295.298854654 7547.13354823708 1562168.96901148 182669.504571573 158187.957621989 159365.336180625 155167.205241648 685.91465212555 512614.730046776 43696.0155899961 10823.3763516164 72586.8117902385 1040128.56549822 401848.818632183 -325.67460189386 1014933.38056302 1003793.33501484 155307.539257007 1010786.17744127 982697.865520334
2006-09-17 9 7 17 2006 171782.762269273 84526.3934835668 391129.674673947 179157.599382788 1583048.47532996 227774.244249244 239557.575514566 438839.060644432 151073.148022776 6301.11484842557 869446.671248471 294595.828505312 1573728.50602611 24289.1732594175 3616.3707256424 57237.3367225828 8072.04272204707 921186.234933746 507176.508165707 554044.883237169 4685.89344399824 1514640.34267651 4320.6215760761 72522.5806173273 590946.835417391 591085.017038716 592896.198667843 6646.13678094188 1455629.92197934 177964.784327792 148771.83020596 147227.938859248 148904.644039882 -1038.81814058729 490663.896386871 42871.397868537 9300.97944156915 65370.014034978 936606.345774744 361186.728644541 -469.66165092206 913798.388406774 903681.605955762 149414.440136372 909311.365649677 875413.046657813
2006-09-24 9 8 24 2006 224492.808250161 93850.1022204799 365920.847867817 175401.386595428 1562432.72603432 280389.104042874 292004.231121992 440501.722617305 204858.09382175 5600.22755714102 895522.029019205 273116.093882967 1556684.43688712 20066.9015365196 3484.60861493529 104887.675572795 7527.30728424627 949421.674613939 504704.414860939 547622.87206223 4811.17843747203 1505238.6177057 4282.07666454896 68632.1205737395 584900.258457552 586450.71776343 584671.271884382 6000.97456559393 1463694.84954853 168206.78652546 141997.338046849 136011.056021534 202753.461372037 394.63165392381 492326.558359745 41125.28668022 9660.46270089493 61972.6282022119 960541.226032066 328141.161250352 -115.533377675039 939661.25811342 930528.229551531 203261.698510754 934499.984649601 903017.661394025
2006-10-01 10 9 1 2006 224484.519291146 91353.702921423 336285.094795229 61607.8018055723 1398025.49202951 281696.271720176 291027.536516281 397649.459950295 204541.126796649 5356.95012041976 767869.94734662 158843.771294172 1390087.50921022 15904.7851726278 4424.05802075111 110386.815497914 7378.06003255594 823539.795519165 460254.57970714 505314.79038798 5156.70838791289 1342067.73034927 4895.12380590425 64426.9831756436 543283.887050773 545011.361461452 541413.528775953 5839.76412195035 1294170.661092 148808.055340903 139804.616787577 141915.721237852 203020.004248673 -545.61985094043 449474.295692735 38659.3821349689 9105.82857092974 53525.3138887069 835919.738093327 323806.005035734 576.181071056722 814450.397151366 805576.421542707 204623.119004784 811588.880615063 776689.265155906
2006-10-08 10 10 8 2006 164523.232514902 89858.3493905005 324932.447548546 55946.5705139291 1315268.95409873 279796.595515269 279215.171194787 406140.803767744 133523.133554147 3552.50772525477 702570.180927774 136208.71697916 1309036.11172167 14761.2468225585 9273.66737055918 24623.2817244804 6539.59851061161 757706.306098828 435905.108364535 507566.67259917 4316.50992973645 1225966.00817453 3516.37134168871 65862.6886269642 545195.876914915 545790.598805475 543613.678521776 5243.8830112928 1177783.75071877 101888.935711435 147686.105366568 147576.971278309 130965.127530769 -385.57680184363 427555.074145311 34964.5476693216 10927.7331842716 68045.8654734167 730760.853686507 313927.264630946 812.104709803551 725680.899398936 720880.407513544 130552.392632022 716403.822053261 710673.015194116
2006-10-15 10 11 15 2006 155646.346783525 79844.3753817171 371754.339279046 55276.5988977687 1288965.86287865 270715.269441225 269881.095198453 369171.43257605 127751.724972216 3362.58829161447 721704.152324726 132918.165377146 1286146.7901598 17595.7390367553 8448.88972249999 23860.8834702002 5315.41362626011 768791.742189136 400237.189998927 477565.184067839 3990.96744566217 1210290.4680777 3096.15989018434 73482.9827206889 510332.785044578 509470.316606906 510311.891949236 5582.45905724307 1179333.04331093 111516.069341078 132927.287751925 129064.519349387 125893.511940392 -160.26931201118 390585.702953618 34769.3830305937 10687.1624221094 63232.6352939338 749657.394492377 318519.797318003 683.009937003068 743027.737520649 737979.829526882 126351.511979066 733422.570689808 729069.475408318
2006-10-22 10 12 22 2006 143513.66076261 76716.8972333845 318149.548485881 56354.0734340117 1381131.71545754 258392.699289729 257515.885603362 366968.964470316 116831.690658948 2948.78221473077 688632.506917837 126075.278921577 1369728.95567568 10069.2880823449 8150.78290313226 20371.8094469694 4614.17069457099 737512.276381109 395258.276387589 462787.129242803 3942.49806624761 1290441.26918872 2965.40430679536 58845.6887519881 495642.876454875 496041.466376405 494566.313152703 5741.28129781934 1223712.76436795 90984.2020058839 123622.736463293 120641.563505246 115041.007661195 28.9340286482598 388383.234847883 31663.3828522281 10449.0077610608 56426.8220284503 750245.31563631 313593.739163826 443.305431236076 730272.298431655 722079.032688196 115447.479942316 730200.493594855 701379.142304337
2006-10-29 10 13 29 2006 142191.308152576 78141.6621125482 316317.980275165 56172.6792201128 1325907.60568929 256780.164409984 255995.018126329 366822.25351688 116708.892930163 3174.90492958525 733425.038635039 122866.893276765 1316658.08638615 8755.60403406932 7912.01336326389 20981.0922645564 3938.21813796333 738231.385649028 396196.568420778 458892.163823758 3917.65129314435 1243165.96442266 2902.60456010364 56179.5134885261 490926.024857463 491329.934087387 490085.240759722 5512.61657757431 1196987.86957061 85870.7140467323 121968.205325768 114660.914095161 115022.956013409 974.46928943465 388236.523894447 30380.265047807 10203.0220384299 54149.3919045079 774553.300316339 315834.393998279 255.114295999668 764762.028234282 759784.184546788 115484.230784071 760215.496270859 744653.141880874
2006-11-05 11 14 5 2006 135043.10363121 99141.784017157 391999.316610593 59487.3479308179 1343764.27834957 244605.032279153 248748.151718938 345972.876866001 126770.913285276 8465.54899328889 815084.855974232 143796.416839879 1312721.25414231 18579.3060999353 19572.7126788556 50511.9742385324 7640.65896179354 777872.859325239 370133.599921957 461943.838589528 5895.84299964645 1250104.0047612 7167.45155458454 71471.6874499532 506090.533633502 514425.003491834 498654.359607865 7813.37332990199 1251573.29296271 106298.954408678 116937.498149734 107399.849679197 131246.383225386 841.694916815678 367387.147243569 39949.4679484267 16643.0091496167 75063.2507506558 852832.422872899 290884.624762635 643.286493769557 854816.398680258 843668.957015283 171189.960614754 837094.166573745 838201.373705772
