"date" "month" "week" "day" "year" "TotalFloodSpace" "TotalRelReducReq" "TotalMcNarySharedWater" "TotalBONSharedWater" "GCSupForVernitaBar" "BRLGSup" "BRRelForJBandLP" "DWLGSup" "DWFirmEngSup" "GCFirmEngSup" "TotalEnergySup" "UpstreamFloodEvacGC" "TotalFloodRelSharedWater" "GCMinFloodRelReq" "ARMinFloodRelReq" "ControlledFlow" "BRIn" "GCIn"
2007-05-20 5 42 20 2007 2188198.58853169 0 1460687.46853169 1460687.46853169 957159.50753869 95378.313231244 51453.889749483 0 0 0 NA NA 0 0 0 352587.961459955 239025.597168723 2006064.46853169
2007-05-27 5 43 27 2007 1189219.72000263 0 410393.730696912 410393.730696912 231643.999293489 174087.692203979 52531.856724442 0 0 0 NA NA 0 0 0 361820.734163936 266824.868266501 2663029.15872719
2007-06-03 6 44 3 2007 926077.430068793 0 61383.3755452012 28738.1447691778 0 164460.172269399 75661.19150816 0 0 0 NA NA 0 0 0 391117.63582384 282652.402269399 1819474.06988115
2007-06-10 6 45 10 2007 1188680.57415937 0 436366.424988371 396392.266375878 56871.6650361735 0 48517.54466593 0 0 0 NA NA 29146 29146 0 428945.996327183 66917.1773063425 1678734.27880608
2007-06-17 6 46 17 2007 1754703.96627721 0 710253.988261399 657488.988261399 38041 0 68500.194679454 0 0 0 NA NA 80150.9046711959 80150.9046711959 0 460738.86521272 -42341.040686699 1259557.93481441
2007-06-24 6 47 24 2007 2140968.46028452 0 948098.630142261 921688.630142261 19021 0 69388.640309887 0 0 0 NA NA 51800.9858603962 51800.9858603962 0 458459.224487581 64652.3544798241 1243562.3714977
2007-07-01 7 48 1 2007 1105019.01113696 0 446626.211136959 394600.600000001 0 0 69782.825008946 0 0 0 NA NA 0 0 0 445892.492426269 -53837.6524863535 882239.498709565
2007-07-08 7 49 8 2007 967144.553767623 0 385012.340148904 138228.12288927 0 0 58929.2224211308 0 0 0 NA NA 0 0 0 456588.260450079 -126139.615075565 1878544.071541
2007-07-15 7 50 15 2007 210409.5 0 104475.847298024 74970.33533826 0 0 67018.230131059 0 0 0 NA NA 74970.33533826 0 74970.33533826 561752.139476303 -213745.446449455 1601882.10988252
2007-07-22 7 51 22 2007 476428.718986864 0 213007.682958055 175387 0 0 68561.166935836 0 0 0 NA NA 0 0 0 590615.706875049 -235457.745327979 1435129.88531698
2007-07-29 7 52 29 2007 498255.408174899 0 278985 278985 0 0 70739.233544048 0 0 0 NA NA 0 0 0 575970.779238591 -191190.392725951 980226.182694069
2007-08-05 8 1 5 2007 1372180.71886869 0 287960 0 0 0 79207.329759603 0 NA 0 NA NA 0 0 0 10000076265.5547 -181599.63750274 1794373.45835544
2007-08-12 8 2 12 2007 1062836.80934073 0 136120.215088816 0 0 0 88745.917413761 0 NA 0 NA NA 105379 0 0 10000055998.8019 -159487.083233158 1362468.24917745
2007-08-19 8 3 19 2007 1298157.21042348 0 0 0 0 0 113439.535109023 0 NA 0 NA NA 0 0 0 10000058943.6818 -89050.562878661 944165.786168485
2007-08-26 8 4 26 2007 1208064.69229227 0 9192 0 0 0 106189.17283631 0 NA 0 NA NA 0 0 0 10000053179.5815 -71670.1561870956 1153455.35866455
2007-09-02 9 5 2 2007 1297592.57943253 0 18387 0 0 0 110870.445117022 0 NA 0 NA NA 0 0 0 10000047420.0599 -69699.5695955256 929521.904165628
2007-09-09 9 6 9 2007 1679315.92043872 0 136106 0 0 0 90998.376804624 0 NA 0 NA NA 0 0 0 10000043183.8863 52130.5387605139 1302589.60945819
2007-09-16 9 7 16 2007 1713640.77404278 0 253823 0 0 0 154265.313380367 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000044133.7818 50975.8168862431 796876.72799185
2007-09-23 9 8 23 2007 2010222.06245966 0 371543 0 0 0 141013.702380476 0 NA 0 NA NA 0 0 0 10000045083.6774 32960.9516762835 476543.613073708
2007-09-30 9 9 30 2007 2046434.69762403 0 470904.857741671 0 0 0 130264.001883648 0 NA 0 NA NA 0 0 0 10000046033.5438 115093.45640026 751920.796974171
2007-10-07 10 10 7 2007 1974103.56851526 0 497560.739930264 0 0 0 70664.21047931 0 NA 0 NA NA 0 0 0 10000046983.4393 139863.096874397 680778.815579135
2007-10-14 10 11 14 2007 2119813.36503439 0 528237.425294742 0 0 0 71447.435081193 0 NA 0 NA NA 0 0 0 10000047970.0869 137007.10300868 574148.733544755
2007-10-21 10 12 21 2007 1646060.12840412 0 276145.147158521 0 0 0 66089.974378837 0 NA 0 NA NA 0 0 0 10000049355.3327 154578.186334925 453523.067098807
2007-10-28 10 13 28 2007 1961886.11338109 0 295405.046622438 0 0 0 69846.079203352 0 NA 0 NA NA 0 0 0 10000050753.0835 123719.947948405 363598.929211504
2007-11-04 11 14 4 2007 2304510.3487026 0 385313.346130737 888634.620256948 0 0 74135.786745722 0 NA 0 NA NA 0 0 0 10000049879.2929 43815.9497897097 287401.881041652
2007-11-11 11 15 11 2007 3234248.40991272 0 617650.202470175 840852.511567087 0 0 73255.844856899 0 NA 0 NA NA 0 0 0 10000047148.9112 84829.2522142798 347451.217059645
2007-11-18 11 16 18 2007 2987929.56673678 0 380922.384780783 398075.774772082 0 0 73752.682735905 0 NA 0 NA NA 0 0 0 10000030962.8495 98734.0771879917 91102.1686174465
2007-11-25 11 17 25 2007 2981707.69721247 0 623254.450896273 739191.987527536 58726.2427017 0 67006.940146919 0 NA 0 NA NA 0 0 0 10000029236.1821 154238.791208108 616126.242701701
2007-12-02 12 18 2 2007 3205679.52115996 0 920341.761350062 613689.326510143 0 0 67769.096533095 0 NA 0 NA NA 0 0 0 10000027935.3676 92344.6578500773 519454.047296786
2007-12-09 12 19 9 2007 3483979.81964317 0 1344200.85072794 2923191.61720984 0 0 77343.498161289 0 NA 33051.835261875 NA NA 13985.3842317145 0 0 10000029048.4885 67033.1309221894 1092022.19865835
2007-12-16 12 20 16 2007 3286747.89652515 0 1244190.14595863 2641653.90322841 0 0 76093.932369907 0 NA 26288.0273463476 NA NA 19418.3436461743 0 0 10000030754.8835 190348.736775568 974790.10637389
2007-12-23 12 21 23 2007 3073584.07397954 0 1048336.36381794 2382688.45797275 6610.49617057492 0 71694.569207826 0 NA 37170.9081284066 NA NA 1.86264514923096e-09 0 0 10000027497.3123 115696.047672093 889892.669244081
2007-12-30 12 22 30 2007 2998540.58677547 0 1010912.46102987 2132065.114334 104126.054281145 0 75125.138557454 0 NA 16018.0388826728 NA NA 0 0 0 10000024439.0947 83144.5536123629 938051.358615375
2008-01-06 1 23 6 2008 4213914.98122628 0 7592376.22706575 925703.792760079 223405.455056913 0 71974.343665467 0 NA 39053.0681644597 NA NA 1213286.54776818 0 0 10000021823.6336 114529.310119742 826776.353514038
2008-01-13 1 24 13 2008 4615132.21521132 0 6582456.12979108 785148.277893299 388525.264744336 0 72250.704264272 0 NA 32174.4947586955 NA NA 913600.620106755 0 0 10000018120.8501 125345.331378662 719029.09078859
2008-01-20 1 25 20 2008 4789388.84791336 0 5388289.55494691 569294.648936785 379135.744564717 0 71760.873634836 0 NA 37515.8617988677 NA NA 697549.302601488 0 0 10000013703.2761 125128.883291663 746287.167615986
2008-01-27 1 26 27 2008 4882191.17788533 0 4199527.67847215 559974.303719979 403029.468876211 0 74427.161993947 0 NA 35042.6097517811 NA NA 443024.567180028 0 0 10000009846.1387 112771.504896997 720983.573916084
2008-02-03 2 27 3 2008 4989557.61214861 0 3065502.72434743 624746.065606027 482163.499793615 0 69913.349437454 0 NA 20622.4782682607 NA NA 203160.563723839 0 0 10000007494.2493 112060.81621275 783267.445200804
2008-02-10 2 28 10 2008 5289476.25653659 0 4378971.66233143 3319901.72887433 559528.880509633 0 67395.589228138 0 NA 0 NA NA 1466885.72602674 0 0 10000005683.7439 92184.7987918127 928600.262681417
2008-02-17 2 29 17 2008 5350490.93132171 0 2530558.97036765 1936952.77055396 447706.288373599 0 63771.335291367 0 NA 0 NA NA 251577.682536433 0 0 10000002484.7695 162265.983466472 842370.168770488
2008-02-24 2 30 24 2008 3040306.42225889 0 566073.41200142 402876.736892225 0 0 62630.109803187 0 NA 0 NA NA 0 0 0 1e+10 166841.40538206 880544.383527736
2008-03-02 3 31 2 2008 2257646.12013733 0 413017.236112952 413017.236112952 248338.007396474 0 60141.327380284 0 NA 0 NA NA 0 0 0 10000000629.1507 156326.453434087 992906.007396474
2008-03-09 3 32 9 2008 1990183.23893649 0 413476.739665629 413476.739665629 218024.969235307 0 72171.740311849 0 NA 0 NA NA 0 0 0 10000001560.6153 117473.540744307 709312.969235305
2008-03-16 3 33 16 2008 2026485.90808724 0 482408.419345369 481908.419345369 284188.806542942 0 68075.608589093 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000001683.0484 70413.3773718602 732436.806542942
2008-03-23 3 34 23 2008 2089872.40398039 0 557232.047117944 556732.047117944 326052.249800412 0 68356.247682208 0 NA 0 NA NA 0 0 0 10000001751.7678 69760.3312408518 907870.049504232
2008-03-30 3 35 30 2008 1925636.84548766 0 364174.939281085 363674.939281085 0 0 63641.32710773 0 NA 783.811813769149 NA NA 1.86264514923096e-09 0 0 10000002069.2369 99866.4690185896 1012294.53164532
2008-04-06 4 36 6 2008 1863413.08051174 0 199437.199999996 198937.199999996 0 0 63418.955623074 0 NA 764.011664328069 NA NA 0 0 0 10000002302.5122 132019.647139632 891441.142705112
2008-04-13 4 37 13 2008 2071381.27187362 0 60599.1999999979 60099.1999999979 0 0 42513.0463587075 6173.16176917823 NA 0 NA NA 0 0 0 10000002590.5614 43830.0463587075 1283894.43418022
2008-04-20 4 38 20 2008 1745099.76770129 0 88366.8000000063 87866.8000000063 0 0 50801.9757315619 0 NA 0 NA NA 0 0 0 10000003039.6401 89509.1593728545 1313442.63150185
2008-04-27 4 39 27 2008 1906914.20745291 0 88366.7999999928 87866.7999999928 0 0 0 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000003718.9095 -27541.4454932659 1265028.47811216
2008-05-04 5 40 4 2008 1544489.93716956 0 59820.5000000061 59820.5000000061 0 0 0 0 NA 0 NA NA 0 0 0 10000004558.9056 2302.85787720161 1265578.30498374
2008-05-11 5 41 11 2008 2657726.78992944 0 3734949.6747094 3734949.6747094 1162868.79430667 0 0 0 NA 0 NA NA 1739439.95421217 0 0 10000005753.0813 169200.555357988 1228240.17391104
2008-05-18 5 42 18 2008 2831689.20941981 0 2515428.93624588 2515428.93624588 964840.76762578 0 0 0 NA 0 NA NA 605291.660848713 0 0 10000003883.7941 125013.201191648 1261545.48203371
2008-05-25 5 43 25 2008 1690596.05871636 0 883321.823016309 883321.823016309 802713.525284154 0 0 0 NA 0 NA NA 0 0 0 322959.624507362 -285378.604392484 1193663.06139169
2008-06-01 6 44 1 2008 1751545.64658213 0 189252.530690316 189252.530690316 129432.030690318 0 0 0 NA 0 NA NA 0 0 0 322959.624507362 87840.2884267081 884404.070186218
2008-06-08 6 45 8 2008 2393010.3313668 0 460830.170416942 460830.170416942 199077.960647792 0 0 0 NA 0 NA NA 0 0 0 325989.661356786 153669.942852083 832706.521927802
2008-06-15 6 46 15 2008 1318814.63917224 0 927644.221193298 927644.221193298 191289.48936174 0 64088.630115613 0 NA 0 NA NA 303052.257697967 207432.384438775 81051.9735755812 331136.638249625 130593.139957757 3135443.03087421
2008-06-22 6 47 22 2008 1143660.55731904 150899.204002121 467345.844068416 467345.844068416 0 0 70790.852467881 0 NA 0 NA NA 82892.3104342222 0 0 360074.047231631 -23421.1611973307 1594463.25207938
2008-06-29 6 48 29 2008 907483.518005225 0 516188.670507878 516188.670507878 0 0 72450.222715624 0 NA 0 NA NA 197119.771505265 0 197119.771505265 389802.434819275 -189303.220431074 1352605.72151156
2008-07-06 7 49 6 2008 1239054.7542164 0 420748.465214216 420748.465214216 0 0 69950.460805726 0 NA 0 NA NA 0 0 0 399250.257330764 -204111.450526738 1176059.95720019
2008-07-13 7 50 13 2008 1349026.27357145 0 492034.237236362 413405.31377344 0 0 70452.905008328 0 NA 0 NA NA 0 0 0 405766.007317646 -192252.231954886 718882.678359036
2008-07-20 7 51 20 2008 1276569.49478779 0 591908.443854693 247144.06182223 0 0 71476.191953202 0 NA 0 NA NA 62644.7053236291 35357.9115568418 27286.7937667873 421330.402859045 -131567.104403129 1745154.0767843
2008-07-27 7 52 27 2008 303450.931749598 0 278985 278985 0 0 76349.843415094 0 NA 0 NA NA 41067.11972549 41067.11972549 0 443355.99631992 -155438.840841983 1933464.24193476
2008-08-03 8 1 3 2008 455733.52 0 809348 0 0 0 83421.713635678 0 NA 0 NA NA 210759 0 0 10000069263.1255 -154255.719971236 2541543.04618373
2008-08-10 8 2 10 2008 691451.15174451 0 404674 0 0 0 117958.927214145 0 NA 0 NA NA 105379 0 0 10000063205.5202 -74650.639556054 1928153.30945812
2008-08-17 8 3 17 2008 891069.369507949 0 0 0 0 0 127772.076364411 0 NA 0 NA NA 0 0 0 10000056940.7471 -102168.622598248 1195778.6692888
2008-08-24 8 4 24 2008 996858.72190862 0 9192 0 0 0 110436.790249008 0 NA 0 NA NA 0 0 0 10000050675.9205 -81032.6352737541 1108760.12604784
2008-08-31 8 5 31 2008 1110054.28086253 0 18387 0 0 0 0 0 NA 0 NA NA 0 0 0 10000045249.9078 -89051.065025686 1050774.85025169
2008-09-07 9 6 7 2008 1625694.68473456 0 136106 0 0 0 138087.013055329 0 NA 0 NA NA 0 0 0 10000040610.8927 75178.2462479534 700129.579691553
2008-09-14 9 7 14 2008 1767781.27438545 0 213061.238554768 0 0 0 147200.343651868 0 NA 0 NA NA 0 0 0 10000041182.2988 17901.9286642993 320588.976076802
2008-09-21 9 8 21 2008 2053957.6160574 0 369902.15830995 0 0 0 122668.924483957 0 NA 0 NA NA 0 0 0 10000041753.7049 25340.3317074706 344486.434005621
2008-09-28 9 9 28 2008 2017119.41968509 0 350112.794566247 0 0 0 68410.7105858214 0 NA 0 NA NA 0 0 0 10000042325.0732 345.790405207619 376751.186621448
2008-10-05 10 10 5 2008 1908010.13834513 0 179074.302490731 0 0 0 78405.4871385824 0 NA 0 NA NA 0 0 0 10000042896.4793 26932.3481885506 275091.185692827
2008-10-12 10 11 12 2008 2021227.91277328 0 237359.308096548 0 0 0 72902.4042657091 0 NA 0 NA NA 0 0 0 10000043515.4427 30064.7708595087 306697.308131778
2008-10-19 10 12 19 2008 1949275.20028454 0 228009.984743398 0 0 0 78568.853994009 0 NA 0 NA NA 0 0 0 10000044134.4062 90274.2887374405 314859.720747948
2008-10-26 10 13 26 2008 1732653.03116011 0 190771.717263456 0 0 0 74776.90448694 0 NA 0 NA NA 0 0 0 10000044753.4074 134048.698048946 375180.197664642
2008-11-02 11 14 2 2008 1377092.25601206 0 231357.140152733 816537.554246609 53684.5859061237 0 77862.2586760869 0 NA 0 NA NA 0 0 0 10000042637.1613 520896.189637844 470198.585906123
2008-11-09 11 15 9 2008 2476259.27737998 0 283082.693421566 767717.608989635 0 0 68458.3183919661 0 NA 0 NA NA 0 0 0 10000039817.036 192381.925799282 368791.784135726
2008-11-16 11 16 16 2008 2257748.9629604 0 43126.1437101047 205616.311922969 0 0 77689.766085569 0 NA 0 NA NA 0 0 0 10000024915.0341 146368.041154083 351403.642384233
2008-11-23 11 17 23 2008 2445367.95262415 0 70676.7033850909 127039.820170282 0 0 76599.314412834 0 NA 0 NA NA 0 0 0 10000023454.2615 117808.274325389 298601.614925844
2008-11-30 11 18 30 2008 2521237.4378853 0 188295.114101412 125677.553622875 0 0 78657.66737015 0 NA 0 NA NA 0 0 0 10000022176.4957 94306.3011030377 254110.118413148
2008-12-07 12 19 7 2008 4530522.00693721 0 524969.277427165 2133248.385762 0 0 70931.164152604 0 NA 0 NA NA 0 0 0 10000020898.7299 134278.865990848 404082.069338756
2008-12-14 12 20 14 2008 3754909.61567116 0 277560.958499284 1003412.62562228 0 0 70979.728226725 0 NA 0 NA NA 0 0 0 10000010620.2621 129563.012048561 555240.670297016
2008-12-21 12 21 21 2008 3051704.37802325 0 90645.3014142788 258115.665020856 0 0 72201.14034293 0 NA 0 NA NA 0 0 0 10000007217.8109 116371.363804011 507368.696989208
2008-12-28 12 22 28 2008 2885065.61284433 0 132905.206307779 373025.228688808 44624.00156039 0 75979.364361314 0 NA 0 NA NA 0 0 0 10000007397.684 161165.335567186 637551.00156039
2009-01-04 1 23 4 2009 3139376.39305038 0 6323864.79073981 137000.338577831 466315.37095035 0 62731.786274067 0 NA 131419.891415042 NA NA 722035.26366798 0 0 10000007577.5635 146963.255615432 582085.338577832
2009-01-11 1 24 11 2009 4537779.12748281 0 4784040.65651921 325802.677343747 473582.774249547 0 66852.244811617 0 NA 38676.7077371435 NA NA 203460.555519792 0 0 10000008632.55 115515.496487618 455629.542169299
2009-01-18 1 25 18 2009 4613583.48367667 0 3410049.49635084 476380.950744239 302334.094442806 0 63604.308232434 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000005564.6936 116549.956117814 515387.538923014
2009-01-25 1 26 25 2009 4266313.48826708 0 2182490.94602821 365112.490390317 178704.953447155 0 69608.8431006439 0 NA 0 NA NA 1.86264514923096e-09 0 0 10000003654.6568 179932.159874962 595218.953447155
2009-02-01 2 27 1 2009 3562480.67434592 0 1230034.23412932 354000.552930468 206245.93959086 0 47816.63738674 0 NA 0 NA NA 9.31322574615479e-10 0 0 10000002385.0817 390976.67070155 622759.93959086
2009-02-08 2 28 8 2009 4576000.875185 0 3157835.78800918 2886059.07468513 462904.87030873 0 64369.944209346 0 NA 20499.5486702779 NA NA 1039113.82834236 0 0 10000001115.5034 309039.315597702 890445.174953057
2009-02-15 2 29 15 2009 3761392.05026032 0 2410073.45354576 2054997.72311537 357195.671898318 0 38081.363603643 0 NA 67583.4616904768 NA NA 615684.445021875 0 0 1e+10 342585.760349605 865462.727303916
2009-02-22 2 30 22 2009 3732482.56547592 0 1836195.89029294 1465515.75466396 391086.627160111 0 53130.189738762 0 NA 87033.6958654444 NA NA 174246.550910803 0 0 1e+10 327599.280913354 710657.326549042
2009-03-01 3 31 1 2009 3249779.13098498 0 1320569.43987742 1054507.20855849 467175.054024571 0 56737.1458869 0 NA 71011.5547565975 NA NA 9.31322574615479e-10 9.31322574615479e-10 0 9999000 317660.09110297 734677.040522295
2009-03-08 3 32 8 2009 2637378.05084109 0 1241963.7537301 1155936.1309422 507393.73509387 0 36696.1648742991 0 NA 0 NA NA 5.82076609134674e-11 0 5.82076609134674e-11 9999000 769718.690962516 1140691.06905209
2009-03-15 3 33 15 2009 2027120.79513103 0 1828604.59503211 1721210.37428566 0 0 1884.05859738798 0 NA 0 NA NA 1002628.34231111 877115.950039379 125512.392271732 9999000 749186.878751457 1901677.91353855
2009-03-22 3 34 22 2009 2189844.31811522 0 1400880.4437515 1296895 0 0 11258.173461905 0 NA 0 NA NA 1296895 1050903 245992 9999000 698914.205138676 2744312.34102951
2009-03-29 3 35 29 2009 4714844.78737727 0 358570.742079384 326461 0 0 18618.0379871299 0 NA 0 NA NA 326461 326461 0 9999000 749813.66609437 3420026.42886018
2009-04-05 4 36 5 2009 2050892.21890807 0 90149.1641411404 39230.6842351884 0 0 48135.7960911901 0 NA 0 NA NA 39230.6842351884 0 39230.6842351884 9999000 739297.616377102 1836720.70276437
2009-04-12 4 37 12 2009 2018164.75862823 0 260855.958601729 180113.440941125 0 0 57954.70724346 0 NA 0 NA NA 180113.440941125 0 180113.440941125 9999000 836901.162258826 1441423.49427074
2009-04-19 4 38 19 2009 1955882.42662309 0 452990.600204757 183079.16014187 0 0 47602.4092224319 0 NA 0 NA NA 183079.16014187 0 183079.16014187 9999000 650317.248729844 1213154.7082063
2009-04-26 4 39 26 2009 2903975.95531052 0 608823.286498979 345415.904428928 0 0 10128.5602378552 0 NA 0 NA NA 278217.738129746 0 278217.738129746 9999000 469187.836551855 1633362.71751437
