"date" "month" "week" "day" "year" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit" "Total_ORCEnergyContent"
2008-08-24 8 4 24 2008 2402459.39396354 NA 0 2112266.17009242 0 673519.397907576 16300.0472611534
2008-08-31 8 5 31 2008 2975775.92774587 NA 0 1976449.92514715 0 809335.642852852 60766.8523772342
2008-09-07 9 6 7 2008 1804448.89625689 NA 388082.904245639 1352600.72775436 57648.8769685472 988980 318968.175148596
2008-09-14 9 7 14 2008 1854908.69085247 NA 723649.145429611 1017034.48657039 61905.1367689818 988980 419815.968116715
2008-09-21 9 8 21 2008 2008126.50121363 NA 813265.272077858 927418.359922142 132844.459204161 988980 646307.334501982
2008-09-28 9 9 28 2008 1762739.28053999 NA 740772.853594808 999910.778405191 146433.882005088 988980 535635.959998107
2008-10-05 10 10 5 2008 1640159.47548037 NA 784856.15266725 842692.96733275 38051.0720634852 1125720 342817.025284457
2008-10-12 10 11 12 2008 1598060.25732586 NA 819497.768232174 808051.351767826 44764.7221413948 1125720 412700.449152636
2008-10-19 10 12 19 2008 1501462.74532611 NA 818049.992249625 809499.127750375 33676.1968454613 1125720 411493.523508178
2008-10-26 10 13 26 2008 1365485.98249965 NA 689515.080518133 938034.039481867 40603.7564307902 1125720 376728.104674442
2008-11-02 11 14 2 2008 1351258.5107956 NA 333592.945124807 1293956.17487519 120548.255971276 1203100 423627.615930355
2008-11-09 11 15 9 2008 1767290.36593542 NA 151227.788840675 1811755.23515933 70493.4441942542 1203100 226632.657702061
2008-11-16 11 16 16 2008 1959488.79774334 NA 812662.756255932 1150320.26774407 25818.8858053687 1106640 273155.746411411
2008-11-23 11 17 23 2008 1819007.45888584 NA 925266.442696002 1037716.581304 12640.3619742982 1106640 267129.067698029
2008-11-30 11 18 30 2008 1722103.81744378 NA 1001413.24705052 961569.776949481 14010.1359430652 998520 397680.346142014
2008-12-07 12 19 7 2008 1887455.05203439 NA 0 2332058.56138352 503748.133586176 952969.47061648 563188.955196044
2008-12-14 12 20 14 2008 2132962.92595792 NA 344018.579113167 1942489.45288683 324453.392497377 998520 527849.016214468
2008-12-21 12 21 21 2008 2350010.12210097 NA 1070854.64126269 1215653.39073731 37722.2041953793 998520 331259.080980925
2008-12-28 12 22 28 2008 2004935.51854759 NA 978657.966833852 1307850.06516615 31163.4401560664 998520 384428.806986694
2009-01-04 1 23 4 2009 2620357.10036803 NA 840662.239523605 1435921.7124764 8059044.3117708 1010180 9137786.04890378
2009-01-11 1 24 11 2009 1613497.2288822 NA 587770.565871941 1688813.38612806 5753660.98974646 1010180 6676431.59336616
2009-01-18 1 25 18 2009 1030937.41819614 NA 635549.244264462 1641034.70773554 3797867.64203464 1010180 4739890.227553
2009-01-25 1 26 25 2009 969932.846387966 NA 920932.950017778 1355651.00198222 2158425.92572837 1010180 3305580.73281701
2009-02-01 2 27 1 2009 891908.405202217 NA 618508.552243731 1658075.39975627 952039.577854319 1022900 1784189.21839255
2009-02-08 2 28 8 2009 958436.548315577 NA 109663.450814017 2008135.22118598 2235733.48003624 1092860 2762365.30418688
2009-02-15 2 29 15 2009 1078738.53853008 NA 206584.792263078 1911213.87973692 1885828.58216952 1022900 2525516.0470975
2009-02-22 2 30 22 2009 910390.198159594 NA 255765.108676864 1862033.56332314 1321805.28301136 1022900 1927991.63656617
2009-03-01 3 31 1 2009 614459.726084118 NA 226453.102542653 1891345.56945735 708879.809238242 1022900 1182277.72617683
2009-03-08 3 32 8 2009 928809.611859889 NA 0 2271384.67700485 518343.755686141 683232.730995154 956995.958383048
2009-03-15 3 33 15 2009 2190990.46017853 NA 0 2218214.04105929 1766756.99977996 736403.366940712 2578298.49879322
2009-03-22 3 34 22 2009 1902617.97578935 NA 0 3662014.34077525 1374606.35585699 0 2312078.64568391
2009-03-29 3 35 29 2009 1056926.52238201 NA 0 4585065.55531382 359816.342901759 0 1116177.9593411
2009-04-05 4 36 5 2009 590316.883348554 NA 0 3482637.0463857 121829.23830061 0 712146.121649164
2009-04-12 4 37 12 2009 542344.578790142 NA 0 3424877.83448421 289072.874448173 0 819831.484629071
2009-04-19 4 38 19 2009 439606.336802329 NA 0 3168308.84176547 595036.785012458 0 995899.911233857
2009-04-26 4 39 26 2009 5383560.68518081 NA 0 3632642.45065794 1438309.89317687 0 2020208.38342528
2009-05-03 5 40 3 2009 31512221.220088 NA 0 3181207.81163845 2813651.26665637 169527.51636155 3438069.40795033
2009-05-10 5 41 10 2009 16151659.4511135 NA 0 3093003.8593542 3370819.98621835 257731.468645801 4198520.99484766
2009-05-17 5 42 17 2009 13302438.3568505 NA 0 3148967.15335201 3451821.50075508 201768.174647986 4269544.40175977
2009-05-24 5 43 24 2009 6107186.48548515 NA 0 2835215.52897791 3036286.84966117 515519.799022089 3984895.21395137
2009-05-31 5 44 31 2009 14010852.655723 NA 0 3478252.87597454 181007.299679183 0 971816.881632207
2009-06-07 6 45 7 2009 90822879.2363189 NA 0 3667754.95282786 0 0 588484.534872773
2009-06-14 6 46 14 2009 91321127.5396926 NA 0 3520324.67866583 428299.655560998 0 818102.827882459
2009-06-21 6 47 21 2009 125622722.032044 NA 0 3585224.57111825 657685.705621729 0 986749.186151733
2009-06-28 6 48 28 2009 11614424.8631852 NA 0 3465185.49005935 809836.914796945 0 809836.914796945
2009-07-05 7 49 5 2009 9388508.36327385 NA 0 3776149.80926418 1459678.13165318 0 1459678.13165318
2009-07-12 7 50 12 2009 10640346.5743879 NA 0 3369028.62838705 1182306.57944467 0 1182306.57944467
2009-07-19 7 51 19 2009 8927543.96953253 NA 0 3685831.44298517 602770.803421501 0 602770.803421501
2009-07-26 7 52 26 2009 7358869.4386006 NA 0 3303194.03425004 8340.28922718633 0 8340.28922718633
2009-08-02 8 1 2 2009 70332116.4167287 NA 0 3767035.85201779 295828.042666613 0 295828.042666613
2009-08-09 8 2 9 2009 30193841.4742835 NA 0 2338674.9346463 0 488791.769353702 0
2009-08-16 8 3 16 2009 1903880.39645283 NA 140742.448211703 1782544.2557883 0 904180 0
2009-08-23 8 4 23 2009 2373556.10165005 NA 0 2163478.50364141 0 622307.064358595 16300.0472611534
2009-08-30 8 5 30 2009 2591764.53856668 NA 0 2441100.96635918 0 344684.601640821 60766.8523772342
2009-09-06 9 6 6 2009 1804448.89625689 NA 0 1864748.37056585 168804.394108897 864915.261434153 318968.175148596
2009-09-13 9 7 13 2009 1960252.05568613 NA 485069.198471482 1255614.43352852 103082.983398861 988980 500182.924717442
2009-09-20 9 8 20 2009 2034223.82884436 NA 787964.100716107 952719.531283893 119736.323606805 988980 618937.231973186
2009-09-27 9 9 27 2009 2051170.6725071 NA 838354.996643957 902328.635356043 149554.110132805 988980 698581.212484574
2009-10-04 10 10 4 2009 1909278.64705336 NA 705971.46342309 921577.65657691 80180.6534921549 1125720 383008.039419956
2009-10-11 10 11 11 2009 2060254.25300376 NA 604972.362865138 1022576.75713486 129658.636735616 1125720 434852.035286004
2009-10-18 10 12 18 2009 2114327.19323238 NA 642000.67054771 985548.44945229 95602.0430226718 1125720 365430.707884015
2009-10-25 10 13 25 2009 2008239.58923495 NA 763503.060355703 864046.059644297 45010.4448431531 1125720 298572.13355621
2009-11-01 11 14 1 2009 1914258.1321541 NA 787369.523402087 840179.596597913 52050.4730073573 1203100 342167.782348543
2009-11-08 11 15 8 2009 1940973.75618108 NA 196237.486981279 1766745.53701872 13982.9169084375 1203100 177404.215338626
2009-11-15 11 16 15 2009 2066280.71959903 NA 899509.624253233 1063473.39974677 11763.1291249127 1106640 200196.845945594
2009-11-22 11 17 22 2009 1819664.43216819 NA 981177.162926509 981805.861073491 3542.79107072652 1106640 225168.097839491
2009-11-29 11 18 29 2009 1715652.12704945 NA 886193.562986759 1076789.46101324 48265.0754286758 998520 423175.633898154
2009-12-06 12 19 6 2009 1989928.42940684 NA 62420.4611457675 2224087.57085423 467802.471593001 998520 557513.402435882
2009-12-13 12 20 13 2009 2166801.25926563 NA 0 2328881.26711179 406014.298554551 956146.764888213 509950.829228754
2009-12-20 12 21 20 2009 2613052.84710429 NA 1021659.97653901 1264848.05546099 54223.2595135312 998520 357823.747623333
2009-12-27 12 22 27 2009 2265623.75607337 NA 1006027.11466419 1280480.91733581 39163.8996431543 998520 375494.219507819
2010-01-03 1 23 3 2010 2784630.31832506 NA 890934.931586455 1385649.02041355 6101036.87723161 1010180 7203345.34671769
2010-01-10 1 24 10 2010 1837501.89480995 NA 554750.053546706 1721833.89845329 3982628.17532675 1010180 4819903.08763265
2010-01-17 1 25 17 2010 1439345.40118569 NA 726819.489594035 1549764.46240596 2160945.76955515 1010180 3147824.96225732
2010-01-24 1 26 24 2010 1262415.97246352 NA 785106.228160471 1491477.72383953 852354.050737502 1010180 1827774.48737752
2010-01-31 1 27 31 2010 991604.684320232 NA 936508.719676405 1340075.2323236 33245.1353566981 1022900 436117.154215871
2010-02-07 2 28 7 2010 873972.381491423 NA 3865.28190621873 2113933.39009378 558987.734348679 1092860 936350.33628086
2010-02-14 2 29 14 2010 622849.460457217 NA 502323.603282508 1615475.06871749 28766.2604109542 1022900 403918.482216995
2010-02-21 2 30 21 2010 1314387.21144285 NA 0 2175659.9977617 313250.437093282 965038.674238302 825746.549172332
2010-02-28 2 31 28 2010 1042082.17295405 NA 397036.420191473 1720762.25180853 154422.78602131 1022900 629621.300962552
2010-03-07 3 32 7 2010 728573.303777632 NA 272905.237231124 1588852.17076888 149035.749601031 1092860 508014.717659158
2010-03-14 3 33 14 2010 1081956.52975042 NA 0 1979801.74761063 348042.432440465 974815.660389368 760977.395002923
2010-03-21 3 34 21 2010 1086017.20629742 NA 35777.4834662911 1825979.92453371 218066.485967261 1115120 685227.91252906
2010-03-28 3 35 28 2010 2140389.05166608 NA 0 2249446.50372501 401257.020841183 727430.904274986 1199590.0368207
2010-04-04 4 36 4 2010 2101601.48848346 NA 0 2993094.13155096 393141.30763772 0 1039371.54075331
2010-04-11 4 37 11 2010 3193730.43280513 NA 0 3609613.81813651 640191.108241442 0 1177806.53793982
2010-04-18 4 38 18 2010 4181564.93798681 NA 0 3860463.32570079 848739.856017348 0 1410023.36170568
2010-04-25 4 39 25 2010 5014092.11030991 NA 0 3911838.37183374 478566.889166507 0 1065341.55347879
2010-05-02 5 40 2 2010 11156215.4162261 NA 0 3376321.22131769 409736.802057857 0 1105559.69966302
2010-05-09 5 41 9 2010 12951908.9145993 NA 0 2805774.46215957 3062652.5840293 544960.865840431 3984563.16301174
2010-05-16 5 42 16 2010 9733398.14537416 NA 0 3076307.70303681 2382606.15619602 274427.624963189 3190802.18310554
2010-05-23 5 43 23 2010 18054974.0175189 NA 0 3422417.38702959 774901.083013159 0 1511106.85356989
2010-05-30 5 44 30 2010 27262621.7943745 NA 0 2210867.22192534 0 1139868.10607466 806557.856022625
2010-06-06 6 45 6 2010 16511611.5889066 NA 0 2150137.03694005 0 999625.315059948 551946.305843336
2010-06-13 6 46 13 2010 44850427.7802955 NA 86130.2440513566 1991972.10794864 0 1071660 368775.354652877
2010-06-20 6 47 20 2010 12041309.8031604 NA 0 2886107.78461403 0 263654.567385974 184436.076169949
2010-06-27 6 48 27 2010 7626512.09798554 NA 0 2229376.7072221 0 920385.644777896 0
2010-07-04 7 49 4 2010 18044029.1593706 NA 0 2546452.12772902 0 406712.432270977 0
2010-07-11 7 50 11 2010 7558217.38697711 NA 0 2240107.67323492 0 713056.88676508 0
2010-07-18 7 51 18 2010 40054649.2071137 NA 0 2677981.600044 0 275182.959956001 0
2010-07-25 7 52 25 2010 7349219.86643772 NA 0 3060461.53908924 0 0 0
2010-08-01 8 1 1 2010 5344914.00081137 NA 0 4070934.48773893 1263559.44449171 0 1263559.44449171
2010-08-08 8 2 8 2010 3670847.02516785 NA 0 3798852.1598092 631284.738765308 0 631284.738765308
2010-08-15 8 3 15 2010 1999279.65430097 NA 0 2227561.85158998 0 599904.852410019 0
2010-08-22 8 4 22 2010 2479647.9066217 NA 0 1981886.92956913 0 803898.638430867 16300.0472611534
2010-08-29 8 5 29 2010 3094130.69486997 NA 105763.402659277 1775842.16534072 0 904180 60766.8523772342
2010-09-05 9 6 5 2010 1804352.36784169 NA 587953.933366264 1152729.69863374 40541.4511909491 988980 318960.706616675
2010-09-12 9 7 12 2010 1653829.10978482 NA 805390.252272476 935293.379727524 31532.5733468964 988980 340868.695422337
2010-09-19 9 8 19 2010 1310551.46311818 NA 806834.743887499 933848.888112501 11363.3269336211 988980 384557.810468473
2010-09-26 9 9 26 2010 1081939.77731942 NA 896720.346160832 843963.285839168 0 988980 389602.437419352
2010-10-03 10 10 3 2010 1666721.62638747 NA 914266.811307632 713282.308692368 58398.5308066475 1125720 532510.762801174
2010-10-10 10 11 10 2010 1339425.62031841 NA 609511.313747664 1018037.80625234 42861.3705752905 1125720 331889.99832869
2010-10-17 10 12 17 2010 1475185.66756438 NA 869038.430348826 758510.689651175 14064.6213683694 1125720 385376.959214667
2010-10-24 10 13 24 2010 1428177.39755452 NA 649191.571481155 978357.548518846 75077.5382247435 1125720 444121.23135374
2010-10-31 10 14 31 2010 1315708.20810157 NA 646783.330698837 980765.789301163 32674.8698499398 1203100 340235.084780018
2010-11-07 11 15 7 2010 1438468.54175749 NA 272271.654573206 1690711.36942679 22878.7182066829 1203100 166773.299521629
2010-11-14 11 16 14 2010 1628762.40838547 NA 997881.978090439 965101.045909561 0 1106640 204606.228690807
2010-11-21 11 17 21 2010 1553077.49536569 NA 976378.118602584 986604.905397416 1700.6055183485 1106640 411719.245323199
2010-11-28 11 18 28 2010 1565983.75677657 NA 992478.147105408 970504.876894592 5546.78595153018 998520 451508.16934318
2010-12-05 12 19 5 2010 2396376.59163058 NA 0 2785344.28485519 713150.010637384 499683.747144806 980697.792697453
2010-12-12 12 20 12 2010 2751816.72328374 NA 305655.244076747 1980852.78792325 568347.401967267 998520 1055567.25523918
2010-12-19 12 21 19 2010 2475784.86366255 NA 36675.0221859957 2249833.009814 237966.990107287 998520 438627.926266027
2010-12-26 12 22 26 2010 2787705.16230852 NA 867773.698513552 1418734.33348645 105902.988684427 998520 400576.594597162
2011-01-02 1 23 2 2011 3460028.55475225 NA 922151.026649463 1354432.92535054 6942467.04717549 1010180 8050265.13658059
2011-01-09 1 24 9 2011 2846934.40289382 NA 591265.307982119 1685318.64401788 5198691.25678609 1010180 6094116.28056123
2011-01-16 1 25 16 2011 2584145.80225015 NA 283277.172570888 1993306.77942911 4012712.3033884 1010180 4828733.3971011
2011-01-23 1 26 23 2011 2032602.6625665 NA 315133.038293001 1961450.913707 2698440.91209223 1010180 3559887.40830368
2011-01-30 1 27 30 2011 1501115.50317896 NA 669106.287285702 1607477.6647143 1467909.00081002 1022900 2461180.54739613
2011-02-06 2 28 6 2011 1069311.87547927 NA 108459.289844435 2009339.38215556 1674728.8096621 1092860 2161747.87066789
2011-02-13 2 29 13 2011 887426.213511917 NA 341189.600044936 1776609.07195506 259889.098035134 1022900 790936.999892667
2011-02-20 2 30 20 2011 672342.276962935 NA 446560.722571434 1671237.94942857 63843.0179763776 1022900 423585.795241355
2011-02-27 2 31 27 2011 788472.521432968 NA 294526.679265486 1823271.99273451 113423.631539861 1022900 448970.178810203
2011-03-06 3 32 6 2011 618318.742645887 NA 0 1894393.15701191 169002.527473417 1060224.25098809 618833.518668384
