"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "FLAPO" "ALBEN" "CHELA" "JLAKE" "PALIS" "IPARK" "RIRDM" "AMERI" "MINAD" "BOISE" "PAYHS" "OWYHE" "PELTO"
2006-12-31 12 22 31 2006 16624745.1894999 4e+06 610374.473843936 817000 3853935.04363451 2083480 8714286 2201758 1287675 1716865 499048 1449287 716691.198055396 1253430.73793823 135205 59960 1300359.47497218 85544.1152413687 711000 610000 1016764.98406692 547988
2007-01-07 1 23 7 2007 16361718.4745161 4313773.52262675 393691.046256814 811042.929199292 3693871.62450668 1922124.11739289 7506761.47289232 2116792.8644013 1260804.30260239 1657718 512220.653417595 1438893 724585.403940551 1280344.9160691 133871.036647797 59960 1378942.34224588 95180 719198.490555425 610000 1016864.3527127 544797
2007-01-14 1 24 14 2007 15836057.5057051 4512824 364667.345674019 804386 3518343.24901336 1878573.51774232 7450294 2107940 1224283 1598571 499048 1428500 732380.822491595 1307057.65362676 135205 59960 1453618.37085068 95180 726873.901350737 610000 1016964.8022248 537351.18095035
2007-01-21 1 25 21 2007 15548713.7191842 4109505 355328.84018395 779185 3342814.87352005 1840597.28805519 7450294 2107940 1192587 1539424 499048 1418107 740099.308840989 1334112.37197757 135205 59960 1531138.62255015 95180 734794.899781976 610000 1017055.67615279 527201.40262177
2007-01-28 1 26 28 2007 15255034.5735644 3706187 334212.618313281 741641 3167286.49802673 1789610.11394213 7450294 2107940 1160891 1480277 499048 1407713 747747.428928306 1360522.7385194 135205 59960 1608205.77195051 95180 742642.911867927 610000 1017155.76813608 525179.939991585
2007-02-04 2 27 4 2007 14970276.7568252 3302868 310262.968761204 704096 2991758.12253341 1731889.29007298 7450294 2107940 1129195 1421130 499048 1397320 754945.925364746 1387701.56001525 134304.111977136 59960 1672590 95180 748815.995928961 610000 1017459.90495556 521496.960284654
2007-02-11 2 28 11 2007 14799478.726705 1943476.97767525 316081.090192692 670000 2836884.97483025 1701132.3647272 7091088 2102386 1117691 1297560 499048 1386927 761801.0137783 1401000 133994.301719402 59960 1672590 95180 754291.512161331 610000 1017929.07595572 494217.386642487
2007-02-18 2 29 18 2007 14522405.8822076 1829028.71257457 283470.047573147 626375 2682011.82712708 1657238.49701734 6731882 2096833 1106187 1173990 499048 1376533 768596.252465339 1401000 134159.457198567 59960 1672590 95180 759791.256278136 610000 1018478.17718596 469251.034347923
2007-02-25 2 30 25 2007 14112140.1560658 1837212.40459848 195771.325950407 582750 2527138.67942392 1609642.16870529 7187610.77433257 2091279 1094683 1050419 499048 1366140 775328.553824549 1401000 134479.958073288 59960 1672590 95180 767471.001863597 610000 1019242.34267433 456697.689183647
2007-03-04 3 31 4 2007 13851212.383889 1865809.7966402 159449.668224562 539125 2372265.53172076 1580384 7515664.77433257 2104941.4602159 1020000 926849 499048 1355747 779832.728641324 1401000 134934.348176929 60788.0685212257 1672590 95180 812876.753119204 610000 1031688.27447552 519270
2007-03-11 3 32 11 2007 13689639.9880977 1817814.35222558 168795.621319448 495500 2265795.37526521 1581704 7590438.77433257 2096634 1004100.63076352 838337 499048 1345353 782659.362953892 1401000 135205 62478.8273233318 1672590 95180 875055.664334429 610000 1039666.63705673 528045
2007-03-18 3 33 18 2007 13528235.7277259 1774780.51356056 158040.776026015 413175 2159325.21880966 1607302.99855168 7622172.77433257 2107543 988201.261527044 749825 499048 1334960 796836.913751876 1401000 135205 65259.6533462544 1672590 90731.2470209982 953267.243155516 610000 1048026.79933936 536820
2007-03-25 3 34 25 2007 13439452 1783964.0383593 158506.79679522 330850 2159325.21880966 1644522.20338 7647957.77433257 2120243.09101647 972301.892290566 661312 554543.139220338 1324567 810237.269472322 1401000 135205 67959.2342124149 1672590 95180 961000 610000 1057730.71887838 545595
2007-04-01 4 35 1 2007 13357584 1757714.02583072 158506.79679522 248525 2156392.34628378 1640052.04739675 7684649.77433257 2129361 956402.523054089 572800 499048 1314173 814893.792470641 1392936.3261301 135205 71410.1842573252 1672590 95180 961000 680867.779056586 1076452.64962041 554370
2007-04-08 4 36 8 2007 13262976.3480082 1790872.74361276 169818.35146345 166200 2146539.09988104 1634042.37097268 7695360.77433257 2186386 931402.523054088 572800 499048 1303780 805421.947263505 1250210.26207564 134612.803804308 76130.8436109465 1672590 95180 954772.376491825 675583.264556567 1096394.95327029 555345
2007-04-15 4 37 15 2007 13184516.8102963 1918002.62268364 189817.879376929 191341 2159325.21880966 1667701.22786849 7117649.07458415 2243411 906402.523054089 572800 499048 1293387 768847.356754137 1173840.63006821 134879.220871183 80621.8042490504 1672590 95180 955151.742612799 672446.873198217 1103110.59657173 556320
2007-04-22 4 38 22 2007 13132557.1327651 1992379.87234087 209485.202840661 216482 2159325.21880966 1694774.4871613 6539937.37483573 1937231.07517906 899603.784581133 592932 807791.876381198 1282993 713556.657556089 1018252.19315514 135205 85373.1907324945 1672590 95180 951568.299605867 669844.475682075 1108597.56577543 557295
2007-04-29 4 39 29 2007 13109030.0762364 2244369.64694162 253325.112253769 241624 2159325.21880966 1823173.98537584 5962225.67508731 2162745.67565857 892805.046108177 613064 1089455.39275944 1272600 678308.435234475 940243.924152983 135205 90265.4694496791 1672590 95180 966032.110410012 676585.699736957 1113201.638963 558270
2007-05-06 5 40 6 2007 13206198.8208126 2589544.64208567 311781.937731295 266765 2437192.88437705 1983741.26388043 5131375.82346635 2378353.90727992 1100514 774122 1172336.98882762 1314040 691246.771008344 958122.286084838 134796.328034263 97753.3821835729 1672590 95180 971516.246612837 696209.208821809 1115287.43989816 558270
2007-05-13 5 41 13 2007 13379498.1597317 3184102.34140406 401192.757917784 291906 2752539.60237344 2198531.62416421 5129300 2590258.19535022 1137486 935180 1219176.84824031 1355480 690325.094654828 965863.528993594 135205 100500 1672590 95180 978810.139294733 723857.621512798 1117220.30008896 558270
2007-05-20 5 42 20 2007 13748117.7781852 4082708.529868 565016.712038525 317047 3245024.1064656 2416456.3592497 5258163 2807567.96165097 1199913.05393748 1096237 1453558.43787151 1396920 704816.385449158 998630.355385047 135205 100500 1672590 95180 972063.626679286 740997.814457771 1119894.99864725 558270
2007-05-27 5 43 27 2007 14062206.3902904 5026266.82247834 674276.819280215 342188 3691035 2575179.54301129 7094284.42803028 2977081.25053986 1211430 1257295 1456125.12659083 1438360 733850.177277148 1090788.61005443 135205 100500 1672590 86265.908550335 968158.148713446 756054.340225297 1120000 558270
2007-06-03 6 44 3 2007 14394312.0416653 5685114 739049 367329 4080690.33755201 2773632.49628419 8534734.33820764 3130053.04487027 1248402 1418353 1540000 1479800 768831.667156285 1194163.98161951 135205 99951.8529093371 1672590 95180 969323.419270553 769086.110778433 1120000 558270
2007-06-10 6 45 10 2007 14815275.7210871 6059766 828751 392471 4453506.47427377 2942125.93568337 9021192 3251954.18658562 1287873 1511765 1540000 1512500 735449.858723255 1142314.72127428 129334.550586955 95612.0555923418 1536459.19769617 95180 971292.662039165 780783.925828594 1094456.53559048 558270
2007-06-17 6 46 17 2007 15208267.0214061 6044857.09838468 916461.46759917 417612 4811895.59026745 3018735 8989208.0953288 3333537.28992457 1327344 1605177 1540000 1545200 698155.914612969 1084389.05732009 122776.121832217 90763.6616260686 1378840.74625992 95180 977928.892071962 790857.467112879 1072405.70819226 558270
2007-06-24 6 47 24 2007 15559662.7816113 5731708.99204537 989260.750191483 442753 5244322.90885106 3045090 9036578.01413961 3402050.27509341 1366815 1698588 1540000 1577900 653591.003130229 1015169.98842613 114939.037182322 84970.0065677175 1242075.6106034 95180 989741.439579212 776913.398276008 1056341.18185739 558270
2007-07-01 7 48 1 2007 16186249.6096496 5888178.97384026 1097859 467894 5725829.45867458 3071500 9107400 3467999.99999999 1420000 1792000 1540000 1610600 620086.767168374 963130.571312476 109047.057940653 80614.2930770318 1085685.57310138 95180 1002331.34547019 768501.206943287 1044670.42820688 558270
2007-07-08 7 49 8 2007 17221632.2683746 7054419.28638128 1179619 493035 5752127 3053069 9107400 3353678 1420000 1792000 1540000 1626950 580017.604365212 900894.384852875 102000.585496509 75405.1071943594 846955.211834884 95180 1011000 755500.763417877 1029398.38717036 558270
2007-07-15 7 50 15 2007 17727272.2559092 7252329.66466174 1290884.51195976 518176 5869400 3034638 9107400 3239356 1420000 1792000 1540000 1643300 510198.918521331 792450.672866929 89722.4291421574 66328.3387469793 553622.407932587 95180 928744.874407307 727069.121711635 995402.464976453 558270
2007-07-22 7 51 22 2007 18175563.5912638 7291406 1343140 543318 5869400 3016208 8967907 3125033 1420000 1792000 1540000 1659650 447816.485024492 695557.089589802 78751.9953251726 58218.3192415847 301219.818210753 95180 853771.821118145 691499.812683977 965997.720810981 558009.659305968
2007-07-29 7 52 29 2007 18469140.7214186 7327300 1424900 568459 5869400 2997777 8828415 3010711 1420000 1792000 1540000 1676000 411559.65275106 639242.287484037 72375.9507149643 53504.7548540035 109545.740598104 95180 803114.915552293 674728.354796596 948104.514972484 549185.419221362
2007-08-05 8 1 5 2007 19462807.5497826 7116541 1347699 593600 5770433 2923313.47168483 8688922 2896389 1392402 1792000 1540000 1668917 378822.992414536 588395.083443932 66618.9555886175 49248.8299246859 0 95180 768203.320076921 658296.715480514 927427.718693045 558270
2007-08-12 8 2 12 2007 19689408.2500332 7327300 1417040.21508882 638280 5671467 2893675.71143841 8549430 2782067 1271008.02741755 1792000 1540000 1661833 345921.853118302 537292.407552433 60833.035564016 44971.5219313117 0 95180 728479.523696618 640562.283108402 908191.88093061 558270
2007-08-19 8 3 19 2007 19808853.3116535 7327300 1424900 682960 5572500 2864038.951192 8409937 2667744 1223235.28019883 1792000 1540000 1654750 316937.45169285 492273.283484485 55735.9042124641 41203.4088947385 0 95180 700029.334906992 629973.623844344 899571.38126 558270
2007-08-26 8 4 26 2007 20073116 7321562 1423330 727640 5473533 2834401.19094559 8270445 2553422 1180570.01471255 1792000 1540000 1647667 299968.311049182 465916.491196447 52751.7494764695 38997.338148606 0 95180 670197.235731565 622669.737184961 889551.047693282 558270
2007-09-02 9 5 2 2007 20071231 7315823 1421759 772320 5374567 2804764.06715762 8130952 2439100 1123257.58441657 1792000 1540000 1640583 290116.973606482 450615.206341253 51019.3155304708 37716.6164079485 0 95180 630043.836342665 601072.092455494 876911.817195163 558270
2007-09-09 9 6 9 2007 20040487 7239906 1410701 737712 5275600 2775126.30691121 8239435 2387014 1277049.64783268 1792000 1482126 1633500 284922.587917697 442547.187604291 50105.8425986783 37041.3210260086 0 95180 607414.146947519 590210.757525426 868299.877806792 558270
2007-09-16 9 7 16 2007 20009744 7163989 1388254.20067781 764141 5176633 2745489.5466648 8347918 2334849 1341423.70698861 1792000 1424251 1617133 273039.30527548 424089.846783215 48016.0753605732 35496.4365350664 0 95180 591505.896324708 582260.64916725 865959.349873591 558270
2007-09-23 9 8 23 2007 19887880.1524632 7088071 1312221.53275936 790571 5077667 2715851.78641838 8456401 2282683 1327300 1792000 1366377 1600767 257748.090133543 400339.240327011 45326.9968124528 33508.5042581286 0 95180 587083.688401485 579741.024771959 863405.069316237 557970
2007-09-30 9 9 30 2007 19933864.9526551 7012154 1331768.19446511 817000 5248139.13543425 2686214.66263041 8564884 2230518 1296400 1792000 1308502 1584400 252976.115970112 392927.319212646 44487.8082171742 32888.1244272164 0 95180 582853.49761408 576030.841348412 859453.136069102 557670
2007-10-07 10 10 7 2007 19891132 6937496 1361264 817000 5394315.34194688 2710249.57089319 8673368 2230875 1286140 1792000 1199292 1574007 251600.87299299 390791.265640179 44245.9610942407 32709.3361571229 0 95180 573864.251561064 571012.20773812 854482.337032115 557370
2007-10-14 10 11 14 2007 19834008 6862838 1330152.57533523 817000 5551174.99923995 2736244.03026237 8781851 2231232 1275880 1792000 1090082 1563613 251544.980764481 390704.452766843 44236.1320132099 32702.0698958054 0 95180 569072.240660587 568149.921265143 851065.493045945 557070
2007-10-21 10 12 21 2007 19732952.3340266 6788181 1284743.17356552 817000 5655677.04165748 2752329.23839623 8890334 2231589 1265620 1783375.51896408 980873 1553220 251519.085264104 390664.231382686 44231.5780890181 32698.7033549158 0 95180 563000.53924005 564761.708303481 848554.254812893 556770
2007-10-28 10 13 28 2007 19574622.675004 6713523 1224291.31803351 817000 5668792 2761350 8943846 2231946 1255360 1787429.58219821 871663 1542827 250633.743636646 389289.101912735 44075.8839106251 32583.6046409809 0 95180 555373.017418738 562827.169812298 845771.868263724 556470
2007-11-04 11 14 4 2007 19417306.9798478 6638865 1171311.38833002 817000 5676012 2770131 8943846 2232303 1245100 1792000 762453 1532433 249801.848163281 387996.986026771 43929.5886521424 32475.4541868024 0 95180 550797.530991543 560150.49147676 843187.94325945 542389.879035915
2007-11-11 11 15 11 2007 19352784.5263827 6e+06 1171494.67362819 817000 5518822 2711956 8904440 2230568 1251979.64453771 1790869 696602 1522040 257728.85255599 423401.276280163 51502.7416940343 33716.5921011053 77288.5192456302 95180 557068.641232955 562049.397698495 843205.424155286 519406.618389302
2007-11-18 11 16 18 2007 19143545.270956 6e+06 1146045.63055232 817000 5361632 2653781 8802960 2228832 1272476.26646984 1789739 630751 1511647 266416.593780178 463350.90922816 60435.5591718799 34757.2354302676 161587.600925898 95180 567455.20688517 571216.453806174 843279.923138768 539818.990018402
2007-11-25 11 17 25 2007 19121822.9585869 6e+06 1158900 817000 5204442 2595605 8701480 2227097 1300413 1788608 564899 1501253 274123.610286405 503105.224832389 68429.8910341214 35931.334234481 259312.90836486 95180 582365.236145917 583411.262758622 843344.252787882 555270
2007-12-02 12 18 2 2007 19033480 6127997.30086289 1113131 817000 5047252 2537430 8663931.53756017 2225361 1311537.42785008 1787477 499048 1490860 281838.715854082 547302.899057854 77689.6148771825 37267.0650385504 336615.98687813 92944.748483352 592289.029367222 592850.029783786 843373.69323587 554970
2007-12-09 12 19 9 2007 18734277.3602295 5957705.76066223 1045381.18507096 817000 4756239.64603208 2431683.71948317 8934511.62356948 2221808.59815718 1298770.04547394 1769824 517026.546318752 1480467 290896.280610654 582614.723125535 87161.0783472096 38455.161268252 398346.8624012 95180 600432.388036672 600545.442310063 843420.535046392 550301.941403266
2007-12-16 12 20 16 2007 18444192 5749322.35517882 975806.7704367 817000 4447478.20266526 2320051.87561717 8916113.98846735 2219686.4534169 1318146.24639674 1752171 520264.070223215 1470073 300792.990333276 624812.653500347 97408.0285896628 39801.7049614529 482305.339829017 95180 617580.590040913 610000 843680.101378201 554370
2007-12-23 12 21 23 2007 18122628.6026917 5531246 901148 817000 4233356.67677339 2195911 8882557 2207659 1301510 1734518 499048 1459680 308951.499837999 653882.683593466 105344.492755855 40985.0839970678 538634.972179851 95180 625761.51838148 610000 843735.96477958 539393.759003043
2007-12-30 12 22 30 2007 17854903 5291704.70053535 830487 817000 3866592.90605498 2083480 8862127 2201758 1287675 1716865 499048 1449287 316947.891006944 682249.904672229 113159.939814517 42157.5415421248 592202.655914177 95180 633394.39549416 610000 843786.254723244 521786.954279923
2008-01-06 1 23 6 2008 17264583.8087728 4968702.69402267 786236.076841574 815953.541907748 3439982.74788271 2089004.72283998 8611019.85374551 2208258.86079078 1312623.35119868 1657718 682068.793101077 1438893 324390.650231991 707973.443378969 119488.427476353 43353.7626550066 643508.460828174 95180 642077.169690129 610000 843815.215882696 514985.92651748
2008-01-13 1 24 13 2008 16676487.9604258 4512824 737119.367110448 814879.460053364 3143549.11564237 2088755.0950638 8363894.62010675 2207817.17163476 1336890.01029416 1598571 823335.28885788 1428500 331663.00725187 734099.23948112 125552.690469632 44360.4649950004 697055.53548174 95180 652413.227170757 610000 843848.903477112 517261.830482233
2008-01-20 1 25 20 2008 16062483.0184884 4109505 677490.477293179 779185 2850004.42466455 2079716.2597697 8147843.30260149 2198624.07532781 1344497.59421085 1539424 914634.826732243 1418107 338838.498762421 759219.518039658 131571.660282633 45214.6272737202 748166.331639123 95180 661375.011285285 610000 843876.829058809 516829.471811995
2008-01-27 1 26 27 2008 15428391.8258122 3706187 606335.010915058 741641 2570313.21489108 2059458.22300764 7893318.56718003 2181397.58366012 1320026.07087249 1480277 938705.213417237 1407713 345922.044371501 785477.691306069 135205 46071.1812492697 807413.617899393 95180 670468.749393959 610000 843903.405262479 506114.610646629
2008-02-03 2 27 3 2008 14781495.5684759 3302868 517694.232276886 704096 2309400 2027167.86419613 7653454.56372384 2158015.65998427 1266658.19862142 1421130 874288.462209038 1397320 353046.190222195 808872.574500649 135205 46868.286519163 860928.079805026 95180 678859.733961223 610000 843936.529552971 489046.326102926
2008-02-10 2 28 10 2008 14419513.7396192 2167933.85622404 487526.02867976 670000 2039400 2013905.20968415 7472313.8698027 2151972.01591772 1236097.08234901 1297560 939673.83109576 1386927 360255.770881351 832211.886420873 135205 47743.7970437649 912598.607150501 93386.3470250747 687382.019092673 610000 843990.031806652 472411.844894846
2008-02-17 2 29 17 2008 14016670.2582677 1166943.68253643 416515.967688984 626375 1769400 1980816.47656835 7450463.75019959 2134272.20137957 1203243.61273108 1173990 807199.532257972 1376533 367364.308468602 856200.644239442 135205 48776.8509076285 976074.220032349 95180 698460.791084179 610000 844147.032730385 456241.733955183
2008-02-24 2 30 24 2008 13805208.3557634 958685.691624415 295162.774763986 582750 1499400 1875177.73082618 7918150.75019959 2091279 1094683 1050419 499048 1366140 374381.402757472 878605.054829848 135205 49948.7804998537 1030302.27350462 94801.8316958985 712468.729432553 610000 844282.626925363 468237.325980309
2008-03-02 3 31 2 2008 13685055 1013841.08845318 196564.786894022 539125 1229400 1758380.92547538 8246204.75019959 2085725 1083179 926849 499048 1355747 379954.458846932 896197.759319057 135205 51022.9993680553 1080053.19899931 95180 725355.753455585 610000 844369.966449602 478308.162203858
2008-03-09 3 32 9 2008 13603187 989436.73146244 153970.478400213 495500 1059400 1676670.56832854 8320978.75019959 2096634 1057047 838337 499048 1345353 382110.600815863 902002.04290301 135205 51619.2359262482 1114096.33177173 95180 734783.823056669 610000 844322.917699515 456427.01133928
2008-03-16 3 33 16 2008 13521320 985974.240693457 118812.869146258 412675 889900 1631726.09431277 8352712.75019959 2107543 1030915 749825 499048 1334960 385484.04682148 915728.340354973 135205 52528.0038157522 1157829.52632221 95180 748890.18859211 610000 843274.232301892 455253.795604548
2008-03-23 3 34 23 2008 13439452 1090797.69430362 121064.593625406 330350 889900 1640829.24141247 8378497.75019959 2118452 1004782 661312 499048 1324567 396466.027873544 953952.48497495 135205 53711.4658567211 1211804.23584075 89477.717004315 767096.904656958 610000 841499.872303206 478586.980248325
2008-03-30 3 35 30 2008 13357584 1150076.38756038 130916.569777056 248025 889900 1665998.91884298 8415189.75019959 2144627.64071276 978650 572800 499048 1314173 418525.948245567 995027.62008597 135205 54244.0143229275 1265306.94425702 86496.512411747 787011.542126117 642606.325282142 841417.231293715 484529.013548477
2008-04-06 4 36 6 2008 13342547.4404526 1258676.06882879 156256.35588356 165700 889900 1747983.70822984 8425095.02186504 2255708 998683 572800 499048 1303780 436161.504791256 1045884.25447065 135205 55784.1021985923 1334462.01139344 86661.946062349 807196.442027557 679765.583199403 842284.066860308 482066.558208792
2008-04-13 4 37 13 2008 13411224.0322306 1587022.89842566 209180.2996878 190841 889900 1864573.32128237 8281501.50039918 2393956 961292.816358707 572800 499048 1293387 455029.046566056 1100491.1340602 135205 57112.1934904013 1404478.17415672 75415.341540986 827020.934336778 717291.680812039 842547.695161212 483844.76758104
2008-04-20 4 38 20 2008 13533958.511146 2010877.1577788 266806.506738021 215982 889900 1932718.85467787 8137102.25059877 2481532.84535128 969581.745731562 592932 952520.269917113 1282993 466489.90961713 1147142.49363438 135205 58475.6363046503 1486079.94956463 79067.21738746 844756.213525894 719021.870425118 843676.329084067 477585.946148127
2008-04-27 4 39 27 2008 13668896.5211317 2500855.18894533 337821.279768237 241124 889900 1975560.50444496 7992703.00079836 2533877.75382576 860820.070238296 613064 1004018.41832613 1272600 474888.590502402 1173955.15456548 135205 59515.1071961414 1501084.73589272 60306.4521102041 859507.16050393 721987.346145094 843319.312129598 469369.129534832
2008-05-04 5 40 4 2008 13850609.8836318 2992145.33138537 386513.795757735 266765 1193859.73613826 2086973.08305356 7992703.00079835 2656952.35219756 781902.698115498 745692.134536929 1058560 1310486.23928084 500810.659886479 1238514.13218265 135205 60888.1170489398 1585626.37062666 52389.2121124521 891052.9615699 732323.786826518 844600.718464744 477662.162686204
2008-05-11 5 41 11 2008 14112350.7931114 3374884.75739599 448897.524094698 291507.842612652 1583161.8172909 2265692.33842136 6840929.00042585 2787405.43061617 869883.023473486 888675.204266034 1162233.39742732 1348893.34982997 534606.495633401 1337806.18661211 135205 62631.2350297935 1645810.77212483 35049.7358421681 931181.014741912 739242.277847202 846234.490154088 483144.214126385
2008-05-18 5 42 18 2008 14454202.2725284 3747961.46445342 534195.690858991 307845.490064568 1960778.95342901 2359691.34672056 5842666.86311655 2868844.80698318 991942.582415882 957045.985550658 1180439.16993484 1389194.62752454 566296.255128807 1325364.97298741 135205 64455.1493023715 1672590 20985.9168418541 968997.163014755 745106.899239069 849299.205320452 488373.126521592
2008-05-25 5 43 25 2008 14888043.1106705 4264007.54182284 615003.14494693 342188 2353669.55373291 2430517.83643175 5817102.39922409 2916539.62272865 664847.789196499 1008230.8032803 1419640 1438360 644222.881112577 1355284.7117283 135205 65085.1687721754 1672590 0 977669.713320296 752715.91986846 844793.69204417 485816.188567039
