"date" "month" "week" "day" "year" "ALBEN" "AMERI" "ARROW" "BONFE" "BONNE" "BOUND" "BOXCA" "BROWN" "CABIN" "CHELA" "CHIEF" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "IPARK" "JDAYY" "JLAKE" "LIBBY" "LGOOS" "LGRAN" "LMONU" "BOISE" "MCNAR" "MICAA" "MILNE" "MINAD" "NOXON" "OWYHE" "OXBOW" "PALIS" "PAYHS" "PELTO" "PRIRA" "REVEL" "RIRDM" "RISLA" "ROCKY" "THOMF" "WANAP" "WELLS"
2006-08-06 8 1 6 2006 306525.325589161 284494.176275733 627645.198742049 317588.35473063 3397472.96533681 317545.759880688 328747.357428273 455986.833912402 286021.073981324 21255.4425752158 2187427.58565335 707708.284989039 3305470.50504358 66707.4325972968 588024.253304102 187943.442214031 107720.962538294 2058588.89282426 457824.590429257 1142410.05228764 11533.0894953041 3243579.87273759 46582.5705477692 305468.340623661 1184989.07876043 1188305.27694937 1184044.51138961 51098.8695249134 3260593.122936 400002.821625181 212999.509455372 259469.530853335 277733.577096857 37010.0667972798 455986.833912402 145757.141647228 59628.7459958449 76845.9312069406 2243284.52733935 534605.267419945 2737.6301180903 2236232.40086941 2222622.72402554 282624.803807741 2214663.99988252 2201787.22706699
2006-08-13 8 2 13 2006 287864.309143045 214693.704487655 547231.255721268 367564.410506833 3449326.98934478 296787.155845173 310291.96132064 429901.524581738 269627.963648108 26809.6378895747 2192627.09978336 687887.686777966 3363208.49610319 56782.667024604 702577.459390141 194316.708595189 124099.389734786 2073562.24591432 432758.180678852 1199077.03243243 11321.6008617568 3321816.35108745 43734.4937707069 357387.538948762 1242849.3715719 1247011.10945001 1241814.35107232 55186.398592841 3336679.92015528 365056.30721407 165851.0042942 193819.294133732 262080.719344511 37336.5548784533 429901.524581738 140066.560406128 58497.5362818829 69372.0333140775 2261159.97652355 481892.963093264 2914.02554347771 2248396.48391868 2235992.3790008 267020.840557687 2234445.63663689 2207063.3822342
2006-08-20 8 3 20 2006 211013.908264304 218460.06374564 517297.803692021 238662.334790601 1964770.34253955 219631.674110157 232893.369219003 471701.225266353 193661.405054295 19309.6085989408 1288569.38905894 319167.189983546 1890574.62401277 44963.7966815352 129486.433051327 93713.4208698052 31018.7214070531 1184025.1605672 472923.056926967 674377.232003158 9187.96876701203 1850514.36049199 30068.8182157079 229935.005576929 713260.098952441 716723.853895008 712943.871435295 37239.0278621883 1872299.45000696 343697.041311994 208840.996551928 216275.034064666 185772.118073901 24860.5140497739 471701.225266353 106024.437073238 26796.2728986445 65780.3196763271 1320869.70523082 443199.099418038 2712.97006825369 1321371.38989303 1315619.53621732 189656.372854097 1301766.30118081 1300514.38852067
2006-08-27 8 4 27 2006 191713.489329739 223541.768116168 476693.851391069 213949.091840063 1830118.55997232 199926.646543746 212039.260741284 432653.841711763 176221.708061041 18176.0310102836 1163785.14179588 276434.226868637 1764307.26658103 38190.6522262881 128100.353229343 86039.324224727 30173.5406216537 1071843.97206267 436832.994388567 635754.067429915 7217.46601966406 1723767.95894905 17343.2256217583 205919.579004898 672967.979086254 675507.767221907 672128.11547812 39900.2922399177 1733711.07056024 330025.825912423 210613.840145678 218820.684218412 169218.175567337 23786.5048167553 432653.841711763 75130.1705224576 20188.9911178968 62019.8073083503 1197324.5650042 414626.209151393 1034.16293953064 1193895.06159789 1189128.16527577 173381.65112992 1178855.24201006 1175625.55559853
2006-09-03 9 5 3 2006 194389.217756718 196210.933665592 381315.575441743 197281.483959036 1692800.43866934 197598.688015408 210046.967915659 463177.549692542 177871.298106125 15882.3600958479 1019805.44262981 238980.55309893 1652699.90380308 40863.3527422277 123769.492701821 77232.9061112159 28936.4114373582 939234.426291874 471773.224546668 601918.853065867 6748.76505490789 1603292.82909563 13890.7418512834 188795.604965966 646652.703206451 651069.54016445 642411.904991977 49332.4196869736 1593334.21249551 261181.339141613 185043.825398762 189716.571664576 173236.616273627 25714.9451173805 463177.549692542 57092.3226372361 32513.5509468054 68682.8622603258 1074661.86743243 342121.455935621 1227.71084709662 1059111.92656201 1049855.8937281 176178.12327088 1050825.71240743 1027993.48678435
2006-09-10 9 6 10 2006 239526.936196628 168360.698756033 504351.840658599 186523.149427788 1692415.05952089 237800.986968738 250254.153845546 512614.730046776 157822.183575906 13514.9245610791 978509.772784606 349568.169408918 1683979.76975813 111417.704110376 55888.8011381999 61663.0268949929 27050.163597262 917896.573446845 528170.291156955 561564.333551356 6789.00089873132 1624216.75917674 15684.7937582987 177830.88983196 601411.614026924 602774.306506336 602295.298854654 42240.2712960375 1562168.96901148 314552.443581277 158187.957621989 159365.336180624 155167.205241648 11128.4517577861 512614.730046776 61668.6232294987 24206.5895933382 72586.8117902385 1040128.56549822 401848.818632183 963.580978241765 1014933.38056302 1003793.33501484 155307.539257007 1010786.17744127 982697.865520334
2006-09-17 9 7 17 2006 229657.762269273 157037.271227739 467046.674673947 179157.599382788 1583048.47532996 227774.244249244 239557.575514566 490663.896386871 151073.148022776 22668.1148484256 869446.671248471 268166.828505312 1573728.50602611 98251.1865241567 55781.3707256424 57237.3367225828 26502.0427220468 812703.234933745 507176.508165707 554044.883237169 7532.8801146977 1514640.34267651 22218.9143174284 171489.580617327 590946.835417391 591085.017038716 592896.198667843 26794.1528845052 1455629.92197934 286099.290827987 148771.83020596 147227.938859248 148904.644039882 2707.72664252407 490663.896386871 72371.9956692836 20936.3923951952 65370.014034978 936606.345774744 361186.728644541 1646.54825555548 913798.388406774 903681.605955762 149414.440136372 909311.365649677 875413.046657813
2006-09-24 9 8 24 2006 282366.808250161 138451.630173189 441838.847867817 175401.386595428 1562432.72603432 280389.104042874 292004.231121992 492326.558359745 204858.09382175 21966.2275571411 895522.029019205 246686.093882967 1556684.43688712 78000.4631029141 55650.6086149351 104887.675572795 74968.3072842463 840938.67461394 504704.414860939 547622.87206223 6540.87553805765 1505238.6177057 15156.249479887 167598.12057374 584900.258457552 586450.71776343 584671.271884382 11643.9637573211 1463694.84954853 261639.130353526 141997.338046849 136011.056021534 202753.461372037 1879.23559299605 492326.558359745 59048.4821087948 13779.0213147247 62272.6282022119 960541.226032066 328141.161250352 1170.17764343257 939661.25811342 930528.229551531 203261.698510754 934499.984649601 903017.661394025
2006-10-01 10 9 1 2006 282359.519291146 146023.481016869 412202.094795228 61607.8018055723 1398025.49202951 281696.271720176 291027.536516281 449474.295692735 204541.126796649 21723.9501204197 767869.94734662 149481.707877359 1390087.50921022 81451.0878773587 56589.058020751 110386.815497914 82472.0600325558 715056.795519166 460254.57970714 505314.79038798 6454.06377948821 1342067.73034927 13051.2724900433 55535.2 543283.887050773 545011.361461452 541413.528775953 20651.6129674229 1294170.661092 270568.477288596 139804.616787577 141915.721237852 203020.004248673 9364.92611138045 449474.295692735 52102.634260238 16988.9058554106 53825.3138887068 835919.738093327 323806.005035734 1540.52570959316 814450.397151366 805576.421542707 204623.119004784 811588.880615063 776689.265155906
2006-10-08 10 10 8 2006 273733.232514902 141402.152607812 399590.447548546 55946.5705139291 1315268.95409873 279796.595515269 279215.171194787 427555.074145311 133523.133554147 13945.5077252549 702570.180927774 136274.928473999 1309036.11172167 68244.3084739991 18048.94 44428.16 5553.52 649222.306098828 435905.108364535 507566.67259917 5383.36060159279 1225966.00817453 10223.3945366733 55535.2 545195.876914915 545790.598805475 543613.678521776 20506.968321533 1177783.75071877 274032.09924141 147686.105366568 147576.971278309 130965.127530769 6041.27152562374 427555.074145311 46019.3000177609 22341.766049458 68345.8654734168 730760.853686507 313927.264630946 1605.11156991643 725680.899398936 720880.407513544 130552.392632022 716403.822053261 710673.015194116
