"Week" "Month" "Day" "Year" "BRRunoffAprJul" "DARunoffAprAug" "DARunoffAprSep" "DARunoffJanJul" "DURunoffAprAug" "DWRunoffAprJul" "HHRunoffAprAug" "HHRunoffMaySep" "LBRunoffAprAug" "LGRunoffAprJul" "MIRunoffAprAug" "MIRunoffMayAug" "PayetteResidualInflowJanJun" "OwyheeResidualInflowJanMay" "BoiseResidualInflowJanJul" "HeiseResidualInflowJanJul" "HenryResidualInflowJanJun" "RirieResidualInflowJanJun" "PRResidualInflowJanMar" "GCResidualInflowJanMar" "RetWA" "RetPR" "RetMCN" "ARVariableRefillCurve" "DUVariableRefillCurve" "DWVariableRefillCurve" "GCVariableRefillCurve" "HHVariableRefillCurve" "LBVariableRefillCurve" "MIVariableRefillCurve" "AFMinRefillCurve" "ARMinRefillCurve" "BRMinRefillCurve" "CLMinRefillCurve" "DUMinRefillCurve" "DWMinRefillCurve" "GCMinRefillCurve" "HHMinRefillCurve" "LBMinRefillCurve" "MIMinRefillCurve" "KEMinRefillCurve" "AFOperatingRuleCurve" "AROperatingRuleCurve" "BROperatingRuleCurve" "CLOperatingRuleCurve" "DUOperatingRuleCurve" "DWOperatingRuleCurve" "GCOperatingRuleCurve" "HHOperatingRuleCurve" "LBOperatingRuleCurve" "MIOperatingRuleCurve" "KEOperatingRuleCurve" "FlowLimePoint" "FlowAF" "FlowAM" "FlowAR" "FlowBONF" "FlowBON" "FlowBD" "FlowBC" "FlowBR" "FlowCB" "FlowCH" "FlowCJ" "FlowCOL" "FlowCL" "FlowDA" "FlowDU" "FlowDW" "FlowKE" "FlowHH" "FlowGC" "FlowHC" "FlowIH" "FlowIP" "FlowJD" "FlowJL" "FlowLB" "FlowLIG" "FlowLG" "FlowLM" "FlowLUC" "FlowMCN" "FlowMI" "FlowMIL" "FlowMIN" "FlowNOX" "FlowOWY" "FlowOX" "FlowPAL" "FlowPAY" "FlowPEL" "FlowPR" "FlowREV" "FlowRIR" "FlowRI" "FlowRR" "FlowTF" "FlowWA" "FlowWE" "DemBoiseSys" "DemMinidoka" "DemOwyhee" "DemPayette" "DemUpSnake" "DemCJ" "DemDA" "DemJD" "DemMCN" "DemPR" "DemRR" "DemRI" "DemWA" "DemWE" "CurtCJ" "CurtDA" "CurtJD" "CurtMCN" "CurtPR" "CurtRR" "CurtRI" "CurtWA" "CurtWE" "IflowCJ" "IflowDA" "IflowJD" "IflowMCN" "IflowPR" "IflowRR" "IflowRI" "IflowWA" "IflowWE" "CorrectedDARunoffAprAug" "InitialControlledFlow" "start_refill_wk" "start_refill_wk_GC" "DACorrectedResidualInflowAprAug" "DamYear"
51 7 18 2010 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1452.54516304231 3070.98877978789 9235.45522124118 7039571.75617223 1316733.38123967 3468000 9107400 3071500 5869400 19459509.6277445 1352945.70980266 6644080.75617223 1420000 145200 1257875.26123967 3468000 9107400 3071500 5869400 19059403.6277445 1711492.23319623 1540000 7039571.75617223 1420000 543318 1316733.38123967 3125033 9107400 3016208 5869400 19459509.6277445 1792000 -267257.004305754 291638.491891975 -45961.3084780258 1345015.34067808 506541.539408325 3204843.54337051 307047.902502518 300340.071568024 -392715.517786994 276118.666143696 39508.5013179057 2718446.21275159 118089.462650128 888609.464287012 3262283.35671188 148943.607904373 30960.7428928151 152847.099757033 34785.6799868345 2696164.28025358 -398735.480948713 -125112.57708172 8828.40568997734 3142799.60709117 24345.4044152447 470054.662416641 -110175.501414393 -113977.742162106 -97091.263160191 20529.1570859711 3093713.5064351 866737.505529773 -184208.256415442 -106351.041713453 261362.862978886 -3478.8539103039 -392715.517786994 119638.758463648 26375.7819362841 63114.7896966936 3076637.07914917 1053670.19993744 -2928.95180739052 3037615.98524685 2947349.25742416 269439.989647126 3064408.12389152 2914621.84367492 60754.7474199126 269973.219323187 29389.8332776841 21768.5515547772 165313.903733851 533.506092607991 5208.30022604782 48363.3100381663 75513.5659263811 2792.93432892154 2390.13686855206 1652.8298669568 865.597055704051 8197.15223066576 235.879344316476 0 3166.24944459706 3219.16850928867 0 476.422746576827 531.642704164659 0 624.146655120409 1249542 1943732 1943732 1943732 1527218 1388380 1527218 1527218 1388380 NA 9999000 NA NA 16539453.6032936 2010
52 7 25 2010 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1452.54516304231 3070.98877978789 9235.45522124118 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 145200 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7327300 1420000 568459 1424900 3010711 9107400 2997777 5869400 20075000 1792000 -450890.677666841 242589.490197336 -101035.796959936 1768234.61608324 476000.04370319 2436406.67453643 255104.568557565 249794.308147827 -563883.688391339 232085.350084683 33015.8230416291 3059601.29506425 97315.1955185341 895668.368707792 2591684.69229655 168413.118760334 25194.481945949 124935.926803772 25876.0491078403 3072329.28970218 -569844.005755685 -341675.939128221 9381.8554289472 2557987.26194814 17462.4834786407 439128.594839831 -323119.952799485 -325061.039852374 -316103.136168769 15428.5825734475 2733576.23388676 1057247.77225548 -244058.7033504 -157078.700032987 219963.465630505 -3900.22326005288 -563883.688391339 101801.690912217 24160.8145470695 54164.5809230405 3191981.3255784 1333828.08295759 -2066.55109081604 3241579.09828978 3190204.35260918 227589.922460671 3212804.91359429 3233196.9708164 83742.9609227017 275010.280433269 32969.8734854415 37018.5635653205 197548.11358931 318.64595792678 5497.70947254375 48255.39669715 97927.7259972875 3094.3833081251 3096.1082863294 3718.80400777974 1146.93617978951 10145.7286941837 21.0692430109571 64.5280583651655 3548.34379271101 2800.02901995879 84.0891747336808 740.212387808483 1023.37096729938 6.66552043950103 1514.75660979873 1249542 1943732 1943732 1943732 1527218 1388380 1527218 1527218 1388380 NA 9999000 NA NA 13713113.6951642 2010
1 8 1 2010 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1466.38410912373 3480.44894747654 8144.13553627167 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 145200 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7116541 1392402 593600 1347699 2896389 9107400 2891308 5770433 19553612 1792000 -96797.4769741819 239240.820587964 60910.3717785358 1451794.25897885 443596.659470621 3138709.65881143 247407.818714455 245901.616055598 -193324.715195691 243560.288850294 24000.7516291373 2712963.83921454 139506.471394456 795644.220359485 3239703.22680199 176802.843618466 29637.3249173332 161696.35281774 28575.1499070903 2644761.05041744 -202061.348727295 2702.95705964009 12063.1888409469 3169278.77283805 18545.6373684744 410150.476092201 29402.7715263198 35802.2106791437 30426.3182677935 14460.2280415902 3166157.52087572 950123.773560289 -9392.51029793773 28909.3079087904 234683.252216229 -473.3491471172 -193324.715195691 108740.572700716 24060.1339008162 51159.7306319269 3022136.76681396 1134568.39548004 -1470.94675032557 2971378.53953366 2899586.16147994 247803.817076661 3007580.59757269 2869628.04218466 48656.6307075566 177616.307454313 16757.3458462249 19274.6258080347 86201.85897079 621.28427935985 7185.18264627854 36600.5691838765 67399.428650978 3440.16708792221 1831.21810938847 2895.11063313908 643.498204526345 10418.5605928772 231.360376551675 0 2708.86704025217 2154.83254381693 85.2664546415688 404.180987876193 647.317201523244 0 1277.57703522262 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 NA 9999000 NA NA 12000061.2377112 2011
2 8 8 2010 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1466.38410912373 3480.44894747654 8144.13553627167 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 145200 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7221921 1392402 638280 1386299 2782067 9107400 2855269 5671467 19814306 1792000 76669.4613880913 341682.517660293 55854.4621653203 1991652.83676636 449854.495271011 2640455.04792963 345978.946963006 362083.266826196 -2621.92023681023 326289.164436623 17962.4654143441 3483531.62338265 144388.71181444 972469.283105341 2734464.46080796 238362.341456969 42219.5174385447 187993.689987631 25514.204961322 3404672.73410564 -6910.26762800745 246902.920867392 10743.8090404515 2753251.83969939 16152.8641575387 424929.02911321 275416.257412334 276540.04423109 281876.140778108 17142.6465520771 3059332.25462682 1345922.28758451 5592.97496063597 43222.5336680464 318499.633152757 -487.08138004508 -2621.92023681023 62179.3943655989 18745.3622224674 76271.5105391555 3207698.51039278 1450843.53350731 -1478.20050604843 3354053.21487198 3394789.84763539 319290.52866136 3268465.98460412 3584810.48064029 28118.2676963269 147166.842028348 14371.1720987612 8496.98461955483 54427.3342360271 252.715296993549 6077.31841780942 31428.7936478162 77194.6745232047 2018.96554020246 2118.6290359277 2722.49108343744 630.245533300839 4009.18499459325 10.1837247438511 0.598189147275673 1876.1273658361 2058.69312461574 0 584.458171150166 362.309505603723 3.77359615550753 441.009911326933 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 NA 9999000 NA NA 7603654.01090924 2011
3 8 15 2010 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1466.38410912373 3480.44894747654 8144.13553627167 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 145200 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7327300 1392402 682960 1424900 2667744 9107400 2819231 5572500 20075000 1792000 8012.17935833719 257331.279881842 32748.3127121595 1337083.65965026 316603.106681117 3214647.42944928 265349.603457349 274954.717061568 -97421.1528944362 233958.309103767 15048.2694442911 2838079.84843925 81152.7388953607 589453.073598854 3269247.49590236 111829.788945054 39741.6997636618 108377.592010103 21941.659084575 2608827.74915961 -93322.3391725447 211573.527358071 10656.2093223893 3243991.81166953 13208.2412410915 296267.162772205 224449.545941266 218385.926574999 240495.911254483 15358.3644099768 3327129.82370631 751086.967072158 -22076.7696600636 14576.2511570205 227514.314561552 -3863.62334363408 -97421.1528944362 59624.6671537032 19710.7435647843 59719.3820931476 3090009.59461924 921614.257960727 -764.375948938065 3016115.87023499 2978200.38777298 225183.565835325 3072888.63608986 2959227.81484536 36977.5839864621 138233.347565014 17396.6600647931 16581.1892263337 76949.2085281668 248.273292071122 3151.95991878525 31951.9649090349 66114.1229967651 1508.06871659222 1712.42824133115 1792.39686136685 489.13593125735 7346.61160519075 59.6398438568584 0 1660.51995689951 1581.7567392365 80.3264036075884 372.172761462834 320.135746676623 0 1086.23410808648 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 NA 9999000 NA NA 5024536.55010128 2011
4 8 22 2010 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1466.38410912373 3480.44894747654 8144.13553627167 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 473997.55687957 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7321562 1392402 711282 1423330 2553422 9107400 2783192 5473533 20073116 1792000 -78993.352598109 163916.319923556 12763.889997931 671643.331264116 259336.378582534 2038366.44746181 170324.916835833 175656.506153282 -150922.114963738 155561.114463436 12222.6471739435 1542369.95733056 81397.4381225661 420943.038011004 1981547.39783738 70485.6557847566 24332.7163460413 99232.2913728273 20351.3642703435 1416151.61385922 -148404.979496581 28535.6347656103 9885.58030626113 1915431.27415993 11829.122072952 265624.475610436 39882.8556704146 37420.6403048515 47904.6237122715 11042.2429690208 1860040.8527332 403647.681672884 -17735.5124623754 421.993239478121 156316.091888522 -2520.11519526088 -150922.114963738 51492.9697032722 14528.8127044248 50097.4064567442 1725482.80609174 519974.455667694 -1366.81170074311 1657572.84236693 1626574.52908884 161731.515042983 1705484.07820377 1601105.43085658 39120.2062175255 94913.0998137579 13962.1584247913 18434.6942251383 78435.7506182599 316.921168192593 4854.31819925514 24389.3294940755 53975.6473912284 1623.30987989041 1782.07175744464 2402.02495468023 824.736325185959 7545.26815644022 154.56020969278 64.5280583651655 1686.65074373485 1370.08623527403 0 269.517518796831 708.142476552924 6.61812776631852 1062.47014285928 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 NA 9999000 NA NA 1910635.05419892 2011
5 8 29 2010 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1466.38410912373 3480.44894747654 8144.13553627167 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7315823 1392402 711282 1421759 2439100 9107400 2747154 5374567 20071231 1792000 94217.6149484999 199281.944644076 81262.5697065628 582932.241045982 241342.002179599 1301078.6465785 205778.584259959 213377.49583414 24262.8080996681 179374.539597018 11354.5348739516 1364003.70231862 60084.0699052347 412421.44312043 1306110.65636154 59635.156099962 20340.1870141888 79164.0740283168 17535.0724479112 1300503.68623985 23344.5699361031 193475.815042476 9694.21943926042 1283354.64077408 11575.0986773982 230742.421643051 207119.647595826 204941.633196474 213328.371795637 11121.054285731 1378925.59960419 361891.345619216 72682.9366769001 81156.1757494866 174475.40960367 -1549.55200447882 24262.8080996681 55771.9526209803 13445.7090238031 53008.1999558512 1319096.51597173 470223.977687026 -258.981242586229 1351376.62085858 1353255.48134246 171531.01556565 1335583.1343486 1391884.00259288 15927.5578044449 74389.9706748169 5726.41898655385 7265.26797301874 37418.1049457553 345.251436649224 1985.7252878856 19812.910623561 39319.0508031208 1802.68124645725 2278.82058561147 1809.3671739214 794.782995372867 7830.84239040578 87.0459954085694 0 1117.74377475822 1119.85422335534 82.3022950983011 810.490344366444 261.844391002506 0 898.809964305625 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 NA 9999000 NA NA 0 2011
6 9 5 2010 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1924.45791558694 5134.8274939616 10072.4525864877 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1482126 7239906 1381394 737712 1410701 2387014 9107400 2711115 5275600 20040487 1792000 93528.6999066694 112114.287370021 78374.6093655816 463869.803382286 207505.133070033 1513750.98800222 114756.442938939 113960.67360768 23482.2772984725 95374.0071148314 7251.48534333448 984695.460544061 33677.9139898873 271675.141561838 1580184.53931646 42158.8835963907 14838.8878361432 39328.6649790881 11909.0058351241 906348.817685688 26582.5720529667 129566.536468648 8292.39493127597 1428153.85936508 8343.17896032312 187726.966995395 142171.501029961 139185.204022535 145874.592143747 11143.2813238015 1322399.91442925 277733.507144064 55274.7510712389 72064.997744314 94615.5361466534 -2887.13779246195 23482.2772984725 44393.9957531307 12639.0087151799 67345.1071636487 1120003.93874533 388200.069280193 -790.825255840498 1087517.07621137 1056210.83001852 94204.1742296914 1112894.98235876 1005363.33423328 33566.9639238611 86923.0788571859 10945.8370544351 17458.0847926657 15034.743141466 341.409164143483 6114.05583984624 21121.2162799362 40815.2643684042 2020.56223084145 1798.6981348111 2878.88924991008 285.143714101329 8039.68368376772 166.485892855661 0 1331.88724854149 1089.47172817308 0 150.353927551034 851.7689516919 0 850.843984764398 555352 1249542 1180123 833028 555352 555352 555352 555352 555352 NA 9999000 NA NA 0 2011
7 9 12 2010 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1924.45791558694 5134.8274939616 10072.4525864877 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1424251 7163989 1370386 764141 1399644 2334849 9107400 2675077 5176633 20009744 1792000 82835.9267231887 89501.0947563114 62383.215287195 379334.6242182 183594.765305879 1137317.43779281 89757.6024377697 87747.4174887514 15075.3292981203 76123.8336811848 5967.85978707739 702424.121592725 27104.4281315337 215327.337004529 1196389.38221965 34181.2340356051 13967.2008735227 31975.8957777525 10085.3992907583 653746.872317279 17502.4918267912 98539.6295477568 7904.82540260121 1035807.09360073 6881.88957957627 160998.579052737 108745.129656995 107241.932630843 112181.167504738 11110.9659238557 926760.820792222 236554.376526362 39070.0138207172 53400.5452302467 76399.8847325675 -2809.63051475706 15075.3292981203 40483.931522566 12172.2092918061 69768.596357543 794690.080583546 333626.847366505 -745.794265279041 782174.00159054 755954.971877183 76508.6433463527 793505.130701541 710893.044924739 32849.7718356486 71150.2160886588 12404.3373028102 17478.2557725244 23932.1231480634 339.860951497115 4018.26878086722 13523.2404957232 39183.7638499558 1219.41313615539 2350.97724331125 1982.21556864085 295.549871678017 7292.85236274005 64.3848816764217 0.598189147275673 509.716995219464 499.654314290514 0 773.181145521065 214.351851084583 3.77359615550753 767.545136115083 555352 1249542 1180123 833028 555352 555352 555352 555352 555352 NA 9999000 NA NA 0 2011
8 9 19 2010 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1924.45791558694 5134.8274939616 10072.4525864877 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1366377 7088071 1359377 790571 1388586 2282683 9107400 2639038 5077667 19979000 1792000 71350.0432177772 79138.7023592925 41698.0694331337 348106.172300417 153990.490607173 904910.24099614 79355.9736108532 77477.2744249048 8842.74414509517 66982.0116355163 5333.96186712091 614340.974510094 24369.3456720983 189351.685690147 967535.725044459 33196.1659950007 13392.1731052409 30230.1180047042 9048.01327512562 576050.895931574 9412.72825091382 80045.2588053652 7751.99955891939 841855.300647971 6308.83805158087 134867.220002512 91749.3108875953 90734.7027077653 94427.4844690282 10816.3994527536 764858.818662184 230018.070448616 17855.134886091 31851.9176055955 67295.8484768592 -1366.9082884431 8842.74414509517 34195.5968529853 10547.6565573651 60080.3944913409 677458.852337121 313042.442635869 -1040.28410730685 675963.860726169 655428.116881243 67501.0358535936 680271.515395954 620487.804753921 26976.5955811443 70083.9911276143 6365.91862446827 12875.353617131 34403.5701796141 481.286599297159 4490.12075000119 8038.90860179233 31929.2367103747 1923.1208480871 1556.68642278647 1346.26206456273 769.797879982313 7263.32365134295 160.233975062889 31.4132674996498 729.608190930138 91.8015306847096 81.5391108747153 175.727968552472 334.263622677802 0 946.94717918892 555352 1249542 1180123 833028 555352 555352 555352 555352 555352 NA 9999000 NA NA 0 2011
9 9 26 2010 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1924.45791558694 5134.8274939616 10072.4525864877 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1308502 7012154 1348369 817000 1377528 2230518 9107400 2603000 5639913 19948256 1792000 112829.423597977 65261.5783659071 37471.982916983 320534.088756969 134563.331246 868431.546427298 65373.7046642522 63655.3830613559 52923.6819368195 54116.889737118 5428.57641464563 570682.45592667 23096.0276995578 171390.325966224 930183.648282448 37727.3608773961 12999.7795090612 27865.2162702038 8401.87101157677 536565.953530786 54384.2928564363 123192.213000888 7674.25730425872 816809.01927492 6005.47416043524 118039.383894276 133783.468027996 133160.287520527 136181.98124676 9362.25909521028 747608.227116032 223669.861323296 24832.5366997805 31847.6714470721 54457.2069500939 -2203.8328588503 52923.6819368195 33259.5617729787 10727.2043883942 54457.6586657942 630918.994532646 290638.578189291 -724.680915785732 629034.347801238 611487.975120377 54779.5809337056 633268.964995898 578790.379323819 7480.91193403756 58138.3491284236 592.434590814266 2457.25612034793 42961.7789580285 210.299785543028 2961.91105170936 7233.22335510182 43610.0204675865 1744.85267890947 949.947971945867 1812.63322406159 601.137506268815 5246.660362937 10.885518267106 33.1147908655156 638.853701668183 277.450847943906 0 124.058917663404 254.9016064109 2.72126281942263 266.372770929818 555352 1249542 1180123 833028 555352 555352 555352 555352 555352 NA 9999000 NA NA 0 2011
10 10 3 2010 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1452.54516304231 4545.06414452854 8026.86670562861 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1199292 6937496 1350789 817000 1361264 2230875 9107400 2735008 5647133 19891132 1792000 181961.181637989 79433.8625198856 74769.9451546855 330358.892537237 129415.068917501 881662.867358811 80088.5037083396 80498.6639289372 115690.311331684 69517.8239579543 5142.37081069892 628058.036034607 29788.0839876787 178914.121767048 909831.510219083 26266.8079385381 16677.866339016 34567.5432128441 9441.05889520203 600935.789137503 116073.229859501 208228.559585189 8797.95856368414 835458.237682772 6854.88800608527 122449.7433817 221558.531609032 222744.790490293 222159.212516944 9929.61822297726 824792.90495477 228739.079957829 69780.2847921745 70822.1193706949 70082.4563133371 -2720.01080192035 115690.311331684 42415.1557118777 11712.5704689036 58329.8344957838 653920.765754046 277042.268269548 -36.708221243346 665675.106387686 650540.783727647 72543.9204012252 662057.741168684 630927.235580915 3995.54343432307 38575.0397016874 4122.81683598383 3800.24765038882 19871.4640167694 65.9144013821003 2622.32518310876 9155.48115870782 16942.3697704766 895.115677320656 1134.03097380039 1486.07241638839 363.916995170098 4599.97387850135 10.1837247438511 0 294.740205793061 640.874423304477 0 322.497760785043 358.611251815199 0 592.778857026477 416514 1249542 1180123 833028 555352 485933 555352 555352 485933 NA 9999000 NA NA 0 2011
11 10 10 2010 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1452.54516304231 4545.06414452854 8026.86670562861 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1090082 6862838 1353209 817000 1344999 2231232 9107400 2743789 5654353 19834008 1792000 360050.802081128 102354.224542818 113279.174858451 418680.543258062 147315.420903498 1046179.5824357 101927.745056893 106643.571175836 304269.793173293 101859.40822082 8174.53283122327 689931.22007706 70414.5978883732 289481.935114067 1025174.59937646 51356.8717932009 37153.3277845925 65251.9519701114 14874.8954808896 704165.027053093 297994.002652264 403275.370664586 8820.63788149475 980063.311974657 7250.6315734195 161249.31373821 440247.238628296 450872.587266048 430255.025558051 13030.255003861 1011079.50861275 303677.416652706 129886.898246664 121074.038161943 102407.77101131 707.31524638201 304269.793173293 48942.6829558591 17008.3195440743 80820.1467543793 709770.826364549 293655.280117037 720.404286561424 740804.637736195 723639.097861471 111276.350070951 723491.816551674 728797.062262603 5814.73177483393 16964.6141816492 5844.61942338435 4498.04993179677 13279.872222488 6.50241788776119 2716.956879153 4928.79002132474 11626.8926115386 524.802263346385 206.514505448676 122.32208388848 207.185061420594 2778.45397358436 0 0 147.523679535748 93.8039752885252 0 49.9970774567961 0 3.77359615550753 450.866894891749 416514 1249542 1180123 833028 555352 485933 555352 555352 485933 NA 9999000 NA NA 0 2011
12 10 17 2010 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1452.54516304231 4545.06414452854 8026.86670562861 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 980873 6788181 1355628 817000 1328735 2231589 9107400 2752570 5661572 19776885 1792000 262011.978378452 161196.80791109 96719.3592567265 521798.788823389 166942.489464053 1524725.98632071 167140.364970652 170880.52178582 188402.570300674 128443.016830977 4543.59079821857 1401801.4071926 55210.0983230108 335512.716103774 1559489.74196978 35623.0198806576 19451.529705098 58796.0440464009 14759.8280893204 1301869.47485273 188786.219748028 363624.883795497 7194.35058800099 1552954.56536282 5846.85044128967 163269.589495235 353104.871190377 339055.996985733 363644.947136879 9181.99687408673 1681714.57038018 318389.012552477 103791.081432168 100879.765609157 123494.969925917 -1341.2450770392 188402.570300674 44384.3754294537 11630.2333859707 56448.6470433388 1475383.25157259 338331.371157332 450.231622244826 1506344.6208153 1466403.19920423 124810.252648638 1502456.95434953 1419350.30867596 8727.67981152531 18219.988742268 4211.77097421363 5756.31286018235 7734.8200548431 172.810004925391 2344.02947394338 7435.48201373117 26988.2430247893 574.865501923601 957.206653815802 1059.02503612922 107.114565055394 1616.96555865927 62.4847478961556 0.571525344587177 309.570995739986 449.915864325022 0 403.482913340029 224.2401359219 0 84.3499020411095 416514 1249542 1180123 833028 971866 485933 555352 555352 485933 NA 9999000 NA NA 0 2011
13 10 24 2010 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1452.54516304231 4545.06414452854 8026.86670562861 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 871663 6713523 1358048 817000 1312470 2231946 9107400 2761350 5668792 19719761 1792000 212567.629109533 93643.6733332337 90611.6709194556 265106.24458177 95119.5753147375 1616192.92528044 98047.6431002744 99245.0207763432 159236.95737174 76757.0771920265 5331.30732757629 719260.453380751 33399.9272374611 171967.56552099 1507820.72279206 22749.4297191283 16369.631406027 34299.2325407961 12285.8149964422 651327.30305719 157245.104422225 241196.825643838 6417.75877354522 1414299.06715327 5778.63979051544 101423.030512665 252289.209426814 252836.953703513 249775.996997181 9026.85170581531 1275293.76314978 205966.395742508 90749.9977522474 92385.7477392164 75517.2779276426 -928.391181332047 159236.95737174 46502.6493649735 10861.6553001137 54715.8937948031 887850.601866164 215314.990093495 182.023001893241 840018.525899813 798922.638451566 78733.6203673345 876824.788713544 738647.287996215 11361.8967025461 21739.4871684978 4137.59950830094 3122.43772129942 13005.2544430343 162.734363023196 1488.53916261009 4286.05518813374 12700.3451167458 220.846709209289 222.403825682808 954.160524320503 124.396520454894 894.10680513489 24.2995238723419 0 474.279187337192 215.528686134671 0 11.2133564414233 231.062701986586 0 11.7060273500538 416514 1249542 1180123 833028 971866 485933 555352 555352 485933 NA 9999000 NA NA 0 2011
14 10 31 2010 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1452.54516304231 4545.06414452854 8026.86670562861 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 762453 6638865 1360468 817000 1296206 2232303 9107400 2770131 5676012 19662637 1792000 192009.554988789 111700.624088799 68310.6412259476 263939.830274183 117983.848508569 1018316.90752475 113961.359906039 117402.834853177 131083.388566145 96685.201222871 5565.30233849201 754179.205627228 47493.2787335589 207593.296013825 1005673.97596385 19505.9387796717 20267.641362715 48495.9691542247 15104.0699203223 715050.686627139 130649.274216277 262859.243836715 6336.41457690672 978091.913477874 5310.06308471008 114626.676218004 273402.960825434 269718.863939905 273392.573906507 8511.62154164917 1021399.99671944 205031.584804591 65933.952126719 68502.8471544041 95526.3027344983 -2116.03319616638 131083.388566145 38615.4165359331 10640.5468399908 52413.0025674855 828055.59970981 210338.660089844 -360.24130812027 843715.044567417 820137.180655552 100043.660675515 841132.875999776 794692.705601905 10073.0748273537 25505.1964818589 2715.6990818837 4440.66239005483 22439.8945992346 27.7388929737827 932.520386873687 4977.88074478498 9432.91421174206 424.699748823355 839.584930980183 254.659398432052 338.393511621758 1191.56525505352 0.701793523254914 0 248.322814583754 178.515835617891 75.8586315285639 63.2105888605013 1.47754579540419 0 65.8390525566131 416514 1249542 1180123 833028 971866 485933 555352 555352 485933 NA 9999000 NA NA 0 2011
