"Week" "Month" "Day" "Year" "ALBEN" "ARROW" "BONFE" "BONNE" "BOUND" "BROWN" "CABIN" "CHIEF" "COLFA" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "JDAYY" "LIBBY" "LGOOS" "LGRAN" "LMONU" "MCNAR" "MICAA" "NOXON" "OXBOW" "PALIS" "PRIRA" "REVEL" "RISLA" "ROCKY" "WANAP" "WELLS" "LUCKY" "AMERI" "MINAD" "THOMF" "CHELA" "BOXCA" "JLAKE" "IPARK" "RIRDM" "PAYHS" "MILNE" "OWYHE" "PELTO" "BoiseSys" "Minidoka" "Owyhee" "UpSnake" "Payette" "SNKHE" "HFORK" "LIMEP"
43 5 26 2002 102.376085018142 0 5.69458696176349 3342.40810874055 5.31217052754093 196325.742112217 0 122.288968048592 0 191.411425256032 3220.04321233489 0 0 118.833856437146 0 70545.5113821762 112.552827608307 1528.90419662273 23972.6701388783 0 89.0000679368715 3460.51298542783 1431.90680489368 32085.1080487414 0 0 0 300.051324877128 1436.6177824737 0 688.456776688846 251.850422291028 305.76829456947 1040.76754070949 0 41197.1907570759 10904.0075058512 1105.60320079765 52.5740879708008 0 0 0 158.769839284202 150.174368755488 19694.2558024669 2351.71239753535 5208.52959301795 47203.3939866864 87045.0261226025 16413.9782862497 26292.0369515206 18035.3318264458 2919.53809588558 12144.3855489539 1430.37464659579
44 6 2 2002 98.4724638585455 0 0 1226.25197391006 5.8421012961065 215903.494731963 0 183.147208220778 0 131.982289609327 3943.35652896784 0 0 9.86085980284796 0 63396.354735946 280.304584110884 2519.13331322791 14571.6988599771 0 7.81109015296366 8074.31017846824 2549.04330361858 29810.1958647078 1.06194856608545 0 0 925.536224090303 2390.93912085821 0 616.576255275685 366.45281412686 204.478431269688 2186.8924500836 497.557359508053 75507.9594644242 22458.3097657278 6073.03266555376 25.5202718463243 0 0 0 290.969507588468 107.854121848681 37722.996992635 4558.54834151501 7872.09891378427 37333.845867864 143777.464339358 14039.073971667 72922.3848099845 14954.8036597393 540.146754920079 2336.39740710814 2197.37484495324
45 6 9 2002 110.391278618714 0 47.3582313914095 4617.93523638318 5.8421012961065 200167.254345508 0 275.437699058543 0 2203.61352519341 6346.5042207543 0 0 479.087459856244 0 85074.8000610486 346.621249294112 1767.45424069836 24900.7639673562 0 7.81109015296366 14007.9122971847 3015.59326503067 50390.9489305057 0 0 0 407.594789546466 3311.72713145087 0 3371.15861351738 1710.7454826989 761.456849513192 6990.58242227548 682.147856852243 89554.1340455317 26444.4283770697 8969.97903791884 74.918599131003 0 0 0 617.938530213573 179.123787260931 47339.2447739849 4760.57090918814 14058.9895934856 38825.6188668742 155100.168429764 10777.9905068311 82175.7546622683 16110.9865593968 1720.86268481478 6275.45522866219 2737.02889087484
46 6 16 2002 98.4724638585455 0 42.3749487058032 10412.9783941308 5.8421012961065 232837.449711807 0 464.531113047077 0 2255.24551660724 7870.11892127732 0 0 1370.93613477002 0 85084.2109257884 2585.45082799891 2627.12557744685 32219.9139948008 432.000289820252 7.81109015296366 18798.1884891457 2339.4309947848 59194.3930600796 8.82842531260443 0 0 2523.6337614397 3050.26170882124 0 1736.56345531713 1951.90497510208 996.707002624674 6783.0688971662 943.971472840574 109220.782661666 28194.2825021195 6088.86260343885 375.957497112695 0 0 0 967.00327764239 268.074042496665 52428.3591506804 4158.4709433018 13003.9518856587 46570.7723452672 174975.617687536 14521.5939974982 98827.320353195 9793.07717461044 2370.23135215352 8990.23423395939 6974.68595374343
47 6 23 2002 110.391278618714 52.5592508872641 43.2673566038723 2195.41169193281 5.8421012961065 301189.817704127 0 455.096789624985 0 2948.56409151136 4561.97291242584 0 0 2788.94293529986 0 116736.611993901 3250.44479927879 2713.51684772631 37226.183703008 69.0165285895649 7.81109015296366 26730.0979698855 1485.13866538692 76576.0955730756 10.3096144718328 0 0 6001.33968021526 2823.4017043398 0 3277.46825854543 2552.66024223855 474.852641642241 7822.16173858281 863.742118915705 196824.599072904 33986.0380272376 20136.2590452644 432.975348320173 0 0 0 2868.33359107933 93.5990976452506 60915.3525935871 2832.10465029246 10268.5397103827 48594.1762399563 189360.371342684 26670.3060204774 161598.820321938 20902.8496200937 7781.54573834896 30312.5666036965 9860.81459334869
48 6 30 2002 303.885497593167 150.143268121249 49.5185470844029 4587.87041696917 5.8421012961065 378368.278283434 0 316.288704672643 0 3204.03721858763 3317.85121488549 0 0 4097.17059182891 0 142972.661052989 22.8546885009387 3739.67584742483 45395.929102252 280.158227584241 7.81109015296366 35829.7125018627 1718.82236559184 82521.0380671581 56.7377899967127 0 0 11711.3972524544 2601.18473646209 0 2591.19728603054 2238.47762685023 510.372855601626 9884.10666616494 648.734948842483 214559.542492803 36027.9738035742 32052.3851290235 37.7232711289409 0 0 0 3606.55069246658 526.648862533997 77086.0445620962 4530.32566858703 14545.5931195027 64371.4229855143 249222.479118637 30273.0166938354 142672.239383521 25871.1628400927 10543.8055368035 64950.0482649446 17744.7636017945
49 7 7 2002 192.294327965115 58.1325231222855 19.6084583680299 8178.45227608909 9.79700766750589 337032.15092741 0 383.615587158309 0 4253.78364233818 5112.86647409771 0 0 4449.30217908495 0 136852.873941874 325.702990130732 3585.10355069491 35812.636146051 553.722775383815 95.7711278070977 32992.4500729195 3848.60111175247 49681.56070204 41.2540294953048 0 0 9419.89637023123 3099.03341997664 0 2144.80727512869 2225.9470538286 682.400788944897 9257.80682524368 542.374174721918 233948.63757926 47064.2770520927 25605.202575267 441.95497531878 0 0 0 2601.79593055905 1457.90533271093 92056.2967242548 6203.29946192321 3030.07555589698 47323.7414561964 301648.246711457 18032.2463784799 171279.702016395 17604.8744106776 10330.2399342975 54940.4915591262 14804.8818952949
50 7 14 2002 141.453406402023 4.35979285543558 21.0646601431584 4347.40767897249 9.79700766750589 308108.72239336 0 302.773689212447 0 2909.67844240144 6485.73507101765 0 0 2797.96636734445 0 129916.047906304 558.7803983618 3598.0557511342 43003.7905653681 278.63750800227 14.0939415293248 37484.4431146216 3907.06090398375 84273.0216620093 34.4889422978485 0 0 8644.22535091445 4117.31488092012 0 2578.40254395085 1862.40148569283 915.120363851815 6565.26862688026 742.83520596067 286478.270274468 50197.9427312453 27531.0560425083 9.54592947547955 0 0 0 1945.97076525556 1616.37341670507 91898.1784664992 4793.85566238808 6673.60452135754 50190.0037021925 266636.858770787 28393.7634287089 214526.529664275 20545.5062264663 9965.12846043934 63932.5829150099 16056.9481736612
51 7 21 2002 132.059967991461 140.1748329456 131.804418840442 5156.89806244854 9.79700766750589 385259.369581176 0 557.93168356587 0 4994.42561670225 7749.33464609568 0 0 6259.21519612595 0 177947.171387643 2975.96848047292 3998.28542531644 55134.521479449 243.618305130936 14.0939415293248 29276.1370789988 2701.79499692588 86996.9436018048 57.9204061442294 0 0 5252.33795501145 3491.64343686486 0 3027.74883338683 2877.83766890697 1077.29676624053 9589.57093212982 1400.12838046114 205628.749377677 31644.3928688681 34262.4875628723 460.506737803353 0 0 0 3246.28033757246 800.363787278542 57240.5902151076 2639.56293788644 9536.82361917918 70877.0818861857 230285.282687649 30176.3924719514 148571.742914188 27195.7554951436 10707.6669687284 49595.6198323336 9982.61471765013
52 7 28 2002 143.97878275163 66.2485046381143 57.6421673531286 4918.52314116574 9.79700766750589 375583.838485226 0 480.761595197987 0 4840.55590453433 4231.39237491152 0 0 6002.76081054991 0 187357.723243506 3078.28468047033 3932.93642514432 43875.0264651674 274.261087305656 98.585529299386 20438.3563562956 3227.99280532354 76874.8666457402 325.889715498712 109.639873543372 0 3616.38707442423 3392.98353100178 0 3939.39307478848 2531.26584827934 936.686835866085 10639.7082244369 744.433608308966 175527.967728786 31202.7581807803 25739.1123296194 422.66135470195 0 0 0 3365.37550415981 1021.40906405809 76786.4493964004 4334.4599136511 6612.34311489682 67274.3657082768 261896.016394271 23185.2849912484 108622.740829157 26121.5677470764 5134.89094346251 65135.7114603266 6799.91478393773
