"Week" "Month" "Day" "Year" "BRRunoffAprJul" "DARunoffAprAug" "DARunoffAprSep" "DARunoffJanJul" "DURunoffAprAug" "DWRunoffAprJul" "HHRunoffAprAug" "HHRunoffMaySep" "LBRunoffAprAug" "LGRunoffAprJul" "MIRunoffAprAug" "MIRunoffMayAug" "PayetteResidualInflowJanJun" "OwyheeResidualInflowJanMay" "BoiseResidualInflowJanJul" "HeiseResidualInflowJanJul" "HenryResidualInflowJanJun" "RirieResidualInflowJanJun" "PRResidualInflowJanMar" "GCResidualInflowJanMar" "RetWA" "RetPR" "RetMCN" "ARVariableRefillCurve" "DUVariableRefillCurve" "DWVariableRefillCurve" "GCVariableRefillCurve" "HHVariableRefillCurve" "LBVariableRefillCurve" "MIVariableRefillCurve" "AFMinRefillCurve" "ARMinRefillCurve" "BRMinRefillCurve" "CLMinRefillCurve" "DUMinRefillCurve" "DWMinRefillCurve" "GCMinRefillCurve" "HHMinRefillCurve" "LBMinRefillCurve" "MIMinRefillCurve" "KEMinRefillCurve" "AFOperatingRuleCurve" "AROperatingRuleCurve" "BROperatingRuleCurve" "CLOperatingRuleCurve" "DUOperatingRuleCurve" "DWOperatingRuleCurve" "GCOperatingRuleCurve" "HHOperatingRuleCurve" "LBOperatingRuleCurve" "MIOperatingRuleCurve" "KEOperatingRuleCurve" "FlowLimePoint" "FlowAF" "FlowAM" "FlowAR" "FlowBONF" "FlowBON" "FlowBD" "FlowBC" "FlowBR" "FlowCB" "FlowCH" "FlowCJ" "FlowCOL" "FlowCL" "FlowDA" "FlowDU" "FlowDW" "FlowKE" "FlowHH" "FlowGC" "FlowHC" "FlowIH" "FlowIP" "FlowJD" "FlowJL" "FlowLB" "FlowLIG" "FlowLG" "FlowLM" "FlowLUC" "FlowMCN" "FlowMI" "FlowMIL" "FlowMIN" "FlowNOX" "FlowOWY" "FlowOX" "FlowPAL" "FlowPAY" "FlowPEL" "FlowPR" "FlowREV" "FlowRIR" "FlowRI" "FlowRR" "FlowTF" "FlowWA" "FlowWE" "DemBoiseSys" "DemMinidoka" "DemOwyhee" "DemPayette" "DemUpSnake" "DemCJ" "DemDA" "DemJD" "DemMCN" "DemPR" "DemRR" "DemRI" "DemWA" "DemWE" "CurtCJ" "CurtDA" "CurtJD" "CurtMCN" "CurtPR" "CurtRR" "CurtRI" "CurtWA" "CurtWE" "IflowCJ" "IflowDA" "IflowJD" "IflowMCN" "IflowPR" "IflowRR" "IflowRI" "IflowWA" "IflowWE" "CorrectedDARunoffAprAug" "InitialControlledFlow" "start_refill_wk" "start_refill_wk_GC" "DACorrectedResidualInflowAprAug" "DamYear"
46 6 16 2030 NA NA NA NA NA NA NA NA NA NA NA NA 65857.6932372195 0 119101.153939175 593730.027747897 7674.03577141336 0 0 0 1522.67851859551 4028.1238242762 9868.58662616344 4215307.94205374 714277.149852316 3449089.91622423 8561447.45483135 3071500 5322935.47099591 15727803.9467412 384800 1982980.74205373 1420000 145200 398613.749852316 3449089.91622423 7928961.3880391 2970656.05770366 4675139.87099591 13753901.5467412 941680.792807317 1239094 4215307.94205374 1327344 417612 714277.149852316 3393226 9107400 3018735 5233103 15727803.9467412 1605177 741229.900289673 865151.021581616 362883.02878353 1379353.53964731 717025.221068507 5097474.63630186 871702.895937963 876523.750820027 316574.341716502 840395.150359234 62297.2213632356 3944631.46249777 489885.731101542 1270234.52454223 4941502.39529818 108801.062325282 78345.602290792 564134.031312404 145760.369957672 3767803.88043745 332300.575037028 1092119.40501962 13456.0920758138 4852077.80980915 106311.965521507 611271.359066023 1190957.92937018 1203944.16222972 1183397.99301228 65605.716022306 4930546.73352736 672587.703936072 279726.65551813 338389.674458197 801905.590419501 -347.7942323738 316574.341716502 331660.741083306 97239.4841064609 71754.1446088761 4268183.89711305 901323.758799611 2000.00964916151 4270777.59226962 4210501.54273472 817446.91969676 4241829.0582984 4192314.42394423 31016.1098858009 184630.048837482 14892.9895507158 10278.8211828915 68666.732494541 533.014240434835 6177.84531722043 36491.3631300888 67013.6064633935 3548.24892078262 2827.73192356761 2570.49999983052 682.62899037245 9408.54397400877 215.581726213366 0 3029.98937766305 2280.69276968622 0 838.984241864954 791.149834452918 0 1463.26194511084 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704 NA 9999000 NA NA 29846306.911676 2030
47 6 23 2030 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 66503.5926032425 408210.924900075 0 0 0 0 1522.67851859551 4028.1238242762 9868.58662616344 4681020.48621776 805625.612620955 3463991.80309144 9013729.7856156 3071500 5585700.39380833 16390986.6569085 572977.856802007 2773874.88621776 1420000 145200 530077.672620955 3463991.80309144 8686060.63254592 3032216.98663672 5261802.59380833 14603823.4569086 1245626.22367006 1389547 4681020.48621776 1366815 442753 805625.612620955 3430613 9107400 3045090 5461500 16390986.6569085 1698588 182716.037144484 641236.571897221 6831.73487095133 1710235.05433139 730061.996128845 4381956.51757423 660945.864127945 656271.304529421 -133944.395094105 580316.647462714 36857.9358703618 4312991.67063349 299148.00393395 1394717.54290685 4291481.97103717 132852.302768639 32950.8268672069 348373.59086274 67114.4489330623 4101142.04788429 -120453.417673244 407502.782241644 7674.03577141338 4250050.21223631 55057.7665542013 642197.922812416 459933.129182893 453717.472178951 466863.224323569 52597.5613359331 4448948.91625457 891573.310167368 -118325.590861629 -27489.9229270929 543392.05294073 -2212.31711073479 -133944.395094105 181290.349059743 65857.6932372193 57073.539051391 4517166.1172218 1173093.84260202 -283.04488037299 4537923.49907006 4522763.71507172 540781.884008566 4496401.14113784 4553520.92615851 48959.8341816774 286751.876773206 21139.5980531926 16057.444516117 192015.694278627 359.621355086194 8099.76029117255 53223.2887879028 79532.7208461486 3712.13419375415 2175.25323362462 3219.9972381693 848.980018532975 8207.9724726992 103.098420957303 64.5280583651655 3944.57649730576 3582.33189165912 80.378413586926 525.009856553857 671.38401790626 6.628808040822 777.670776940007 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704 NA 9999000 NA NA 25657527.3744143 2030
48 6 30 2030 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 25434.954697425 272167.331776228 0 0 0 0 1522.67851859551 4028.1238242762 9868.58662616344 5190989.06706635 901836.139908029 3468000 9107400 3071500 5869400 17165105.921758 911506.620601608 3609025.06706634 1420000 145200 666403.659908029 3468000 9107400 3071500 5869400 15564681.921758 1441817.43033726 1540000 5190989.06706635 1420000 467894 901836.139908029 3468000 9107400 3071500 5743053 17165105.921758 1792000 -235248.716879797 394063.963799601 -89579.2326550736 1865427.64569805 742476.630230398 4099433.62804006 402790.464644928 402231.315375622 -465909.392864885 372947.382685926 25786.367856556 4187667.83044817 206412.781613062 1373792.43528667 3992045.52829908 137714.367287074 22057.1369085646 240619.366667199 44836.5333632787 3955796.58736953 -455872.589345233 -114226.847356725 7191.49442461675 3942240.48723125 39859.8829109672 663132.606191675 -77532.8653107506 -77783.4488800123 -75720.05348858 41068.6379058173 4069201.70884201 1002509.86484947 -217575.970947064 -136857.800676909 354014.709292379 -2920.16607480087 -465909.392864885 135405.996907465 52963.6697797693 46334.8393120002 4453765.66410734 1319222.36781404 -345.79526055461 4426957.48970311 4409540.80949092 359501.065196486 4415397.20581479 4423578.48625424 90615.5183595336 271202.477463408 35313.9911308308 26742.7785297847 198212.688312954 505.816738887485 4587.3438630872 50272.0925050613 77428.6736674487 2863.88004796754 2721.02051261415 2710.64905713639 993.373771570067 7942.14125005309 145.626437486859 0 3529.84735993985 3220.52946749767 0 729.119296942854 852.377724383119 0 1303.20931255858 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704 NA 9999000 NA NA 22650703.0672184 2030
49 7 7 2030 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 149777.992089741 0 0 0 0 1631.71078280498 3501.07828628244 10362.0203214381 5584025.4151735 992170.578461234 3468000 9107400 3071500 5869400 17571644.8335491 1122623.01972395 4397552.4151735 1420000 145200 815596.218461234 3468000 9107400 3071500 5869400 16371326.8335491 1564471.52427366 1540000 5584025.4151735 1420000 493035 992170.578461234 3353678 9107400 3042869.49433163 5752127 17571644.8335491 1792000 -215235.978577524 266651.599122346 9643.96600544089 1664591.25989826 530989.123555126 3642116.09737817 269787.924962245 267473.007528937 -381224.83397785 248979.435481517 30935.8454921066 3366152.86518539 149370.601116622 1131950.77298638 3570052.62438222 150580.938553205 19051.6329631196 167082.253936407 31079.9925719541 3188187.44451321 -362145.835247233 -180318.079300141 10435.9255378634 3499461.75157879 26107.5865723287 507450.443246995 -120134.109243769 -119413.124784553 -117371.497589159 25434.954697425 3589378.63142498 848296.311791109 -91455.5556023477 -25125.5802563475 239867.308985737 -2396.04678818329 -381224.83397785 128849.452491145 34465.217160394 64639.8351714859 3773957.217457 1156673.84392611 -1547.34550811895 3799646.86559424 3719474.46835697 236322.95966601 3776766.99722562 3648560.91666465 76229.0682181726 222002.859061756 32178.210026465 39426.0121711407 122122.127784422 403.178585839064 3283.24150821911 45079.5109529111 77860.8071878978 3362.16019023024 1928.42490568379 2627.18941271485 643.809830667356 10276.0586998889 87.3929640901713 0 3200.37063626239 2835.62047293813 83.9508461116511 409.321824289406 372.925982578969 6.61542310676324 1282.168283273 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704 NA 9999000 NA NA 20437490.9119044 2030
50 7 14 2030 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1631.71078280498 3501.07828628244 10362.0203214381 6170944.05290797 1214116.16249542 3468000 9107400 3071500 5869400 18661471.1035123 1304384.3170559 5379962.05290797 1420000 145200 1096399.92249542 3468000 9107400 3071500 5869400 17861259.1035123 1674392.44581916 1540000 6170944.05290797 1420000 518176 1214116.16249542 3239356 9107400 3014238.40937629 5869400 18661471.1035123 1792000 -28851.472290227 237296.497331946 107363.424542193 2541760.90769766 591304.661167565 3711258.0924389 238933.765461505 237740.845085967 -172809.542891009 225802.998611845 25259.5338711258 4023252.30904988 141417.743322582 1449341.88410527 3693184.9726051 282192.084034185 18711.519336265 154349.081545495 26120.6436515382 3943301.49155364 -157531.171289763 -11962.5082960493 11344.7459411334 3656071.95282042 24609.0269567465 583132.815534108 52439.089119694 57114.3224714922 49248.3320583908 21552.3769721279 3856748.87093446 1531583.66996318 31716.4868869207 85678.4350835531 218645.818961339 -3160.89914084418 -172809.542891009 146009.196552538 31925.6088939479 64686.0603276943 4088300.73561696 1919395.84222892 -175.05039635936 4243870.14511691 4210255.50561467 216983.65519607 4135562.71410004 4266454.59704453 34896.3757052078 206765.806961408 14019.5272169121 14609.8308547658 68723.8443800295 559.279732115359 7207.84706188561 39794.8780091467 87887.4001508246 4093.52912302527 3207.9998520325 3526.81130382728 855.283840057023 11912.0714243011 194.00693117021 33.1147908655156 3135.67056091325 2517.44231987573 81.9893569777919 755.738658920151 814.340071901987 0 1795.89812349368 833028 1666056 1666056 1666056 1110704 1110704 1110704 1110704 1110704 NA 9999000 NA NA 17623469.4803053 2030
51 7 21 2030 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1631.71078280498 3501.07828628244 10362.0203214381 6966661.87883873 1360937.69854562 3468000 9107400 3071500 5869400 19655483.1026052 1460009.07172428 6571170.87883873 1420000 145200 1302079.57854562 3468000 9107400 3071500 5869400 19255377.1026052 1747660.71209768 1540000 6966661.87883873 1420000 543318 1343140 3125033 9107400 2985608.32442095 5869400 19655483.1026052 1792000 -94496.6191942224 211159.954668383 27261.5511912629 2654745.82502363 518704.43296117 4889948.16905779 215015.94541146 212417.070844477 -230872.658663996 193534.801376001 20517.3488259456 4875710.75356407 97135.9326527008 1198107.5458612 4970762.27327863 207068.036050199 18562.9807708729 117696.426278523 24464.3117833683 4553182.60936068 -214652.114072587 -60797.4256284417 9056.55549902962 4991022.15112697 20253.1075204197 478526.165726076 -5161.34625168622 -4892.90116240608 -3424.23378202424 18066.8352487576 5274072.21640456 1435769.39909288 -48144.2770758025 -3607.19789856672 185233.083684589 -4326.57185953265 -230872.658663996 104071.588587135 28440.0158211237 52247.6477676102 5351380.47078053 1945411.31115169 -2547.84158174421 5360328.06844101 5255642.28292702 181439.550278348 5347752.14038715 5143002.42380315 40010.9542488507 189110.291218031 22758.3227620662 14858.5441525211 92412.5369558562 636.653396457822 8550.22751889857 40167.6715265759 92372.1191075351 3012.05267046445 2475.6020423917 3410.15384937379 1364.19995507446 10374.908675261 77.8296450851852 32.0114566469255 1912.55221881965 1790.57991090073 0 525.328169519914 831.488732115176 3.77359615550753 1193.69564632488 1249542 1943732 1943732 1943732 1527218 1388380 1527218 1527218 1388380 NA 9999000 NA NA 15803294.9144767 2030
52 7 28 2030 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1631.71078280498 3501.07828628244 10362.0203214381 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 145200 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7327300 1420000 568459 1424900 3010711 9107400 2956977.23946561 5869400 20075000 1792000 -160395.919252925 135526.128275716 10188.4488838699 1645171.01855608 375814.118814217 4549227.98055028 138759.890829886 136518.894937443 -274599.956735892 123213.5361761 17209.7979841102 3257240.97098408 71253.2424999332 775382.147064327 4378383.23820085 124208.801454382 15101.9483735878 88767.4479023194 20654.3672197425 2959591.69703755 -262214.915920416 -133301.000078496 9703.41465629756 4249225.34932583 18501.3769996313 349960.756571326 -89591.0520953498 -88851.3032692517 -87392.2842618573 14983.6399033414 4109028.50362113 861274.297394805 -54408.4424353797 -19448.6144075533 117581.630488157 -3006.66535293463 -274599.956735892 103246.684908853 25531.0830045263 44993.2323313555 3889884.92951283 1209707.15106733 -953.261376500708 3763543.41404338 3645997.78332798 115795.40513086 3838021.90141794 3472996.6890671 48167.6394119251 136083.767609971 22205.9187621413 22205.5474118047 101534.393381324 242.438780721639 3009.24367152998 33408.7275532492 80568.4833617287 2034.12270148458 3407.52264786786 2943.37586674147 466.189373397633 11450.6965362725 147.16683493201 0 2333.02695183228 1633.71074489219 81.3223933902756 894.069360128372 604.292365526119 0 1407.04003796226 1249542 1943732 1943732 1943732 1527218 1388380 1527218 1527218 1388380 NA 9999000 NA NA 12608333.2187709 2030
1 8 4 2030 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1647.2567073781 3967.88302084461 9137.57859312669 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 145200 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7116541 1392402 593600 1347699 2896389 9107400 2979346 5770433 19553612 1792000 -52660.6497016808 98244.5158963574 71092.2926413911 1848484.67914324 340147.351897607 3262188.16065704 100994.141545447 101213.168242103 -114185.76460701 87704.6186600248 12159.6792282145 2788855.12095503 56348.7563315749 691069.447061962 3185893.50583996 171702.958634442 15009.0542163378 66369.6052354239 14557.415304602 2609830.86435206 -108694.765579868 -38560.8471982821 10154.0588118167 3076745.9875079 13717.1446728826 320148.962414766 -2138.42975607311 1084.40043350402 -5030.31833438599 13916.8163011894 3026850.2617003 1184323.77453697 48537.9536649818 62800.5459137645 87322.3515564688 -3841.74929291204 -114185.76460701 87077.5847737483 19103.0800439062 55742.4351457509 2983199.59217388 1412957.87992573 -18.151674100603 3002275.15145036 2969451.62043018 87280.6253595837 2983350.91261587 2954075.09278566 32841.5075135775 98113.229640906 10018.9138783367 13956.4237195385 56309.8174296088 458.736603746608 3456.66716796542 23506.2701773302 61479.0627869924 2588.86587883813 1720.22656721071 2642.49552170864 892.09080197004 12184.3676696558 125.906600200272 33.1147908655156 1648.72034004607 825.875412815591 0 196.326671267471 273.995250420699 6.48436319517781 1144.39477774092 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 NA 9999000 NA NA 8948911.9141708 2031
2 8 11 2030 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1647.2567073781 3967.88302084461 9137.57859312669 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 145200 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7221921 1392402 638280 1386299 2782067 9107400 2960915 5671467 19814306 1792000 28892.5810638163 112938.294836149 112936.597827865 1321943.31729236 271310.730258272 3061265.81960727 116388.840710338 117715.578283623 -1281.47861134636 99595.9690238741 8960.11639046069 2347520.68598981 40558.1065466118 485955.630530286 3076232.61772929 97165.9865561508 14087.206361705 52417.3506859586 10391.4973524681 2124823.88638161 1632.71448311745 65599.1022297986 10875.0246710605 2971780.26364137 11313.2740182999 254122.676427931 86766.2698551204 86942.6155546395 87532.4274252447 14316.2019614924 2909914.11441704 759794.783911466 74062.7777430562 97013.2590959514 101285.856082993 -1902.24203063786 -1281.47861134636 72868.8830814741 14878.4319761812 69363.8438913374 2647872.69146203 957236.333242825 -788.141330352817 2605912.90073022 2564074.21717796 100514.978255277 2628441.37249218 2503586.58887118 33013.8941597018 91754.7355810335 14652.7187401179 12614.3958354913 22536.1797468627 446.449229197232 3610.13712309793 24632.1463977665 40066.9546825307 2003.89778842739 2846.30700748625 2437.30458679061 445.49091142414 8431.1254363677 222.579421340315 0 1373.84968402738 808.076519699115 82.8786528457862 884.79040236546 870.58378265017 0 979.630083649127 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 NA 9999000 NA NA 4735152.16886523 2031
3 8 18 2030 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1647.2567073781 3967.88302084461 9137.57859312669 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 391330.812503087 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7327300 1392402 682960 1424900 2667744 9107400 2942485 5572500 20075000 1792000 57115.8896855086 81801.7871775515 103392.072712768 803776.366681643 218232.99130106 1958724.24044203 84841.9247623769 85923.3260000155 34361.3954141554 70694.2229233866 8571.10657785537 1373792.44246679 32540.0899686511 364162.878148331 1922372.33655471 66097.7546366134 13262.1241078981 45112.2996188939 9009.54825604086 1261579.65851491 37050.5058512895 81238.4119723233 10622.0487084067 1831455.31094359 10509.4622690812 207904.543716448 106832.188865581 109384.479947313 106018.79802973 13884.6380042128 1742042.43740859 501230.291648785 86485.6651774287 98110.4587115785 72378.8036325135 135.17272877904 34361.3954141554 70247.2331454496 13423.5956478539 57101.8941924429 1534568.69749579 662073.743291457 -751.666994825495 1515913.63506259 1492525.43474757 72146.1016629945 1523993.79337616 1462372.12383248 31106.5898942561 56997.0897578484 11398.9490021241 18622.6174143251 46497.5459216976 390.685474646166 8744.76413984747 12677.6815970175 42805.5657907067 1683.1305358056 2066.48338237559 2284.82976276874 743.014235133778 11041.2775319842 150.288638724147 31.4132674996498 653.706712291187 421.061131839624 0 270.510789298882 479.558444555792 3.77359615550753 1211.64580689494 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 NA 9999000 NA NA 1831874.55113594 2031
4 8 25 2030 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1647.2567073781 3967.88302084461 9137.57859312669 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 627694.756908043 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7321562 1392402 711282 1423330 2553422 9107400 2924054 5473533 20073116 1792000 50960.3937545106 74586.2491287627 93809.3122000855 691168.022820546 182252.488741528 1337402.11441008 77176.1430734951 78173.8595345107 25609.3801889721 66537.0831605961 7716.23795120861 1126695.56820727 30882.7755649266 305782.944404956 1336225.21458123 52084.8612744909 12304.4394732093 42367.8100852372 8442.03665269929 1050017.94306006 27898.6365063365 86819.5584142671 10439.5688320108 1276632.1950746 9994.73448847432 169763.106160031 103947.018836652 103447.44075233 105600.196338876 11057.9822757091 1271221.03985249 426156.218531034 80571.0382426474 88473.1511304609 68631.5340188991 -1902.56498951489 25609.3801889721 70096.1511376455 12154.0798677492 56045.7894567179 1175998.96829012 583326.675449759 -723.469440805232 1194252.59415997 1186753.57306808 69267.6120613221 1180888.55314903 1183696.43145543 12499.6770116604 69192.1882324562 1382.62655987666 12265.4531621867 50492.1455193268 309.042855842394 3167.12068443489 10169.6128019734 46411.1991060407 2889.26545637612 2639.63580946331 3086.82315200011 681.187531542254 9121.25184215612 21.771036534212 0.598189147275673 573.894709365126 339.797373873694 81.7551138262651 737.935229083349 553.227298910583 0 410.634173114678 1180123 1666056 1666056 1666056 1318961 1249542 1318961 1318961 1249542 NA 9999000 NA NA 82456.2145812362 2031
5 9 1 2030 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 1647.2567073781 3967.88302084461 9137.57859312669 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1540000 7315823 1392402 711282 1421759 2439100 9107400 2905623 5374567 20071231 1792000 52660.1625978012 88488.1813548392 79158.4114931931 721104.921795366 155617.565063905 1194642.74863801 91017.361558669 92070.0219508192 20135.6878156039 78738.1380173412 8002.58921858784 1026358.73291049 31046.2317777408 258724.243091957 1193548.72224515 50295.4301893677 12595.3254819399 39860.1549885056 7698.63609621929 978926.674979221 22437.6264904591 81613.528829057 8884.67774971076 1139683.31846632 8417.83937677226 143183.187011819 100211.229668339 100603.158842882 100872.223091032 10628.1028438649 1145991.3602798 443383.627721664 53933.99415348 71235.4462546879 79017.0754316319 -2218.87277846384 20135.6878156039 51950.2442141056 12018.4693183994 56557.990181205 1053405.62963747 573373.566625974 -339.969613504382 1077858.51993769 1075118.00179704 79546.4019268226 1059130.91487665 1082332.58165321 9003.80538398008 75077.1274435775 5720.85442410878 6095.8773317996 32253.496321934 468.648204201936 2960.91601237054 15895.2770684342 31385.1228888688 1878.77229925201 590.899353474749 1360.66917171849 674.36240813609 5458.91995425582 104.392865787683 0 931.415873718339 403.422313000071 0 59.8141775066115 158.735904480477 2.70507012147959 1137.88461185232 555352 1249542 1180123 833028 555352 555352 555352 555352 555352 NA 9999000 NA NA 0 2031
6 9 8 2030 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 2161.83208055345 5853.95595100699 11301.1168250655 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1482126 7239906 1381394 737712 1410701 2387014 9107400 2887192 5275600 20040487 1792000 131085.405410968 99457.2595514689 110274.575759432 915321.420413591 178968.602686449 1286802.41676184 100222.153928278 102163.192324243 77169.0309043086 94447.0083872263 6065.27802632549 1183909.1943392 30223.0948586841 264416.411839987 1288742.0550969 73666.706941882 12323.0695531782 37313.5546565686 8107.9248649059 1150721.45465058 78250.3142207939 152780.223828881 9076.64833787604 1243927.57999164 9753.98963885271 147799.393171179 167204.752404242 166913.17867634 167508.956498517 11896.9099107994 1317845.07031843 518619.136215906 77295.3101915908 93668.5292184029 87825.2706013979 -2173.77945192995 77169.0309043086 64017.917286028 13775.1820599076 65987.3397399457 1182418.4256849 608211.547147889 142.501143865267 1233291.65333024 1248195.52049191 94990.4256986413 1194741.40867472 1281880.07570682 13920.875173432 57080.7843766438 8266.10125418021 7673.6144008034 18449.3697341201 40.6133156404071 3034.86308862986 8979.54172102936 16904.4424892883 1147.7839512713 1063.53245844117 1012.7452580979 501.122035341298 3417.83771695931 0 33.1147908655156 514.061861532448 451.791578665588 0 248.027027944716 227.782083879536 3.77359615550753 272.022469478359 555352 1249542 1180123 833028 555352 555352 555352 555352 555352 NA 9999000 NA NA 0 2031
7 9 15 2030 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 2161.83208055345 5853.95595100699 11301.1168250655 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1424251 7163989 1370386 764141 1399644 2334849 9107400 2868762 5176633 20009744 1792000 88361.7424856242 63462.1130582887 96602.1675984453 595600.746853081 139606.664359346 1500588.79895802 66821.3182234713 66752.4707430944 69898.333014778 51765.8599888276 4861.77483559975 865129.059501878 25188.4535717456 217378.895218138 1465008.56473144 74716.1276435827 8447.05731175859 24743.8420942033 5090.17804467833 781055.271179611 66816.0850858216 73195.8170081592 8545.126839772 1387238.78726972 7985.48854325714 132534.997508767 93370.7430192597 96123.8254998536 89190.7129548923 11403.6641641878 1315518.8338489 375074.437186925 80073.3339108632 89970.9606507785 46264.6479467289 -407.77913099347 69898.333014778 60612.2717409715 12880.061177957 56288.5014909848 1035217.01968948 434289.178175251 -457.174023773075 975512.626509891 955497.505320601 52013.0489883277 1007960.58378825 909617.345319578 24757.410568391 44741.926939731 11011.48399968 12541.4653565929 34845.7637742821 277.794712682621 3303.6857707745 9975.26067540225 51035.5489619632 787.945835071907 1577.87710280528 1312.74994323983 180.374515013912 3515.97645220399 144.391857047278 0.583341015899826 421.714286785206 480.707501172484 0 210.257452658047 538.737139898959 0 294.112376775066 555352 1249542 1180123 833028 555352 555352 555352 555352 555352 NA 9999000 NA NA 0 2031
8 9 22 2030 NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 0 0 0 0 0 2161.83208055345 5853.95595100699 11301.1168250655 7327300 1424900 3468000 9107400 3071500 5869400 20075000 1540000 7327300 1420000 817000 1424900 3468000 9107400 3071500 5869400 20075000 1792000 1366377 7088071 1359377 790571 1388586 2282683 9107400 2801321 5077667 19979000 1792000 94262.9381030614 81895.4120067015 69119.3461883705 661898.116459883 180170.043749159 1093755.81095802 82561.0749252016 84133.6615163142 57713.7645464378 82684.322815356 5411.31230667072 1114003.53686121 33345.7677808594 237389.78836765 1112737.40576057 40780.1147980738 13466.325517036 40287.8793142327 7516.92152051749 1065350.47013474 59166.5737181971 105926.522835191 8288.80988341205 1086349.93019213 8158.29365987435 131498.759022708 124508.520829979 127218.610009247 123456.760031166 11161.0895483667 1153533.81634278 383921.331772638 48731.5212992351 57646.8340687726 77837.3307255366 -2827.78606467469 57713.7645464378 52129.2298426471 12780.0819494248 52167.0421050902 1068704.76617357 477471.136392778 -308.020782420684 1103168.94551641 1113144.56938275 86666.3672809903 1076235.15383098 1131696.49403115 22351.63696478 37946.3228905523 4750.90218666674 12209.7500075144 37295.6356693491 114.516989376135 5249.67300195501 5309.20434521898 27016.0094350929 912.389741447488 1307.3140458046 1368.96797083566 320.57657679775 5073.68749911803 10.1837247438511 31.4132674996498 340.721261903122 166.180287674073 80.0365010724652 442.613928913306 158.053026551733 0 672.27656240423 555352 1249542 1180123 833028 555352 555352 555352 555352 555352 NA 9999000 NA NA 0 2031
