Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
19 12 7 1980 1981 19827500 18738836 16019846 0 20075000 20075000 18738836 -294644
20 12 14 1980 1981 19780000 18444192 16028028 0 20075000 20075000 18444192 -294645
21 12 21 1980 1981 19732500 18149547 16036210 0 20075000 20075000 18149547 -294644
22 12 28 1980 1981 19685000 17854903 16044392 0 20075000 20075000 17854903 -473058.902908172
23 1 4 1981 1981 19401154 17566070 16042329 13919604 20075000 17381844.0970918 17381844.0970918 -104607.097091828
24 1 11 1981 1981 19117308 17277237 16040266 13919604 20075000 17349323.4058293 17277237 -288832
25 1 18 1981 1981 18833462 16988405 16038203 13919604 20075000 17315895.5251674 16988405 -288833
26 1 25 1981 1981 18549615 16699572 16036141 13919604 20075000 17282310.7119223 16699572 -288833
27 2 1 1981 1981 18265769 16410739 16034078 13919604 20075000 17247802.7977983 16410739 -325339
28 2 8 1981 1981 17981923 16085400 16007946 13758249 20075000 17229017.8914531 16085400 -103587
29 2 15 1981 1981 17698077 15760062 15981813 13596894 20075000 17210032.3500159 15981813 -26132
30 2 22 1981 1981 17414231 15434723 15955681 13435538 20075000 17198670.9890447 15955681 -26132
31 3 1 1981 1981 17130385 15109384 15929549 13274183 20075000 17183110.2052395 15929549 3372
32 3 8 1981 1981 16846538 14976938 15932921 13220530 20075000 17116131.9268022 15932921 3372
33 3 15 1981 1981 16562692 14844492 15936293 13166878 20075000 17049665.5819323 15936293 3372
34 3 22 1981 1981 16278846 14712046 15939665 13113225 20075000 16987468.1253171 15939665 3371
35 3 29 1981 1981 15995000 14579600 15943036 13059572 20075000 16924070.8650251 15943036 -40264
36 4 5 1981 1981 20075000 14248559 15902772 13046481 20075000 16912846.1268094 15902772 -40264
37 4 12 1981 1981 20075000 13917518 15862508 13033390 20075000 16900686.6079867 15862508 -2182
38 4 19 1981 1981 20075000 13708758 15860326 10532795 20075000 16889902.0462005 15860326 -2182
39 4 26 1981 1981 20075000 13499997 15858144 8032200 20075000 16908697.2922381 15858144 79418
40 5 3 1981 1981 20075000 13630113 15937562 0 20075000 16947112.8611366 15937562 79418
41 5 10 1981 1981 20075000 13760228 16016980 0 20075000 17035404.6878932 16016980 79418
42 5 17 1981 1981 20075000 13890344 16096398 0 20075000 17171968.5241355 16096398 79418
43 5 24 1981 1981 20075000 14020459 16175816 0 20075000 17448211.9984754 16175816 79419
44 5 31 1981 1981 20075000 14150575 16255235 0 20075000 17845375.3346121 16255235 743900
45 6 7 1981 1981 20075000 14945054 16999135 0 20075000 18163855.9011425 16999135 743900
46 6 14 1981 1981 20075000 15739533 17743035 0 20075000 18385843.7795483 17743035 743900
47 6 21 1981 1981 20075000 16534011 18486935 0 20075000 18632839.3313249 18486935 410633.832398955
48 6 28 1981 1981 20075000 17328490 19230835 0 20075000 18897568.832399 18897568.832399 228430.872132778
49 7 5 1981 1981 20075000 17819597 19441877 0 20075000 19125999.7045317 19125999.7045317 342030.219203226
50 7 12 1981 1981 20075000 18310704 19652918 0 20075000 19468029.923735 19468029.923735 225714.358281925
51 7 19 1981 1981 20075000 18801811 19863959 0 20075000 19693744.2820169 19693744.2820169 381255.717983115
52 7 26 1981 1981 20075000 19292918 20075000 0 20075000 20075000 20075000 -521388
1 8 2 1981 1982 20075000 19553612 13176890 0 20075000 20075000 19553612 260694
2 8 9 1981 1982 20075000 19814306 13176890 0 20075000 20075000 19814306 260694
3 8 16 1981 1982 20075000 20075000 13176890 0 20075000 20075000 20075000 -1884
4 8 23 1981 1982 20075000 20073116 13754972 0 20075000 20075000 20073116 -1885
5 8 30 1981 1982 20075000 20071231 14333054 0 20075000 20075000 20071231 -30744
6 9 6 1981 1982 20075000 20040487 14631765 0 20075000 20075000 20040487 -30743
7 9 13 1981 1982 20075000 20009744 14930475 0 20075000 20075000 20009744 -30744
8 9 20 1981 1982 20075000 19979000 15229186 0 20075000 20075000 19979000 -30744
9 9 27 1981 1982 20075000 19948256 15527896 0 20075000 20075000 19948256 -57124
10 10 4 1981 1982 20035000 19891132 15598746 0 20075000 20075000 19891132 -57124
11 10 11 1981 1982 19995000 19834008 15669595 0 20075000 20075000 19834008 -57123
12 10 18 1981 1982 19955000 19776885 15740445 0 20075000 20075000 19776885 -57124
13 10 25 1981 1982 19915000 19719761 15811294 0 20075000 20075000 19719761 -57124
14 11 1 1981 1982 19875000 19662637 15882144 0 20075000 20075000 19662637 -157289
15 11 8 1981 1982 19875000 19505348 15914524 0 20075000 20075000 19505348 -157289
16 11 15 1981 1982 19875000 19348059 15946904 0 20075000 20075000 19348059 -157290
17 11 22 1981 1982 19875000 19190769 15979284 0 20075000 20075000 19190769 -157289
18 11 29 1981 1982 19875000 19033480 16011665 0 20075000 20075000 19033480 -294644
19 12 6 1981 1982 19675000 18738836 16019846 0 20075000 20075000 18738836 -294644
20 12 13 1981 1982 19475000 18444192 16028028 0 20075000 20075000 18444192 -294645
21 12 20 1981 1982 19275000 18149547 16036210 0 20075000 20075000 18149547 -294644
22 12 27 1981 1982 19075000 17854903 16044392 0 20075000 20075000 17854903 -2139313.83768291
23 1 3 1982 1982 18743563.2231452 17566070 16042329 13919604 20075000 15715589.1623171 15715589.1623171 -25677.0042830873
24 1 10 1982 1982 18412125.6520777 17277237 16040266 13919604 20075000 15689912.158034 15689912.158034 -26303.8228608482
25 1 17 1982 1982 18080688.8752229 16988405 16038203 13919604 20075000 15663608.3351732 15663608.3351732 -26884.7762300093
26 1 24 1982 1982 17749252.0983681 16699572 16036141 13919604 20075000 15636723.5589431 15636723.5589431 -27432.952256307
27 1 31 1982 1982 17417814.5273007 16410739 16034078 13919604 20075000 15609290.6066868 15609290.6066868 -12956.8209903408
28 2 7 1982 1982 17086377.7504459 16085400 16007946 13758249 20075000 15596333.7856965 15596333.7856965 -13384.1935144681
29 2 14 1982 1982 16754941.1793784 15760062 15981813 13596894 20075000 15582949.592182 15582949.592182 -12324.5204222035
30 2 21 1982 1982 16423504.4025236 15434723 15955681 13435538 20075000 15570625.0717598 15570625.0717598 -12105.3392674495
31 2 28 1982 1982 16092066.8314562 15109384 15929549 13274183 20075000 15558519.7324924 15558519.7324924 -66020.1217144281
32 3 7 1982 1982 15760630.0546014 14976938 15932921 13220530 20075000 15492499.6107779 15492499.6107779 -66413.0299060531
33 3 14 1982 1982 15429193.2777466 14844492 15936293 13166878 20075000 15426086.5808719 15426086.5808719 -328330.874192772
34 3 21 1982 1982 15097755.7066791 14712046 15939665 13113225 20075000 15359247.8824399 15097755.7066791 -331436.776854815
35 3 28 1982 1982 14766318.9298243 14579600 15943036 13059572 20075000 15293888.812778 14766318.9298243 510822.562787501
36 4 4 1982 1982 20075000 14248559 15902772 13046481 20075000 15277141.4926118 15277141.4926118 -13185.5315850023
37 4 11 1982 1982 20075000 13917518 15862508 13033390 20075000 15263955.9610268 15263955.9610268 -2555.72778194956
38 4 18 1982 1982 20075000 13708758 15860326 10532795 20075000 15261400.2332449 15261400.2332449 -3287.95043241605
39 4 25 1982 1982 20075000 13499997 15858144 8032200 20075000 15258112.2828124 15258112.2828124 28951.1704095174
40 5 2 1982 1982 20075000 13630113 15937562 0 20075000 15287063.453222 15287063.453222 78069.5733082443
41 5 9 1982 1982 20075000 13760228 16016980 0 20075000 15365133.0265302 15365133.0265302 122254.380599031
42 5 16 1982 1982 20075000 13890344 16096398 0 20075000 15487387.4071292 15487387.4071292 211016.380191486
43 5 23 1982 1982 20075000 14020459 16175816 0 20075000 15698403.7873207 15698403.7873207 301979.643583287
44 5 30 1982 1982 20075000 14150575 16255235 0 20075000 16000383.430904 16000383.430904 243085.758362209
45 6 6 1982 1982 20075000 14945054 16999135 0 20075000 16243469.1892662 16243469.1892662 185781.568763981
46 6 13 1982 1982 20075000 15739533 17743035 0 20075000 16429250.7580302 16429250.7580302 708704.393857857
47 6 20 1982 1982 20075000 16534011 18486935 0 20075000 17137955.1518881 17137955.1518881 1123291.71803407
48 6 27 1982 1982 20075000 17328490 19230835 0 20075000 18261246.8699221 18261246.8699221 897562.192406163
49 7 4 1982 1982 20075000 17819597 19441877 0 20075000 19158809.0623283 19158809.0623283 408198.646178044
50 7 11 1982 1982 20075000 18310704 19652918 0 20075000 19567007.7085063 19567007.7085063 220363.488762647
51 7 18 1982 1982 20075000 18801811 19863959 0 20075000 19787371.197269 19787371.197269 287628.802731026
52 7 25 1982 1982 20075000 19292918 20075000 0 20075000 20075000 20075000 -521388
1 8 1 1982 1983 20075000 19553612 13176890 0 20075000 20075000 19553612 260694
2 8 8 1982 1983 20075000 19814306 13176890 0 20075000 20075000 19814306 260694
3 8 15 1982 1983 20075000 20075000 13176890 0 20075000 20075000 20075000 -1884
4 8 22 1982 1983 20075000 20073116 13754972 0 20075000 20075000 20073116 -1885
5 8 29 1982 1983 20075000 20071231 14333054 0 20075000 20075000 20071231 -30744
6 9 5 1982 1983 20075000 20040487 14631765 0 20075000 20075000 20040487 -30743
7 9 12 1982 1983 20075000 20009744 14930475 0 20075000 20075000 20009744 -30744
8 9 19 1982 1983 20075000 19979000 15229186 0 20075000 20075000 19979000 -30744
9 9 26 1982 1983 20075000 19948256 15527896 0 20075000 20075000 19948256 -57124
10 10 3 1982 1983 20035000 19891132 15598746 0 20075000 20075000 19891132 -57124
11 10 10 1982 1983 19995000 19834008 15669595 0 20075000 20075000 19834008 -57123
12 10 17 1982 1983 19955000 19776885 15740445 0 20075000 20075000 19776885 -57124
13 10 24 1982 1983 19915000 19719761 15811294 0 20075000 20075000 19719761 -57124
14 10 31 1982 1983 19875000 19662637 15882144 0 20075000 20075000 19662637 -157289
15 11 7 1982 1983 19875000 19505348 15914524 0 20075000 20075000 19505348 -157289
16 11 14 1982 1983 19875000 19348059 15946904 0 20075000 20075000 19348059 -157290
17 11 21 1982 1983 19875000 19190769 15979284 0 20075000 20075000 19190769 -157289
18 11 28 1982 1983 19875000 19033480 16011665 0 20075000 20075000 19033480 -294644
19 12 5 1982 1983 19827500 18738836 16019846 0 20075000 20075000 18738836 -294644
20 12 12 1982 1983 19780000 18444192 16028028 0 20075000 20075000 18444192 -294645
21 12 19 1982 1983 19732500 18149547 16036210 0 20075000 20075000 18149547 -294644
22 12 26 1982 1983 19685000 17854903 16044392 0 20075000 20075000 17854903 -2621384.1441196
23 1 2 1983 1983 19401154 17566070 16042329 13919604 20075000 15233518.8558804 15233518.8558804 -16540.9376243129
24 1 9 1983 1983 19117308 17277237 16040266 13919604 20075000 15216977.9182561 15216977.9182561 -16202.0689169075
25 1 16 1983 1983 18833462 16988405 16038203 13919604 20075000 15200775.8493392 15200775.8493392 -17393.9831480458
26 1 23 1983 1983 18549615 16699572 16036141 13919604 20075000 15183381.8661911 15183381.8661911 -18394.5862338301
27 1 30 1983 1983 18265769 16410739 16034078 13919604 20075000 15164987.2799573 15164987.2799573 -21336.5827131104
28 2 6 1983 1983 17981923 16085400 16007946 13758249 20075000 15143650.6972442 15143650.6972442 904.637471625581
29 2 13 1983 1983 17698077 15760062 15981813 13596894 20075000 15144555.3347158 15144555.3347158 3551.21535406262
30 2 20 1983 1983 17414231 15434723 15955681 13435538 20075000 15148106.5500699 15148106.5500699 1910.16617525555
31 2 27 1983 1983 17130385 15109384 15929549 13274183 20075000 15150016.7162451 15150016.7162451 1578.82552655786
32 3 6 1983 1983 16846538 14976938 15932921 13220530 20075000 15151595.5417717 15151595.5417717 -48009.3846512306
33 3 13 1983 1983 16562692 14844492 15936293 13166878 20075000 15103586.1571205 15103586.1571205 -45850.6949327812
34 3 20 1983 1983 16278846 14712046 15939665 13113225 20075000 15057735.4621877 15057735.4621877 -49407.5861708
35 3 27 1983 1983 15995000 14579600 15943036 13059572 20075000 15008327.8760169 15008327.8760169 -33565.0696386714
36 4 3 1983 1983 20075000 14248559 15902772 13046481 20075000 14974762.8063782 14974762.8063782 30899.441210255
37 4 10 1983 1983 20075000 13917518 15862508 13033390 20075000 15005662.2475885 15005662.2475885 22491.2496747617
38 4 17 1983 1983 20075000 13708758 15860326 10532795 20075000 15028153.4972632 15028153.4972632 132070.339490227
39 4 24 1983 1983 20075000 13499997 15858144 8032200 20075000 15160223.8367535 15160223.8367535 159843.681805372
40 5 1 1983 1983 20075000 13630113 15937562 0 20075000 15320067.5185588 15320067.5185588 136266.937614974
41 5 8 1983 1983 20075000 13760228 16016980 0 20075000 15456334.4561738 15456334.4561738 194034.172149157
42 5 15 1983 1983 20075000 13890344 16096398 0 20075000 15650368.628323 15650368.628323 347285.718870152
43 5 22 1983 1983 20075000 14020459 16175816 0 20075000 15997654.3471931 15997654.3471931 257580.652806891
44 5 29 1983 1983 20075000 14150575 16255235 0 20075000 16634816.8410743 16255235 743900
45 6 5 1983 1983 20075000 14945054 16999135 0 20075000 17907638.3509036 16999135 743900
46 6 12 1983 1983 20075000 15739533 17743035 0 20075000 18446132.2493992 17743035 743900
47 6 19 1983 1983 20075000 16534011 18486935 0 20075000 18795557.7576187 18486935 586573.335117895
48 6 26 1983 1983 20075000 17328490 19230835 0 20075000 19073508.3351179 19073508.3351179 267431.148170799
49 7 3 1983 1983 20075000 17819597 19441877 0 20075000 19340939.4832887 19340939.4832887 121293.27223992
50 7 10 1983 1983 20075000 18310704 19652918 0 20075000 19462232.7555286 19462232.7555286 401726.244471386
51 7 17 1983 1983 20075000 18801811 19863959 0 20075000 20031586.5283781 19863959 211041
52 7 24 1983 1983 20075000 19292918 20075000 0 20075000 20075000 20075000 0
52 7 31 1983 1983 20075000 19292918 20075000 0 20075000 20075000 20075000 -521388
1 8 7 1983 1984 20075000 19553612 13176890 0 20075000 20075000 19553612 260694
2 8 14 1983 1984 20075000 19814306 13176890 0 20075000 20075000 19814306 260694
3 8 21 1983 1984 20075000 20075000 13176890 0 20075000 20075000 20075000 -1884
4 8 28 1983 1984 20075000 20073116 13754972 0 20075000 20075000 20073116 -1885
5 9 4 1983 1984 20075000 20071231 14333054 0 20075000 20075000 20071231 -30744
6 9 11 1983 1984 20075000 20040487 14631765 0 20075000 20075000 20040487 -30743
7 9 18 1983 1984 20075000 20009744 14930475 0 20075000 20075000 20009744 -30744
8 9 25 1983 1984 20075000 19979000 15229186 0 20075000 20075000 19979000 -30744
9 10 2 1983 1984 20075000 19948256 15527896 0 20075000 20075000 19948256 -57124
10 10 9 1983 1984 20035000 19891132 15598746 0 20075000 20075000 19891132 -57124
11 10 16 1983 1984 19995000 19834008 15669595 0 20075000 20075000 19834008 -57123
12 10 23 1983 1984 19955000 19776885 15740445 0 20075000 20075000 19776885 -57124
13 10 30 1983 1984 19915000 19719761 15811294 0 20075000 20075000 19719761 -57124
14 11 6 1983 1984 19875000 19662637 15882144 0 20075000 20075000 19662637 -157289
15 11 13 1983 1984 19875000 19505348 15914524 0 20075000 20075000 19505348 -157289
16 11 20 1983 1984 19875000 19348059 15946904 0 20075000 20075000 19348059 -157290
