Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
21 12 21 1980 1981 4244400 4128360 4315277 0 5869400 5869400 4244400 -375000
22 12 28 1980 1981 3869400 3822063 4289963 0 5869400 5869400 3869400 -956266.594337733
23 1 4 1981 1981 3557400 3781561 4269871 2398527 5869400 2913133.40566227 2913133.40566227 -68175.4827858014
24 1 11 1981 1981 3245400 3741058 4249778 2398527 5869400 2844957.92287647 2844957.92287647 -71339.0620706729
25 1 18 1981 1981 2933400 3700556 4229686 2398527 5869400 2773618.86080579 2773618.86080579 -152218.860805792
26 1 25 1981 1981 2621400 3660053 4209593 2398527 5869400 2702386.92051973 2621400 -312000
27 2 1 1981 1981 2309400 3619551 4189501 2398527 5869400 2636289.49176852 2309400 -270000
28 2 8 1981 1981 2039400 3565749 4163666 2212131 5869400 2612525.93744358 2039400 -270000
29 2 15 1981 1981 1769400 3511948 4137831 2025734 5869400 2587893.40070667 1769400 -270000
30 2 22 1981 1981 1499400 3458146 4111996 1839338 5869400 2632673.72159257 1499400 -270000
31 3 1 1981 1981 1229400 3404344 4086162 1652941 5869400 2658803.91095901 1229400 -170000
32 3 8 1981 1981 1059400 3358675 4060129 1496396 5869400 2573106.00091437 1059400 -170000
33 3 15 1981 1981 889400 3313006 4034096 1339850 5869400 2494457.99884525 889400 0
34 3 22 1981 1981 889400 3267336 4008063 1183305 5869400 2438093.8637068 889400 0
35 3 29 1981 1981 889400 3221667 3982030 1026759 5869400 2356080.89143996 889400 0
36 4 5 1981 1981 889400 3136180 3945286 966264 5869400 2367789.87117457 889400 0
37 4 12 1981 1981 889400 3050692 3908542 905768 5869400 2359293.04688784 889400 0
38 4 19 1981 1981 889400 3003287 3906360 897834 5869400 2371952.15422845 889400 0
39 4 26 1981 1981 889400 2955882 3904178 889900 5869400 2576082.09027067 889400 1960680.17888373
40 5 3 1981 1981 5869400 3139670 4078605 0 5869400 2850080.17888373 2850080.17888373 305706.833225683
41 5 10 1981 1981 5869400 3323458 4253031 0 5869400 3155787.01210942 3155787.01210942 306801.131362438
42 5 17 1981 1981 5869400 3507247 4427457 0 5869400 3462588.14347185 3462588.14347185 463952.302076073
43 5 24 1981 1981 5869400 3691035 4601884 0 5869400 3926540.44554793 3926540.44554793 655225.395539545
44 5 31 1981 1981 5869400 3874823 4776310 0 5869400 4581765.84108747 4581765.84108747 323156.279906215
45 6 7 1981 1981 5869400 4341881 5004707 0 5869400 4904922.12099369 4904922.12099369 328180.879006313
46 6 14 1981 1981 5869400 4808938 5233103 0 5869400 5245689.63152851 5233103 228397
47 6 21 1981 1981 5869400 5275996 5461500 0 5869400 5648595.86324937 5461500 281553
48 6 28 1981 1981 5869400 5743053 5689896 0 5869400 5869400 5743053 9074
49 7 5 1981 1981 5869400 5752127 5734772 0 5869400 5869400 5752127 117273
50 7 12 1981 1981 5869400 5761202 5869400 0 5869400 5869400 5869400 0
51 7 19 1981 1981 5869400 5770276 5869400 0 5869400 5869400 5869400 0
52 7 26 1981 1981 5869400 5779350 5869400 0 5869400 5869400 5869400 -98967
1 8 2 1981 1982 5869400 5809367 4289467 0 5770433 5869400 5770433 -98966
2 8 9 1981 1982 5869400 5839383 4289467 0 5671467 5869400 5671467 -98967
3 8 16 1981 1982 5869400 5869400 4289467 0 5572500 5869400 5572500 -98967
4 8 23 1981 1982 5869400 5869004 4338558 0 5473533 5869400 5473533 -98966
5 8 30 1981 1982 5869400 5868607 4387649 0 5374567 5869400 5374567 -98967
6 9 6 1981 1982 5869400 5811434 4404633 0 5275600 5869400 5275600 -98967
7 9 13 1981 1982 5869400 5754260 4421616 0 5176633 5869400 5176633 -98966
8 9 20 1981 1982 5869400 5697087 4438600 0 5077667 5869400 5077667 337233
9 9 27 1981 1982 5869400 5639913 4455583 0 5414900 5869400 5414900 232233
10 10 4 1981 1982 5869400 5647133 4453996 0 5869400 5869400 5647133 7220
11 10 11 1981 1982 5869400 5654353 4452409 0 5869400 5869400 5654353 7219
12 10 18 1981 1982 5869400 5661572 4450823 0 5869400 5869400 5661572 7220
13 10 25 1981 1982 5869400 5668792 4449236 0 5869400 5869400 5668792 7220
14 11 1 1981 1982 5869400 5676012 4447649 0 5869400 5869400 5676012 -157190
15 11 8 1981 1982 5744400 5518822 4433542 0 5869400 5869400 5518822 -157190
16 11 15 1981 1982 5619400 5361632 4419434 0 5869400 5869400 5361632 -157190
17 11 22 1981 1982 5494400 5204442 4405327 0 5869400 5869400 5204442 -157190
18 11 29 1981 1982 5369400 5047252 4391219 0 5869400 5869400 5047252 -306297
19 12 6 1981 1982 4994400 4740955 4365905 0 5869400 5869400 4740955 -306297
20 12 13 1981 1982 4619400 4434658 4340591 0 5869400 5869400 4434658 -190258
21 12 20 1981 1982 4244400 4128360 4315277 0 5869400 5869400 4244400 -375000
22 12 27 1981 1982 3869400 3822063 4289963 0 5869400 5869400 3869400 -47828.4151862855
23 1 3 1982 1982 3821571.58481371 3781561 4269871 2398527 5869400 4571097.57098015 3821571.58481371 -47828.4151862855
24 1 10 1982 1982 3773743.16962743 3741058 4249778 2398527 5869400 4494354.29791439 3773743.16962743 -47828.415186285
25 1 17 1982 1982 3725914.75444114 3700556 4229686 2398527 5869400 4416773.24155407 3725914.75444114 -47828.4151862855
26 1 24 1982 1982 3678086.33925486 3660053 4209593 2398527 5869400 4338006.35963714 3678086.33925486 -47828.4151862855
27 1 31 1982 1982 3630257.92406857 3619551 4189501 2398527 5869400 4258804.75853643 3630257.92406857 -56057.7022274826
28 2 7 1982 1982 3574200.22184109 3565749 4163666 2212131 5869400 4228388.85307245 3574200.22184109 -56057.702227483
29 2 14 1982 1982 3518142.51961361 3511948 4137831 2025734 5869400 4196815.11532825 3518142.51961361 -56057.7022274826
30 2 21 1982 1982 3462084.81738612 3458146 4111996 1839338 5869400 4207839.85973003 3462084.81738612 -56057.7022274826
31 2 28 1982 1982 3406027.11515864 3404344 4086162 1652941 5869400 4199419.29153621 3406027.11515864 -53261.8396609523
32 3 7 1982 1982 3352765.27549769 3358675 4060129 1496396 5869400 4102185.49462212 3352765.27549769 -53261.8396609523
33 3 14 1982 1982 3299503.43583674 3313006 4034096 1339850 5869400 4007801.4168739 3299503.43583674 0
34 3 21 1982 1982 3299503.43583674 3267336 4008063 1183305 5869400 3909973.01515992 3299503.43583674 0
35 3 28 1982 1982 3299503.43583674 3221667 3982030 1026759 5869400 3814537.51865073 3299503.43583674 0
36 4 4 1982 1982 3299503.43583674 3136180 3945286 966264 5869400 3810299.29812691 3299503.43583674 0
37 4 11 1982 1982 3299503.43583674 3050692 3908542 905768 5869400 3789542.11310772 3299503.43583674 0
38 4 18 1982 1982 3299503.43583674 3003287 3906360 897834 5869400 3824610.35790758 3299503.43583674 0
39 4 25 1982 1982 3299503.43583674 2955882 3904178 889900 5869400 3855280.18832973 3299503.43583674 739347.904214664
40 5 2 1982 1982 5869400 3139670 4078605 0 5869400 4038851.3400514 4038851.3400514 200795.101741848
41 5 9 1982 1982 5869400 3323458 4253031 0 5869400 4239646.44179325 4239646.44179325 169627.507048443
42 5 16 1982 1982 5869400 3507247 4427457 0 5869400 4409273.94884169 4409273.94884169 192610.051158308
