Week Month Day Year DY Flood Critical AssuredRefill LowerLimit BiOp VariableRefill OperatingRuleCurve RefillReq
24 1 11 1981 1981 1792000 1598571 572800 0 1792000 1792000 1598571 -59147
25 1 18 1981 1981 1792000 1539424 572800 0 1792000 1792000 1539424 -59147
26 1 25 1981 1981 1792000 1480277 572800 0 1792000 1792000 1480277 -59147
27 2 1 1981 1981 1792000 1421130 572800 0 1792000 1792000 1421130 -123570
28 2 8 1981 1981 1792000 1297560 572800 0 1792000 1792000 1297560 -123570
29 2 15 1981 1981 1792000 1173990 572800 0 1792000 1792000 1173990 -123571
30 2 22 1981 1981 1792000 1050419 572800 0 1792000 1792000 1050419 -123570
31 3 1 1981 1981 1792000 926849 572800 0 1792000 1792000 926849 -88512
32 3 8 1981 1981 1588262 838337 572800 0 1792000 1792000 838337 -88512
33 3 15 1981 1981 1386525 749825 572800 0 1792000 1792000 749825 -88513
34 3 22 1981 1981 1184787 661312 572800 0 1792000 1792000 661312 -88512
35 3 29 1981 1981 983050 572800 572800 0 1792000 1792000 572800 0
36 4 5 1981 1981 781312 572800 572800 0 1792000 1792000 572800 0
37 4 12 1981 1981 579575 572800 572800 0 1792000 1792000 572800 20132
38 4 19 1981 1981 719040 592932 572800 0 1792000 1792000 592932 20132
39 4 26 1981 1981 858505 613064 572800 0 1792000 1792000 613064 161058
40 5 3 1981 1981 997970 774122 594301 0 1792000 1792000 774122 161058
41 5 10 1981 1981 1137435 935180 615802 0 1792000 1792000 935180 161057
42 5 17 1981 1981 1276901 1096237 637302 0 1792000 1792000 1096237 161058
43 5 24 1981 1981 1416366 1257295 658803 0 1792000 1792000 1257295 161058
44 5 31 1981 1981 1540911 1418353 680304 0 1792000 1792000 1418353 93412
45 6 7 1981 1981 1540911 1511765 908056 0 1792000 1792000 1511765 93412
46 6 14 1981 1981 1792000 1605177 1135808 0 1792000 1792000 1605177 93411
47 6 21 1981 1981 1792000 1698588 1363560 0 1792000 1792000 1698588 93412
48 6 28 1981 1981 1792000 1792000 1591312 0 1792000 1792000 1792000 0
49 7 5 1981 1981 1792000 1792000 1641484 0 1792000 1792000 1792000 0
50 7 12 1981 1981 1792000 1792000 1691656 0 1792000 1792000 1792000 0
51 7 19 1981 1981 1792000 1792000 1741828 0 1792000 1792000 1792000 0
52 7 26 1981 1981 1792000 1792000 1792000 0 1792000 1792000 1792000 0
1 8 2 1981 1982 1792000 1792000 572800 0 1792000 1792000 1792000 0
2 8 9 1981 1982 1792000 1792000 572800 0 1792000 1792000 1792000 0
3 8 16 1981 1982 1792000 1792000 572800 0 1792000 1792000 1792000 0
4 8 23 1981 1982 1792000 1792000 572800 0 1792000 1792000 1792000 0
5 8 30 1981 1982 1792000 1792000 572800 0 1792000 1792000 1792000 0
6 9 6 1981 1982 1792000 1792000 572800 0 1792000 1792000 1792000 0
7 9 13 1981 1982 1792000 1792000 572800 0 1792000 1792000 1792000 0
8 9 20 1981 1982 1792000 1792000 572800 0 1792000 1792000 1792000 0
9 9 27 1981 1982 1792000 1792000 572800 0 1792000 1792000 1792000 0
10 10 4 1981 1982 1792000 1792000 572800 0 1792000 1792000 1792000 0
11 10 11 1981 1982 1792000 1792000 572800 0 1792000 1792000 1792000 0
12 10 18 1981 1982 1792000 1792000 572800 0 1792000 1792000 1792000 0
13 10 25 1981 1982 1792000 1792000 572800 0 1792000 1792000 1792000 0
14 11 1 1981 1982 1792000 1792000 572800 0 1792000 1792000 1792000 -1131
15 11 8 1981 1982 1792000 1790869 572800 0 1792000 1792000 1790869 -1130
16 11 15 1981 1982 1792000 1789739 572800 0 1792000 1792000 1789739 -1131
17 11 22 1981 1982 1792000 1788608 572800 0 1792000 1792000 1788608 -1131
18 11 29 1981 1982 1792000 1787477 572800 0 1792000 1792000 1787477 -17653
19 12 6 1981 1982 1792000 1769824 572800 0 1792000 1792000 1769824 -17653
20 12 13 1981 1982 1792000 1752171 572800 0 1792000 1792000 1752171 -17653
21 12 20 1981 1982 1792000 1734518 572800 0 1792000 1792000 1734518 -17653
22 12 27 1981 1982 1792000 1716865 572800 0 1792000 1792000 1716865 -59147
23 1 3 1982 1982 1792000 1657718 572800 0 1792000 1792000 1657718 -59147
24 1 10 1982 1982 1792000 1598571 572800 0 1792000 1792000 1598571 -59147
25 1 17 1982 1982 1792000 1539424 572800 0 1792000 1792000 1539424 -59147
26 1 24 1982 1982 1792000 1480277 572800 0 1792000 1792000 1480277 -59147
27 1 31 1982 1982 1792000 1421130 572800 0 1792000 1792000 1421130 -123570
28 2 7 1982 1982 1792000 1297560 572800 0 1792000 1792000 1297560 -123570
29 2 14 1982 1982 1792000 1173990 572800 0 1792000 1792000 1173990 -123571
30 2 21 1982 1982 1792000 1050419 572800 0 1792000 1792000 1050419 -123570
31 2 28 1982 1982 1792000 926849 572800 0 1792000 1792000 926849 -88512
32 3 7 1982 1982 1588262 838337 572800 0 1792000 1792000 838337 -88512
33 3 14 1982 1982 1386525 749825 572800 0 1792000 1792000 749825 -88513
34 3 21 1982 1982 1184787 661312 572800 0 1792000 1792000 661312 -88512
35 3 28 1982 1982 983050 572800 572800 0 1792000 1792000 572800 0
36 4 4 1982 1982 781312 572800 572800 0 1792000 1792000 572800 0
37 4 11 1982 1982 579575 572800 572800 0 1792000 1792000 572800 20132
