"Week" "Month" "Day" "Year" "CHIEF" "DALLE" "JDAYY" "MCNAR" "PRIRA" "RISLA" "ROCKY" "WANAP" "WELLS"
52 7 27 1980 10.885518267106 64.5280583651655 3140.29670647723 3015.56109864919 78.7870968285895 363.42850181527 506.414309622281 0 942.635878787023
1 8 3 1980 229.684433545201 0.593503491805786 2759.03402955391 2298.2641053919 0 1034.31433439488 726.04267586545 3.77359615550753 1737.95459812395
2 8 10 1980 47.1648699063953 0 1957.51715347483 1969.83823589708 82.9832585850049 336.052695235096 344.482286737521 2.80911426009444 1124.22742131575
3 8 17 1980 201.630210358715 33.1147908655156 1741.62534204144 1577.52938582725 0 533.416150628136 354.412795715732 3.77359615550753 712.910696482346
4 8 24 1980 0 31.9857008554833 1471.77808313979 1276.20394697088 79.4735565909597 260.053606235414 724.786986271762 0 837.690635599857
5 8 31 1980 84.3143818865682 0 1028.92932007611 754.659229978923 0 708.160361206187 240.347908574917 3.77359615550753 871.578926166952
6 9 7 1980 141.720486264879 0 675.62210214823 335.077875551077 79.672125110529 113.918576358963 167.706030219338 0 672.854383776632
7 9 14 1980 36.7078114515939 0 696.288766399443 705.235738655753 0 508.448376383408 592.783861916334 0 561.575809902903
8 9 21 1980 0 33.1147908655156 661.185076362789 250.006027678143 0 5.04139513005319 36.1133760558375 0 14.2441464549629
9 9 28 1980 59.8369952865463 0 557.165618920027 234.74447005414 0 209.874561567155 161.075284414688 2.51505848071159 525.584543476045
10 10 5 1980 0 0 443.396766125266 186.135796981868 0 247.661314586664 143.630060147927 3.77359615550753 607.885910750911
11 10 12 1980 141.778336004269 31.4132674996498 242.044835275954 280.009150842766 0 187.302755446099 302.031543726395 0 352.477210637695
12 10 19 1980 10.1837247438511 0 155.437345417056 0 81.0568591552245 233.377098864104 322.311166366545 0 63.8891456755612
13 10 26 1980 9.05849240898381 0.587927172574881 76.7049353556495 33.2144699420357 0 193.811856623894 25.113315430602 0 409.459953356018
14 11 2 1980 0.476071672147354 0 46.8147557397406 22.1904974866791 0 5.78259837654554 4.26972628607917 0 145.465080574829
15 11 9 1980 0 0 0 0 0 0 0 0 0
16 11 16 1980 0 0 0 0 0 0 0 0 0
17 11 23 1980 0 0 0 0 0 0 0 0 0
18 11 30 1980 0 0 0 0 0 0 0 0 0
19 12 7 1980 0 0 0 0 0 0 0 0 0
20 12 14 1980 0 0 0 0 0 0 0 0 0
21 12 21 1980 0 0 0 0 0 0 0 0 0
22 12 28 1980 0 0 0 0 0 0 0 0 0
23 1 4 1981 0 0 0 0 0 0 0 0 0
24 1 11 1981 0 0 0 0 0 0 0 0 0
25 1 18 1981 0 0 0 0 0 0 0 0 0
26 1 25 1981 0 0 0 0 0 0 0 0 0
27 2 1 1981 0 0 0 0 0 0 0 0 0
28 2 8 1981 0 0 0 0 0 0 0 0 0
29 2 15 1981 0 0 0 0 0 0 0 0 0
30 2 22 1981 0 0 0 0 0 0 0 0 0
31 3 1 1981 0 0 0 0 0 0 0 0 0
32 3 8 1981 0 0 0 0 0 0 0 0 0
33 3 15 1981 10.2486688451553 31.4132674996498 10.5213805154254 0 0 0 0 0 36.7532572828428
34 3 22 1981 0 0 20.1661199419306 185.18677069013 0 0 0 0 10.1456972236005
35 3 29 1981 0 0 108.898253256971 19.0706590711337 0 0 0 0 0
36 4 5 1981 0 0 31.6362356473568 32.0230913729281 0 0 0 0 0
37 4 12 1981 0 0 82.0030851513706 232.596919687362 0 0 0 0 0
38 4 19 1981 0 0 322.448481987562 542.672338518827 0 0 0 0 0
39 4 26 1981 0 0 722.74537750969 556.535201698798 0 0 0 0 12.9699064609955
40 5 3 1981 0 0 831.787033165905 961.932564049282 0 0 0 0 11.3882945185962
41 5 10 1981 0.701793523254914 0 690.634395294154 720.297073573257 0 9.78180097383294 0 0 42.4823955484663
42 5 17 1981 10.1837247438511 33.1147908655156 1110.66860242608 770.0504899236 0 139.99870707548 9.94938877125477 2.6457991772984 129.027359584932
43 5 24 1981 7.54836925254011 0 1169.21720164916 1030.0126477749 0 69.1847807958661 0 0 25.6787377671249
44 5 31 1981 9.90242042570268 0 1284.52480872792 773.166771001026 72.998258313886 75.6408412796692 47.2296490949723 0 163.722537003315
45 6 7 1981 32.2410746842448 32.3250392418064 2057.23065627925 1621.04826986355 0 259.855642201273 90.473953407057 0 376.425729519723
46 6 14 1981 56.660713629565 0 1320.21366381935 1159.3621667907 71.8544156461858 262.955058366005 222.489633704891 5.7330722881314 644.359293452274
47 6 21 1981 131.327068713166 30.1030975982994 2115.63033698122 1608.90875815002 0 243.835640907438 290.08668360491 0 857.71027505444
48 6 28 1981 10.885518267106 0 3535.32937081549 2956.39229842709 0 693.003909566597 516.053047678248 0 627.409181911628
49 7 5 1981 240.849693511125 33.1147908655156 3623.47906558991 2839.47077964559 79.9899549675408 350.902741572133 608.282633058615 6.58817776578969 1172.88097795733
50 7 12 1981 11.5740927139844 0 2520.84568640812 2062.00724590243 0 884.964036078412 375.319031108296 0 876.572960715683
51 7 19 1981 92.6235503199856 0 2919.01637130463 2591.62196147477 80.0905924059606 265.036181716598 448.390175919038 2.75141770638235 685.695402403222
52 7 26 1981 123.516235617911 64.5280583651655 3163.17453420789 3066.0991001165 80.9603989204175 810.905160507253 734.546977632457 3.77359615550753 1396.47629123545
1 8 2 1981 85.4004583594108 0.59486820052638 2790.69048423237 2170.55631375035 0 369.342157740972 403.785405389945 0 1335.05523962932
2 8 9 1981 168.091991039722 33.1147908655156 2668.64887079849 2336.0115239701 83.6131483180433 762.416117075693 653.409646556365 6.57641720238347 960.131507811429
3 8 16 1981 78.9163405173718 0.546245512309818 2287.1239758749 2404.03336743149 0 535.029737480025 480.165819669444 0 1029.35004108269
4 8 23 1981 152.250074769122 31.4132674996498 1747.29608243057 1780.93274487275 84.7434532307401 261.771507808814 148.770597203066 3.77359615550753 1250.77609242849
5 8 30 1981 88.4285109412567 0 1358.6724782889 957.618902046503 0 846.156302634264 851.168047774117 0 1228.61119466096
6 9 6 1981 174.253496818583 0 1314.68677575638 1071.26909265195 80.7658046702991 146.093736626647 93.3719413481785 3.77359615550753 604.809875436096
7 9 13 1981 73.7048945096782 33.1147908655156 948.502268743051 433.274342906537 0 560.635214742466 728.426274392074 2.75325345706987 901.09160521772
8 9 20 1981 133.378923328028 0 664.867183371432 355.458352820758 0 294.700462592191 245.632233556307 0 570.816393639422
9 9 27 1981 0 0 233.357557109757 162.773238581359 0 143.917440415483 183.122399462921 0 358.950271424358
10 10 4 1981 0 0 3.11013235303448 154.332176068798 0 218.630014814771 24.8357105352241 0 503.79259405397
11 10 11 1981 10.1837247438511 0 257.49319616691 8.105321513603 70.7367446640733 205.902675482736 0 0 84.3937158084374
12 10 18 1981 0 0 245.487688957307 168.540415569958 0 1.96179471377855 0 3.77359615550753 15.8593785481525
13 10 25 1981 10.885518267106 31.4132674996498 315.392894324903 286.949466441984 0 89.9922507784833 4.1717589035136 0 24.4703049847231
14 11 1 1981 0 0 127.378548475747 71.543418367792 0 19.683182673531 18.2307706759243 0 8.08819211341422
15 11 8 1981 0 0 0 0 0 0 0 0 0
16 11 15 1981 0 0 0 0 0 0 0 0 0
17 11 22 1981 0 0 0 0 0 0 0 0 0
18 11 29 1981 0 0 0 0 0 0 0 0 0
19 12 6 1981 0 0 0 0 0 0 0 0 0
20 12 13 1981 0 0 0 0 0 0 0 0 0
21 12 20 1981 0 0 0 0 0 0 0 0 0
22 12 27 1981 0 0 0 0 0 0 0 0 0
23 1 3 1982 0 0 0 0 0 0 0 0 0
24 1 10 1982 0 0 0 0 0 0 0 0 0
25 1 17 1982 0 0 0 0 0 0 0 0 0
26 1 24 1982 0 0 0 0 0 0 0 0 0
27 1 31 1982 0 0 0 0 0 0 0 0 0
28 2 7 1982 0 0 0 0 0 0 0 0 0
29 2 14 1982 0 0 0 0 0 0 0 0 0
30 2 21 1982 0 0 0 0 0 0 0 0 0
31 2 28 1982 0 0 0 0 0 0 0 0 0
32 3 7 1982 0 0 0 0 0 0 0 0 0
33 3 14 1982 0 0 0 0 0 0 0 0 0
34 3 21 1982 0 0 0 0 0 0 0.855427428363628 0 0.902838961701144
35 3 28 1982 0 0 12.6907148930951 0 0 0 0 0 1.48858853609179
36 4 4 1982 0 0 0 0 0 0 0 0 0
37 4 11 1982 0 0 1.02766161327412 120.224676830234 0 0 0 0 27.2896028800708
38 4 18 1982 10.885518267106 0 14.6651368779649 28.8050513857525 0 0 0 0 19.5940160425535
39 4 25 1982 0 0 236.737876711319 336.15808489186 0 0 0 0 0
40 5 2 1982 0 0 301.230879250789 508.37500599539 0 0 0 0 0
41 5 9 1982 0 0 362.963378241824 822.024651090458 0 0 0 0 0
42 5 16 1982 0 0 712.927651395429 917.297808033613 0 0 0 0 12.9355671341739
43 5 23 1982 0 0 1381.94231342518 1095.4116057539 0 24.1187034853706 0 0 62.7166913095586
44 5 30 1982 18.8467367391343 33.1147908655156 1149.51742257694 1125.35247002581 0 234.580461742722 8.76103461870936 2.41733423491934 196.297991173166
45 6 6 1982 10.1034412831947 0 2009.97156278558 1704.99684019738 0 75.3389735075076 70.2576706234607 0 154.680293532511
46 6 13 1982 33.620450299017 0.52614133217252 2279.63846099831 1714.74727527553 85.2664546415688 516.454442762519 228.071915015049 0 748.868646584982
47 6 20 1982 79.5853520612635 64.5280583651655 3632.08245166815 3288.01227309257 78.3954441278135 404.679365942983 374.004669624225 6.54956708977393 931.339649497333
48 6 27 1982 172.934313412469 0.505627153193677 3684.49627651143 3086.74664277514 0 847.862257415335 673.944292732613 0 1288.20166416577
49 7 4 1982 10.8364369802564 0 1637.43581160097 1511.8596043993 0 25.3124408286739 167.955025160288 5.85458333238397 333.271483921505
50 7 11 1982 66.6385993994108 33.1147908655156 2892.45943146333 2412.32245392205 78.5442861037003 725.601053757674 288.565618939783 0 507.627725132488
51 7 18 1982 138.359447036263 0 2869.40402847159 2895.90994704473 0 215.470448993421 607.948925457204 3.71073034545044 1365.75973081283
52 7 25 1982 91.5065495853788 33.1147908655156 3269.00022549219 3393.05949553627 79.0153099364441 666.362020150935 410.330748615647 2.82993816120606 770.67892556924
1 8 1 1982 154.423879691103 31.4132674996498 3150.87366346975 2681.70187407775 82.2990234244365 839.503512053636 785.946628803915 0 1045.97665470153
2 8 8 1982 71.7743897383445 0 2299.94334135908 2278.85458973533 0 304.44430253205 285.280963857419 3.77359615550753 1292.83823621586
3 8 15 1982 165.156353422593 33.7129800127913 1879.29191579764 1588.31015740519 80.9372396986723 738.821876308923 680.276840047198 2.78932469314903 591.503741984823
4 8 22 1982 60.6666369754583 0 1627.00111272583 1501.74329211725 0 297.199248178841 304.837740200737 3.77359615550753 1074.70119491338
5 8 29 1982 141.184518655448 31.4132674996498 1701.59852223309 1724.40596132872 78.2017545547789 517.136780190071 328.910395188289 0 906.478357082988
6 9 5 1982 74.0302287569113 0 997.401417033395 798.331498637134 0 459.274409426333 670.741565546896 0 996.908965349392
7 9 12 1982 21.0354958444435 0 757.418287434346 878.238327484641 0 255.205433579804 159.029033145046 3.77359615550753 421.346548985188
8 9 19 1982 155.303460693153 33.1147908655156 406.981673410555 251.224760096298 79.6425061021801 343.659840190273 123.241273406469 0 537.12891462256
9 9 26 1982 0 0 126.982844545985 108.508668621659 0 256.650350979431 199.910170578105 2.63859403875796 633.325561974606
10 10 3 1982 55.5925089986912 0 138.077486034353 52.1364919803398 0 13.747513070531 400.04755109702 0 315.287163736393
11 10 10 1982 0 0 140.31169930969 45.7620596060638 0 247.67236247082 165.069881397167 0 113.507090800366
12 10 17 1982 10.1837247438511 0 199.155669344032 19.780216597024 0 3.75998668396706 107.034771413627 0 47.101484688567
13 10 24 1982 0.701793523254914 0 88.7766361070195 68.843142786549 0 12.8461718517513 15.6752691480221 0 166.420624819599
14 10 31 1982 0 0 19.950427883019 8.09491634554674 0 0 0 0 0.267736971593046
15 11 7 1982 0 0 0 0 0 0 0 0 0
16 11 14 1982 0 0 0 0 0 0 0 0 0
17 11 21 1982 0 0 0 0 0 0 0 0 0
18 11 28 1982 0 0 0 0 0 0 0 0 0
19 12 5 1982 0 0 0 0 0 0 0 0 0
20 12 12 1982 0 0 0 0 0 0 0 0 0
21 12 19 1982 0 0 0 0 0 0 0 0 0
22 12 26 1982 0 0 0 0 0 0 0 0 0
23 1 2 1983 0 0 0 0 0 0 0 0 0
24 1 9 1983 0 0 0 0 0 0 0 0 0
25 1 16 1983 0 0 0 0 0 0 0 0 0
26 1 23 1983 0 0 0 0 0 0 0 0 0
27 1 30 1983 0 0 0 0 0 0 0 0 0
28 2 6 1983 0 0 0 0 0 0 0 0 0
29 2 13 1983 0 0 0 0 0 0 0 0 0
30 2 20 1983 0 0 0 0 0 0 0 0 0
31 2 27 1983 0 0 0 0 0 0 0 0 0
32 3 6 1983 0 31.4132674996498 0 0 0 0 0 0 0
33 3 13 1983 0 0 0 0 0 0 0 0 0
34 3 20 1983 0 0 0 0 0 0 0 0 0
35 3 27 1983 0 0 11.4217099221762 23.8116929881976 0 0 0 0 0
36 4 3 1983 0 0 0 0 0 0 0 0 0
37 4 10 1983 0 0 46.3831300887669 319.375486484226 0 0 0 0 0
38 4 17 1983 0 0 251.93019309873 373.994805331955 0 0 0 0 0
39 4 24 1983 0 0 604.479110928543 664.194521490882 0 0 0 0 0
40 5 1 1983 0 0 412.59616376994 711.282363760016 0 0 0 0 9.1177302407873
41 5 8 1983 0 0 615.838976001011 843.040024893422 0 1.11441394586757 0 0 20.9123627781274
42 5 15 1983 10.7886141963389 31.0456899845987 833.660466572269 768.008069700215 0 26.3791007791725 0 0 97.3556414008798
43 5 22 1983 10.1226787181707 0 1243.47846979233 812.514962845075 0 266.58967611039 37.7258585567399 2.49196261150914 181.780615188281
44 5 29 1983 44.9478698983053 0.528866602168954 2413.63610424328 2169.68915558206 85.2664546415688 199.811889806567 165.890954695469 0 239.80158787287
45 6 5 1983 10.885518267106 64.5280583651655 3412.6567315214 3009.73724935969 0 569.288050760177 347.224785272464 6.56786433247733 1267.71031542979
46 6 12 1983 243.727843095929 0.511111072140965 2837.06118549376 2524.67671863221 78.6396080313379 857.295176707122 816.657305335945 0 1139.51621044478
47 6 19 1983 0.701793523254914 0 3220.63835744015 2430.83549402202 0 408.474459045334 188.091708003209 3.77359615550753 948.696468315625
48 6 26 1983 78.2552798224424 33.1147908655156 2307.54425221687 1876.38534777801 81.7046522857437 456.679855544561 361.720589061322 2.73233585413289 599.636437353972
49 7 3 1983 129.294967326672 0 1547.14475092645 1697.57786808192 0 200.840078575186 480.93150417118 0 909.139998794905
50 7 10 1983 42.7192458730406 0 2963.87073786083 2599.53556228431 78.5923533621755 579.389125860653 393.525198850694 6.39249726742781 566.157500120912
51 7 17 1983 55.6576131282915 64.5280583651655 2132.74434409088 2508.36473906569 0 205.658743689431 157.7047017023 0 847.340090179577
52 7 24 1983 124.208971216187 0 3108.42944929749 2149.55686138671 81.6344404763337 785.833971531582 635.47776535462 0 1238.6891180715
52 7 31 1983 90.4542163975052 0 1885.08189775846 1922.75637863864 0 510.329045440021 300.706473040363 6.5441992592107 537.619491211748
1 8 7 1983 161.160900252336 33.7129800127913 2990.07403286865 2783.27596292032 76.7686599350044 582.560192152923 634.782617943757 0 968.475200485935
2 8 14 1983 10.885518267106 0 1879.83722044048 2024.29368312811 0 246.327866588785 416.176601773104 3.77359615550753 548.09652130609
3 8 21 1983 61.4307439627224 31.4132674996498 1905.86878943594 1677.43756597712 77.5114373380007 632.94219041223 142.138684624251 0 876.650246573908
4 8 28 1983 180.071941812307 0 815.768250316387 743.72011309504 0 474.094019689669 684.90417486007 0 799.813135502922
5 9 4 1983 72.0852108475014 0 702.240083724479 788.265851280407 0 42.6855576693624 72.2963273654455 6.30926266172371 616.981221806941
6 9 11 1983 11.3611367443892 0 978.797789385774 453.342631790346 76.0721233830247 381.725181243311 130.366363638275 0 649.99961281127
7 9 18 1983 0 33.1147908655156 713.159902870839 212.920432911434 0 272.514424055679 226.648285872137 0 585.494882061643
8 9 25 1983 123.248142828763 0.580082081425467 183.567900172568 269.386425765893 0 52.3915316770244 122.683214031704 0 55.87097831397
9 10 2 1983 59.2734947164184 31.4132674996498 337.365408481345 56.552632903298 0 330.355361318665 514.187390679877 0 344.908048059982
10 10 9 1983 0 0 438.933090944384 296.327222612337 0 214.698019075465 66.6341034401787 3.77359615550753 600.518146622556
11 10 16 1983 10.885518267106 0 197.723540820436 252.801188696816 0 138.14990421728 157.758333057969 0 495.736093635834
12 10 23 1983 10.1837247438511 0 223.369437364121 219.944923436409 76.3682060307802 18.089685711889 8.02360148888349 0 122.79484656677
13 10 30 1983 128.550473115599 0 123.588503183307 50.194322093376 0 44.1189594006784 185.692643875427 0 112.648711063904
14 11 6 1983 0 0 0 0 0 1.33645968482737 4.42639425695198 0 1.7477574159583
15 11 13 1983 0 0 0 0 0 0 0 0 0
16 11 20 1983 0 0 0 0 0 0 0 0 0
17 11 27 1983 0 0 0 0 0 0 0 0 0
18 12 4 1983 0 0 0 0 0 0 0 0 0
19 12 11 1983 0 0 0 0 0 0 0 0 0
20 12 18 1983 0 0 0 0 0 0 0 0 0
21 12 25 1983 0 0 0 0 0 0 0 0 0
22 1 1 1984 0 0 0 0 0 0 0 0 0
23 1 8 1984 0 0 0 0 0 0 0 0 0
24 1 15 1984 0 0 0 0 0 0 0 0 0
25 1 22 1984 0 0 0 0 0 0 0 0 0
26 1 29 1984 0 0 0 0 0 0 0 0 0
27 2 5 1984 0 0 0 0 0 0 0 0 0
28 2 12 1984 0 0 0 0 0 0 0 0 0
29 2 19 1984 0 0 0 0 0 0 0 0 0
30 2 26 1984 0 0 0 0 0 0 0 0 0
31 3 4 1984 0 0 54.1615940224992 8.09491634554674 0 0 0 0 0
32 3 11 1984 0 0 0 0 0 0 0 0 1.18586708479951
33 3 18 1984 9.0840001336669 31.4132674996498 0 0 0 0 0 0 35.3990719864507
34 3 25 1984 0 0 0 0 0 0 0 0 0
35 4 1 1984 0 0 0 0 0 0 0 0 0
36 4 8 1984 0 0 14.1233594007831 0.170770051256476 0 0 0 0 0
37 4 15 1984 0 0 8.70826599011256 147.106119169677 0 0 0 0 0
38 4 22 1984 0 0 342.060741594793 287.334575517094 0 0 0 0 0
39 4 29 1984 0 0 312.338537948924 426.465367173498 0 0 0 0 0
40 5 6 1984 0 0 115.521293371287 366.251462085164 0 0 0 0 0
41 5 13 1984 0 0 708.972864728262 650.147492291579 0 1.15491338526772 0 0 7.87146778277558
42 5 20 1984 10.1837247438511 0 809.026272804104 976.640624190568 0 21.6560064024485 0 0 32.4077257215322
43 5 27 1984 9.15157375851981 0 650.359193041724 520.822017214024 0 111.186066387605 8.14342773340101 2.41957326486459 116.610745862056
44 6 3 1984 11.4243571355312 29.9526508759219 1491.63011660592 982.575839708132 0 195.733087113734 77.9145703455972 0 236.308817382559
45 6 10 1984 32.2367934917448 0 856.512846834429 243.110852037307 79.6084182789436 34.5899520134875 30.9236493136842 0 100.542553885651
46 6 17 1984 10.7384978342218 0.464999980757431 1945.34449681699 1379.60228739745 0 274.751083508779 210.736613935586 2.45232385986866 693.404133608287
47 6 24 1984 0 0 1878.94595348892 1789.03656410386 0 294.715486186962 71.6818778360822 3.31601105550549 491.512157227835
48 7 1 1984 57.0832252790553 64.5280583651655 3292.86486774165 2976.31629164888 74.1414563671893 230.932727665226 81.8643715415669 0 419.705480144476
49 7 8 1984 171.838211414633 0 3697.38038097246 3066.6065911919 0 722.545502752914 822.489318630765 6.3522673627537 1230.83762893573
50 7 15 1984 74.0283309319509 33.1147908655156 2934.33518100692 2930.36183861829 82.3447100434981 516.160637968604 513.506486263995 0 1383.9518666642
51 7 22 1984 162.12589427126 0.585651062869498 3870.22051481006 3401.75006493902 81.5906723525017 993.483080792509 653.097559467169 6.55053484246122 1117.95846778301
52 7 29 1984 90.1865037155178 33.1147908655156 3219.87215733839 3117.18770891406 0 356.817566755457 496.443863549861 0 1391.39862896957
1 8 5 1984 148.756499832902 31.4132674996498 2801.7095234601 2116.88049404117 82.2746218704471 788.850831997568 586.490238421127 3.77359615550753 1336.66197522657
2 8 12 1984 110.526470422237 0 2464.86391714459 2307.36585605836 0 538.789623866072 508.837982089486 2.8475552503023 537.495199384186
3 8 19 1984 136.217631892889 33.6960180006068 2349.5291734164 2099.28793341769 82.5076423010144 575.882932325888 499.988636610183 0 1426.48042132427
4 8 26 1984 74.1905016961951 0 1465.14264667507 1679.59882426662 0 451.803380941826 489.003998404314 3.77359615550753 814.994588469503
5 9 2 1984 153.323221211382 31.4132674996498 1655.92156435486 1623.5841178722 80.0326819879619 259.781551223223 244.997832454536 0 859.433715165998
6 9 9 1984 73.1676965160646 0 1104.53274741425 879.687955433472 0 592.028174123025 607.997911490422 3.77359615550753 816.606161321952
7 9 16 1984 36.8914075207761 0 1039.06602304561 921.785100774336 0 307.188083118154 211.641619748949 2.68478536580333 697.407787296378
8 9 23 1984 146.524264042819 33.1147908655156 837.796642263309 522.285437191658 80.46410807917 230.086437435413 174.849320380936 0 687.9300026212
9 9 30 1984 55.2335524605374 0 218.666573204531 13.061288058469 0 161.885432903143 93.3524078390881 0 158.360230748937
10 10 7 1984 0 0.598189147275673 387.792906757752 105.00673853809 0 12.0092854324946 228.850486680374 0 745.572017497039
11 10 14 1984 0 0 280.994343203896 56.5793051716101 0 246.277234183467 366.924771743879 0 28.7035691560818
12 10 21 1984 0 0 216.113236442635 193.693860458028 0 3.77639429230748 0.10669820209835 0 287.759137350061
13 10 28 1984 0 0 70.4980779668852 262.827753801415 0 0 0 0 0
14 11 4 1984 0 0 19.285399205153 17.4464939584961 0 0 0 0 0
15 11 11 1984 0 0 0 0 0 0 0 0 0
16 11 18 1984 0 0 0 0 0 0 0 0 0
17 11 25 1984 0 0 0 0 0 0 0 0 0
18 12 2 1984 0 0 0 0 0 0 0 0 0
19 12 9 1984 0 0 0 0 0 0 0 0 0
20 12 16 1984 0 0 0 0 0 0 0 0 0
21 12 23 1984 0 0 0 0 0 0 0 0 0
22 12 30 1984 0 0 0 0 0 0 0 0 0
23 1 6 1985 0 0 0 0 0 0 0 0 0
24 1 13 1985 0 0 0 0 0 0 0 0 0
25 1 20 1985 0 0 0 0 0 0 0 0 0
26 1 27 1985 0 0 0 0 0 0 0 0 0
27 2 3 1985 0 0 0 0 0 0 0 0 0
28 2 10 1985 0 0 0 0 0 0 0 0 0
29 2 17 1985 0 0 0 0 0 0 0 0 0
30 2 24 1985 0 0 0 0 0 0 0 0 0
31 3 3 1985 0 0 0 0 0 0 0 0 0
32 3 10 1985 0 0 4.95781296766738 8.63401868156709 0 0 0 0 0
33 3 17 1985 0 0.0372932366078093 138.694423834314 224.906116683617 0 0 0 0 0
34 3 24 1985 0 0 0 0 0 2.32777669743597 0 0 0
35 3 31 1985 0 0 0 0 0 0 0 0 0
