"date" "month" "week" "day" "year" "TotalEnergyContent" "TotalECCEnergyContent" "FirmEnergyDeficit" "TotalCoordPreEnergy" "TotalNFEnergyContent" "NonFirmEnergyDeficit" "Total_ORCEnergyContent"
2007-03-18 3 33 18 2007 3336322.58182868 NA 0 2038712.44350989 1284195.15114967 915904.964490107 1689880.75756059
2007-03-25 3 34 25 2007 2900432.55842485 NA 0 2320276.03087942 942150.931336871 656601.377120584 1409720.21475216
2007-04-01 4 35 1 2007 2317501.20885104 NA 0 3189366.97758237 335441.651616889 0 974994.718254782
2007-04-08 4 36 8 2007 2044894.96257852 NA 0 3545790.17599756 50141.1464496151 0 687027.479167868
2007-04-15 4 37 15 2007 1943184.63684572 NA 0 3792134.43381799 68076.4733146663 0 595238.626256914
2007-04-22 4 38 22 2007 1930818.02141638 NA 0 3170882.2285833 0 0 485268.583494196
2007-04-29 4 39 29 2007 1533202.57027461 NA 0 3698429.86172093 435139.268003934 0 712883.001961655
2007-05-06 5 40 6 2007 1319636.88895954 NA 0 2846763.21340106 71186.6517960771 503972.11459894 373419.468387216
2007-05-13 5 41 13 2007 4947253.81229515 NA 516171.317434861 1583764.01056514 68900.9325225932 1250800 656154.566871194
2007-05-20 5 42 20 2007 4148942.57983882 NA 51924.0773535629 2048011.25064644 4.0269710354609e-09 1250800 646853.293503206
2007-05-27 5 43 27 2007 3456644.1523372 NA 0 2979081.8137916 280822.677746628 371653.514208403 1362484.825763
2007-06-03 6 44 3 2007 4982175.92787676 NA 0 2850132.8997105 1169177.85164 500602.4282895 2324668.80128681
2007-06-10 6 45 10 2007 4100286.97119773 NA 0 3054918.97044352 1013291.25879224 94843.3815564774 1734407.62348835
