"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "FLAPO" "ALBEN" "CHELA" "JLAKE" "PALIS" "IPARK" "RIRDM" "AMERI" "MINAD" "BOISE" "PAYHS" "OWYHE" "PELTO"
2008-04-13 4 37 13 2008 13353089.0307958 849995.924558976 76291.9557479858 191341 889900 1565163.96018227 4669503.81869181 1668771.05163908 570000 572800 944975 1293387 351425.65128898 365207.832126523 112828.549805808 63936.7624951542 1672590 95180 259775.417150522 446726.010201756 1046188.02164074 556320
2008-04-20 4 38 20 2008 13424967.8400699 1151101 109498.918851508 216482 889900 1625352.18662671 4346456.76567072 2010079.22877204 505000 592932 993134.174306431 1282993 370623.321552284 380738.5210365 114779.286587886 83086.7987873981 1672590 95180 354374.168632405 431243.968623252 1067405.75376645 557295
2008-04-27 4 39 27 2008 13558353.519526 1475540.91171897 171495.408858344 241624 889900 1814250.77726573 4023409.71264963 2447199.59172917 444700 613064 1107650.01453526 1272600 457353.964839551 406924.048386068 118320.777007162 91738.1276206154 1672590 78518.8519562381 494716.933110138 448706.857918487 1094529.91912722 558270
2008-05-04 5 40 4 2008 13736973.2651541 1951579.26334396 216862.036478165 266765 1129542.00523593 1965829.02712678 4023409.71264963 2739142.73537859 1404654.96488287 774122 1067949.47115395 1314040 498548.886670183 364991.145648319 120184.723836288 95443.203239885 1672590 95180 562645.406138784 476813.33923385 1108573.11537357 558270
2008-05-11 5 41 11 2008 13965919.5791495 2400769.95418631 292113.521005198 291685.113925925 1462814.35667442 2099654.8344231 4023409.71264963 2937470.70952296 1412445.10795023 849491.082613629 1169662.76090549 1355480 513714.292835581 414485.737073861 120857.320350052 98937.6818680475 1672590 95180 634627.176673142 507276.80479331 1112750.48263086 558270
2008-05-18 5 42 18 2008 14481687.6655417 3193665.71596661 419793.180459201 286430.635288564 2083274.91666598 2347398.67369901 5258163 3101943.85477644 1194928.79183331 1096237 918920.497061925 1396920 551847.26057165 536912.592345066 127947.115683078 100500 1672590 60211.282998713 768399.523790293 584483.757234478 1119765.1787753 558270
2008-05-25 5 43 25 2008 14931660.0553008 3874026.73529557 510454.664602026 334447.799629848 2823396.08623049 2595351.11727147 5426758 3232628.10630595 1282993.61363515 1257295 1489376.48488093 1438360 632094.997891353 788269.096021889 134509.904017055 100500 1672590 66578.6683245329 822348.174430574 644635.241520478 1120000 558270
2008-06-01 6 44 1 2008 15494858.2264995 4533998.75294923 624321.527535028 349648.462602243 3584081.39000257 2812926.84577934 6683487.20585331 3339604.20223814 1383744.78859051 1418353 1509513.16562727 1479800 697456.510062061 974005.728132757 135205 99724.2841741494 1672590 90764.5541096779 898914.583362077 711050.874915289 1120000 558270
2008-06-08 6 45 8 2008 16097985.3685637 5241820.27079223 711333.089674243 392471 4218952.89602392 3069374.93316121 8384054.1697493 3468000 1420000 1511765 1540000 1512500 680972.409414685 950985.499312708 132009.484873429 97367.3413202244 1557185.89442438 95180 922593.52792455 753316.736013359 1111861.11673366 558270
2008-06-15 6 46 15 2008 16708041.1376588 5631843.94796561 809458.202237096 417612 4758277.42003178 3071500 8571529.1969422 3468000 1420000 1605177 1540000 1545200 628063.723921612 877097.935006166 121752.904400112 89802.3093630026 1375896.07562754 95180 939461.486780251 779545.399713656 1085077.90539782 558270
2008-06-22 6 47 22 2008 17395776.9689404 6169035.94901679 908719.970321871 442753 5275996 3057914.42348922 9088379 3409204.61444826 1366815 1698588 1507965.32768648 1577900 575151.558847318 803205.511425972 111495.64939473 82236.7798855174 1150145.76809978 95180 965089.152092367 754065.026025587 1052794.2345798 558270
2008-06-29 6 48 29 2008 17947936.1213975 6594005.08098975 988656.268652158 467894 5743053 3071500 9107400 3468000 1420000 1765127.02075552 1540000 1610600 523491.380682487 731061.501408163 101481.097536644 74850.2630009904 832045.268707444 95180 989457.310248784 740023.895545867 1031299.83363177 558270
2008-07-06 7 49 6 2008 18750477.0522763 7036170.65876832 1129871.33706852 493035 5869400 3053069 9107400 3353678 1420000 1792000 1540000 1626950 454160.306843232 634239.890192547 88040.9651367012 64937.1119874174 574535.385624852 95180 1011000 712184.527512579 1000074.11172556 558270
2008-07-13 7 50 13 2008 19307477.5334724 7255512 1209459.94649958 518176 5869400 3034638 9107400 3239356 1420000 1792000 1540000 1643300 384044.762525631 536322.757279969 74448.7596978019 54911.7951889099 306133.833160424 95180 925201.368508109 682618.67234527 966009.782740451 558270
2008-07-20 7 51 20 2008 19841995.1919977 7291406 1320026.78370713 543318 5869400 3016208 8990329 3125033 1420000 1792000 1540000 1659650 343129.895941385 479184.693696194 66517.2335643218 49061.6730331474 44278.5518674848 95180 860947.433539855 651220.775893686 942538.184644994 558270
