"date" "month" "week" "day" "year" "ALBEN" "AMERI" "ARROW" "BONFE" "BONNE" "BOUND" "BOXCA" "BROWN" "CABIN" "CHELA" "CHIEF" "CORRA" "DALLE" "DUNCA" "DWORS" "FLAPO" "FLASF" "GCOUL" "HCANY" "ICEHA" "IPARK" "JDAYY" "JLAKE" "LIBBY" "LGOOS" "LGRAN" "LMONU" "BOISE" "MCNAR" "MICAA" "MILNE" "MINAD" "NOXON" "OWYHE" "OXBOW" "PALIS" "PAYHS" "PELTO" "PRIRA" "REVEL" "RIRDM" "RISLA" "ROCKY" "THOMF" "WANAP" "WELLS"
2007-05-27 5 43 27 2007 1068611.32945836 356434.090536836 851476.640616651 287805.924938497 5453315.13423826 969390.593924686 993689.057006796 718512.899841001 964531.474292846 111149.595819194 2170249.70987067 653047.900062461 5400664.34859502 106063.643404254 364299.064906036 626950.591529732 310635.089377801 1811196.50675624 741262.591681301 2503043.29553831 17861.1926225384 5278513.51445949 85913.3310961082 484150.158109125 2708641.14636802 2716505.45255959 2725996.24049783 230133.76985962 6368142.90985244 289979.057523639 328626.354830439 356876.747240533 848614.068267436 1796.19874812779 681540.899841001 303182.183688921 245763.67306959 120106.26885097 2757650.77359501 316486.637468991 8478.70341339523 2763771.61310087 2593544.00329872 818770.427539076 2886594.12809733 2630349.17191778
2007-06-03 6 44 3 2007 1139360.55166147 178299.714097788 984027.480989972 281996.192076367 6343449.6755723 776746.315578093 757591.447143823 556795.067097304 920183.864148463 162446.071701994 2396302.57301063 740708.071722917 6324037.73513559 117281.320060667 365440.062437633 475634.875497084 278283.621767008 2202834.46413141 482538.757796453 2219571.81640854 17576.3749499165 6226315.54223355 92107.7771490505 488480.086274626 2358358.69857521 2334224.34854176 2411616.95521145 193797.706958231 7292071.21092181 314274.565321848 109605.094609985 132159.716060209 807247.513844283 -2476.55592083459 420273.420059842 274697.648727236 254951.860905331 111212.805665458 3566280.69787918 316239.879939948 5195.20900015839 3441126.44859224 3145009.05210105 747647.007375102 3643042.45401447 2926054.21750845
2007-06-10 6 45 10 2007 1190815.06238691 646065.200358411 805742.992455087 272726.990679 6160894.59289334 1052748.38347736 1005884.63503459 1002588.24675557 1046631.30072107 173738.623712423 2019137.45277975 776202.577232146 6033992.37211369 117739.276654014 322612.940173592 496390.63180249 303058.725092732 2594971.56024376 961893.59160652 2263467.82381464 26312.972012738 5882988.53373828 116924.668662126 492839.13809466 2483852.9690562 2502782.51070706 2487265.97510896 192233.890867093 7099370.70812037 333752.080646033 660083.256697517 782546.541169536 948021.641483721 709.39676401207 940984.513249365 474906.180572463 286429.04585772 98113.0924510084 2817228.88332127 255835.913648075 3608.40926490563 2798975.10510443 2550195.7197819 871034.365415721 2977225.85449901 2345263.54663682
2007-06-17 6 46 17 2007 1139386.97836279 494644.674258149 1109330.69106763 226781.56246045 5897645.58406368 1176197.47800489 1120784.07810547 1019470.83774931 992761.536233786 170074.749935162 2192759.54698677 946021.875207955 5874949.2524109 222817.286772697 270127.549893873 567007.778132773 289597.217597194 3032576.37017896 1060663.04104009 2274345.83326163 24477.3488745323 5780223.76811886 98463.4952388144 662952.785712448 2425886.57933725 2418628.98441908 2459399.01026001 143625.87463796 7079038.42426275 608403.786862208 561861.333743107 619853.995252383 920443.567077586 -1406.40636220161 1009026.21829298 360057.614691901 198752.307550613 90999.2098616831 2869029.46934198 323766.22115507 1869.55237206457 2875286.74197964 2631289.49000831 880278.222467056 3032325.39080773 2499181.18767953
2007-06-24 6 47 24 2007 1485490.26023257 522992.785496789 1149592.80864679 238266.739932531 6520982.71386621 1542886.45302612 1478397.58288264 789990.789893172 1337717.85865457 118733.377596043 3565874.536872 1000409.3028416 6580525.845999 195875.043849495 221615.414813958 768974.259303407 224783.64457703 4032678.82503024 874462.820650532 1850062.93857229 16132.9308501349 6546729.19251359 139871.00821158 814058.567821119 1955837.07637736 1940278.81678769 1992658.75596149 106289.385251995 7877714.75772404 747437.527064896 647004.17324554 708856.266725525 1251615.21750934 -1164.09232436558 843175.789893172 433145.594740527 136699.339423809 78602.2457294572 4130266.9188566 421751.279899384 -133.2407132563 4070264.35795593 3887364.04105261 1194328.89058492 4264586.39639089 3800928.20772612
2007-07-01 7 48 1 2007 1048903.62611094 401600.51278083 1020418.53177489 192910.211854456 6223769.57896425 1116878.68760383 1056878.01148922 709584.894078951 873613.619390831 82401.2605093004 2806308.37103339 736807.901000714 6072781.06581875 111036.381042596 144734.518954878 447550.592353522 116855.985229079 3283297.70491285 675741.664628782 1347677.9357343 7423.66452584678 5938239.0252235 84269.8958661272 753254.32166453 1387678.24609556 1361015.8327879 1432652.73317836 72610.5435734475 6999762.71294032 639880.084082478 560066.144499987 641483.92483315 805629.073312341 -3199.14946470537 656399.894078951 326899.108022992 88572.2423483492 71737.3362767654 3587686.99436743 465559.350112999 351.3620783331 3402858.37180311 3220739.18408785 758428.376866965 3684161.41684593 3073182.76598137
2007-07-08 7 49 8 2007 724195.035914822 304702.538777124 798284.327752942 154968.041500061 4718335.99269769 749681.74553327 745113.337085113 498066.771167998 626090.082885105 70297.8651689689 2328739.04795813 568371.286552423 4385033.80082474 121658.904351146 104809.578815961 348381.373872593 96878.7869132803 2110244.01179228 525534.263329598 1341508.82417511 10602.3398460803 4228588.99530031 59366.4962092677 575435.671907721 1355664.22254697 1350476.52626436 1375861.24094054 64729.5547230642 5620397.0227214 579435.267438018 450146.749193996 537301.735262289 588944.16059093 -2571.886335658 498066.771167998 265271.973906866 65260.0950321563 98569.1659502156 3010190.95637211 401215.778558944 -825.58602970459 2899946.39085496 2757129.1654692 570421.990938738 3159209.6678366 2573518.14920187
2007-07-15 7 50 15 2007 674667.679612779 304960.051720485 796037.67702787 242865.340235593 2722582.99932603 688813.867018958 690743.438043143 455831.067742965 618777.97978966 80603.8188229628 1989351.39277417 927662.444487267 2555863.20811282 245903.588976329 86678.6772943161 408589.785204301 98691.2517804777 1914374.66491367 475581.476451877 1104150.35893701 12095.0302909722 2478639.94123249 52541.0339793149 630131.008479879 1140389.15870671 1150502.99496715 1142305.51647318 54861.4039155382 4193583.53335978 1109893.38714484 433257.221434248 499061.943629572 587705.87049267 -681.19434308197 455831.067742965 243145.628563438 59320.1653499591 108615.756336546 2185842.62865575 419313.6919442 -1229.26043987532 2267156.3870911 2169112.29593061 578915.896973276 2405743.33063396 2147704.21041468
2007-07-22 7 51 22 2007 570650.185621137 231189.597407455 835989.95994964 572920.060061967 3484101.33075388 589625.149141287 588321.609048752 397402.794921165 502082.55684753 60461.8805698003 2697592.11933662 1166128.52630124 3381839.345404 198990.400509505 54019.8318128758 276035.935038392 56183.1248416401 2479246.09108512 415801.697466625 976254.129049432 11047.4211939779 3357526.91624422 36121.1409984564 568797.405112075 988265.877854211 981866.715788075 1003672.79000377 40876.0335000081 5076267.59322109 1109244.4237771 369609.464884522 403687.131371015 468312.03355059 -462.0999932081 397402.794921165 201112.191489011 47701.5221189731 73115.1586394668 3068394.6830857 481860.90855571 -1152.78842833907 3061676.77705319 2961831.30870431 450400.761716019 3255252.4574448 2874082.88631049
2007-07-29 7 52 29 2007 361018.194996044 213856.518514215 733937.410354436 467800.997999333 3917938.65841549 374658.653015131 372764.733952332 303279.744798697 321486.293931686 40112.8350433854 2479182.90047089 885709.449891091 3692354.87903911 112809.111950817 31892.1304802304 163106.197664603 28356.5792375977 2024833.24871774 313607.115972813 690440.771743206 12387.8422460656 3607831.64312144 26785.5306347186 402254.17714634 709810.168274 710412.893030198 712994.247731043 33656.5894716474 5067583.49688184 695661.677921734 372088.676051752 417911.497087547 303013.736705554 -2097.01590691181 303279.744798697 176588.293301335 39898.920962456 50042.3910467631 3000593.10792241 469119.084960666 -1712.7527369692 2887048.29392409 2779534.91088051 296200.175408899 3154397.57260471 2639704.64447198
2007-08-05 8 1 5 2007 260627.241186393 154561.215007032 631065.501357355 447626.66517938 3638137.07267875 267925.128139583 275231.21394372 150641.984755102 241110.679489902 30400.7355808374 2057618.88692632 674175.675736493 3525523.57618992 60557.1582529335 25460.5342213508 120433.222951058 16161.6321007763 1785158.57763253 187354.545902939 509203.393683005 9724.46543903057 3355701.38432409 18060.5136425461 315437.29222157 517382.213398583 515630.729855705 524367.418590107 24919.0515368739 4436553.28700334 504802.91111839 135640.701877018 167616.153535619 228376.475304114 -1700.91427409784 178239.984755102 128105.863766074 27883.2058774864 73291.2189039091 2537609.87634913 429923.874985667 -910.68402849395 2389508.04125406 2313981.31413668 224061.382362657 2661889.17435886 2175602.21857916
