CellID GWFraction ReturnFlowFraction NumCrops Long Lat Area StnName StnID
272105 0.35 0 4 -112.46875 43.34375 35.0894093388831 AMERI 50
272106 0.35 0 6 -112.40625 43.34375 35.0894093388831 AMERI 50
272107 0.35 0 7 -112.34375 43.34375 35.0894093388831 AMERI 50
272108 0.35 0 6 -112.28125 43.34375 35.0894093388831 AMERI 50
272109 0.35 0 7 -112.21875 43.34375 35.0894093388831 AMERI 50
272110 0.35 0 6 -112.15625 43.34375 35.0894093388831 AMERI 50
272111 0.35 0 8 -112.09375 43.34375 35.0894093388831 AMERI 50
272112 0.35 0 4 -112.03125 43.34375 35.0894093388831 AMERI 50
272113 0.35 0 5 -111.96875 43.34375 35.0894093388831 AMERI 50
272115 0.35 0 4 -111.84375 43.34375 35.0894093388831 RIRDM 60
272116 0.35 0 5 -111.78125 43.34375 35.0894093388831 RIRDM 60
272125 0.35 0 1 -111.21875 43.34375 35.0894093388831 PALIS 33
272935 0.35 0 3 -118.59375 43.40625 35.0532631971343 BROWN 6
272936 0.35 0 2 -118.53125 43.40625 35.0532631971343 BROWN 6
272965 0.25 0 6 -116.71875 43.40625 35.0532631971343 LBOIS 55
272966 0.25 0 10 -116.65625 43.40625 35.0532631971343 LBOIS 55
272967 0.25 0 12 -116.59375 43.40625 35.0532631971343 LBOIS 55
272968 0.25 0 11 -116.53125 43.40625 35.0532631971343 LBOIS 55
272969 0.25 0 5 -116.46875 43.40625 35.0532631971343 LBOIS 55
272970 0.25 0 3 -116.40625 43.40625 35.0532631971343 LBOIS 55
272971 0.25 0 4 -116.34375 43.40625 35.0532631971343 LBOIS 55
272972 0.25 0 7 -116.28125 43.40625 35.0532631971343 LBOIS 55
272978 0.35 0 2 -115.90625 43.40625 35.0532631971343 BROWN 6
272986 0.25 0 5 -115.40625 43.40625 35.0532631971343 LUCKY 48
272994 0.35 0 4 -114.90625 43.40625 35.0532631971343 BROWN 6
272995 0.35 0 4 -114.84375 43.40625 35.0532631971343 BROWN 6
272996 0.35 0 3 -114.78125 43.40625 35.0532631971343 BROWN 6
272997 0.35 0 3 -114.71875 43.40625 35.0532631971343 BROWN 6
272998 0.35 0 3 -114.65625 43.40625 35.0532631971343 BROWN 6
272999 0.35 0 3 -114.59375 43.40625 35.0532631971343 BROWN 6
273004 0.35 0 5 -114.28125 43.40625 35.0532631971343 BROWN 6
273005 0.35 0 6 -114.21875 43.40625 35.0532631971343 BROWN 6
273006 0.35 0 2 -114.15625 43.40625 35.0532631971343 BROWN 6
273013 0.35 0 3 -113.71875 43.40625 35.0532631971343 MILNE 63
273029 0.35 0 4 -112.71875 43.40625 35.0532631971343 AMERI 50
273030 0.35 0 5 -112.65625 43.40625 35.0532631971343 AMERI 50
273032 0.35 0 3 -112.53125 43.40625 35.0532631971343 AMERI 50
273033 0.35 0 2 -112.46875 43.40625 35.0532631971343 AMERI 50
273034 0.35 0 3 -112.40625 43.40625 35.0532631971343 AMERI 50
273035 0.35 0 3 -112.34375 43.40625 35.0532631971343 AMERI 50
273036 0.35 0 3 -112.28125 43.40625 35.0532631971343 AMERI 50
273037 0.35 0 4 -112.21875 43.40625 35.0532631971343 AMERI 50
273038 0.35 0 6 -112.15625 43.40625 35.0532631971343 AMERI 50
273039 0.35 0 6 -112.09375 43.40625 35.0532631971343 AMERI 50
273040 0.35 0 6 -112.03125 43.40625 35.0532631971343 AMERI 50
273041 0.35 0 9 -111.96875 43.40625 35.0532631971343 AMERI 50
273051 0.35 0 4 -111.34375 43.40625 35.0532631971343 SNKHE 49
273052 0.35 0 6 -111.28125 43.40625 35.0532631971343 PALIS 33
273053 0.35 0 6 -111.21875 43.40625 35.0532631971343 PALIS 33
273059 0.35 0 1 -110.84375 43.40625 35.0532631971343 PALIS 33
273060 0.35 0 2 -110.78125 43.40625 35.0532631971343 PALIS 33
273863 0.35 0 4 -118.59375 43.46875 35.0170753450983 BROWN 6
273868 0.35 0 2 -118.28125 43.46875 35.0170753450983 BROWN 6
273869 0.35 0 2 -118.21875 43.46875 35.0170753450983 BROWN 6
273870 0.35 0 1 -118.15625 43.46875 35.0170753450983 BROWN 6
273872 0.35 0 1 -118.03125 43.46875 35.0170753450983 BROWN 6
273891 0.35 0 3 -116.84375 43.46875 35.0170753450983 OWYHE_ID 67
273892 0.25 0 4 -116.78125 43.46875 35.0170753450983 LBOIS 55
273893 0.25 0 11 -116.71875 43.46875 35.0170753450983 LBOIS 55
273894 0.25 0 16 -116.65625 43.46875 35.0170753450983 LBOIS 55
273895 0.25 0 15 -116.59375 43.46875 35.0170753450983 LBOIS 55
273896 0.25 0 11 -116.53125 43.46875 35.0170753450983 LBOIS 55
273897 0.25 0 11 -116.46875 43.46875 35.0170753450983 LBOIS 55
273898 0.25 0 8 -116.40625 43.46875 35.0170753450983 LBOIS 55
273899 0.25 0 11 -116.34375 43.46875 35.0170753450983 LBOIS 55
273900 0.25 0 6 -116.28125 43.46875 35.0170753450983 LBOIS 55
273930 0.35 0 3 -114.40625 43.46875 35.0170753450983 BROWN 6
273932 0.35 0 3 -114.28125 43.46875 35.0170753450983 BROWN 6
273933 0.35 0 4 -114.21875 43.46875 35.0170753450983 BROWN 6
273936 0.35 0 3 -114.03125 43.46875 35.0170753450983 BROWN 6
273938 0.35 0 4 -113.90625 43.46875 35.0170753450983 BROWN 6
273940 0.35 0 3 -113.78125 43.46875 35.0170753450983 BROWN 6
273964 0.35 0 1 -112.28125 43.46875 35.0170753450983 AMERI 50
273965 0.35 0 6 -112.21875 43.46875 35.0170753450983 AMERI 50
273966 0.35 0 7 -112.15625 43.46875 35.0170753450983 AMERI 50
273967 0.35 0 6 -112.09375 43.46875 35.0170753450983 AMERI 50
273968 0.35 0 5 -112.03125 43.46875 35.0170753450983 AMERI 50
273969 0.35 0 3 -111.96875 43.46875 35.0170753450983 AMERI 50
273970 0.35 0 8 -111.90625 43.46875 35.0170753450983 AMERI 50
273977 0.35 0 6 -111.46875 43.46875 35.0170753450983 SNKHE 49
273978 0.35 0 6 -111.40625 43.46875 35.0170753450983 SNKHE 49
273979 0.35 0 8 -111.34375 43.46875 35.0170753450983 SNKHE 49
273980 0.35 0 5 -111.28125 43.46875 35.0170753450983 PALIS 33
273987 0.35 0 1 -110.84375 43.46875 35.0170753450983 PALIS 33
273988 0.35 0 2 -110.78125 43.46875 35.0170753450983 PALIS 33
274791 0.35 0 3 -118.59375 43.53125 34.9808458258354 BROWN 6
274798 0.35 0 2 -118.15625 43.53125 34.9808458258354 BROWN 6
274800 0.35 0 1 -118.03125 43.53125 34.9808458258354 BROWN 6
274801 0.35 0 1 -117.96875 43.53125 34.9808458258354 BROWN 6
274815 0.35 0 2 -117.09375 43.53125 34.9808458258354 BROWN 6
274817 0.35 0 6 -116.96875 43.53125 34.9808458258354 OWYHE_ID 67
274818 0.35 0 6 -116.90625 43.53125 34.9808458258354 OWYHE_ID 67
274819 0.35 0 9 -116.84375 43.53125 34.9808458258354 OWYHE_ID 67
274820 0.25 0 14 -116.78125 43.53125 34.9808458258354 LBOIS 55
274821 0.25 0 14 -116.71875 43.53125 34.9808458258354 LBOIS 55
274822 0.25 0 9 -116.65625 43.53125 34.9808458258354 LBOIS 55
274823 0.25 0 12 -116.59375 43.53125 34.9808458258354 LBOIS 55
274824 0.25 0 9 -116.53125 43.53125 34.9808458258354 LBOIS 55
274825 0.25 0 11 -116.46875 43.53125 34.9808458258354 LBOIS 55
274826 0.25 0 10 -116.40625 43.53125 34.9808458258354 LBOIS 55
274827 0.25 0 8 -116.34375 43.53125 34.9808458258354 LBOIS 55
274828 0.25 0 4 -116.28125 43.53125 34.9808458258354 LBOIS 55
274829 0.25 0 3 -116.21875 43.53125 34.9808458258354 LBOIS 55
274859 0.35 0 2 -114.34375 43.53125 34.9808458258354 BROWN 6
274860 0.35 0 3 -114.28125 43.53125 34.9808458258354 BROWN 6
274865 0.35 0 3 -113.96875 43.53125 34.9808458258354 BROWN 6
274890 0.35 0 2 -112.40625 43.53125 34.9808458258354 AMERI 50
274891 0.35 0 5 -112.34375 43.53125 34.9808458258354 AMERI 50
274892 0.35 0 5 -112.28125 43.53125 34.9808458258354 AMERI 50
274893 0.35 0 9 -112.21875 43.53125 34.9808458258354 AMERI 50
274894 0.35 0 9 -112.15625 43.53125 34.9808458258354 AMERI 50
274895 0.35 0 6 -112.09375 43.53125 34.9808458258354 AMERI 50
274896 0.35 0 4 -112.03125 43.53125 34.9808458258354 AMERI 50
274897 0.35 0 5 -111.96875 43.53125 34.9808458258354 AMERI 50
274898 0.35 0 8 -111.90625 43.53125 34.9808458258354 AMERI 50
274899 0.35 0 5 -111.84375 43.53125 34.9808458258354 AMERI 50
274900 0.35 0 7 -111.78125 43.53125 34.9808458258354 RIRDM 60
274901 0.35 0 6 -111.71875 43.53125 34.9808458258354 RIRDM 60
274903 0.35 0 6 -111.59375 43.53125 34.9808458258354 SNKHE 49
274904 0.35 0 7 -111.53125 43.53125 34.9808458258354 SNKHE 49
274905 0.35 0 7 -111.46875 43.53125 34.9808458258354 SNKHE 49
274906 0.35 0 7 -111.40625 43.53125 34.9808458258354 SNKHE 49
274907 0.35 0 1 -111.34375 43.53125 34.9808458258354 SNKHE 49
274915 0.35 0 2 -110.84375 43.53125 34.9808458258354 PALIS 33
274916 0.35 0 3 -110.78125 43.53125 34.9808458258354 PALIS 33
274917 0.35 0 2 -110.71875 43.53125 34.9808458258354 PALIS 33
275743 0.35 0 2 -117.09375 43.59375 34.9445746824556 OWYHE_ID 67
275744 0.35 0 8 -117.03125 43.59375 34.9445746824556 OWYHE_ID 67
275745 0.25 0 11 -116.96875 43.59375 34.9445746824556 LBOIS 55
275746 0.35 0 10 -116.90625 43.59375 34.9445746824556 OWYHE_ID 67
275747 0.25 0 12 -116.84375 43.59375 34.9445746824556 LBOIS 55
275748 0.25 0 15 -116.78125 43.59375 34.9445746824556 LBOIS 55
275749 0.25 0 12 -116.71875 43.59375 34.9445746824556 LBOIS 55
275750 0.25 0 13 -116.65625 43.59375 34.9445746824556 LBOIS 55
275751 0.25 0 8 -116.59375 43.59375 34.9445746824556 LBOIS 55
275752 0.25 0 5 -116.53125 43.59375 34.9445746824556 LBOIS 55
275753 0.25 0 9 -116.46875 43.59375 34.9445746824556 LBOIS 55
275754 0.25 0 5 -116.40625 43.59375 34.9445746824556 LBOIS 55
275755 0.25 0 2 -116.34375 43.59375 34.9445746824556 LBOIS 55
275787 0.35 0 1 -114.34375 43.59375 34.9445746824556 BROWN 6
275822 0.35 0 7 -112.15625 43.59375 34.9445746824556 AMERI 50
275823 0.35 0 6 -112.09375 43.59375 34.9445746824556 AMERI 50
275824 0.35 0 8 -112.03125 43.59375 34.9445746824556 AMERI 50
275825 0.35 0 6 -111.96875 43.59375 34.9445746824556 AMERI 50
275826 0.35 0 7 -111.90625 43.59375 34.9445746824556 AMERI 50
275827 0.35 0 8 -111.84375 43.59375 34.9445746824556 AMERI 50
275828 0.35 0 8 -111.78125 43.59375 34.9445746824556 AMERI 50
275829 0.35 0 11 -111.71875 43.59375 34.9445746824556 RIRDM 60
275830 0.35 0 10 -111.65625 43.59375 34.9445746824556 SNKHE 49
275831 0.35 0 7 -111.59375 43.59375 34.9445746824556 SNKHE 49
275832 0.35 0 6 -111.53125 43.59375 34.9445746824556 SNKHE 49
275833 0.35 0 5 -111.46875 43.59375 34.9445746824556 SNKHE 49
275837 0.35 0 1 -111.21875 43.59375 34.9445746824556 SNKHE 49
275838 0.35 0 3 -111.15625 43.59375 34.9445746824556 HFORK 56
275839 0.35 0 3 -111.09375 43.59375 34.9445746824556 HFORK 56
275843 0.35 0 2 -110.84375 43.59375 34.9445746824556 PALIS 33
275844 0.35 0 1 -110.78125 43.59375 34.9445746824556 PALIS 33
276650 0.35 0 2 -118.40625 43.65625 34.9082619581183 BROWN 6
276671 0.35 0 7 -117.09375 43.65625 34.9082619581183 OWYHE_ID 67
276672 0.25 0 9 -117.03125 43.65625 34.9082619581183 LBOIS 55
276673 0.25 0 11 -116.96875 43.65625 34.9082619581183 LBOIS 55
276674 0.25 0 14 -116.90625 43.65625 34.9082619581183 LBOIS 55
276675 0.25 0 20 -116.84375 43.65625 34.9082619581183 LBOIS 55
276676 0.25 0 15 -116.78125 43.65625 34.9082619581183 LBOIS 55
276677 0.25 0 12 -116.71875 43.65625 34.9082619581183 LBOIS 55
276678 0.25 0 8 -116.65625 43.65625 34.9082619581183 LBOIS 55
276679 0.25 0 13 -116.59375 43.65625 34.9082619581183 LBOIS 55
276680 0.25 0 13 -116.53125 43.65625 34.9082619581183 LBOIS 55
276681 0.25 0 11 -116.46875 43.65625 34.9082619581183 LBOIS 55
276682 0.25 0 5 -116.40625 43.65625 34.9082619581183 LBOIS 55
276683 0.25 0 2 -116.34375 43.65625 34.9082619581183 LBOIS 55
276684 0.25 0 1 -116.28125 43.65625 34.9082619581183 LBOIS 55
276715 0.35 0 1 -114.34375 43.65625 34.9082619581183 BROWN 6
276749 0.35 0 6 -112.21875 43.65625 34.9082619581183 AMERI 50
276750 0.35 0 6 -112.15625 43.65625 34.9082619581183 AMERI 50
276751 0.35 0 7 -112.09375 43.65625 34.9082619581183 AMERI 50
276752 0.35 0 8 -112.03125 43.65625 34.9082619581183 AMERI 50
276753 0.35 0 9 -111.96875 43.65625 34.9082619581183 AMERI 50
276754 0.35 0 9 -111.90625 43.65625 34.9082619581183 AMERI 50
276755 0.35 0 8 -111.84375 43.65625 34.9082619581183 AMERI 50
276756 0.35 0 6 -111.78125 43.65625 34.9082619581183 AMERI 50
276757 0.35 0 10 -111.71875 43.65625 34.9082619581183 SNKHE 49
276758 0.35 0 5 -111.65625 43.65625 34.9082619581183 SNKHE 49
276765 0.35 0 4 -111.21875 43.65625 34.9082619581183 HFORK 56
276766 0.35 0 4 -111.15625 43.65625 34.9082619581183 HFORK 56
276767 0.35 0 6 -111.09375 43.65625 34.9082619581183 HFORK 56
276768 0.35 0 1 -111.03125 43.65625 34.9082619581183 HFORK 56
277583 0.35 0 3 -118.09375 43.71875 34.8719076960323 BROWN 6
277598 0.35 0 5 -117.15625 43.71875 34.8719076960323 OWYHE_ID 67
277599 0.35 0 10 -117.09375 43.71875 34.8719076960323 OWYHE_ID 67
277600 0.25 0 12 -117.03125 43.71875 34.8719076960323 LBOIS 55
277601 0.25 0 13 -116.96875 43.71875 34.8719076960323 LBOIS 55
277602 0.25 0 13 -116.90625 43.71875 34.8719076960323 LBOIS 55
277603 0.25 0 12 -116.84375 43.71875 34.8719076960323 LBOIS 55
277604 0.25 0 12 -116.78125 43.71875 34.8719076960323 LBOIS 55
277605 0.25 0 13 -116.71875 43.71875 34.8719076960323 LBOIS 55
277606 0.25 0 8 -116.65625 43.71875 34.8719076960323 LBOIS 55
277607 0.25 0 8 -116.59375 43.71875 34.8719076960323 LBOIS 55
277608 0.25 0 8 -116.53125 43.71875 34.8719076960323 LBOIS 55
277609 0.25 0 9 -116.46875 43.71875 34.8719076960323 LBOIS 55
277610 0.25 0 7 -116.40625 43.71875 34.8719076960323 LBOIS 55
277611 0.25 0 5 -116.34375 43.71875 34.8719076960323 LBOIS 55
277612 0.25 0 3 -116.28125 43.71875 34.8719076960323 LBOIS 55
277643 0.35 0 1 -114.34375 43.71875 34.8719076960323 BROWN 6
277677 0.35 0 8 -112.21875 43.71875 34.8719076960323 AMERI 50
277678 0.35 0 5 -112.15625 43.71875 34.8719076960323 AMERI 50
277679 0.35 0 4 -112.09375 43.71875 34.8719076960323 AMERI 50
277680 0.35 0 5 -112.03125 43.71875 34.8719076960323 AMERI 50
277681 0.35 0 5 -111.96875 43.71875 34.8719076960323 AMERI 50
277682 0.35 0 5 -111.90625 43.71875 34.8719076960323 AMERI 50
277683 0.35 0 5 -111.84375 43.71875 34.8719076960323 AMERI 50
277684 0.35 0 7 -111.78125 43.71875 34.8719076960323 AMERI 50
277685 0.35 0 5 -111.71875 43.71875 34.8719076960323 SNKHE 49
277686 0.35 0 6 -111.65625 43.71875 34.8719076960323 SNKHE 49
277688 0.35 0 4 -111.53125 43.71875 34.8719076960323 SNKHE 49
277689 0.35 0 3 -111.46875 43.71875 34.8719076960323 HFORK 56
277693 0.35 0 7 -111.21875 43.71875 34.8719076960323 HFORK 56
277694 0.35 0 2 -111.15625 43.71875 34.8719076960323 HFORK 56
277695 0.35 0 8 -111.09375 43.71875 34.8719076960323 HFORK 56
277696 0.35 0 6 -111.03125 43.71875 34.8719076960323 HFORK 56
278479 0.2 0 2 -120.09375 43.78125 34.8355119394562 PELTO 66
278480 0.2 0 2 -120.03125 43.78125 34.8355119394562 PELTO 66
278506 0.35 0 2 -118.40625 43.78125 34.8355119394562 BROWN 6
278507 0.35 0 2 -118.34375 43.78125 34.8355119394562 BROWN 6
278510 0.35 0 2 -118.15625 43.78125 34.8355119394562 BROWN 6
278511 0.35 0 2 -118.09375 43.78125 34.8355119394562 BROWN 6
278525 0.35 0 2 -117.21875 43.78125 34.8355119394562 BROWN 6
278526 0.35 0 10 -117.15625 43.78125 34.8355119394562 OWYHE_ID 67
278527 0.35 0 10 -117.09375 43.78125 34.8355119394562 OWYHE_ID 67
278528 0.35 0 11 -117.03125 43.78125 34.8355119394562 OWYHE_ID 67
278529 0.25 0 11 -116.96875 43.78125 34.8355119394562 LBOIS 55
278530 0.25 0 15 -116.90625 43.78125 34.8355119394562 LBOIS 55
278531 0.25 0 12 -116.84375 43.78125 34.8355119394562 LBOIS 55
278532 0.25 0 13 -116.78125 43.78125 34.8355119394562 LBOIS 55
278533 0.25 0 11 -116.71875 43.78125 34.8355119394562 LBOIS 55
278534 0.25 0 9 -116.65625 43.78125 34.8355119394562 LBOIS 55
278535 0.25 0 6 -116.59375 43.78125 34.8355119394562 LBOIS 55
278536 0.25 0 3 -116.53125 43.78125 34.8355119394562 LBOIS 55
278537 0.25 0 3 -116.46875 43.78125 34.8355119394562 LBOIS 55
278608 0.35 0 3 -112.03125 43.78125 34.8355119394562 AMERI 50
278609 0.35 0 9 -111.96875 43.78125 34.8355119394562 AMERI 50
278610 0.35 0 6 -111.90625 43.78125 34.8355119394562 AMERI 50
278611 0.35 0 6 -111.84375 43.78125 34.8355119394562 AMERI 50
278612 0.35 0 8 -111.78125 43.78125 34.8355119394562 AMERI 50
278613 0.35 0 7 -111.71875 43.78125 34.8355119394562 HFORK 56
278614 0.35 0 7 -111.65625 43.78125 34.8355119394562 HFORK 56
278615 0.35 0 7 -111.59375 43.78125 34.8355119394562 HFORK 56
278616 0.35 0 8 -111.53125 43.78125 34.8355119394562 HFORK 56
278617 0.35 0 6 -111.46875 43.78125 34.8355119394562 HFORK 56
278620 0.35 0 6 -111.28125 43.78125 34.8355119394562 HFORK 56
278621 0.35 0 7 -111.21875 43.78125 34.8355119394562 HFORK 56
278622 0.35 0 4 -111.15625 43.78125 34.8355119394562 HFORK 56
278623 0.35 0 6 -111.09375 43.78125 34.8355119394562 HFORK 56
278624 0.35 0 5 -111.03125 43.78125 34.8355119394562 HFORK 56
279431 0.35 0 2 -118.59375 43.84375 34.7990747316977 BROWN 6
279432 0.35 0 2 -118.53125 43.84375 34.7990747316977 BROWN 6
279433 0.35 0 2 -118.46875 43.84375 34.7990747316977 BROWN 6
279434 0.35 0 2 -118.40625 43.84375 34.7990747316977 BROWN 6
279435 0.35 0 2 -118.34375 43.84375 34.7990747316977 BROWN 6
279436 0.35 0 3 -118.28125 43.84375 34.7990747316977 BROWN 6
279438 0.35 0 1 -118.15625 43.84375 34.7990747316977 BROWN 6
279446 0.35 0 4 -117.65625 43.84375 34.7990747316977 BROWN 6
279447 0.35 0 4 -117.59375 43.84375 34.7990747316977 BROWN 6
279453 0.35 0 2 -117.21875 43.84375 34.7990747316977 BROWN 6
279454 0.35 0 8 -117.15625 43.84375 34.7990747316977 BROWN 6
279455 0.35 0 11 -117.09375 43.84375 34.7990747316977 OWYHE_ID 67
279456 0.35 0 12 -117.03125 43.84375 34.7990747316977 OWYHE_ID 67
279457 0.35 0 11 -116.96875 43.84375 34.7990747316977 OWYHE_ID 67
279458 0.25 0 10 -116.90625 43.84375 34.7990747316977 PAYET 61
279459 0.25 0 2 -116.84375 43.84375 34.7990747316977 PAYET 61
279460 0.25 0 6 -116.78125 43.84375 34.7990747316977 LBOIS 55
279461 0.25 0 6 -116.71875 43.84375 34.7990747316977 LBOIS 55
279462 0.25 0 5 -116.65625 43.84375 34.7990747316977 PAYET 61
279463 0.25 0 4 -116.59375 43.84375 34.7990747316977 PAYET 61
279464 0.25 0 4 -116.53125 43.84375 34.7990747316977 PAYET 61
279465 0.25 0 4 -116.46875 43.84375 34.7990747316977 PAYET 61
279538 0.35 0 6 -111.90625 43.84375 34.7990747316977 AMERI 50
279539 0.35 0 7 -111.84375 43.84375 34.7990747316977 AMERI 50
279540 0.35 0 5 -111.78125 43.84375 34.7990747316977 HFORK 56
279541 0.35 0 6 -111.71875 43.84375 34.7990747316977 HFORK 56
279542 0.35 0 9 -111.65625 43.84375 34.7990747316977 HFORK 56
279543 0.35 0 6 -111.59375 43.84375 34.7990747316977 HFORK 56
279544 0.35 0 6 -111.53125 43.84375 34.7990747316977 HFORK 56
279545 0.35 0 6 -111.46875 43.84375 34.7990747316977 HFORK 56
279546 0.35 0 7 -111.40625 43.84375 34.7990747316977 HFORK 56
279547 0.35 0 6 -111.34375 43.84375 34.7990747316977 HFORK 56
279548 0.35 0 8 -111.28125 43.84375 34.7990747316977 HFORK 56
279549 0.35 0 7 -111.21875 43.84375 34.7990747316977 HFORK 56
279550 0.35 0 5 -111.15625 43.84375 34.7990747316977 HFORK 56
279551 0.35 0 4 -111.09375 43.84375 34.7990747316977 HFORK 56
279562 0.35 0 2 -110.40625 43.84375 34.7990747316977 PALIS 33
280335 0.2 0 1 -120.09375 43.90625 34.7625961161137 PELTO 66
280336 0.2 0 1 -120.03125 43.90625 34.7625961161137 PELTO 66
280359 0.35 0 2 -118.59375 43.90625 34.7625961161137 BROWN 6
280360 0.35 0 2 -118.53125 43.90625 34.7625961161137 BROWN 6
280363 0.35 0 2 -118.34375 43.90625 34.7625961161137 BROWN 6
280374 0.35 0 2 -117.65625 43.90625 34.7625961161137 BROWN 6
280375 0.35 0 3 -117.59375 43.90625 34.7625961161137 BROWN 6
280376 0.35 0 3 -117.53125 43.90625 34.7625961161137 BROWN 6
280377 0.35 0 2 -117.46875 43.90625 34.7625961161137 BROWN 6
280378 0.35 0 4 -117.40625 43.90625 34.7625961161137 BROWN 6
280379 0.35 0 8 -117.34375 43.90625 34.7625961161137 BROWN 6
280380 0.35 0 8 -117.28125 43.90625 34.7625961161137 BROWN 6
280383 0.35 0 8 -117.09375 43.90625 34.7625961161137 OWYHE_ID 67
280384 0.35 0 14 -117.03125 43.90625 34.7625961161137 OWYHE_ID 67
280385 0.35 0 12 -116.96875 43.90625 34.7625961161137 OWYHE_ID 67
280386 0.25 0 9 -116.90625 43.90625 34.7625961161137 PAYET 61
280387 0.25 0 4 -116.84375 43.90625 34.7625961161137 PAYET 61
280388 0.25 0 8 -116.78125 43.90625 34.7625961161137 PAYET 61
280389 0.25 0 7 -116.71875 43.90625 34.7625961161137 PAYET 61
280390 0.25 0 7 -116.65625 43.90625 34.7625961161137 PAYET 61
280391 0.25 0 6 -116.59375 43.90625 34.7625961161137 PAYET 61
280392 0.25 0 9 -116.53125 43.90625 34.7625961161137 PAYET 61
280393 0.25 0 5 -116.46875 43.90625 34.7625961161137 PAYET 61
280395 0.25 0 3 -116.34375 43.90625 34.7625961161137 PAYET 61
280396 0.25 0 3 -116.28125 43.90625 34.7625961161137 PAYET 61
280397 0.25 0 2 -116.21875 43.90625 34.7625961161137 PAYHS 62
280398 0.25 0 2 -116.15625 43.90625 34.7625961161137 PAYHS 62
280420 0.2 0 2 -114.78125 43.90625 34.7625961161137 LIMEP 59
280466 0.35 0 8 -111.90625 43.90625 34.7625961161137 AMERI 50
280467 0.35 0 5 -111.84375 43.90625 34.7625961161137 AMERI 50
280468 0.35 0 5 -111.78125 43.90625 34.7625961161137 HFORK 56
280469 0.35 0 7 -111.71875 43.90625 34.7625961161137 HFORK 56
280470 0.35 0 8 -111.65625 43.90625 34.7625961161137 HFORK 56
280471 0.35 0 8 -111.59375 43.90625 34.7625961161137 HFORK 56
280472 0.35 0 8 -111.53125 43.90625 34.7625961161137 HFORK 56
280473 0.35 0 6 -111.46875 43.90625 34.7625961161137 HFORK 56
280474 0.35 0 5 -111.40625 43.90625 34.7625961161137 HFORK 56
280475 0.35 0 7 -111.34375 43.90625 34.7625961161137 HFORK 56
280476 0.35 0 8 -111.28125 43.90625 34.7625961161137 HFORK 56
280477 0.35 0 9 -111.21875 43.90625 34.7625961161137 HFORK 56
280478 0.35 0 6 -111.15625 43.90625 34.7625961161137 HFORK 56
281217 0.2 0 3 -122.96875 43.96875 34.7260761361106 WILFA 46
281255 0.2 0 1 -120.59375 43.96875 34.7260761361106 PELTO 66
281293 0.35 0 1 -118.21875 43.96875 34.7260761361106 BROWN 6
281294 0.35 0 3 -118.15625 43.96875 34.7260761361106 BROWN 6
281295 0.35 0 2 -118.09375 43.96875 34.7260761361106 BROWN 6
281301 0.35 0 3 -117.71875 43.96875 34.7260761361106 BROWN 6
281302 0.35 0 4 -117.65625 43.96875 34.7260761361106 BROWN 6
281303 0.35 0 2 -117.59375 43.96875 34.7260761361106 BROWN 6
281305 0.35 0 3 -117.46875 43.96875 34.7260761361106 BROWN 6
281306 0.35 0 6 -117.40625 43.96875 34.7260761361106 BROWN 6
281307 0.35 0 9 -117.34375 43.96875 34.7260761361106 BROWN 6
281308 0.35 0 8 -117.28125 43.96875 34.7260761361106 BROWN 6
281309 0.35 0 7 -117.21875 43.96875 34.7260761361106 BROWN 6
281310 0.35 0 8 -117.15625 43.96875 34.7260761361106 BROWN 6
281311 0.35 0 9 -117.09375 43.96875 34.7260761361106 OWYHE_ID 67
281312 0.35 0 11 -117.03125 43.96875 34.7260761361106 OWYHE_ID 67
281313 0.35 0 12 -116.96875 43.96875 34.7260761361106 OWYHE_ID 67
281314 0.25 0 11 -116.90625 43.96875 34.7260761361106 PAYET 61
281315 0.25 0 12 -116.84375 43.96875 34.7260761361106 PAYET 61
281316 0.25 0 7 -116.78125 43.96875 34.7260761361106 PAYET 61
281317 0.25 0 5 -116.71875 43.96875 34.7260761361106 PAYET 61
281318 0.25 0 3 -116.65625 43.96875 34.7260761361106 PAYET 61
281320 0.25 0 4 -116.53125 43.96875 34.7260761361106 PAYET 61
281321 0.25 0 3 -116.46875 43.96875 34.7260761361106 PAYET 61
281323 0.25 0 4 -116.34375 43.96875 34.7260761361106 PAYET 61
281326 0.25 0 3 -116.15625 43.96875 34.7260761361106 PAYHS 62
281348 0.2 0 2 -114.78125 43.96875 34.7260761361106 LIMEP 59
281393 0.35 0 4 -111.96875 43.96875 34.7260761361106 AMERI 50
281394 0.35 0 4 -111.90625 43.96875 34.7260761361106 AMERI 50
281395 0.35 0 7 -111.84375 43.96875 34.7260761361106 AMERI 50
281396 0.35 0 7 -111.78125 43.96875 34.7260761361106 HFORK 56
281397 0.35 0 7 -111.71875 43.96875 34.7260761361106 HFORK 56
281398 0.35 0 5 -111.65625 43.96875 34.7260761361106 HFORK 56
281399 0.35 0 6 -111.59375 43.96875 34.7260761361106 HFORK 56
281400 0.35 0 10 -111.53125 43.96875 34.7260761361106 HFORK 56
281401 0.35 0 9 -111.46875 43.96875 34.7260761361106 HFORK 56
281402 0.35 0 7 -111.40625 43.96875 34.7260761361106 HFORK 56
281403 0.35 0 9 -111.34375 43.96875 34.7260761361106 HFORK 56
281404 0.35 0 9 -111.28125 43.96875 34.7260761361106 HFORK 56
281405 0.35 0 5 -111.21875 43.96875 34.7260761361106 HFORK 56
