"date" "month" "week" "day" "year" "MICAA" "ARROW" "DUNCA" "CORRA" "LIBBY" "FLASF" "GCOUL" "DWORS" "BROWN" "FLAPO" "ALBEN" "CHELA" "JLAKE" "PALIS" "IPARK" "RIRDM" "AMERI" "MINAD" "BOISE" "PAYHS" "OWYHE" "PELTO"
1982-08-22 8 4 22 1982 20075000 7327300 1424900 727640 5473533 2924054 8404975 2553422 1392402 1792000 1540000 1647667 195207.52749816 253436.2437378 40288.4724026611 29656.3253115591 0 95180 676975.508873123 594744.124834981 910580.923157891 558270
1982-08-29 8 5 29 1982 20071231 7315823 1421759 711282 5374567 2905623 8287904 2439100 1392402 1792000 1540000 1640583 168902.696879594 219284.909772509 34859.4735519752 25660.0418480692 0 95180 640892.923548593 575482.706409068 894075.661279362 558270
1982-09-05 9 6 5 1982 20036173.9404739 7239906 1398747.75688663 737712 5275600 2887192 8378948 2387014 1335644.00000548 1792000 1482126 1633500 161557.658004451 209748.909360629 33343.5463753427 24544.1685766896 0 95180 613700.499687183 559898.623138525 886093.129138858 558270
1982-09-12 9 7 12 1982 20009744 7163989 1399644 764141 5176633 2868762 8469992 2334849 1251288.00001096 1792000 1424251 1617133 156242.229863672 202847.935002098 32246.5063036677 23736.637903393 0 95180 584596.495345852 550425.580290627 877743.190537458 558270
1982-09-19 9 8 19 1982 19979000 7088071 1388586 790571 5077667 2801321 8561036 2282683 1166932.00001643 1792000 1366377 1600767 154486.749875661 201000 31884.1964688121 23469.9418068356 0 95180 569083.891799087 543084.507474092 872421.117495967 557970
1982-09-26 9 9 26 1982 19937370.2936635 7012154 1353426.67916232 817000 5097425.63427789 2726227 8652080 2230518 1082576.00002191 1792000 1308502 1584400 148815.154072573 201000 30713.6476999185 22608.3014165917 0 95180 557895.763532531 538677.741994602 867402.407069059 557670
1982-10-03 10 10 3 1982 19887287.0863856 6937496 1329755.86554899 817000 5170598.76697205 2735008 8743124 2230875 1024109.67511392 1792000 1199292 1574007 147554.582593095 201000 30453.4809947026 22416.7928290234 0 95180 549691.318992807 534134.377131418 863962.815959675 557370
1982-10-10 10 11 10 1982 19834008 6862838 1321623.06336779 817000 5202621.34070396 2742910.9538461 8834168 2231232 965643.350205918 1791097.77138857 1090082 1563613 145376.353677653 201000 30003.9208948887 22085.8718540625 0 95180 543573.974667743 530172.585576991 858985.785232704 557070
1982-10-17 10 12 17 1982 19716377.6461564 6788181 1288948.2716459 817000 5215781.97693107 2748828.45039488 8925212 2231589 907177.025297921 1780993.06699882 980873 1553220 139300.795847534 201000 28749.999250029 21162.8607296023 0 95180 530805.075364978 525693.974596029 856471.563865272 556770
1982-10-24 10 13 24 1982 19558290.4832919 6713523 1243686.58126051 817000 5239749.18909652 2756558.79375484 8943846 2231946 848710.700389923 1773113.87744096 871663 1542827 133923.603015738 201000 27640.2116932472 20345.9466386011 0 95180 518462.925119162 519914.445989273 852177.88717321 556470
1982-10-31 10 14 31 1982 19469249.7501399 6638865 1228964.17101717 817000 5287121.61816142 2765025.52035155 8943846 2232303 790244.375481926 1783223.61687292 762453 1532433 133252.735737129 201000 27501.7528018996 20244.0271147472 0 95180 517484.784712312 519164.281368974 851826.693409644 556170
1982-11-07 11 15 7 1982 19360767.5910596 6501324.12084175 1218547.31612213 817000 5298045.0088141 2711956 8943846 2230568 865539.328546685 1790869 696602 1522040 141837.632140087 238489.43824756 37564.4376394141 22035.5762877419 113463.626309825 95180 537757.855405509 538415.930436874 855804.122836037 555870
1982-11-14 11 16 14 1982 19286947.231336 6e+06 1204669 817000 5303633.73498602 2653781 8802960 2228832 935990.158013624 1789739 630751 1511647 149925.98991669 273599.262613235 46861.5660293871 23973.4039275194 204739.078695868 88751.82658058 552057.728716869 552669.866831729 857340.908673218 555570
1982-11-21 11 17 21 1982 18957401.8360523 6e+06 1122188.03280304 817000 5204442 2595605 8701480 2227097 1016128.2346762 1788608 564899 1501253 157764.799534984 301239.545142597 55160.1273522021 25899.7116051158 281704.735172247 84109.190396758 575235.300913134 573350.865302641 859862.160087818 555270
1982-11-28 11 18 28 1982 18695850.6389599 6e+06 1067655.88114323 817000 5047252 2537430 8600000 2225361 1091422.18774096 1787477 499048 1490860 165386.711104508 328005.185677872 63363.6982760336 27800.5371084218 355081.562497065 81687.753219588 594105.218442503 587445.78972261 862301.3663816 554970
1982-12-05 12 19 5 1982 18501257.8073645 5257275.29556099 1042470 817000 4740955 2423590 8628571 2219460 1166717.14080572 1769824 499048 1480467 173884.885639616 357386.881401226 71653.6373004724 29339.6452414142 421248.368759143 86177.684978207 610698.709665422 608501.097273668 873223.394621635 554670
1982-12-12 12 20 12 1982 18246866.137217 4886668.53883293 971809 817000 4434658 2309751 8684348.95358248 2213560 1242011.09387048 1752171 499048 1470073 182582.442970252 386174.10341003 79955.8912640437 30645.8872086142 476070.000738281 88052.988782289 624125.732422533 610000 883158.512732054 554370
1982-12-19 12 21 19 1982 17972812.2616206 4490963.39674018 901148 817000 4234300.52162092 2195911 8711897.68808638 2207659 1301510 1734518 499048 1459680 191060.221892301 414636.262577169 88215.3050705042 31826.4108337401 530531.946417677 91553.110822068 637838.678702934 610000 892417.805293725 551179
1982-12-26 12 22 26 1982 17679885.2224182 4333335.05029366 830487 817000 3864881.21562506 2083480 8821921.52489319 2201758 1287675 1716865 499048 1449287 199327.420537387 442864.586836084 96436.3741595983 32770.9604112817 587496.026186113 95180 659989.418820171 610000 907542.918816503 547988
1983-01-02 1 23 2 1983 17017382.0845406 4916142 655615.912060317 815043.233737641 3854425.63483249 2057546.95938645 8052126.00081628 2186046.59089667 1374171.75929793 1657718 607467.932226608 1438893 207544.65848227 470482.242741897 104670.932663582 33657.3691043476 641120.511627133 95180 538800.196527399 610000 913543.616208012 544797
1983-01-09 1 24 9 1983 16402216.2784315 4512824 518063.008680734 813263.885337067 3851111.81965354 2034231.36571366 7606555.15342991 2195343.44018115 1365043.94333398 1598571 681393.030739648 1428500 216012.592344076 497385.468801374 112995.446366737 34673.1476391276 710350.258393446 95180 508196.999774369 610000 914151.562441875 541606
1983-01-16 1 25 16 1983 15803602.6869208 4199511.92546192 365158.639401275 779185 3850447.93508265 2007354.47725342 7497087.58290008 2189291.05864347 1323779.9279099 1539424 701970.188096588 1418107 224326.562516494 524061.114503207 118750 35415.3638721878 782682.464542479 95180 502746.079973589 610000 914711.737425855 538415
1983-01-23 1 26 23 1983 15253010.9015526 3735004.80930606 168315.750532645 741641 3835941.19171243 1970051.54545055 7450294 2127076.79882652 1204951.19658381 1480277 560920.338057535 1407713 232497.769755844 550588.045286621 118712.443500736 36101.6237366578 853598.362446214 95180 482653.557578308 610000 915366.18596321 535225
1983-01-30 1 27 30 1983 15063545.7844961 3302868 123380 704096 3809531.68481303 1915740.19934592 7450294 2107940 1129195 1421130 499048 1397320 240538.821150459 576600.978961469 120945.336648906 36631.7549306631 921329.647542549 95180 457197.292325134 610000 916048.246793837 532034
1983-02-06 2 28 6 1983 14916266.7119289 2200352.85151621 121079.474937613 670000 3799578.03471907 1888354.64297012 7179032.01494726 2114690.88665801 1190134.76808787 1297560 597766.960755357 1386927 248955.243691433 601933.26409539 122652.820328508 37124.4484544577 974993.347429037 95180 424601.434901144 610000 933147.708620679 528843
1983-02-13 2 29 13 1983 14772149.2658536 1288199.00027109 118651.987848774 626375 3790006.47942529 1862252.82565919 6731882 2096833 1106187 1173990 499048 1376533 257332.396078205 627008.547758871 124340.026842139 37570.7512050296 1027217.96224433 95180 380682.278093556 610000 961183.391366629 525652
1983-02-20 2 30 20 1983 14601063.6752389 1175423.11326641 130574.513928989 582750 3772329.96069912 1826957.34223826 6372675 2091279 1094683 1050419 499048 1366140 265603.924777393 651981.76616741 125681.107012246 38107.0368396859 1090285.80541489 95180 341587.844275979 610000 951935.212541865 522461
1983-02-27 2 31 27 1983 14457988.2414141 1224443.09107512 138818.640394414 539125 3765592.94772794 1805785.08252669 6013469 2085725 1015104.65347785 926849 499048 1355747 273781.842617241 676964.501109401 127155.560348189 38922.9032800553 1157160.98929756 95180 302740.222135112 610000 934527.032160076 519270
1983-03-06 3 32 6 1983 14314581.4669407 1274748.89867998 147089.194314204 495500 3758655.75643462 1791259.73542486 5698197 2096634 988268.898532043 838337 499048 1345353 280528.98698921 699381.127070946 127753.970515466 39930.9405371009 1233799.41157251 95180 268780.96809499 610000 933871.269839682 528045
1983-03-13 3 33 13 1983 14172958.4822895 1280385.81599826 148446.372211654 413175 3754232.02944431 1797084.82466782 5679362 2107543 961433.143586237 749825 499048 1334960 286985.082170559 728482.960486288 128912.657700276 41819.5358606682 1312226.95040707 81741.013090699 264773.774131143 610000 940114.410532114 536820
1983-03-20 3 34 20 1983 14033494.1873567 1338199.24944044 149669.582817543 330850 3754111.30455888 1806609.30962806 5802264.78997076 2139087.43723849 934597.388640431 661312 581516.611522375 1324567 293391.849922199 760530.988223936 128311.076382904 44411.8722334592 1424581.55843344 87549.654753827 252892.962732403 610000 958891.733221162 545595
1983-03-27 3 35 27 1983 13890473.0011859 1309767.75993771 146954.115735408 248525 3676320.47753832 1795807.55336146 5756198.16292777 2133930.33592113 907761.633694625 572800 518092.489716114 1314173 299704.545245124 780306.850863799 128436.494508926 46616.6360421145 1478024.11829824 87653.1271315593 255002.867640852 555116.029850715 976471.789686486 554370
1983-04-03 4 36 3 1983 13804945.7315472 1338562.99120224 145886.164639882 166200 3663554.14304659 1789925.65414814 5752550 2186386 857761.633694625 572800 499048 1303780 305999.279075634 706485.517457788 127596.895979798 50829.510414568 1632837.13152651 92138.6078964542 238602.197605836 507743.352761756 1017234.37722271 555345
1983-04-10 4 37 10 1983 13742279.9727575 1406268.07064883 152494.381574889 191341 3653881.92949115 1776129.50199177 5436800 2243411 807761.633694625 572800 499048 1293387 312313.096749136 551696.872164138 126009.132238988 56053.1387045057 1672590 95180 209296.094103461 463597.60948554 1034420.53122084 556320
1983-04-17 4 38 17 1983 13698973.6224322 1416779.54072057 155664.889504544 216482 3642351.16216091 1761538.05479887 5121050 1848106 757027.331716302 578319.978637601 630751 1282993 318814.375405383 469484.826551562 125260.326300769 61845.2785350157 1672590 95180 166628.730335682 417288.416415829 1050261.69198608 557295
1983-04-24 4 39 24 1983 13765246.3619225 1627340.24563173 196675.197468077 241624 3773537.38615236 1816318.63445204 4805300 1929429.20449608 706293.02973798 613064 831098.430898842 1272600 328486.213543412 412510.127456887 125837.688495937 69069.8598323255 1672590 90518.108615516 176637.694188047 399134.217602305 1069613.83877393 558270
1983-05-01 5 40 1 1983 13887060.0437278 2079171.91325612 244175.221402401 266765 4014006.36767947 1893035.73709949 4805300 2130065.6346748 1100514 713769.475210616 797600 1314040 339495.070576135 302709.568496412 126416.607145797 69112.752811989 1672590 95180 242342.318658307 400295.919589063 1086364.94311054 558270
1983-05-08 5 41 8 1983 14003573.9813428 2446746.77501723 280677.814850518 283646 4211216.98452915 2001724.6131138 4805300 2363573.40969123 1137486 740591.214635576 832747 1355480 351114.789932018 356566.48181712 126505.829510733 79848.0631463417 1672590 95180 322077.517027998 416253.264867947 1100600.27922249 558270
1983-05-15 5 42 15 1983 14177855.153492 2896195.67626302 328713.786258101 283646 4313184.37721437 2083753.85049593 6505019.02205576 2538168.27616595 1174458 761656.617682729 867894 1396920 363105.380620137 350221.298972348 126176.050033637 89092.2751061709 1672590 95180 360625.467593968 426751.891294565 1119240.97925984 558270
1983-05-22 5 43 22 1983 14505387.8723621 3524013.68935795 403215.729667147 342188 4455410.88360464 2206515 7164662.57385655 2713276.21163169 1211430 797197.367413823 1283159.6731129 1438360 380712.417420356 342300.242984202 126455.827383212 100095.46600738 1672590 95180 435741.436249177 445894.96260053 1120000 558270
1983-05-29 5 44 29 1983 15119639.9845459 4431177.79055957 593023.661311694 366977.613559578 4774417.31983786 2475034.63373002 7675986.007172 2930600.27811527 1248402 1166511.07851739 1537472.98045621 1479800 546913.713074893 524048.246291859 133699.442227056 98783.3829407056 1672590 28786.961405027 618728.502910395 547368.11871656 1120000 558270
1983-06-05 6 45 5 1983 16372708.4943752 5671075.43707942 867515.997454529 392471 5299587.03917832 2745065.35460715 6684656.74301438 3155085.95812323 1420000 1511765 1540000 1512500 532889.526653008 510610.385575698 130271.06612774 96250.3387974969 1564632.07732712 95180 819184.731618556 716652.72227499 1110364.15794277 558270
1983-06-12 6 46 12 1983 17028522.5928709 6485195.44597653 1009925.47539056 417612 5799092.4558639 2904755.77138462 8900084.98463748 3287953.47269682 1420000 1605177 1540000 1545200 506106.54524021 484947.151862043 123723.653637503 91412.8051135829 1438187.72135837 95180 901284.984731361 768075.339510116 1102624.45350385 558270
1983-06-19 6 47 19 1983 17495268.3010903 6707917.13509372 1128531.30743737 442753 5869400 2999813.88709373 9107400 3394184.56618619 1420000 1695454.68221538 1540000 1577900 472259.626411538 452515.311097209 115449.379176445 85299.3852740664 1269810.44583029 95180 937554.218951994 752274.699077005 1076679.65492531 558270
1983-06-26 6 48 26 1983 17890539.0785896 6643936.83586593 1226532.24806889 467894 5869400 3071500 9107400 3468000 1420000 1735830.02341819 1540000 1610600 407165.020418188 390142.192087112 99536.242779901 73542.0180011509 1084947.97528812 95180 970803.989418745 732810.880895069 1053715.75198781 558270
1983-07-03 7 49 3 1983 18247522.8267604 6761857.47140458 1327108.5346102 493035 5869400 3053069 9107400 3353678 1420000 1792000 1540000 1626950 371293.471366016 355770.367202939 90767.0238237124 67062.9100870808 959751.676328269 95180 1011000 721314.475066478 1039135.80579978 558270
1983-07-10 7 50 10 1983 18671735.4990003 6883442.50031196 1424900 518176 5869400 3034638 9107400 3239356 1420000 1792000 1540000 1643300 323871.243653191 310330.776506927 79174.1066179577 58497.5222241222 750131.846399338 95180 978628.553627524 707574.609357402 1023225.25414995 558270
1983-07-17 7 51 17 1983 19544008.6718497 7210872.42764788 1343140 543318 5869400 3016208 8990329 3125033 1420000 1792000 1540000 1659650 284696.848484157 272794.191489785 69597.4683686897 51421.8552826291 523799.130600004 95180 936769.639701293 693266.072173534 1010244.42487113 558270
1983-07-24 7 52 24 1983 19890341.5434717 7327300 1423308.10612142 568459 5869400 2997777 8873258 3010711 1420000 1792000 1540000 1676000 215645.958142323 206630.193178091 52717.1720746369 38949.9051742946 266129.973347152 95180 864307.43845807 665938.859692127 980470.248863584 558270
1983-07-31 7 52 31 1983 20075000 7327300 1424900 568459 5869400 2997777 8873258 3010711 1420000 1792000 1540000 1676000 155555.713926193 201000 38027.4103390703 28096.4241525276 21829.2460990378 95180 794343.900321583 636971.138929366 953921.552979332 553632.098030515
1983-08-07 8 1 7 1983 20075000 7327300 1424900 593600 5770433 2922313.36983507 8756187 2896389 1341555.89680363 1792000 1540000 1668917 113398.974320925 201000 27721.703174321 20482.0870964214 0 95180 751782.875189181 621567.856869422 934911.544353855 558270
1983-08-14 8 2 14 1983 19936601.5253277 7269685.33364702 1405098.45746516 638280 5671467 2892475.58467475 8639117 2782067 1320835.51444017 1792000 1540000 1661833 94415.5383249978 201000 23080.9806187669 19960 0 95180 725625.116022994 609513.612869157 920408.403657741 558270
1983-08-21 8 3 21 1983 20075000 7327300 1424900 682960 5572500 2862638.79951443 8522046 2667744 1392402 1792000 1540000 1654750 79489.0877944208 201000 19432.0355243977 19960 0 95180 692161.340526802 594496.385781497 905208.848395186 558270
1983-08-28 8 4 28 1983 20073116 7321562 1423330 727640 5473533 2832801.01435412 8404975 2553422 1392402 1792000 1540000 1647667 69786.6728095293 201000 17060.1669083373 19960 0 95180 663925.127624499 583950.469334594 896315.455395208 558270
1983-09-04 9 5 4 1983 20071231 7315823 1421759 711282 5374567 2802963.87701213 8287904 2439100 1392402 1792000 1540000 1640583 57672.0750529196 201000 14098.6120521655 19960 0 95180 636262.544515605 569766.383468315 889354.872888533 558270
1983-09-11 9 6 11 1983 20040487 7239906 1410701 737712 5275600 2773126.09185181 8378948 2387014 1335075 1792000 1482126 1633500 53679.9494401546 201000 13122.6903391659 19960 0 95180 603271.457461887 557584.976693596 881402.75488924 558270
1983-09-18 9 7 18 1983 20009744 7163989 1398925.56192574 764141 5176633 2743289.30669149 8469992 2334849 1250150 1792000 1424251 1617133 49081.0840971465 201000 11998.4440155903 19960 0 95180 574834.292700427 544975.501320212 869671.226031658 558270
1983-09-25 9 8 25 1983 19946939.6147682 7088071 1347783.73078409 790571 5077667 2713451.52153117 8561036 2282683 1165225 1792000 1366377 1600767 45227.3707637031 201000 11056.3588001959 19960 0 95180 554958.848312057 534640.906717628 861796.032156695 557970
1983-10-02 10 9 2 1983 19800875.6553986 7012154 1262410.69968514 817000 4978700 2683614.38418919 8652080 2230518 1080300 1792000 1308502 1584400 44008.3584250174 201000 10758.3570023732 19960 0 95180 539281.930300568 526158.210793547 855242.144269578 557670
1983-10-09 10 10 9 1983 19627738.6445761 6937496 1198773.17269168 817000 4997654.20001541 2689529.80612674 8743124 2229722.75919759 1021140 1783086.01590841 1199292 1574007 42972.307898628 201000 10505.0823555948 19960 0 95180 529051.90607131 518585.592145599 850736.175093267 557370
1983-10-16 10 11 16 1983 19464413.2612899 6862838 1151878.97356961 817000 5006312.56465052 2696836.81342082 8834168 2231232 961980 1771219.12389515 1090082 1563613 41868.0027922795 201000 10235.1220798921 19960 0 95180 525330.247458071 515895.82243637 849750.348704681 557070
1983-10-23 10 12 23 1983 19296244.7356769 6788181 1110019.42118446 817000 5025045.73948876 2702279.49193001 8925212 2231589 902820 1760016.48309043 980873 1553220 40320.1592743585 201000 9856.73366129257 19960 0 95180 520594.06557315 513689.705709405 848578.007591259 556770
1983-10-30 10 13 30 1983 19153199.9278405 6713523 1077638.72862939 817000 5055062.96544684 2706834.85372582 8943846 2231946 843660 1752489.67505474 871663 1542827 38123.7247866018 201000 9319.78960799704 19960 0 95180 517301.572816726 512555.534592531 847862.555826034 556470
1983-11-06 11 14 6 1983 19023584.99898 6638865 1065818.18656747 817000 5106039.21055747 2714032.76567114 8943846 2232303 784500 1755850.16056025 762453 1532433 37905.6234210439 201000 9266.47218291346 19960 0 95180 516975.000408009 512555.534592531 847862.555826034 556170
1983-11-13 11 15 13 1983 19001499.9326555 6371919.83031649 1089461.53247246 817000 5163110.75612246 2711956 8943846 2230568 807912.204537988 1787134.13700666 696602 1522040 54739.2450970021 270585.269612087 23760.1359137628 22303.2443565514 114654.709532502 95180 541956.850889534 549388.527673262 848662.015709722 555870
1983-11-20 11 16 20 1983 18874873.6884467 6402733 1078828.09616158 817000 5178516.97443353 2653781 8943846 2228832 932422.26258053 1789739 630751 1511647 66416.2131275518 309714.03346389 32292.8389446701 24802.3282663082 207318.986021576 95180 573973.193676788 581908.843556521 849508.324450823 555570
1983-11-27 11 17 27 1983 18735259.2805656 6284667 1061507.48075233 817000 5182276.4843672 2595605 8943846 2227097 1012538 1788608 564899 1501253 77609.2094840556 339824.835928905 40205.014141245 26973.8562372875 270715.617238012 95180 596930.44129033 601961.550424963 850536.375344431 555270
1983-12-04 12 18 4 1983 18595259.0237601 6139884.3864281 1050252.16948748 817000 5047252 2537430 8771285.05742812 2225361 1088550 1787477 499048 1490860 89601.8838855915 371949.713351788 49300.8270974991 28608.7840550705 327807.001688301 95180 614086.231313883 610000 851110.905641308 554970
1983-12-11 12 19 11 1983 18411864.437364 5342332.68480648 1042470 817000 4740955 2423590 8743049.1681671 2219460 1163554.77957729 1769824 499048 1480467 101996.833305587 406576.204611591 59310.4301278253 29945.3157019669 390430.23663354 94735.231351819 629612.399434248 610000 851663.33332652 554670
1983-12-18 12 20 18 1983 18255219.7603518 4639403.74966969 971809 817000 4434658 2309751 8706751.4478559 2213560 1240575 1752171 499048 1470073 113899.048857005 441041.249207645 69311.2543731892 31259.2992015158 452548.37279255 95180 646725.358098556 610000 853614.616191126 554370
1983-12-25 12 21 25 1983 18046362.0645698 4e+06 901148 817000 4239841.20954021 2195911 8685714 2207659 1301510 1734518 499048 1459680 125319.120582212 475306.061096085 79298.5809121858 32524.4292506596 511558.997899725 94365.52989962 660859.684013615 610000 854218.225562734 551179
1984-01-01 1 22 1 1984 17597144.4421529 4e+06 820568.466854299 817000 3861434.93497727 2083480 8714286 2201758 1287675 1716865 499048 1449287 136782.646134927 508118.225980298 89186.0153904769 33747.6459371318 569232.196275638 93899.780765367 674656.983864103 610000 854700.472244928 545218.230679085
1984-01-08 1 23 8 1984 16936503.2046724 4738262.07044921 623978.481266994 812250.7336539 3861739.88993637 2077421.33322775 7651867.10742823 2141508.81199542 1291470.47451694 1657718 535662.041770153 1438893 150730.465880644 533251.703607443 98529.7452327879 35020.4912497999 625487.791114682 95180 690698.543622607 610000 854947.137301367 544797
1984-01-15 1 24 15 1984 16636848.5068558 4512824 560805.815812374 804386 3850846.65228813 2058946.33718423 7450294 2107940 1224283 1598571 499048 1428500 164221.583550509 558280.420298822 107856.996836558 36144.5287054621 680682.807745108 95180 706274.335557762 610000 855175.319754279 541606
1984-01-22 1 25 22 1984 16295151.2607506 4109505 530652.827954788 779185 3819838.46885008 2016429.32032705 7450294 2107940 1192587 1539424 499048 1418107 177304.579428993 583122.410686673 117166.132170806 37013.3397448881 734573.273325991 95180 721379.496951658 610000 855370.765078667 534989.698460732
1984-01-29 1 26 29 1984 15975369.6556794 3706187 506611.253458014 741641 3794238.26548188 1978671.08335844 7450294 2107940 1160891 1480277 499048 1407713 190020.472840987 607849.792607502 118100 37690.6590348354 795658.605516684 95180 713486.123734689 610000 855541.052092278 535225
1984-02-05 2 27 5 1984 15722055.7440829 3302868 492614.910897478 704096 3775133.83191983 1948702.31620184 7450294 2107940 1129195 1421130 499048 1397320 199930.748306956 636528.666016471 117900 38631.2420190404 848594.174945432 95180 698119.306270571 610000 855691.232670639 532034
1984-02-12 2 28 12 1984 15480898.9433752 3227856.02666598 477721.490774558 670000 3744999.34570491 1917141.16381624 7091088 2102386 1117691 1297560 499048 1386927 208629.319701049 666684.077637971 119388.720037403 39563.4206703777 895851.266655567 95180 670390.874091239 610000 855914.316218011 528843
1984-02-19 2 29 19 1984 15244327.2503512 3185444.33249665 461478.084759358 626375 3713322.33730511 1885301.42422414 6731882 2096833 1106187 1173990 499048 1376533 217127.674801676 696508.383117009 121424.793462236 40195.4227782126 941923.01135315 95180 671099.337908463 610000 803355.452937028 525652
1984-02-26 2 30 26 1984 15034061.3086002 3138919.57386184 432603 582750 3686167.33046201 1858492.53459281 6372675 2049392.60081557 1094683 1050419 499048 1366140 225429.149583691 726104.448477975 123139.642144022 40659.2246327385 987562.836482048 95180 629740.191001398 610000 749302.990420727 522461
1984-03-04 3 31 4 1984 14824233.0281019 3082233.6889927 420888.055982206 539125 3653839.67174349 1829257.91081721 6013469 1959856.80108743 997089.87720873 926849 690319.102218084 1355747 232571.488344096 749914.414140765 124589.554201872 40931.0495804861 1025368.73740458 93619.1735267802 566309.78611734 610000 699175.86114998 518256.296319765
1984-03-11 3 32 11 1984 14647168.6186805 3052862.51892701 417442.305549956 495500 3629816.45322266 1804687.04089848 5698197 1938780.1728267 963498.581162004 838337 844059.136492145 1345353 238853.085586046 769453.682564714 125389.597401238 41099.3580440293 1058256.6048861 91407.918769318 521879.386728048 610000 667856.128259908 528045
1984-03-18 3 33 18 1984 14503597.8089901 3083864.75531197 427658.786615179 413175 3619019.5361432 1794594.45157816 5679362 1917703.54456596 929907.285115278 749825 507825.126723647 1334960 245049.571790716 789162.905032951 126811.034731555 41341.9266769414 1099969.96115072 95180 485051.484108378 610000 672975.377246133 536820
1984-03-25 3 34 25 1984 14362843.1502586 3160034.00834408 439171.573362918 330850 3615840.89287509 1789145.01194932 5705147 1896626.91630523 896315.989068551 661312 499048 1324567 251169.032274529 809027.481992008 126801.783779778 42098.368024533 1152446.47069472 95180 440514.56638643 610000 674647.418773999 545595
1984-04-01 4 35 1 1984 14225177.8511166 3234543.20922877 445679.677371208 248525 3607113.44742864 1777447.15784629 5741839 1875550.2880445 862724.693021825 572800 499048 1314173 257121.028640452 828331.194157421 127042.707982727 43238.0252059847 1212083.93801793 95180 407057.85821464 569703.98466649 678886.39675295 554370
1984-04-08 4 36 8 1984 14147934.3433213 3324188.17539284 458033.607826329 166200 3596274.41875289 1769913.37978296 5752550 1910142.00271858 812724.693021825 572800 633478.678369787 1303780 262879.313156284 850516.721080767 126294.860622562 45401.1219172109 1271798.8136225 95180 371194.253458634 529344.252692384 700760.546068153 555345
1984-04-15 4 37 15 1984 14066218.584725 3399165.29597538 465743.040324718 191341 3583840.63896229 1767821.48094122 5436800 1944733.71739266 762724.693021825 572800 835020.123078163 1293387 268447.847550347 790401.213767981 125013.628638809 48131.245041387 1421021.38977599 95180 359249.185645212 491033.7068159 732639.798708852 556320
1984-04-22 4 38 22 1984 14079173.4278138 3618686 501330 216482 3694863.06266994 1885093.35043769 5121050 2002357.540502 709288.174603135 592932 630751 1282993 285228.497157695 724705.801181113 125818.486976367 55748.269220698 1672590 79485.406053667 432879.45879137 467822.127187765 864834.25604003 557295
1984-04-29 4 39 29 1984 14068839.1334696 3887580.99998377 524449.03607152 241624 3771485.14348173 1960553.37819854 4805300 2126655.96788737 655851.656184444 613064 1023400.73137074 1272600 293841.394989963 661365.664771525 125383.279712983 61314.0379737211 1672590 95180 454427.798371997 448073.525492959 945389.885065512 558270
1984-05-06 5 40 6 1984 14079141.6172827 4017889 542905.231607708 266765 3864944.18138225 1997081.91367094 4805300 1452800 1100514 581269.193829745 797600 1305512.52554087 298744.218317828 583432.898039136 124477.672103745 76780.2690626146 1672590 95180 468458.933029607 445341.822046385 1017128.9350619 558270
1984-05-13 5 41 13 1984 14090611.7616852 4236400.07768975 557634.700734866 291906 3965801.10647824 2070464.1308255 4805300 1562071.00727382 1137486 572800 1105976.46263906 1343668.97945297 333779.969916974 584619.153871971 125254.429084969 91171.3959204578 1672590 75882.822993819 510549.61800022 457585.214321644 1054859.76651465 558270
1984-05-20 5 42 20 1984 14090907.9836393 4359072.12171623 574996.052196535 311920.715744905 4130550.31591862 2258404.01562334 5903069.80512456 1837670.42080491 1202723.82476314 715014.983852724 1233072.18407627 1395704.26656236 503656.606992314 865034.739759632 130869.403648951 99795.2682555305 1672590 66773.1633974689 682345.48345967 516346.516595055 1117899.19173999 558270
1984-05-27 5 43 27 1984 14167628.0008584 4843833.56099435 624352.017778311 342188 4334631.7649765 2382521.26001262 7662072.69776171 2107623.32765364 1420000 801027.744893035 1419640 1438360 578103.462209061 978467.526614704 134729.781329873 100500 1672590 95179.9999999999 761087.951109363 578409.383082214 1120000 558270
1984-06-03 6 44 3 1984 14319092.790932 5383178.84042643 694841.290625502 367329 4557153.43687474 2575683.1191617 7189664.75208874 2455064.66170525 1420000 988732.297154726 1540000 1479800 650375.508048489 1102743.79569061 135205 99160.8265010555 1672590 79340.8801217259 871598.2430648 667534.407110775 1120000 558270
1984-06-10 6 45 10 1984 14568391.6660147 5524784.82675577 776204.3921055 392471 4755076.3625368 2687210.07497654 8134183.62725932 2750438.46352541 1420000 1092009.5462709 1540000 1512500 644238.707373222 1092338.54705149 133929.235268654 98225.1666868389 1638678.73799961 95179.9999999999 910517.508013134 734230.685366023 1116858.67468287 558270
1984-06-17 6 46 17 1984 15076705.0693472 5544312.72807931 903889.313840363 417612 4988369.44752767 2803224.36539835 8788438.76795869 3010617.67557086 1420000 1169734.70524022 1540000 1545200 633154.864972828 1073545.34483494 131625.041932343 96535.2460800061 1569647.32688354 95180 922144.455374392 764142.011584304 1108921.66583089 558270
1984-06-24 6 47 24 1984 15597970.0588454 5821009.39992317 1005100.70242593 442753 5275996 2974834.6586194 9107400 3283371.04294836 1420000 1349281.39738671 1540000 1577900 589404.780092935 999364.915121333 122529.942020086 89864.8002798575 1359151.31599927 95180 955135.126495881 757262.208383471 1100311.88374632 558270
