"date" "month" "week" "day" "year" "TotalFloodSpace" "TotalRelReducReq" "TotalMcNarySharedWater" "TotalBONSharedWater" "GCSupForVernitaBar" "BRLGSup" "BRRelForJBandLP" "DWLGSup" "DWFirmEngSup" "GCFirmEngSup" "TotalEnergySup" "UpstreamFloodEvacGC" "TotalFloodRelSharedWater" "GCMinFloodRelReq" "ARMinFloodRelReq" "ControlledFlow" "BRIn" "GCIn"
1985-11-24 11 17 24 1985 2311372.67137252 0 57090.8000584645 233376.168330783 0 0 79400.85310992 0 NA 0 NA NA 0 0 0 10000023485.6235 117027.921457584 420067.247847473
1985-12-01 12 18 1 1985 2620532.51934432 0 182744.507541377 171198.310004265 0 0 78661.877609576 0 NA 0 NA NA 0 0 0 10000022209.8082 110118.566075646 358110.136750092
1985-12-08 12 19 8 1985 4495865.60802674 0 547808.743098211 2138988.71007641 0 0 73065.511300374 0 NA 0 NA NA 0 0 0 10000020933.9929 134291.11936468 446337.377262843
1985-12-15 12 20 15 1985 3874620.82121095 0 295045.019083352 977124.526767633 0 0 73420.356212871 0 NA 0 NA NA 0 0 0 10000011388.3204 129938.986560613 424033.533160773
1985-12-22 12 21 22 1985 3101904.69863479 0 151857.400342353 234366.980430815 0 0 74342.434816405 0 NA 0 NA NA 0 0 0 10000007254.1133 133696.217223398 474386.486661477
1985-12-29 12 22 29 1985 2945476.4390264 0 124884.047741865 369836.229760494 18720.2326825261 0 74888.116922165 0 NA 0 NA NA 0 0 0 10000007433.7118 132469.513049568 611647.232682527
1986-01-05 1 23 5 1986 2967913.20340016 0 2110656.07155163 0 476434.578847393 0 70982.628965355 0 NA 192358.702577262 NA NA 128381.01417629 0 0 10000007613.3166 251303.107390574 287985.069041638
1986-01-12 1 24 12 1986 2676165.44897563 0 315521.587773874 109236.827309879 58063.5627147024 0 70021.825318935 0 NA 0 NA NA 1.86264514923096e-09 0 0 10000005314.4737 143860.791872943 346196.548538412
1986-01-19 1 25 19 1986 2713019.94209789 0 543756.705726523 526554.252297055 0 0 72955.655687857 0 NA 0 NA NA 0 0 0 10000004945.721 148836.393462603 379376.481768678
1986-01-26 1 26 26 1986 2648217.30897045 0 559449.627563242 534991.184330771 15017.4432324711 0 64962.59691855 0 NA 0 NA NA 0 0 0 10000003678.0807 316116.799666763 431531.443232471
